symbol,net_contribution
SZ000902,361271.03059933224
SZ300724,360784.90708348784
SH601155,354054.4851637125
SZ300782,353667.81668015243
SZ002869,344112.60819084174
SZ002241,342168.6317673513
SZ002373,340197.81646709854
SZ000887,338966.06574113114
SZ002180,335805.5339515492
SH603605,334357.3086791403
SZ300450,328938.48799340427
SZ300702,326349.2008541437
SH600991,316366.6590750741
SZ002643,307234.8629371743
SZ300202,303594.05122112454
SZ000960,302878.6341602087
SZ002901,302550.2649500357
SH600446,295570.979844567
SZ000531,295011.59948773845
SH688169,294407.75213716784
SZ000151,285214.7112910075
SZ300017,281599.0256495374
SH600398,281204.0196414204
SZ300072,280079.3650115321
SH600389,276057.12836791086
SZ002411,275189.0002483538
SZ002605,273221.92207681434
SZ002607,270136.6776056867
SH603489,269388.1658417075
SZ002050,262312.18124119914
SH603659,260175.97763560852
SH603267,256952.1646649784
SZ000048,254218.0595213229
SH600288,251035.80888860626
SZ000036,245471.23518615775
SH600690,242265.03943150956
SZ300251,239413.22299156006
SH600566,232498.62286309164
SH688188,231351.2637651672
SZ002100,225489.72926834342
SH600807,224441.4007436512
SZ000656,223409.40123291023
SZ002504,221508.7853170067
SZ000527,221119.66442276034
SH600131,221062.53152534587
SZ300025,220345.392137378
SZ002458,219344.50715507683
SZ000157,218983.37751190734
SZ000522,218022.20841895926
SZ002352,217623.36232209392
SZ300132,216696.02090732404
SH601633,215020.93961779604
SH601313,208926.47627695964
SH601636,208228.195743046
SH603233,201328.71867377788
SH600183,200591.64090831822
SZ300267,198623.14852109313
SH603658,198010.0949478891
SZ002572,194910.38652809092
SZ000826,194186.3859086075
SZ300454,194074.82391212892
SH600132,191718.92242506414
SH600396,188649.43186088145
SH600582,184297.22995500354
SH600415,184195.26100448275
SZ000661,180845.13081130362
SH600728,180776.6858385959
SH603707,179111.2259950349
SH600297,178043.95673067565
SZ002555,176647.2671116155
SZ002507,171964.73159486114
SH600382,171086.53560793697
SZ300124,168624.0025114247
SZ002120,166237.23536107666
SZ000563,163877.03228080773
SZ000732,156697.0987886812
SH603305,151993.4043493925
SZ300237,151128.13641962176
SZ000718,148462.5060001209
SH600315,143476.00814304198
SH600553,142805.14822996798
SZ300607,142212.98479058384
SH600801,141980.67456287413
SZ000540,140943.86682167056
SZ002171,140641.50569987088
SZ002697,140571.98906394572
SZ300352,140003.86234411714
SZ002146,139216.36799253666
SZ300009,138501.38789757353
SZ300497,136607.08902050043
SZ000301,135755.51651250722
SZ002008,135463.65893235896
SH688301,134492.67737683607
SZ002042,134160.80018176849
SZ300274,133680.24202202586
SH600383,130539.60128282857
SZ002092,129016.50433286419
SZ000753,128845.5615357756
SH600684,128315.23257751158
SZ002043,127567.91575742164
SZ300602,126233.95487342542
SH601000,124709.84601599537
SZ002081,124389.8103851759
SH601003,122246.3765489008
SZ000921,122063.25019293709
SZ300760,120110.22853842122
SZ002841,119401.66858874226
SZ002699,115712.83444494463
SZ000673,114656.7514823401
SZ000877,114285.19293480227
SH600755,113804.47155717458
SZ000062,112863.30414744164
SZ300462,108135.62948040385
SZ300273,106939.94103080092
SZ300662,102886.54271571594
SZ000838,102801.04727879004
SZ300145,102151.26804261177
SZ002706,101667.18157257233
SZ002681,101007.78513791168
SZ300100,99986.7220186782
SH600419,99948.18546434888
SH603601,98339.97601752076
SH600856,98312.31580755487
SZ000625,96393.5208981079
SZ002200,96211.86661803292
SZ002179,95918.96932784817
SZ002415,94680.53880612669
SH603806,94225.82967093447
SZ002299,94075.58881389291
SZ300027,93944.64549513586
SH600253,93752.37340983388
SZ002038,93156.11714142578
SZ000688,92502.25824626279
SZ000717,92437.47296348517
SH600863,92113.59794094984
SH603501,91407.32888181147
SZ300231,88572.29532183963
SH601818,88085.09953897342
SH603039,88079.03728154826
SZ000968,86695.11903167004
SH600519,86476.0845520228
SH600081,85951.29857755132
SZ002450,85778.35675474687
SH600263,82572.38699398458
SH600502,82520.46268005235
SZ000982,80313.82493712223
SZ002061,79913.61403481872
SZ000413,78100.5713471456
SH600057,77862.78785036219
SZ000651,77186.27992667502
SZ300572,76344.40915013314
SZ000156,75354.90539128956
SZ002353,74663.05449220695
SH603040,74331.5551688855
SZ000408,72687.31779463845
SH600258,71561.56251027633
SZ300182,71538.14056167344
SZ002273,71517.04184941121
SZ002294,70394.66979340656
SH600340,69861.03919750045
SZ300367,69293.40629154199
