symbol,net_contribution
SH600681,-124281.04577182548
SZ000029,-125286.55940452404
SZ300263,-127357.48580535204
SZ300559,-127980.12422587059
SH600745,-128483.99591430626
SH600631,-128532.9491981148
SH603606,-129988.03597779525
SH600518,-131459.09588607226
SZ000677,-132339.03363342694
SH600282,-132622.0807191194
SH600048,-132964.44676352944
SZ002234,-135053.9342008424
SZ002041,-136874.6316849792
SZ000627,-137599.11256880255
SZ300751,-140299.69647384388
SZ300729,-144665.91600437858
SZ300287,-147960.4711493097
SZ000848,-148463.22277943813
SH600622,-151042.38141152135
SH600826,-151654.14390559372
SZ000881,-152482.47149321565
SH600999,-153376.46843155858
SH600139,-154349.35726448335
SZ000915,-154772.5104101653
SZ002631,-154898.0721962283
SZ002104,-156531.61948436114
SZ002648,-158630.8568184264
SZ300208,-158982.3880645061
SH688399,-162951.7773413069
SZ300418,-163416.59765298734
SZ002658,-165538.69035808125
SZ300428,-166227.04672703077
SH600177,-166846.19652227045
SZ300113,-167708.84270838613
SZ002460,-167881.41448663443
SZ000567,-170452.13150980975
SH600545,-175585.7967969529
SZ002761,-176316.1076373873
SH600876,-177115.66635027574
SZ002285,-178335.62909569475
SZ002717,-179898.45890824264
SZ300531,-179940.56620531727
SH600252,-182887.20841217844
SZ000065,-183999.66976583807
SH600633,-184650.2915578491
SH600030,-188950.46194367297
SZ002768,-189632.4226143809
SH600738,-191439.44581309578
SH600809,-192750.7757934127
SZ002812,-192990.1344798184
SZ300011,-193630.12585283944
SZ002469,-193890.9121770009
SH600452,-195675.01516121347
SZ002558,-198408.27268365776
SZ300482,-200401.454704887
SH601555,-201804.57899388752
SZ300121,-203851.3605291415
SZ002466,-204966.87540632684
SZ002280,-205178.14060610766
SH600486,-206042.93262953137
SH600732,-208154.3059270077
SZ300896,-211763.93568791077
SZ000016,-212635.87489656487
SZ002258,-214432.09649443184
SZ000783,-215090.97208426573
SZ000422,-221412.11141307047
SZ002950,-223181.5084800627
SZ000830,-223368.9407137179
SH600877,-226884.63846417516
SH688598,-233617.54767276044
SH600179,-233974.49700910383
SZ002001,-239141.3844428599
SZ002168,-242349.90762789117
SZ002364,-243156.89766658715
SH601099,-245248.9849645141
SH600031,-245291.27601396502
SZ300618,-246837.75290192413
SH600743,-252170.36013865448
SH600649,-252480.122001199
SZ002354,-252595.85314945458
SZ300567,-258466.12197834783
SZ000958,-259535.4692032485
SH600376,-260924.2226848168
SZ000626,-264511.4070380174
SZ300016,-267295.04223234294
SZ002975,-268028.59281654446
SH603165,-271563.3833747717
SZ002487,-271787.60898497584
SZ300207,-276592.3289851262
SZ002270,-278790.9206458061
SZ300443,-279165.38009181013
SH600171,-279982.9814652079
SZ002673,-285611.6817832943
SZ300552,-290451.01145598944
SZ300601,-295140.35011198
SH603799,-295454.264608267
SZ000537,-301337.3423574589
SH600086,-301866.18567238253
SZ002959,-302404.04384377925
SH688111,-303201.41485499404
SZ002036,-304153.7066506371
SZ000046,-307749.3659005086
SH605399,-312914.6006030224
SZ002838,-313579.91535110725
SZ002553,-314190.2731974635
SZ002016,-319441.7081888714
SH600230,-320724.33874834864
SZ002027,-332417.4733182695
SZ300216,-333052.3591875364
SZ000951,-339267.0025177186
SH600570,-341002.975827917
SZ000786,-343558.4396999283
SZ002919,-346512.29820374725
SZ002312,-346551.85076504364
SZ002366,-387370.51760442305
SZ000932,-395875.47713856923
SZ300554,-415500.99302584236
SZ300219,-416344.97851590486
SZ300015,-427413.11863561976
SZ002064,-458497.68268227787
SZ002677,-461358.3490675385
SH601377,-474039.67853610194
SZ300316,-483161.83809429756
SZ000516,-491529.70342284604
SZ300059,-497445.00775945175
SH601688,-500872.6406978794
SZ300244,-511311.65665326454
SH603301,-584672.5586235018
SH688068,-592717.6690481445
SH603260,-679292.8828838924
SZ002803,-901613.6729818832
