trade_date,position,risk_weight,full_weight,entry,exit,trailing_stop,atr,weekly_ema_up,weekly_histogram_rising,stochastic_k,force_ema_2
2022-07-07,0.0,0.0,0.0,False,False,,0.02962345334841172,False,True,63.00930520199612,8600608.00251387
2022-07-08,0.0,0.0,0.0,False,False,,0.02880626462930314,False,True,73.43049495449289,-828145.583162046
2022-07-11,0.0,0.0,0.0,False,False,,0.02920578273474136,False,True,58.8850404090384,-15975605.999720694
2022-07-12,0.0,0.0,0.0,False,False,,0.029959184062838175,False,True,29.102932719954026,-28269662.19790684
2022-07-13,0.0,0.0,0.0,False,False,,0.029270016058004465,False,True,11.643866088310553,-7960195.302635668
2022-07-14,0.0,0.0,0.0,False,False,,0.030018476361234888,False,True,20.203536870203532,13915572.30445479
2022-07-15,0.0,0.0,0.0,False,False,,0.029401670487293727,False,False,38.08641975308637,2656874.376151596
2022-07-18,0.0,0.0,0.0,False,False,,0.029216926603655744,False,False,52.69547325102881,-172860.92928280204
2022-07-19,0.0,0.0,0.0,False,False,,0.028661778403374537,False,False,51.04938271604947,-4667542.73376088
2022-07-20,0.0,0.0,0.0,False,False,,0.028072410833884183,False,False,56.12030470186503,6781411.226079611
2022-07-21,0.0,0.0,0.0,False,False,,0.028682225385123862,False,False,60.547720623533756,12619680.435359878
2022-07-22,0.0,0.0,0.0,False,False,,0.02847590035549895,False,False,65.3582783076546,2453.8471200084314
2022-07-25,0.0,0.0,0.0,False,False,,0.02828544648199902,False,False,55.17241379310345,-4202416.782959948
2022-07-26,0.0,0.0,0.0,False,False,,0.027725027521845243,False,False,45.245559038662556,2346312.821679974
2022-07-27,0.0,0.0,0.0,False,False,,0.027053871558626374,False,False,50.88576219289937,7247548.592559997
2022-07-28,0.0,0.0,0.0,False,False,,0.02666511220796281,False,False,67.07913609418394,10876469.409520006
2022-07-29,0.0,0.0,0.0,False,False,,0.02669087280735028,False,False,68.47545219638236,-9320780.075493343
2022-08-01,0.0,0.0,0.0,False,False,,0.027483882591400256,False,False,69.28104575163385,4836927.038168834
2022-08-02,0.0,0.0,0.0,False,False,,0.027985122392061777,False,False,60.957716419901146,-2141973.943943642
2022-08-03,0.0,0.0,0.0,False,False,,0.028832420669595484,False,False,64.20460657381216,2237440.177352012
2022-08-04,0.0,0.0,0.0,False,False,,0.028229926771934307,False,False,65.71209128812812,11590155.532450762
2022-08-05,0.0,0.0,0.0,False,False,,0.030135317020247066,True,True,77.62028891061145,75741589.09015015
