trade_date,cash,positions_value,total_value,cash_ratio,daily_return,model
2023-12-20,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2023-12-21,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2023-12-22,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2023-12-25,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2023-12-26,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2023-12-27,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2023-12-28,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2023-12-29,1005425.9147614682,0.0,1005425.9147614682,1.0,0.0,macd-cross-12-26-9
2024-01-02,9584.98344087624,982042.4,991627.3834408763,0.00966591241925675,-0.013724065709869393,macd-cross-12-26-9
2024-01-03,9584.98344087624,968741.6,978326.5834408762,0.009797324945587042,-0.013413102766330676,macd-cross-12-26-9
2024-01-04,976734.4248988683,0.0,976734.4248988683,1.0,-0.0016274305216240625,macd-cross-12-26-9
2024-01-05,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-08,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-09,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-10,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-11,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-12,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-15,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-16,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-17,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-18,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-19,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-22,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-23,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-24,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-25,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-26,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-29,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-30,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-01-31,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-02-01,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-02-02,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-02-05,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-02-06,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-02-07,976734.4248988683,0.0,976734.4248988683,1.0,0.0,macd-cross-12-26-9
2024-02-08,9343.71328443638,969373.8,978717.5132844364,0.009546894949371255,0.002030325065867755,macd-cross-12-26-9
2024-02-19,9343.71328443638,984173.4,993517.1132844364,0.009404682777478586,0.015121421451154582,macd-cross-12-26-9
2024-02-20,9343.71328443638,974307.0,983650.7132844364,0.00949901541090482,-0.009930780122531568,macd-cross-12-26-9
2024-02-21,9343.71328443638,975540.3,984884.0132844364,0.009487120471451798,0.001253798714669685,macd-cross-12-26-9
2024-02-22,9343.71328443638,985406.7000000001,994750.4132844365,0.009393022771999254,0.010017829375762899,macd-cross-12-26-9
2024-02-23,9343.71328443638,987873.3,997217.0132844364,0.009369789283540103,0.002479616964275344,macd-cross-12-26-9
