trade_date,event,symbol,amount,cash_after
2021-07-01,buy,SZ002283,-78209.53954265219,269003.12031319743
2021-07-01,buy,SZ002382,-5837.931640625001,263165.18867257243
2021-07-01,buy,SZ002531,-77943.59316947091,185221.59550310153
2021-07-01,buy,SZ002567,-4002.4660499572756,181219.12945314427
2021-07-01,buy,SZ002763,-77897.06513100186,103322.06432214241
2021-07-01,buy,SZ300443,-76653.43243667153,26668.63188547088
2021-07-01,buy,SZ300677,-13570.851657104491,13097.78022836639
2021-08-02,sell,SH600075,92196.51514959183,105294.29537795822
2021-08-02,sell,SH600089,91415.07672284753,196709.37210080575
2021-08-02,sell,SH600368,81242.57023267628,277951.94233348203
2021-08-02,sell,SH600618,80913.91806413498,358865.860397617
2021-08-02,sell,SH601000,78472.72099774405,437338.58139536105
2021-08-02,sell,SH603685,84239.79381660747,521578.37521196855
2021-08-02,sell,SH603900,76992.72367783412,598571.0988898027
2021-08-02,sell,SZ002283,78742.46929409273,677313.5681838954
2021-08-02,sell,SZ002531,102382.13065584755,779695.6988397429
2021-08-02,sell,SZ002567,68807.46031767683,848503.1591574198
2021-08-02,sell,SZ002763,69893.83484122947,918396.9939986493
2021-08-02,sell,SZ300443,108683.47928319192,1027080.4732818413
2021-08-02,buy,SH600012,-81569.42516777167,945511.0481140696
2021-08-02,buy,SH600033,-6474.02365398407,939037.0244600856
2021-08-02,buy,SH600035,-81613.1331795687,857423.8912805169
2021-08-02,buy,SH600512,-2747.6486927509304,854676.2425877659
2021-08-02,buy,SH600566,-16173.355387878417,838502.8871998875
2021-08-02,buy,SH600694,-9994.53070526123,828508.3564946263
2021-08-02,buy,SH601678,-81093.8679558023,747414.488538824
2021-08-02,buy,SH603199,-81257.11210669704,666157.376432127
2021-08-02,buy,SH603238,-81449.94086063467,584707.4355714923
2021-08-02,buy,SZ000698,-81471.97123619018,503235.4643353021
2021-08-02,buy,SZ002035,-81693.87807853759,421541.58625676454
2021-08-02,buy,SZ002128,-1891.0743423461915,419650.51191441837
