date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2008-09-08,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.14849149341831058,0.0,2.4277256
2008-09-09,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.15114947418153868,0.0,2.4421446
2008-09-10,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.15019528909933388,0.0,2.4467454
2008-09-11,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1557651924807808,0.0,2.3656318
2008-09-12,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.15667396536747003,0.0,2.372162
2008-09-16,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.16426227968721463,0.0,2.284027
2008-09-17,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.17595055265958326,0.0,2.2023883
2008-09-18,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.18578557355232972,0.0,2.1645427
2008-09-19,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.16842499283849133,0.0,2.3667505
2008-09-22,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13653016188619205,0.0,2.5203013
2008-09-23,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1211434721733724,0.0,2.4242551
2008-09-24,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1060038849864231,0.0,2.441802
2008-09-25,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.08282552137994603,0.0,2.5384765
2008-09-26,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.06198316121805547,0.0,2.5614576
2008-10-06,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.05968820435287148,0.0,2.4302144
2008-10-07,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.06024928023023124,0.0,2.4002464
2008-10-08,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.06941384837438846,0.0,2.3094058
2008-10-09,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07841588740664651,0.0,2.2779195
2008-10-10,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.09457317669253484,0.0,2.1770666
2008-10-13,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.09536315250136473,0.0,2.2667198
2008-10-14,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.10063005938451042,0.0,2.2086444
2008-10-15,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.10537020539339581,0.0,2.1855147
2008-10-16,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1185846201458125,0.0,2.078817
2008-10-17,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.12490390018066022,0.0,2.0929275
2008-10-20,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.11980664627483617,0.0,2.1653876
2008-10-21,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.11600875508441066,0.0,2.1478977
2008-10-22,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.11722923045208011,0.0,2.0929961
2008-10-23,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.11607356229548582,0.0,2.094663
2008-10-24,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.11985916261082163,0.0,2.0339503
2008-10-27,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1362259508184307,0.0,1.8890415
2008-10-28,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13984680737402444,0.0,1.9474366
2008-10-29,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1460862339511475,0.0,1.8930944
2008-10-30,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1435253840354518,0.0,1.9381208
