trial,lookbacks,top_k,active_sleeve,minimum_excess_horizons,minimum_dispersion_iqr,rank_buffer,maximum_pair_correlation,minimum_adv20,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio,average_active_exposure,maximum_active_exposure,gate_open_ratio,decision_count
grid_1552,84/168/252,2,0.3,1,0.1,2,0.85,20000000.0,1000000.0,3053,1.0731835923273794,0.06202768704483841,0.333433008675884,0.5040273311381679,0.7798251173141487,0.18602743408986505,0.1384908103048905,77.90068254728375,6.4300596141223405,147491.70728999097,0.008535021317099304,0.19469009738207443,1234,-0.250855712625066,0.5302980674746152,0.19469009738207443,0.3598934250559533,0.7045101088646968,643
grid_1553,84/168/252,2,0.3,1,0.1,2,0.9,20000000.0,1000000.0,3053,1.141457639546973,0.06487184349721442,0.3394230624325889,0.5159667548292081,0.7965261558269532,0.19112385302368276,0.1412097534563047,73.475650440265,6.064809666212505,140803.74695340614,0.008511445115488354,0.19586328758333674,1231,-0.2547270107802597,0.5289878807730102,0.19586328758333674,0.3549586786898338,0.7045101088646968,643
grid_1554,84/168/252,2,0.3,1,0.1,2,0.95,20000000.0,1000000.0,3053,1.248218994624939,0.06915674246070447,0.34154553032858015,0.5423287996329981,0.8364103514634138,0.2024817669087134,0.1419513532988239,71.3153715074546,5.8864964362523935,137965.14691671578,0.007795809546790735,0.19339993170876194,1234,-0.26480641403225924,0.5322633475270226,0.19339993170876194,0.3535655845205542,0.7045101088646968,643
grid_1555,84/168/252,2,0.3,1,0.1,3,0.85,20000000.0,1000000.0,3053,1.1422220409549864,0.06490321331294169,0.34221205252352915,0.5236165888805868,0.8121100736336334,0.18965788269096454,0.13846557806938814,70.95277611269341,5.856567173402797,134211.73900966352,0.008597237257329696,0.19316792195749574,1239,-0.2591240068316314,0.5302980674746152,0.19316792195749574,0.3500719491555979,0.7045101088646968,643
grid_1556,84/168/252,2,0.3,1,0.1,3,0.9,20000000.0,1000000.0,3053,1.2271470300065745,0.06832601988518094,0.33668417432675724,0.5424125387327215,0.8392843918151344,0.2029380205404887,0.13997564124993023,65.8625416839311,5.436410253635977,127907.87713053566,0.008085948378778731,0.19421804969090528,1231,-0.2528412149002025,0.5312807075008189,0.19421804969090528,0.3609091202775501,0.7045101088646968,643
grid_1557,84/168/252,2,0.3,1,0.1,3,0.95,20000000.0,1000000.0,3053,1.2756785385460656,0.07022862850323697,0.34392126755516483,0.5493796248720159,0.8481280698026237,0.20419972571766684,0.14195442832598712,65.51573529924255,5.407784243501187,126160.29059579206,0.008859407066604845,0.19226839546523664,1234,-0.26357156350767363,0.5309531608254177,0.19226839546523664,0.35359108385482263,0.7045101088646968,643
grid_1558,84/168/252,2,0.3,1,0.15,1,0.85,20000000.0,1000000.0,3053,0.7714526303276836,0.04832889921674344,0.35256668298216975,0.42493509520884515,0.6548222410583159,0.13707732905433823,0.13146732882552714,76.7650047939624,6.336318771070594,136532.1301266538,0.008744982478377935,0.13758580981951754,1291,-0.2741497218106964,0.5266950540452014,0.13758580981951754,0.3516501642439615,0.49922239502332816,643
grid_1559,84/168/252,2,0.3,1,0.15,1,0.9,20000000.0,1000000.0,3053,0.8379752935303926,0.05152369162476855,0.3440534545359665,0.4411206501762796,0.6763308269797443,0.14975490274980627,0.13445060798452044,75.02636964186728,6.192808761791861,136734.91569346824,0.008929721837565489,0.13812221973446762,1231,-0.27129879193242856,0.5250573206681952,0.13812221973446762,0.35165085517331224,0.49922239502332816,643
grid_1560,84/168/252,2,0.3,1,0.15,1,0.95,20000000.0,1000000.0,3053,0.811432579999795,0.05026188540159304,0.353380905574874,0.4292469752743569,0.6536341344213107,0.14223146924089708,0.13581159377224977,74.2072855099914,6.125200114155857,133468.69983164375,0.010310684413735586,0.1376729703420525,1234,-0.27125036061246244,0.526039960694399,0.1376729703420525,0.3539782938590047,0.49922239502332816,643
grid_1561,84/168/252,2,0.3,1,0.15,2,0.85,20000000.0,1000000.0,3053,0.8495530207226814,0.052068852556365286,0.340276691982239,0.45204983847373925,0.6968216668341514,0.15301915700733057,0.13145700775881483,70.79005623085473,5.843135987610675,129190.85933551044,0.008099521278842135,0.13722094359102774,1233,-0.2601338971678444,0.5280052407468064,0.13722094359102774,0.346781804685449,0.49922239502332816,643
grid_1562,84/168/252,2,0.3,1,0.15,2,0.9,20000000.0,1000000.0,3053,0.9299607374961332,0.055770867849489925,0.33834044645105077,0.46963958023585317,0.7195679139723455,0.16483653797376704,0.13504233228637252,68.31416407517361,5.6387714860608416,126080.8963029093,0.009065727661078516,0.13990411712612513,1231,-0.25728955146778054,0.5289878807730102,0.13990411712612513,0.3502467776908404,0.49922239502332816,643
grid_1563,84/168/252,2,0.3,1,0.15,2,0.95,20000000.0,1000000.0,3053,0.9992052310589457,0.05884721404991344,0.34746045385362645,0.48854367173235097,0.7472270369552843,0.16936377477565784,0.13606239778750043,67.08408630135203,5.537238698965186,123350.24915386332,0.009113145926020208,0.14002555503790193,1233,-0.2661705931197371,0.5289878807730102,0.14002555503790193,0.35376551693378155,0.49922239502332816,643
grid_1564,84/168/252,2,0.3,1,0.15,3,0.85,20000000.0,1000000.0,3053,0.9251048320444892,0.055551351467749255,0.342046569283451,0.47763693778877553,0.73783367202361,0.1624087374538592,0.13128634702285355,66.36565403250819,5.477938033472671,123427.39678138649,0.0070906731890443865,0.1364678822627801,1231,-0.25466514725109357,0.5280052407468064,0.1364678822627801,0.35012357363073837,0.49922239502332816,643
grid_1565,84/168/252,2,0.3,1,0.15,3,0.9,20000000.0,1000000.0,3053,0.9740629679122386,0.05774167905912608,0.33837325198500046,0.48493070756835627,0.7434181519918407,0.170644927518342,0.13447132449124183,63.994758199709615,5.282240113438199,119302.27209729269,0.009541522094520374,0.13960159454182744,1231,-0.2523930516991272,0.5276776940714052,0.13960159454182744,0.3507136311526601,0.49922239502332816,643
grid_1566,84/168/252,2,0.3,1,0.15,3,0.95,20000000.0,1000000.0,3053,1.0229816290258347,0.05988101715568339,0.3377120294701689,0.4956599809254473,0.75984491627226,0.17731384117299517,0.13608189184959613,63.780687266753624,5.264570321395976,118796.08429409126,0.009449239563035944,0.13969048551829988,1231,-0.24810424855936264,0.526039960694399,0.13969048551829988,0.35366122044285214,0.49922239502332816,643
grid_1567,84/168/252,2,0.3,2,0.05,1,0.85,20000000.0,1000000.0,3053,0.9218416143440613,0.055403548653856216,0.3616490708289076,0.45302018082577483,0.6986848527640185,0.15319698880151983,0.14107609256129452,80.91783933399972,6.679101052134926,141660.91552433226,0.008728158374933893,0.22799164589598878,1354,-0.288081282939448,0.5263675073698002,0.22799164589598878,0.35162958858539634,0.8615863141524106,643
grid_1568,84/168/252,2,0.3,2,0.05,1,0.9,20000000.0,1000000.0,3053,0.9947074455179978,0.05865038145249901,0.35448431561785765,0.46934449593451877,0.7230615871553916,0.16545268399328983,0.14343390818377047,77.27045255799962,6.378039320214839,139864.50915652313,0.008735619022486114,0.22921573040688878,1350,-0.27753962369650986,0.5253848673435965,0.22921573040688878,0.364761252500164,0.8615863141524106,643
grid_1569,84/168/252,2,0.3,2,0.05,1,0.95,20000000.0,1000000.0,3053,0.9933154328850251,0.05858938152325521,0.348886524134681,0.46394950675338775,0.7135086987376684,0.16793248655439008,0.1456852520660309,75.51773887381461,6.2333672440882015,138489.6999056125,0.01108521137383256,0.228891437953129,1353,-0.27590792344095916,0.5227644939403865,0.228891437953129,0.3537556487327503,0.8615863141524106,643
grid_1570,84/168/252,2,0.3,2,0.05,2,0.85,20000000.0,1000000.0,3053,1.0450694637573021,0.06083146110940851,0.34365980162428544,0.49068439127481017,0.7582856912110693,0.1770106972706514,0.14055319673537975,72.56234677635284,5.989423972368462,130835.33770060114,0.009583346695366729,0.22795797140491889,1253,-0.2652238187490754,0.5253848673435965,0.22795797140491889,0.34675325452571915,0.8615863141524106,643
grid_1571,84/168/252,2,0.3,2,0.05,2,0.9,20000000.0,1000000.0,3053,1.0449655805413802,0.060827013080825054,0.349747836756121,0.48399755083570145,0.7446631047262362,0.1739167671342588,0.143298756330194,68.15527121210174,5.625656189141709,123133.63817911268,0.009512362816596912,0.23143564043912482,1251,-0.26805338653482136,0.524729773992794,0.23143564043912482,0.3652955664639764,0.8615863141524106,643
grid_1572,84/168/252,2,0.3,2,0.05,2,0.95,20000000.0,1000000.0,3053,1.1879409823495477,0.06676101983118521,0.3432354305738098,0.5175070329944604,0.7972655517655645,0.19450503614844283,0.14538848684152472,64.48826806423135,5.322975287319456,120760.72844634097,0.009961698518172036,0.2317792761415352,1236,-0.25308449098328023,0.5240746806419915,0.2317792761415352,0.35402893584974676,0.8615863141524106,643
grid_1573,84/168/252,2,0.3,2,0.05,3,0.85,20000000.0,1000000.0,3053,1.1914002516317153,0.06690013511973247,0.3366353072409072,0.5353845223247224,0.8322261515897678,0.19873178386441967,0.13908274608283908,62.18762329899282,5.133076014197901,118473.1373894009,0.010087586535075563,0.2258610292346121,1250,-0.26015106216056416,0.5280052407468064,0.2258610292346121,0.3500636059976448,0.8615863141524106,643
grid_1574,84/168/252,2,0.3,2,0.05,3,0.9,20000000.0,1000000.0,3053,1.1620832950886495,0.06571470854143135,0.33739130921661886,0.5194612818536122,0.800118265408703,0.19477297353631554,0.14200993735222928,58.51494836214596,4.829926952918696,108141.89128172568,0.010758366396958803,0.22928768844665068,1236,-0.2583018001983989,0.5266950540452014,0.22928768844665068,0.3504991565383747,0.8615863141524106,643
grid_1575,84/168/252,2,0.3,2,0.05,3,0.95,20000000.0,1000000.0,3053,1.3120992054873137,0.07163215158921621,0.326142675083405,0.5537054206582716,0.8557316221192506,0.21963440255372163,0.14365621219205765,54.41026427930422,4.491119095442078,105428.87103005733,0.009964200605337946,0.22721575294541477,1233,-0.23615823424296567,0.5237471339665902,0.22721575294541477,0.35392887894361885,0.8615863141524106,643
grid_1576,84/168/252,2,0.3,2,0.1,1,0.85,20000000.0,1000000.0,3053,0.9937179774250009,0.0586070256005502,0.35643840803591764,0.48313247224303185,0.7442099879138204,0.1644239910157058,0.13752950719544774,81.84841497091078,6.755912405066988,150456.51699023135,0.008515295375568882,0.18527931463204794,1352,-0.27160318304749287,0.5296429741238127,0.18527931463204794,0.367410704291573,0.6842923794712286,643
grid_1577,84/168/252,2,0.3,2,0.1,1,0.9,20000000.0,1000000.0,3053,1.0642256572119848,0.06164816057599065,0.35191885690189506,0.4985069700976647,0.7671866679252345,0.17517720169560677,0.13962779024537728,78.64369778355551,6.491389401066488,147310.13875857106,0.007697411106535111,0.18532010210656436,1236,-0.26493088632963147,0.5309531608254177,0.18532010210656436,0.36340952002071725,0.6842923794712286,643
grid_1578,84/168/252,2,0.3,2,0.1,1,0.95,20000000.0,1000000.0,3053,1.1828152701295234,0.06655451668997014,0.3481501668708563,0.5268583757718684,0.8096376057944262,0.191166120321459,0.14132604995724907,78.1701547786966,6.452302326967423,151790.72638600483,0.009818918472034768,0.18360700835501842,1236,-0.2636969621762104,0.5289878807730102,0.18360700835501842,0.3584249851139001,0.6842923794712286,643
grid_1579,84/168/252,2,0.3,2,0.1,2,0.85,20000000.0,1000000.0,3053,1.0839102237344762,0.06248017452588428,0.33867764912674303,0.5102042271587817,0.7866788218888084,0.18448272180636988,0.13734030157215624,74.72572276813086,6.167992839033403,140666.16181994017,0.008261502557866411,0.1852421714908056,1236,-0.25013472472346754,0.5293154274484114,0.1852421714908056,0.34711076791691853,0.6842923794712286,643
grid_1580,84/168/252,2,0.3,2,0.1,2,0.9,20000000.0,1000000.0,3053,1.1750653636463513,0.06624144439816781,0.3426878130658215,0.5297319560095122,0.8161947966734098,0.19329967939491485,0.13952097845320344,71.11238500827902,5.869741572907406,135758.0732423245,0.009592157044273204,0.18649561888051241,1233,-0.2511735934620821,0.5309531608254177,0.18649561888051241,0.36186606308046443,0.6842923794712286,643
grid_1581,84/168/252,2,0.3,2,0.1,2,0.95,20000000.0,1000000.0,3053,1.3582412377141657,0.07338145846090294,0.3392250063609592,0.573080764530182,0.8822450369496625,0.2163208993585217,0.14097820231736696,69.23946930532803,5.715147810331694,136647.08894483416,0.009285126474498494,0.18420231480525998,1234,-0.25854076114541125,0.5299705207992139,0.18420231480525998,0.3537131714780871,0.6842923794712286,643
grid_1582,84/168/252,2,0.3,2,0.1,3,0.85,20000000.0,1000000.0,3053,1.1429290840322213,0.06493222009286326,0.3494441110769001,0.527367201303038,0.8144758730720179,0.18581575145953455,0.13720636795696098,68.30242483117947,5.637802508174656,128497.68786806082,0.009976648555272105,0.1835370311166197,1253,-0.2597220381543365,0.5309531608254177,0.1835370311166197,0.35009085043809046,0.6842923794712286,643
grid_1583,84/168/252,2,0.3,2,0.1,3,0.9,20000000.0,1000000.0,3053,1.2705616973168832,0.07002979494079087,0.33917970896779226,0.5582488709829488,0.8610668050248372,0.206468114363058,0.13849113097172178,63.22948823084243,5.21907338164831,122839.13198947352,0.009542667821176267,0.18377238046909802,1233,-0.24857885878451524,0.5319358008516214,0.18377238046909802,0.3608716370233661,0.6842923794712286,643
grid_1584,84/168/252,2,0.3,2,0.1,3,0.95,20000000.0,1000000.0,3053,1.3779830910177884,0.07412032402088431,0.3273573144496861,0.5769513507525729,0.8901952218611519,0.2264202470792092,0.1413022933089243,61.75680753138687,5.09751572155568,122893.2816048707,0.00893482225549794,0.18163249481846766,1231,-0.24002613992797905,0.5293154274484114,0.18163249481846766,0.35535643184677146,0.6842923794712286,643
grid_1585,84/168/252,2,0.3,2,0.15,1,0.85,20000000.0,1000000.0,3053,0.776353015183215,0.04856796721768619,0.3460411687752212,0.42919307986080335,0.6598834595465404,0.14035314754480732,0.1303567942668577,72.3055080223943,5.968224049015187,129581.325721465,0.00811968053105536,0.13273937027203386,1291,-0.27204920609505046,0.5266950540452014,0.13273937027203386,0.35178755589154437,0.49144634525660963,643
grid_1586,84/168/252,2,0.3,2,0.15,1,0.9,20000000.0,1000000.0,3053,0.8105321435196107,0.05021878301679461,0.34111556302941626,0.43335224875228734,0.662852122835413,0.1472192666051533,0.13379243355120934,70.86887584824382,5.849641897725988,128201.9656682697,0.010536397255688439,0.13414048940881942,1233,-0.272511139668668,0.526039960694399,0.13414048940881942,0.3514750320890485,0.49144634525660963,643
grid_1587,84/168/252,2,0.3,2,0.15,1,0.95,20000000.0,1000000.0,3053,0.8149278974493521,0.05042901434839275,0.3466356127425342,0.4320896585816134,0.6566028354178611,0.14548134263933588,0.13504894325248828,70.71438514580606,5.836889962903088,127514.60225518554,0.010435942995975249,0.13340962671289447,1234,-0.254966620404378,0.5266950540452014,0.13340962671289447,0.3550800051641076,0.49144634525660963,643
grid_1588,84/168/252,2,0.3,2,0.15,2,0.85,20000000.0,1000000.0,3053,0.8695636654883891,0.05300375491774578,0.33347459346556063,0.4615374345651081,0.7101323553781896,0.1589439074410918,0.13037453230777488,66.48975088076506,5.488181206011396,121484.75164939048,0.008377149763991619,0.13361943889055192,1233,-0.2461011424911137,0.5280052407468064,0.13361943889055192,0.36176196443016084,0.49144634525660963,643
grid_1589,84/168/252,2,0.3,2,0.15,2,0.9,20000000.0,1000000.0,3053,0.9087719460510155,0.05480925938457881,0.3353725384810081,0.4659120104402198,0.7121477441455278,0.1634279885670562,0.1338131101041916,64.10931295976191,5.291695665201441,117666.13015099453,0.008846206090556006,0.13518082605120815,1231,-0.25359850585647614,0.5283327874222077,0.13518082605120815,0.35036859555054506,0.49144634525660963,643
grid_1590,84/168/252,2,0.3,2,0.15,2,0.95,20000000.0,1000000.0,3053,1.012840147254316,0.0594414339232161,0.34072394306398546,0.4941987714175309,0.754424958675114,0.1744562867777491,0.13548409342386114,63.93100123060371,5.276977500855596,117413.14332305403,0.010696562324762087,0.1364663034296126,1234,-0.2524328579784757,0.5299705207992139,0.1364663034296126,0.35370967039153667,0.49144634525660963,643
grid_1591,84/168/252,2,0.3,2,0.15,3,0.85,20000000.0,1000000.0,3053,0.9270280058955958,0.0556383512812475,0.33483817813527017,0.4820133409553568,0.7433952116074674,0.16616489670054993,0.12988740960201822,62.540241209228434,5.162181717892422,116005.82637076582,0.008673128359367448,0.13233350301874688,1233,-0.23938313183176052,0.5293154274484114,0.13233350301874688,0.36172740401908043,0.49144634525660963,643
grid_1592,84/168/252,2,0.3,2,0.15,3,0.9,20000000.0,1000000.0,3053,0.9716349583205193,0.05763423363853559,0.33493731068262267,0.4863499218561503,0.7446764585520566,0.17207468920399913,0.1336416969343045,60.06397625832431,4.957786445167941,111264.35843405996,0.009806451028259992,0.1356906738689886,1231,-0.23907284312572208,0.5276776940714052,0.1356906738689886,0.3507528376595221,0.49144634525660963,643
grid_1593,84/168/252,2,0.3,2,0.15,3,0.95,20000000.0,1000000.0,3053,1.0205308521327145,0.05977497362934625,0.33093665698860464,0.49624372292132857,0.7593410854678858,0.18062360988738857,0.13558517074973295,60.32454392270538,4.9792941593585835,111927.37621513254,0.00967347920713086,0.13629258676907324,1231,-0.23424252494214293,0.5273501473960039,0.13629258676907324,0.35358931794252096,0.49144634525660963,643
grid_1594,84/168/252,2,0.3,3,0.05,1,0.85,20000000.0,1000000.0,3053,1.3792129353393352,0.07416616617704253,0.28385613042792823,0.5941607239192219,0.9235243935147199,0.2612808328826053,0.13604853152411406,76.50223724550044,6.314629474571277,157666.7859892368,0.009836294286862812,0.1968025069033605,1219,-0.17935631429469012,0.5266950540452014,0.1968025069033605,0.3516594054685626,0.7916018662519441,643
grid_1595,84/168/252,2,0.3,3,0.05,1,0.9,20000000.0,1000000.0,3053,1.443439722196512,0.07653049900775799,0.29986051458286966,0.5974157409078545,0.9274264297971689,0.2552203284057527,0.13987171482692376,74.72272369596556,6.16774529033191,157427.23369875518,0.008657355522388065,0.20255231847857652,1140,-0.1918872721133904,0.5289878807730102,0.20255231847857652,0.36270845810511276,0.7916018662519441,643
grid_1596,84/168/252,2,0.3,3,0.05,1,0.95,20000000.0,1000000.0,3053,1.503453045782385,0.07868874795458569,0.2970917787603171,0.6130662778866124,0.9504813090859523,0.26486343137104756,0.13948371470737866,73.17645981777102,6.040113944997804,155922.2498518055,0.011946897808330232,0.1984637534546936,1140,-0.1949855827514616,0.5280052407468064,0.1984637534546936,0.3537541231100424,0.7916018662519441,643
grid_1597,84/168/252,2,0.3,3,0.05,2,0.85,20000000.0,1000000.0,3053,1.4371042534864293,0.07629982731567031,0.2724824348870406,0.6072174817930949,0.9448278836096129,0.2800174159750918,0.13649135781687377,71.66357745888129,5.915237969092068,149327.50961104783,0.008858350803863773,0.19933072654407083,1141,-0.1616668308733804,0.5283327874222077,0.19933072654407083,0.3466868077591708,0.7916018662519441,643
grid_1598,84/168/252,2,0.3,3,0.05,2,0.9,20000000.0,1000000.0,3053,1.4515130168577355,0.07682365035191996,0.29058250237599603,0.602527567110763,0.9338186698517345,0.26437810165360487,0.1389200228696349,66.80081011527412,5.513856583376704,138954.01402243765,0.008929856097613029,0.2032894807806358,1138,-0.17658491739588955,0.5283327874222077,0.2032894807806358,0.35002087710299307,0.7916018662519441,643
grid_1599,84/168/252,2,0.3,3,0.05,2,0.95,20000000.0,1000000.0,3053,1.52241149459023,0.07936068593888068,0.2844058323114895,0.6150047638659975,0.9532313518816736,0.27904029004567865,0.14022869551734254,66.22832315104371,5.46660250051196,141063.9223064674,0.009753974935001485,0.20362982544251992,1137,-0.18083520771172978,0.5276776940714052,0.20362982544251992,0.36329376691549026,0.7916018662519441,643
grid_1600,84/168/252,2,0.3,3,0.05,3,0.85,20000000.0,1000000.0,3053,1.550138950759273,0.08033512407182686,0.2771059929325381,0.6337520856044043,0.9865926929770786,0.2899075664934629,0.13673610390854724,64.48742485496965,5.322905687341091,137958.08927705028,0.009648407134217963,0.19782005125954188,1141,-0.16828833641476182,0.5322633475270226,0.19782005125954188,0.35023258889906234,0.7916018662519441,643
grid_1601,84/168/252,2,0.3,3,0.05,3,0.9,20000000.0,1000000.0,3053,1.5319500050822419,0.07969700598745244,0.2898611159002369,0.6233181959675738,0.9681709137900806,0.2749489380109963,0.13845781990241068,60.5417951589244,4.9972264592364715,127068.32545325914,0.009377814974512715,0.20322908443285642,1137,-0.17771827390758188,0.5316082541762202,0.20322908443285642,0.3507980739357284,0.7916018662519441,643
grid_1602,84/168/252,2,0.3,3,0.05,3,0.95,20000000.0,1000000.0,3053,1.660031822456233,0.08410390273021218,0.28326639081007443,0.6492416856506997,1.0117290169042816,0.29690745340347313,0.13940958727603303,60.56864546584849,4.999442730885627,131264.36877211934,0.0099235101699044,0.20311524354614785,1134,-0.16564263140722102,0.5306256141500164,0.20311524354614785,0.3430715110591572,0.7916018662519441,643
grid_1603,84/168/252,2,0.3,3,0.1,1,0.85,20000000.0,1000000.0,3053,1.3401068561129956,0.0726977370449855,0.29096591720891574,0.5904919277795719,0.9164180533785493,0.2498496653571558,0.13413512128062036,77.6094667836678,6.406022151812737,160366.7751666213,0.009380406099125538,0.16789956885366253,1225,-0.1953893687538072,0.5283327874222077,0.16789956885366253,0.35169501034473005,0.645412130637636,643
grid_1604,84/168/252,2,0.3,3,0.1,1,0.9,20000000.0,1000000.0,3053,1.3594541609277977,0.0734270170701643,0.30515708932188257,0.5910868227712743,0.915371325266269,0.24062038746447995,0.1354511124818829,74.67075880465804,6.163456016630797,153174.90458074264,0.008525190125851413,0.1677903319981083,1224,-0.20798644008133627,0.5309531608254177,0.1677903319981083,0.3621425497697479,0.645412130637636,643
grid_1605,84/168/252,2,0.3,3,0.1,1,0.95,20000000.0,1000000.0,3053,1.3836309223850822,0.07433066646858966,0.3064827477702502,0.591297878111005,0.9131109138638176,0.2425280607452346,0.13724363817300536,74.26571597315208,6.130023067551368,154833.64331619997,0.009720673111789835,0.16744411801462097,1224,-0.20986997251966244,0.5299705207992139,0.16744411801462097,0.35218855078298134,0.645412130637636,643
grid_1606,84/168/252,2,0.3,3,0.1,2,0.85,20000000.0,1000000.0,3053,1.3271038242239648,0.0722044842288061,0.2793794746327103,0.5873137708642595,0.9103577344117232,0.2584459159848111,0.1340617492872763,72.42383306220967,5.977990806314064,149755.3792522141,0.007802868459138976,0.16770451146782378,1222,-0.1790578051660493,0.5302980674746152,0.16770451146782378,0.34713794246933294,0.645412130637636,643
grid_1607,84/168/252,2,0.3,3,0.1,2,0.9,20000000.0,1000000.0,3053,1.414766893290988,0.07548212047212965,0.298309566346844,0.6038232659187655,0.9357230332632247,0.25303285240395784,0.13585295411531662,69.34959854064249,5.724238071484411,143352.59260996594,0.010194238104098434,0.17013073123286732,1142,-0.19704795660354768,0.5319358008516214,0.17013073123286732,0.36109808330811294,0.645412130637636,643
grid_1608,84/168/252,2,0.3,3,0.1,2,0.95,20000000.0,1000000.0,3053,1.4944043682515837,0.07836639125232958,0.2970929759142248,0.6187535377130309,0.9571683182318494,0.2637773276570333,0.13720764300118468,67.64045434133516,5.583162297417772,142394.69836170948,0.009107656013022788,0.16900357344367473,1224,-0.20157152405070577,0.5319358008516214,0.16900357344367473,0.3503126196280892,0.645412130637636,643
grid_1609,84/168/252,2,0.3,3,0.1,3,0.85,20000000.0,1000000.0,3053,1.41793296874536,0.07559844248566039,0.28585178756324836,0.6116200996627058,0.9504495338639266,0.2644672721136413,0.13385613027566803,68.08886482341393,5.620174888798005,141731.91734296887,0.008891095223521779,0.16746150437400018,1228,-0.18347827688346185,0.5332459875532264,0.16746150437400018,0.34489446187463924,0.645412130637636,643
grid_1610,84/168/252,2,0.3,3,0.1,3,0.9,20000000.0,1000000.0,3053,1.4815624644728471,0.07790705527412323,0.2956113638090774,0.6177566818809281,0.9568994268031925,0.26354553583548984,0.13660045626022638,64.27367321897995,5.30526225063313,134599.872937021,0.008722181878465221,0.17079428810529534,1141,-0.1934503008677657,0.5332459875532264,0.17079428810529534,0.35062294823530704,0.645412130637636,643
grid_1611,84/168/252,2,0.3,3,0.1,3,0.95,20000000.0,1000000.0,3053,1.5612541413669385,0.08072302293047184,0.2879120467141154,0.6370123461966107,0.9879172151122945,0.2803738983892759,0.13656240545808904,62.877466416846204,5.190016880787829,133333.96066401235,0.009560758543381117,0.1669835846522665,1141,-0.18947918814587406,0.5335735342286276,0.1669835846522665,0.3512628369963028,0.645412130637636,643
grid_1612,84/168/252,2,0.3,3,0.15,1,0.85,20000000.0,1000000.0,3053,1.1551082629122296,0.06543050332121925,0.2866927870725048,0.5570015844665123,0.8689954567385546,0.22822514646896866,0.1286966790961152,68.47030869958158,5.651659938517707,141696.69290351824,0.00786055993810677,0.12627696231053762,1201,-0.23479770837830471,0.5280052407468064,0.12627696231053762,0.35182695935069214,0.4681181959564541,643
grid_1613,84/168/252,2,0.3,3,0.15,1,0.9,20000000.0,1000000.0,3053,1.1397833955244718,0.06480309928218642,0.28142430131031915,0.5428424914757118,0.8413602106065302,0.23026831364761832,0.13169047274527398,67.40446728983642,5.563683510330422,138032.12649286678,0.007084366845455157,0.12717215454427946,1198,-0.2291721773507821,0.5299705207992139,0.12717215454427946,0.35176833815197533,0.4681181959564541,643
grid_1614,84/168/252,2,0.3,3,0.15,1,0.95,20000000.0,1000000.0,3053,1.107415404402507,0.06346428162074735,0.2648514553705712,0.5329994328501098,0.8212566284741977,0.2396221743692149,0.1317943805409164,66.69713607615384,5.5052991454932085,134947.22389412447,0.007090015676104578,0.12502125214636187,1185,-0.20712434623523535,0.5289878807730102,0.12502125214636187,0.3497774482521591,0.4681181959564541,643
grid_1615,84/168/252,2,0.3,3,0.15,2,0.85,20000000.0,1000000.0,3053,1.1472591276365223,0.06510967088901998,0.29172222725800223,0.556067319975897,0.867281115115468,0.22319064097723446,0.12827257400578176,64.00959734630315,5.2834649627475905,132336.0288880614,0.007444998203950765,0.12485438253350402,1202,-0.24034168588183802,0.5319358008516214,0.12485438253350402,0.34681614375781444,0.4681181959564541,643
grid_1616,84/168/252,2,0.3,3,0.15,2,0.9,20000000.0,1000000.0,3053,1.1405827916162337,0.06483592852261655,0.29274803743859745,0.5430949016877739,0.8400398839808644,0.2214734865172771,0.13168810446327472,62.628460517846854,5.16946349508595,127755.70628763421,0.00898934840877966,0.1285990794577818,1201,-0.24159322260734717,0.5322633475270226,0.1285990794577818,0.35038634373389915,0.4681181959564541,643
grid_1617,84/168/252,2,0.3,3,0.15,2,0.95,20000000.0,1000000.0,3053,1.2215439153209777,0.0681039140877413,0.2775847178717701,0.5635271195686624,0.8709321149377618,0.24534460906166247,0.13256184888882638,61.817345349272976,5.102512619723809,126486.3519125695,0.009587736309216197,0.12773131255362397,1185,-0.22508339895467078,0.5316082541762202,0.12773131255362397,0.3536415415066083,0.4681181959564541,643
grid_1618,84/168/252,2,0.3,3,0.15,3,0.85,20000000.0,1000000.0,3053,1.2472934823944644,0.069120406161566,0.27133860626369466,0.5838462790444777,0.9098364240298731,0.2547385612145174,0.1287052198294652,60.689089607017465,5.009384402544514,128698.55621354707,0.007116618991975577,0.12491827449609338,1199,-0.21875134733202406,0.5339010809040288,0.12491827449609338,0.3499580388511561,0.4681181959564541,643
grid_1619,84/168/252,2,0.3,3,0.15,3,0.9,20000000.0,1000000.0,3053,1.221807557181048,0.06811437628888961,0.270795843277144,0.5661657828077236,0.8753424552900395,0.251534054085086,0.13177306768445454,58.85716419497344,4.858174050813399,122008.76233926341,0.007442026792899991,0.12862460074173168,1198,-0.21838903786776187,0.5332459875532264,0.12862460074173168,0.35079287875016013,0.4681181959564541,643
