trade_date,target,target_changed,dynamic_pool,observation_date,available_count,leader,reason,leader_momentum_percent,leader_ma_gap_percent,target_market,low_volume_streak
2018-03-06,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-05,7,SZ159949,risk_on_leader,9.888357256778303,6.075319753671238,SH510050,3.0
2018-03-07,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-06,7,SZ159949,risk_on_leader,13.531353135313529,5.161669606114039,SH518880,0.0
2018-03-08,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-07,7,SZ159949,risk_on_leader,8.61244019138756,3.1818181818181746,SH518880,0.0
2018-03-09,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-08,7,SZ159949,risk_on_leader,8.59872611464969,2.6751592356688114,SH518880,1.0
2018-03-12,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-09,7,SZ159949,risk_on_leader,14.423076923076916,6.432748538011679,SH518880,0.0
2018-03-13,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-12,7,SZ159949,risk_on_leader,13.971742543171107,6.9704182250935,SH510050,0.0
2018-03-14,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-13,7,SZ159949,risk_on_leader,13.207547169811317,5.097686952616209,SH510050,0.0
2018-03-15,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SH518880|SZ159949|SH510300,2018-03-14,7,SZ159949,risk_on_leader,7.088989441930615,2.7839643652561197,SH510050,1.0
2018-03-16,SZ159949,False,SH510900|SH510050|SZ159915|SZ159920|SZ159949|SH518880|SH510300,2018-03-15,7,SZ159949,risk_on_leader,6.865671641791038,3.0443927820214878,SH510050,2.0
2018-03-19,SZ159949,False,SH510900|SH510050|SZ159915|SZ159949|SZ159920|SH518880|SH510300,2018-03-16,7,SZ159949,risk_on_leader,4.606240713224352,0.9374655343553417,SH510050,0.0
2018-03-20,SZ159949,False,SH510900|SH510050|SZ159915|SZ159949|SZ159920|SH518880|SH510300,2018-03-19,7,SZ159949,risk_on_leader,3.63901018922852,1.6472655392049118,SH518880,0.0
2018-03-21,SZ159949,False,SH510900|SH510050|SZ159915|SZ159949|SZ159920|SH518880|SH510300,2018-03-20,7,SZ159949,risk_on_leader,5.760709010339715,1.8938149972632656,SH518880,1.0
2018-03-22,SZ159920,True,SH510900|SH510050|SZ159915|SZ159949|SZ159920|SH518880|SH510300,2018-03-21,7,SZ159920,risk_on_leader,4.392764857881137,1.4389183969097052,SH518880,2.0
2018-03-23,SH511880,True,SH510900|SH510050|SZ159949|SZ159915|SZ159920|SH518880|SH510300,2018-03-22,7,SZ159920,no_positive_leader,1.5923566878980777,-0.10598834128245915,SH510300,1.0
2018-03-26,SH518880,True,SH510900|SH510050|SZ159949|SZ159915|SZ159920|SH518880|SH510300,2018-03-23,7,SH518880,risk_on_leader,0.8091210003677851,1.4318246512951882,SZ159949,0.0
2018-03-27,SH518880,False,SH510900|SH510050|SZ159949|SZ159915|SZ159920|SH518880|SH510300,2018-03-26,7,SH518880,risk_on_leader,0.8843036109064117,1.2660388631255515,SH510050,0.0
2018-03-28,SH518880,False,SH510900|SH510050|SZ159949|SZ159915|SZ159920|SH518880|SH510300,2018-03-27,7,SH518880,risk_on_leader,1.333333333333342,1.128770862358186,SH510050,0.0
2018-03-29,SH518880,False,SH510900|SH510050|SZ159949|SZ159915|SZ159920|SH518880|SH510300,2018-03-28,7,SH518880,risk_on_leader,0.8151167098925605,0.5143214366901461,SH510050,0.0
2018-03-30,SH511880,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-03-29,7,SH518880,no_positive_leader,-0.3706449221645536,-0.6736590773428808,SH510900,0.0
2018-04-02,SZ159915,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-03-30,7,SZ159915,risk_on_leader,2.871912693854095,3.853873946206332,SH510050,1.0
2018-04-03,SZ159915,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-02,7,SZ159915,risk_on_leader,2.640642939150406,3.463010771832997,SH510050,2.0
2018-04-04,SZ159915,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-03,7,SZ159915,risk_on_leader,2.7972027972027913,1.9743863393810068,SH510050,3.0
2018-04-09,SH518880,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-04,7,SH518880,risk_on_leader,1.2696041822255477,0.13064470320931498,SH510050,4.0
2018-04-10,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-09,7,SH518880,no_positive_leader,0.6693938267013699,-0.1362127188626272,SH510050,5.0
2018-04-11,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-10,7,SH518880,no_positive_leader,0.743494423791824,-0.08508224617129745,SH510050,0.0
2018-04-12,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-11,7,SZ159915,no_positive_leader,1.0520163646990044,-0.04002490438492767,SH510050,0.0
2018-04-13,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-12,7,SZ159915,no_positive_leader,6.041923551171391,-0.6001333629695571,SH510050,1.0
2018-04-16,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-13,7,SZ159915,no_positive_leader,2.869097429766887,-0.9781357882623687,SH518880,2.0
2018-04-17,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-16,7,SZ159915,no_positive_leader,-0.11507479861909697,-0.3928145826896823,SH510050,0.0
2018-04-18,SH518880,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-17,7,SH518880,risk_on_leader,0.2940095553105371,0.5840492189050472,SZ159949,0.0
2018-04-19,SH518880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-18,7,SH518880,risk_on_leader,1.450892857142838,0.4932392210221792,SH510300,0.0
2018-04-20,SZ159920,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-19,7,SZ159920,risk_on_leader,1.706036745406836,0.7197840647805709,SZ159949,1.0
2018-04-23,SZ159920,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-20,7,SZ159920,risk_on_leader,1.8384766907419525,0.6489292667099189,SZ159949,0.0
2018-04-24,SZ159920,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-23,7,SZ159920,risk_on_leader,1.641497045305318,0.32904576727490475,SZ159949,0.0
2018-04-25,SZ159920,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-24,7,SZ159920,risk_on_leader,3.370786516853941,1.1592616548087076,SZ159949,0.0
2018-04-26,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-25,7,SZ159920,no_positive_leader,0.7161458333333259,-0.10927333233993197,SZ159949,1.0
2018-04-27,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-26,7,SH518880,no_positive_leader,-0.2952029520295163,-0.5802269961223905,SH510300,2.0
2018-05-02,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-04-27,7,SZ159920,no_positive_leader,-1.0876519513755567,-0.049731450169065994,SH510050,0.0
2018-05-03,SZ159920,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-05-02,7,SZ159920,risk_on_leader,1.4175257731958713,1.7048561061683065,SH510050,1.0
2018-05-04,SZ159915,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-05-03,7,SZ159915,risk_on_leader,0.29052876234747504,1.3230977647324504,SH510050,2.0
2018-05-07,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-05-04,7,SH510900,no_positive_leader,0.4125412541254203,-0.5156259825190301,SZ159949,1.0
2018-05-08,SZ159915,True,SH510900|SZ159949|SZ159915|SH510050|SZ159920|SH518880|SH510300,2018-05-07,7,SZ159915,risk_on_leader,3.9215686274509887,2.6547473926588294,SH518880,1.0
2018-05-09,SH510300,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-08,7,SH510300,risk_on_leader,3.3280085197018083,2.3719665611557694,SH518880,0.0
2018-05-10,SZ159915,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-09,7,SZ159915,risk_on_leader,1.9825072886297423,2.188764044943836,SH518880,1.0
2018-05-11,SZ159949,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-10,7,SZ159949,risk_on_leader,4.654654654654644,2.7673811954179506,SH518880,0.0
2018-05-14,SZ159949,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-11,7,SZ159949,risk_on_leader,5.222734254992334,0.7808963331824348,SH518880,1.0
2018-05-15,SZ159920,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-14,7,SZ159920,risk_on_leader,3.196930946291565,3.303628575648654,SH518880,2.0
2018-05-16,SZ159920,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-15,7,SZ159920,risk_on_leader,3.684550743374282,2.4617954891651417,SH518880,3.0
2018-05-17,SH510900,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-16,7,SH510900,risk_on_leader,4.797353184449937,1.899282355852483,SH518880,0.0
2018-05-18,SZ159920,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-17,7,SZ159920,risk_on_leader,2.9107373868046515,1.0849909584086825,SH518880,1.0
2018-05-21,SH510300,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-18,7,SH510300,risk_on_leader,3.5315985130111693,1.0707876370887437,SH518880,0.0
2018-05-22,SZ159920,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-21,7,SZ159920,risk_on_leader,3.722721437740706,2.1988713757540523,SH518880,0.0
2018-05-23,SZ159920,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-22,7,SZ159920,risk_on_leader,4.941482444733425,1.7950708325247255,SH518880,1.0
2018-05-24,SH511880,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-23,7,SZ159920,no_positive_leader,3.3832140533506916,-0.02903740986304193,SH518880,2.0
2018-05-25,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-24,7,SZ159920,no_positive_leader,1.538461538461533,-0.5697730564944381,SZ159949,3.0
2018-05-28,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-25,7,SZ159920,no_positive_leader,1.148691767708998,-0.6269592476489061,SZ159949,0.0
2018-05-29,SZ159920,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-28,7,SZ159920,risk_on_leader,1.1363636363636465,0.2696196437169007,SZ159949,1.0
2018-05-30,SH511880,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-29,7,SZ159920,no_positive_leader,-0.3138731952291196,-0.6257822277847325,SZ159949,2.0
2018-05-31,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-30,7,SH518880,no_positive_leader,-0.40831477357090584,0.7568535690556599,SZ159949,0.0
2018-06-01,SH518880,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-05-31,7,SH518880,risk_on_leader,0.2238805970149249,0.8928313444479752,SZ159949,0.0
2018-06-04,SH518880,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-01,7,SH518880,risk_on_leader,0.9796533534287999,0.6674564419659523,SZ159949,1.0
2018-06-05,SZ159920,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-04,7,SZ159920,risk_on_leader,1.3199245757385292,1.2464972461107449,SZ159949,2.0
2018-06-06,SZ159920,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-05,7,SZ159920,risk_on_leader,1.1882426516572897,1.490952955367919,SZ159949,0.0
2018-06-07,SH511880,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-06,7,SH518880,no_positive_leader,1.0231148162182624,-0.01154001500202062,SZ159949,1.0
2018-06-08,SZ159920,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-07,7,SZ159920,risk_on_leader,1.3630731102849847,2.402619288362473,SZ159949,2.0
2018-06-11,SZ159920,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-08,7,SZ159920,risk_on_leader,1.4474512271869244,0.9100977512399577,SZ159949,3.0
2018-06-12,SZ159920,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-11,7,SZ159920,risk_on_leader,1.957070707070696,0.9714807868032471,SZ159949,4.0
2018-06-13,SZ159920,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-12,7,SZ159920,risk_on_leader,2.2712933753943343,1.1665866538646208,SZ159949,0.0
2018-06-14,SH510050,True,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-13,7,SH510050,risk_on_leader,0.14992503748125774,0.23373250613187846,SZ159949,1.0
2018-06-15,SH510050,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-14,7,SH510050,risk_on_leader,0.7532956685499137,0.326005423807052,SZ159949,0.0
2018-06-19,SH510050,False,SH510900|SZ159949|SH510050|SZ159915|SZ159920|SH518880|SH510300,2018-06-15,7,SH510050,risk_on_leader,2.960399846212991,0.37191869684300993,SZ159949,0.0
2018-06-20,SH511880,True,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-19,7,SH518880,no_positive_leader,-1.005212211466866,-0.41772297764460786,SZ159949,0.0
2018-06-21,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-20,7,SH518880,no_positive_leader,-1.0820895522388185,-0.6171237419615117,SZ159949,0.0
2018-06-22,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-21,7,SH518880,no_positive_leader,-0.9005628517823605,-0.8805358277036657,SZ159949,0.0
2018-06-25,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-22,7,SH518880,no_positive_leader,-0.3380916604057038,-0.3956564431352061,SZ159949,0.0
2018-06-26,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-25,7,SH518880,no_positive_leader,-0.30007501875468634,-0.1964069089018583,SZ159949,1.0
2018-06-27,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-26,7,SH518880,no_positive_leader,-0.26276276276276933,-0.2080143298760495,SZ159949,2.0
2018-06-28,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-27,7,SH518880,no_positive_leader,-0.037537537537546406,0.0202241996995145,SZ159915,1.0
2018-06-29,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-28,7,SH518880,no_positive_leader,-0.5990265818045737,-0.254313209837298,SH510300,5.0
2018-07-02,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-06-29,7,SH518880,persistent_low_volume,-0.2997377294867043,2.220446049250313e-14,SH510300,6.0
2018-07-03,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-02,7,SH518880,no_positive_leader,0.0,0.2312740308172634,SH510050,0.0
2018-07-04,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-03,7,SH518880,no_positive_leader,-0.44826298094882144,0.16190118245684726,SH510050,0.0
2018-07-05,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-04,7,SH518880,no_positive_leader,-0.3355704697986517,0.47419401474628753,SH510050,1.0
2018-07-06,SH518880,True,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-05,7,SH518880,risk_on_leader,0.6017299736743142,0.569726415640015,SH510050,2.0
2018-07-09,SH518880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-06,7,SH518880,risk_on_leader,1.093926820067903,0.6965519234660267,SH510050,0.0
2018-07-10,SZ159949,True,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-09,7,SZ159949,risk_on_leader,6.0439560439560225,1.7712276906435953,SH510050,1.0
2018-07-11,SZ159949,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-10,7,SZ159949,risk_on_leader,4.293381037567068,1.9642136418673628,SH510050,2.0
2018-07-12,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-11,7,SZ159949,no_positive_leader,2.702702702702675,-0.45674368619020855,SH510300,2.0
2018-07-13,SZ159949,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-12,7,SZ159949,risk_on_leader,4.393673110720564,3.1939061873579977,SH510300,0.0
2018-07-16,SZ159915,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-13,7,SZ159915,risk_on_leader,5.184174624829474,2.974264139312699,SH518880,0.0
2018-07-17,SZ159915,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-16,7,SZ159915,risk_on_leader,5.471956224350216,2.5738115949444973,SH518880,1.0
2018-07-18,SZ159915,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-17,7,SZ159915,risk_on_leader,1.2467191601049699,2.216673461068086,SH510900,0.0
2018-07-19,SH510050,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-18,7,SH510050,risk_on_leader,2.53955037468776,0.36360216907500575,SH518880,0.0
2018-07-20,SH510050,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-07-19,7,SH510050,risk_on_leader,2.65560165975105,0.5848318999218227,SZ159949,5.0
2018-07-23,SH510050,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-20,7,SH510050,risk_on_leader,6.2761506276150625,2.8500233608472314,SH518880,0.0
2018-07-24,SH510050,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-23,7,SH510050,risk_on_leader,7.4445838561271405,3.4475281873373786,SH518880,0.0
2018-07-25,SH510050,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-24,7,SH510050,risk_on_leader,7.628865979381438,4.39036396640311,SH518880,1.0
2018-07-26,SH510900,True,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-25,7,SH510900,risk_on_leader,4.653204565408253,4.195804195804165,SH518880,2.0
2018-07-27,SH510900,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-26,7,SH510900,risk_on_leader,3.427065026362053,2.622401073105296,SH518880,0.0
2018-07-30,SH510900,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-27,7,SH510900,risk_on_leader,6.082289803220009,3.075277443508484,SH518880,0.0
2018-07-31,SH510900,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-30,7,SH510900,risk_on_leader,4.382120946538115,3.0071186215155477,SZ159915,0.0
2018-08-01,SH510900,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-07-31,7,SH510900,risk_on_leader,4.48154657293498,2.5067975329928993,SZ159915,1.0
2018-08-02,SH510900,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-08-01,7,SH510900,risk_on_leader,4.5053003533569,1.6860618883893341,SZ159915,2.0
2018-08-03,SH511880,True,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-08-02,7,SH510900,no_positive_leader,2.941176470588247,-0.8714596949890963,SZ159949,0.0
2018-08-06,SH511880,False,SH510900|SZ159949|SH510050|SZ159915|SH518880|SZ159920|SH510300,2018-08-03,7,SH510900,no_positive_leader,3.0168589174800253,-0.6124061635717104,SZ159915,0.0
2018-08-07,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-06,7,SH510900,no_positive_leader,2.20653133274491,-1.0711704015246126,SZ159915,0.0
2018-08-08,SH510900,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-07,7,SH510900,risk_on_leader,2.260869565217405,0.18348623853208235,SZ159915,0.0
2018-08-09,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-08,7,SH510900,no_positive_leader,1.6464471403812908,-0.22246941045606095,SZ159949,1.0
2018-08-10,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-09,7,SH510900,no_positive_leader,-0.08417508417507547,0.7508487855837132,SZ159949,0.0
2018-08-13,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-10,7,SH518880,no_positive_leader,-0.4497751124437732,-0.3492164276025278,SZ159949,1.0
2018-08-14,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-13,7,SH518880,no_positive_leader,-0.29940119760478723,-0.037523452157595116,SZ159949,2.0
2018-08-15,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-14,7,SH518880,no_positive_leader,-1.0490820532034428,-0.8118102501877833,SZ159949,3.0
2018-08-16,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-15,7,SH518880,no_positive_leader,-1.272931486334694,-0.8703950031808461,SZ159949,0.0
2018-08-17,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-16,7,SH518880,no_positive_leader,-2.581369248035914,-1.9209039548022666,SH510300,0.0
2018-08-20,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-17,7,SH518880,no_positive_leader,-2.7694610778443263,-1.933797909407664,SZ159915,0.0
2018-08-21,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-20,7,SZ159920,no_positive_leader,-0.34270047978067764,-1.1194810629838847,SZ159915,0.0
2018-08-22,SH510050,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-21,7,SH510050,risk_on_leader,1.5873015873015817,0.25954764553208776,SZ159915,0.0
2018-08-23,SH510050,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-22,7,SH510050,risk_on_leader,1.7922606924643647,0.2499537122754969,SH518880,1.0
2018-08-24,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-23,7,SH510900,no_positive_leader,-0.3401360544217691,0.7072509749487921,SZ159915,2.0
2018-08-27,SH510050,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-24,7,SH510050,risk_on_leader,1.1627906976744207,1.0661572119680773,SH518880,3.0
2018-08-28,SH510050,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-27,7,SH510050,risk_on_leader,0.784006272050175,2.745158315401186,SZ159920,0.0
2018-08-29,SH510900,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-28,7,SH510900,risk_on_leader,0.7607776838545854,2.283828382838271,SZ159915,1.0
2018-08-30,SH510900,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-29,7,SH510900,risk_on_leader,1.9691780821917693,2.1440823327615988,SZ159915,2.0
2018-08-31,SH510900,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-30,7,SH510900,risk_on_leader,1.543739279588352,1.4366679847106933,SZ159915,0.0
2018-09-03,SH510900,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-08-31,7,SH510900,risk_on_leader,2.615518744550993,0.7639117550213959,SZ159915,0.0
2018-09-04,SH510050,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-03,7,SH510050,risk_on_leader,2.405218100285378,0.15027448093967166,SZ159915,0.0
2018-09-05,SH510050,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-04,7,SH510050,risk_on_leader,5.371900826446274,1.3637475538160526,SH518880,2.0
2018-09-06,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-05,7,SH510050,no_positive_leader,1.138674257828387,-1.3426505141741152,SZ159949,1.0
2018-09-07,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-06,7,SH518880,no_positive_leader,0.22839741149600634,-0.037965072133627764,SZ159949,0.0
2018-09-10,SH518880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-07,7,SH518880,risk_on_leader,0.6092916984006047,0.2598009166009829,SZ159920,2.0
2018-09-11,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-10,7,SH518880,no_positive_leader,0.22839741149600634,-0.10214802708382598,SZ159949,0.0
2018-09-12,SH518880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-11,7,SH518880,risk_on_leader,0.45662100456620447,0.12544855150684597,SZ159949,1.0
2018-09-13,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-12,7,SH518880,no_positive_leader,-0.07572889057175791,0.05541297246849375,SZ159949,2.0
2018-09-14,SH511880,False,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-13,7,SH518880,no_positive_leader,0.0,0.44610315771058673,SZ159949,0.0
2018-09-17,SH518880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-14,7,SH518880,risk_on_leader,0.6823351023502733,0.6559193073492287,SZ159949,0.0
2018-09-18,SH511880,True,SH510900|SZ159949|SZ159915|SH510050|SH518880|SZ159920|SH510300,2018-09-17,7,SH518880,no_positive_leader,0.0378644452858623,0.11367942402424891,SZ159949,1.0
