symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SZ000513,2023-05-29,2023-06-08,closed,right,201.16107679087312,110219.20170898437,107621.96191358377,-2597.239795400601,345.9486220007084,-2943.1884174013094,-0.026619494556744634,10.0,True,1,exit_resonance
SH600373,2023-06-12,2023-06-19,closed,right,208.03030257585172,109267.20096130372,104638.73941107509,-4628.461550228632,337.6210430455775,-4966.08259327421,-0.045308979134851816,7.0,True,1,exit_resonance
SH601098,2023-06-12,2023-06-16,closed,right,203.9077945197334,109231.2,104809.73551879734,-4421.464481202653,338.0440323488731,-4759.5085135515255,-0.043438362248318,4.0,False,0,exit_resonance
SH688111,2023-06-12,2023-06-30,closed,right,202.82994204482452,96856.805859375,94348.49609762034,-2508.309761754659,303.42017336943786,-2811.729935124097,-0.02893910450739897,18.0,True,1,exit_resonance
SZ000977,2023-06-12,2023-06-30,closed,right,204.47454181177466,108993.59963378905,124902.84599959536,15909.246365806306,390.1435593792213,15519.102806427085,0.1418775985661858,18.0,True,1,exit_resonance
SZ000988,2023-06-12,2023-06-28,closed,right,207.2556701299717,107411.99771118164,106158.51674226727,-1253.480968914373,340.45934215660384,-1593.9403110709768,-0.014792612202633715,16.0,True,1,exit_resonance
SZ002230,2023-06-12,2023-06-29,closed,right,202.42755910589347,108326.39511718751,114529.51620432384,6203.121087136329,362.7725792015545,5840.348507934775,0.05373441191719427,17.0,True,1,exit_resonance
SZ002252,2023-06-12,2023-07-04,closed,right,203.0824349396159,110510.40624847412,113897.15949731512,3386.753248841007,362.43885844210376,3024.314390398903,0.027277322842058527,22.0,True,1,exit_resonance
SZ002555,2023-06-12,2023-06-27,closed,right,205.21231107735667,107852.80244140624,106147.34651166046,-1705.4559297457745,340.6947823951609,-2046.1507121409354,-0.018911956491326026,15.0,True,1,exit_resonance
SZ300308,2023-06-12,2023-06-30,closed,right,220.0,103683.59725341797,131715.99559402216,28032.39834060418,404.67174689650835,27627.726593707674,0.265425939532381,18.0,True,1,exit_resonance
SZ000938,2023-06-19,2023-06-29,closed,right,202.4710179806403,117163.21258850097,109436.38756606879,-7726.825022432182,354.8325352248794,-8081.657557657061,-0.06876950300822735,10.0,True,1,exit_hard_stop
SZ300296,2023-06-19,2023-06-27,closed,right,200.98765067456966,117653.60907135009,107521.65462359336,-10131.954447756725,350.14846746415276,-10482.102915220878,-0.08882855202109191,8.0,False,0,exit_hard_stop
SH601088,2023-07-03,2023-07-19,closed,right,200.34694791271727,110174.40137329102,110847.41955230817,673.0181790171482,354.30793165997585,318.71024735717236,0.0028835064605508436,16.0,True,1,exit_resonance
SH600398,2023-07-17,2023-07-26,closed,right,203.87020869993182,112084.79826049804,111130.25692494816,-954.5413355498749,356.18954696116407,-1310.730882511039,-0.011657055919461486,9.0,True,1,exit_resonance
SH600016,2023-07-31,2023-08-08,closed,right,201.121269645055,111867.19946975706,109699.65868652915,-2167.540783227916,352.33943226683,-2519.880215494746,-0.022454915072274456,8.0,True,1,exit_resonance
SH601168,2023-07-31,2023-08-14,closed,right,202.96368098431506,111916.20638580322,112877.94451658745,961.7381307842297,360.6323795746093,601.1057512096204,0.005353782292229802,14.0,True,1,exit_resonance
SH601169,2023-07-31,2023-08-07,closed,right,200.9657742656106,111708.60182342528,111042.54865323957,-666.0531701857108,355.7357875924781,-1021.7889577781889,-0.009117877993665402,7.0,False,0,exit_resonance
SH601229,2023-07-31,2023-08-14,closed,right,200.70265854371104,111387.4017261505,110352.83835166425,-1034.563374486257,353.74982075001736,-1388.3131952362744,-0.012424368068674906,14.0,True,1,exit_resonance
SZ000157,2023-07-31,2023-08-08,closed,right,204.14859683118894,111682.8055618286,110419.54599713685,-1263.259564691747,354.100502929653,-1617.3600676214,-0.014435957975192145,8.0,False,0,exit_resonance
SZ000783,2023-07-31,2023-08-15,closed,right,201.40630680847497,111787.20160217285,111502.7981423661,-284.4034598067519,356.97959613145554,-641.3830559382075,-0.005719271825651402,15.0,True,1,exit_resonance
SH600660,2023-08-07,2023-08-09,closed,right,205.6362696589518,110965.60619506835,108448.44853158927,-2517.1576634790836,348.5453298991731,-2865.702993378257,-0.025744282771948235,2.0,False,0,exit_resonance
SH601577,2023-08-07,2023-08-15,closed,right,200.27424923813587,111273.60255584716,109469.64156569127,-1803.960990155887,351.3852296043056,-2155.3462197601925,-0.019308814831880388,8.0,True,1,exit_resonance
