symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SZ002460,2020-01-06,2020-01-22,closed,right,219.78847245664218,116518.39951171876,132298.41580329178,15780.016291573018,206.94346039779492,15573.072831175223,0.13341638100729616,16.0,True,1,exit_resonance
SH600282,2020-01-13,2020-01-16,closed,right,204.35424843227545,121516.20133895874,121764.33301273936,248.13167378061917,194.7484933182488,53.383180462370376,0.0004386062267687068,3.0,False,0,exit_resonance
SH603888,2020-01-13,2020-02-04,closed,right,205.3604810362496,119859.39103546142,108039.58708617568,-11819.803949285735,176.40928052266682,-11996.213229808402,-0.09993862829447037,22.0,False,0,exit_resonance
SZ000625,2020-01-13,2020-01-20,closed,right,214.87196866967633,120967.19838256837,118067.63312962704,-2899.5652529413346,189.77808258328565,-3089.34333552462,-0.025498682995058124,7.0,True,1,exit_resonance
SZ002302,2020-01-13,2020-01-17,closed,right,201.71901280933332,121321.20231170655,118046.12366056239,-3275.0786511441693,189.8563214522431,-3464.9349725964125,-0.02851538791260993,4.0,True,1,exit_resonance
SZ002317,2020-01-13,2020-02-04,closed,right,211.36402316889067,120968.80135803223,128774.31626984022,7805.514911807986,203.69725155820194,7601.817660249784,0.06273550308426275,22.0,True,1,exit_resonance
SZ002414,2020-01-13,2020-03-06,closed,right,202.89408252344722,119609.20877380371,176520.3866496289,56911.17787582519,265.3592652766587,56645.81861054853,0.4725424211087159,53.0,True,1,exit_resonance
SZ000063,2020-01-20,2020-02-04,closed,right,206.58960129118705,123846.40244140626,116857.79757647861,-6988.604864927649,189.06905758184408,-7177.673922509493,-0.05786791339417813,15.0,False,0,exit_resonance
SZ002242,2020-01-20,2020-02-25,closed,right,203.42780508701162,125337.60292968749,127208.39116354997,1870.7882338624768,202.9721893915212,1667.8160444709556,0.013285075704719226,36.0,True,1,exit_resonance
SZ002439,2020-01-20,2020-02-04,closed,right,206.0901532244954,123526.40732421876,115898.96744797364,-7627.4398762451165,187.72657987963134,-7815.166456124748,-0.06317116896427505,15.0,False,0,exit_hard_stop
SZ002603,2020-01-20,2020-02-14,closed,right,203.79096286985708,126308.79626541138,148133.85410600324,21825.057840591864,230.46664921742763,21594.591191374435,0.17065526299093015,25.0,True,1,exit_resonance
SZ300003,2020-01-20,2020-01-22,closed,right,202.85864745147083,123837.00373840333,117244.65919370127,-6592.344544702064,189.56915807333263,-6781.913702775397,-0.05468113440848011,2.0,False,0,exit_resonance
SH600563,2020-02-24,2020-02-28,closed,right,212.364117612318,121337.80115966797,107645.76829685336,-13692.032862814609,176.34083913380977,-13868.373701948418,-0.11412970929824094,4.0,False,0,exit_resonance
SH600718,2020-02-24,2020-03-09,closed,right,207.02067362528746,125241.60436401368,122521.32034372105,-2720.284020292631,196.85019775604147,-2917.134218048672,-0.023255501897244648,14.0,True,1,exit_resonance
SZ000887,2020-02-24,2020-03-02,closed,right,206.8112381634288,124735.80590133667,119643.65417932457,-5092.151722012102,192.95749220352297,-5285.109214215625,-0.04230498302113912,7.0,True,1,exit_hard_stop
SZ002212,2020-02-24,2020-03-10,closed,right,215.0408640140283,123008.40932312011,129148.2765498661,6139.8672267459915,204.79528231176195,5935.071944434229,0.04816912248520951,15.0,False,0,exit_resonance
SZ002230,2020-02-24,2020-03-02,closed,right,206.92254716879398,121776.80486755371,115558.62819540118,-6218.176672152535,186.75925811428763,-6404.935930266823,-0.052515158737632066,7.0,False,0,exit_hard_stop
SZ002607,2020-03-02,2020-03-17,closed,right,200.90293551805487,123911.79999999999,129721.95404456893,5810.154044568946,205.8120802579396,5604.341964311006,0.045153478788224524,15.0,True,1,exit_resonance
SZ000400,2020-03-16,2020-03-17,closed,right,211.65505103371223,122640.00286102293,109481.70692884835,-13158.295932174588,179.11821986580975,-13337.414152040397,-0.10859395536022741,1.0,False,0,exit_hard_stop
SZ300002,2020-03-16,2020-03-17,closed,right,209.06870615261874,123552.0,116431.72433320968,-7120.275666790316,188.4268416331726,-7308.702508423488,-0.05906479147495904,1.0,False,0,exit_hard_stop
SH603233,2020-04-07,2020-05-12,closed,right,203.46312756118377,117003.59999999999,117049.0696812811,45.46968128110166,187.26487058566542,-141.79518930456376,-0.0012099508733991234,35.0,True,1,exit_resonance
SZ002311,2020-04-07,2020-04-22,closed,right,202.24234972071466,120636.00869750978,124629.5254999562,3993.516802446422,198.209185759196,3795.307616687226,0.031409212416582656,15.0,True,1,exit_resonance
SZ002352,2020-04-07,2020-04-28,closed,right,204.1125672015918,120204.99504089355,118478.9725366444,-1726.022504249151,190.0841628099058,-1916.106667059057,-0.015915157660364877,21.0,True,1,exit_resonance
SZ002013,2020-04-20,2020-05-13,closed,right,201.88840287545668,121830.01258850099,120717.62896189878,-1112.3836266022117,193.4819214270187,-1305.8655480292305,-0.010701755045402205,23.0,True,1,exit_resonance
SH600183,2020-05-06,2020-05-19,closed,right,201.22885574113073,119332.40000000001,113129.51070641424,-6202.889293585773,182.86808391833853,-6385.757377504112,-0.053430473611290524,13.0,True,1,exit_hard_stop
