open,close,low,trade_date,high
2668.918,2694.8,2658.685,2022-08-09,2698.456
2688.133,2658.585,2645.547,2022-08-10,2692.249
2672.176,2721.492,2650.877,2022-08-11,2724.846
2712.693,2690.831,2689.667,2022-08-12,2717.677
2688.66,2718.593,2686.823,2022-08-15,2734.327
2725.927,2731.393,2718.172,2022-08-16,2759.516
2739.48,2777.91,2719.222,2022-08-17,2783.929
2771.154,2775.821,2769.21,2022-08-18,2797.485
2779.991,2734.218,2733.049,2022-08-19,2780.097
2730.423,2779.015,2715.16,2022-08-22,2782.667
2775.214,2780.306,2764.522,2022-08-23,2802.05
2800.378,2679.048,2675.88,2022-08-24,2803.43
2688.862,2667.301,2634.851,2022-08-25,2694.159
2666.214,2640.291,2634.432,2022-08-26,2677.727
2599.84,2630.505,2595.706,2022-08-29,2641.169
2630.131,2612.142,2594.784,2022-08-30,2632.128
2596.156,2570.415,2550.994,2022-08-31,2611.646
2561.935,2533.854,2531.807,2022-09-01,2584.617
2548.182,2533.023,2517.456,2022-09-02,2552.341
2528.707,2538.204,2519.894,2022-09-05,2553.107
2541.122,2540.635,2493.428,2022-09-06,2542.981
2525.155,2570.802,2522.375,2022-09-07,2584.853
2570.046,2523.006,2521.542,2022-09-08,2572.117
2535.745,2548.216,2525.769,2022-09-09,2551.054
2566.838,2550.625,2537.277,2022-09-13,2569.113
2512.283,2503.824,2486.082,2022-09-14,2527.279
2512.453,2424.192,2404.436,2022-09-15,2515.207
2418.438,2367.398,2366.895,2022-09-16,2430.23
2360.58,2350.376,2339.034,2022-09-19,2389.477
2366.787,2366.904,2351.893,2022-09-20,2397.925
2353.777,2331.516,2322.951,2022-09-21,2358.964
2309.287,2319.419,2302.643,2022-09-22,2348.762
2320.918,2303.905,2275.292,2022-09-23,2336.289
2288.232,2323.052,2285.636,2022-09-26,2358.477
2336.038,2374.737,2325.651,2022-09-27,2374.737
2367.481,2313.77,2313.77,2022-09-28,2367.481
2343.276,2332.995,2321.559,2022-09-29,2359.125
2335.54,2288.969,2288.195,2022-09-30,2339.188
2294.715,2236.245,2230.637,2022-10-10,2301.236
2256.342,2261.892,2245.469,2022-10-11,2273.896
2260.678,2343.3,2234.464,2022-10-12,2343.503
2324.466,2350.686,2318.268,2022-10-13,2374.615
2379.83,2434.219,2365.139,2022-10-14,2453.043
2419.642,2435.023,2409.523,2022-10-17,2446.704
2446.358,2446.928,2428.147,2022-10-18,2469.034
2440.031,2425.957,2425.727,2022-10-19,2463.775
2402.756,2401.716,2365.725,2022-10-20,2444.413
2390.413,2395.157,2381.205,2022-10-21,2410.015
2385.816,2336.838,2323.848,2022-10-24,2412.595
2323.838,2314.551,2281.402,2022-10-25,2344.387
2324.766,2372.876,2320.27,2022-10-26,2397.132
2377.181,2337.253,2337.253,2022-10-27,2377.684
2309.957,2250.51,2245.462,2022-10-28,2326.491
2228.618,2265.078,2227.83,2022-10-31,2295.952
2270.035,2337.653,2251.799,2022-11-01,2337.823
2322.983,2375.862,2320.551,2022-11-02,2396.212
2352.56,2376.061,2349.748,2022-11-03,2385.057
2378.42,2451.223,2377.913,2022-11-04,2464.508
2447.13,2454.694,2432.049,2022-11-07,2470.636
2452.857,2432.403,2411.724,2022-11-08,2460.989
2422.171,2399.336,2398.07,2022-11-09,2432.293
2380.232,2357.125,2344.684,2022-11-10,2393.605
2443.113,2405.318,2402.94,2022-11-11,2446.094
2406.869,2375.207,2364.441,2022-11-14,2418.517
2373.993,2431.733,2356.35,2022-11-15,2432.455
2427.406,2402.905,2399.698,2022-11-16,2443.794
2389.465,2385.861,2350.996,2022-11-17,2389.465
2394.31,2389.76,2384.654,2022-11-18,2420.379
2369.763,2387.295,2360.851,2022-11-21,2389.643
2380.708,2343.554,2334.472,2022-11-22,2382.141
2338.86,2340.337,2302.991,2022-11-23,2357.0
2349.271,2335.524,2330.371,2022-11-24,2356.669
2325.575,2309.36,2304.98,2022-11-25,2327.281
2264.83,2298.802,2261.054,2022-11-28,2300.951
2301.212,2339.793,2298.309,2022-11-29,2347.708
2335.952,2345.313,2323.193,2022-11-30,2348.158
2386.081,2381.183,2380.667,2022-12-01,2403.767
2378.4,2383.322,2369.306,2022-12-02,2408.738
2391.103,2377.107,2366.124,2022-12-05,2394.432
2366.107,2393.281,2365.691,2022-12-06,2414.199
2382.563,2414.043,2382.563,2022-12-07,2432.106
2411.797,2411.812,2398.209,2022-12-08,2423.161
2412.16,2420.629,2391.667,2022-12-09,2421.655
2409.444,2401.522,2399.687,2022-12-12,2418.058
2403.736,2376.205,2371.071,2022-12-13,2404.876
2384.701,2368.079,2362.606,2022-12-14,2391.212
2365.234,2399.124,2363.342,2022-12-15,2399.363
2381.68,2373.723,2361.893,2022-12-16,2390.663
2372.925,2346.697,2337.402,2022-12-19,2389.298
2340.515,2310.799,2308.566,2022-12-20,2340.732
2312.523,2303.703,2293.578,2022-12-21,2322.525
2318.713,2295.32,2288.523,2022-12-22,2328.71
2282.325,2286.188,2273.038,2022-12-23,2301.619
2290.256,2331.41,2290.159,2022-12-26,2334.975
2335.565,2359.5,2326.31,2022-12-27,2363.148
2346.038,2338.258,2323.483,2022-12-28,2348.85
2328.734,2349.383,2327.688,2022-12-29,2365.687
2361.966,2346.767,2346.767,2022-12-30,2369.136
2339.981,2356.424,2312.309,2023-01-03,2361.554
2347.003,2335.122,2323.722,2023-01-04,2352.334
2343.782,2399.458,2343.715,2023-01-05,2405.432
2392.655,2422.141,2391.335,2023-01-06,2442.235
2433.346,2440.366,2427.807,2023-01-09,2455.6
2441.497,2474.005,2435.193,2023-01-10,2478.895
2470.639,2445.971,2442.734,2023-01-11,2480.163
2455.733,2458.494,2448.759,2023-01-12,2477.012
2475.137,2493.126,2462.874,2023-01-13,2493.126
2490.72,2539.521,2490.72,2023-01-16,2566.686
2540.566,2545.555,2535.18,2023-01-17,2556.638
2548.702,2543.896,2534.427,2023-01-18,2555.685
2539.891,2571.438,2531.956,2023-01-19,2571.438
2580.272,2585.963,2571.831,2023-01-20,2588.89
2657.393,2613.885,2611.129,2023-01-30,2661.281
2608.12,2580.839,2575.532,2023-01-31,2618.282
2592.449,2613.689,2572.333,2023-02-01,2613.689
2619.793,2602.316,2598.122,2023-02-02,2631.858
2592.843,2580.111,2551.826,2023-02-03,2605.995
2560.46,2544.091,2523.709,2023-02-06,2560.46
2551.133,2537.969,2522.546,2023-02-07,2557.382
2542.244,2525.877,2522.526,2023-02-08,2550.375
2520.83,2569.733,2515.51,2023-02-09,2569.99
2567.086,2545.156,2531.871,2023-02-10,2571.198
2546.145,2573.181,2540.847,2023-02-13,2576.04
2585.967,2565.155,2551.47,2023-02-14,2586.181
2564.54,2547.198,2543.635,2023-02-15,2574.581
2549.427,2512.499,2495.159,2023-02-16,2567.293
2508.259,2449.351,2449.351,2023-02-17,2513.206
2445.643,2480.794,2424.63,2023-02-20,2481.572
2473.599,2469.807,2452.84,2023-02-21,2480.346
2452.387,2451.898,2446.194,2023-02-22,2470.495
2450.962,2457.482,2446.413,2023-02-23,2470.398
2457.532,2428.936,2425.66,2023-02-24,2458.291
2416.428,2409.794,2403.655,2023-02-27,2432.388
2417.575,2429.027,2407.756,2023-02-28,2432.323
2428.1,2443.946,2415.947,2023-03-01,2449.445
2438.582,2418.598,2415.124,2023-03-02,2442.191
2423.672,2422.437,2405.296,2023-03-03,2434.125
2421.425,2431.556,2393.919,2023-03-06,2435.902
2423.026,2383.731,2383.504,2023-03-07,2430.645
2375.866,2377.584,2366.246,2023-03-08,2390.066
2377.975,2372.68,2365.862,2023-03-09,2386.901
2366.59,2370.358,2354.023,2023-03-10,2388.612
2359.721,2357.068,2345.989,2023-03-13,2374.969
2353.21,2343.11,2308.932,2023-03-14,2356.896
2359.222,2337.463,2335.594,2023-03-15,2375.285
2320.383,2302.049,2298.44,2023-03-16,2333.311
2320.198,2293.67,2289.28,2023-03-17,2324.831
2291.385,2291.918,2280.136,2023-03-20,2317.636
2298.281,2337.257,2298.281,2023-03-21,2337.371
2348.523,2341.923,2330.819,2023-03-22,2358.63
2330.981,2361.409,2327.386,2023-03-23,2361.409
2366.432,2370.38,2355.744,2023-03-24,2373.774
2363.007,2398.015,2363.007,2023-03-27,2399.438
2389.849,2369.172,2364.628,2023-03-28,2389.919
2371.298,2371.19,2367.382,2023-03-29,2381.997
2370.733,2383.038,2362.658,2023-03-30,2384.959
2386.861,2399.502,2385.415,2023-03-31,2402.55
2406.137,2440.207,2406.137,2023-04-03,2442.967
2441.427,2421.655,2407.484,2023-04-04,2442.574
2404.262,2426.567,2402.304,2023-04-06,2428.801
2421.751,2446.945,2421.061,2023-04-07,2454.044
2457.193,2443.521,2432.049,2023-04-10,2461.297
2449.272,2439.396,2426.666,2023-04-11,2463.272
2436.893,2429.293,2417.279,2023-04-12,2440.327
2418.271,2405.76,2403.916,2023-04-13,2426.834
2409.775,2428.09,2409.602,2023-04-14,2432.363
2420.012,2434.442,2420.012,2023-04-17,2440.73
2428.183,2431.1,2423.93,2023-04-18,2443.771
2429.327,2415.76,2413.336,2023-04-19,2429.327
2414.009,2386.674,2378.055,2023-04-20,2414.009
2393.192,2341.191,2340.615,2023-04-21,2400.789
2337.381,2301.238,2288.785,2023-04-24,2340.259
2302.859,2259.193,2243.833,2023-04-25,2305.916
2249.533,2294.057,2247.947,2023-04-26,2306.658
2283.632,2307.271,2281.603,2023-04-27,2315.321
2309.35,2324.715,2303.308,2023-04-28,2328.887
2316.333,2297.67,2290.917,2023-05-04,2319.828
2291.24,2267.632,2260.636,2023-05-05,2293.837
2274.717,2273.4,2251.772,2023-05-08,2277.226
2270.762,2245.823,2245.719,2023-05-09,2277.288
2241.436,2262.217,2228.18,2023-05-10,2273.677
2264.901,2276.571,2264.859,2023-05-11,2296.451
2277.423,2252.38,2251.757,2023-05-12,2287.474
2259.169,2299.93,2257.823,2023-05-15,2299.93
2300.796,2294.192,2286.228,2023-05-16,2307.171
2293.549,2293.644,2281.166,2023-05-17,2300.287
2299.63,2277.974,2264.836,2023-05-18,2300.616
2275.804,2278.585,2270.389,2023-05-19,2293.098
2278.708,2280.151,2265.756,2023-05-22,2291.331
2282.9,2253.331,2253.331,2023-05-23,2284.075
2245.471,2245.257,2239.898,2023-05-24,2268.862
2245.311,2244.184,2228.844,2023-05-25,2257.221
2244.342,2229.268,2215.286,2023-05-26,2244.342
2236.981,2203.842,2196.064,2023-05-29,2238.401
2200.801,2218.603,2180.7,2023-05-30,2218.603
2215.272,2193.408,2183.421,2023-05-31,2215.492
2191.801,2206.426,2184.916,2023-06-01,2225.125
2213.773,2233.275,2211.982,2023-06-02,2240.566
2226.203,2202.136,2195.663,2023-06-05,2226.591
2196.978,2164.811,2162.715,2023-06-06,2197.576
2159.163,2129.898,2124.525,2023-06-07,2162.564
2136.021,2123.961,2118.331,2023-06-08,2139.959
2122.16,2143.009,2118.792,2023-06-09,2143.009
2135.882,2152.422,2131.118,2023-06-12,2162.528
2148.395,2166.962,2147.563,2023-06-13,2169.656
2175.916,2163.34,2163.34,2023-06-14,2177.804
2174.535,2237.74,2174.535,2023-06-15,2237.74
2243.537,2270.064,2234.476,2023-06-16,2272.016
2271.762,2265.185,2257.638,2023-06-19,2276.557
2264.183,2271.419,2257.878,2023-06-20,2277.33
2260.505,2211.836,2211.836,2023-06-21,2266.76
2185.149,2186.253,2171.586,2023-06-26,2212.412
2186.161,2191.828,2179.317,2023-06-27,2205.563
2184.989,2182.095,2160.193,2023-06-28,2189.02
2178.882,2180.063,2178.434,2023-06-29,2194.251
2178.533,2215.001,2171.42,2023-06-30,2227.995
2223.33,2228.211,2215.357,2023-07-03,2239.432
2222.327,2232.75,2215.766,2023-07-04,2234.865
2235.2,2212.415,2209.106,2023-07-05,2239.928
2206.301,2192.187,2190.031,2023-07-06,2218.394
2185.725,2169.208,2169.208,2023-07-07,2186.037
2174.332,2198.865,2174.332,2023-07-10,2213.761
2202.934,2216.779,2194.166,2023-07-11,2217.657
2216.03,2196.852,2194.614,2023-07-12,2217.75
2208.224,2237.515,2208.224,2023-07-13,2238.674
2237.245,2224.096,2221.785,2023-07-14,2239.425
2212.763,2207.445,2198.266,2023-07-17,2214.425
2215.054,2200.619,2196.229,2023-07-18,2215.249
2196.588,2177.247,2170.33,2023-07-19,2201.43
2180.714,2155.647,2153.978,2023-07-20,2199.642
2151.851,2163.117,2151.066,2023-07-21,2177.801
2148.286,2146.929,2142.909,2023-07-24,2167.188
2183.047,2192.897,2169.723,2023-07-25,2195.751
2185.811,2191.169,2180.204,2023-07-26,2194.539
2199.481,2184.096,2180.693,2023-07-27,2205.716
2176.486,2219.538,2172.372,2023-07-28,2224.027
2233.264,2236.673,2230.134,2023-07-31,2256.054
2234.615,2223.796,2215.577,2023-08-01,2249.384
2220.77,2218.565,2213.041,2023-08-02,2231.868
2214.088,2241.983,2214.088,2023-08-03,2242.573
2263.404,2263.373,2247.9,2023-08-04,2282.648
2252.435,2240.775,2234.041,2023-08-07,2255.999
2238.663,2228.909,2226.239,2023-08-08,2244.897
2222.51,2228.731,2222.51,2023-08-09,2241.874
2226.913,2239.306,2220.832,2023-08-10,2241.85
2241.481,2187.036,2187.036,2023-08-11,2241.481
2163.28,2164.693,2139.973,2023-08-14,2170.221
2164.82,2148.674,2130.382,2023-08-15,2171.564
2140.006,2132.969,2132.888,2023-08-16,2158.004
2130.54,2147.061,2113.304,2023-08-17,2151.227
2145.796,2118.925,2118.925,2023-08-18,2156.173
2108.7,2084.969,2084.969,2023-08-21,2115.02
2099.842,2086.941,2049.091,2023-08-22,2104.736
2081.214,2038.976,2038.976,2023-08-23,2081.214
2050.534,2064.573,2042.58,2023-08-24,2083.644
2053.648,2040.399,2032.582,2023-08-25,2059.149
2182.386,2060.044,2055.61,2023-08-28,2182.386
2054.976,2118.194,2054.976,2023-08-29,2133.597
2122.649,2117.125,2110.874,2023-08-30,2141.599
2111.021,2102.575,2100.727,2023-08-31,2117.402
2108.077,2100.258,2093.099,2023-09-01,2118.511
2110.169,2118.034,2088.994,2023-09-04,2120.977
2113.595,2111.327,2107.861,2023-09-05,2122.624
2103.297,2101.398,2089.453,2023-09-06,2105.1
2096.615,2056.98,2056.98,2023-09-07,2097.284
2047.6,2049.765,2038.571,2023-09-08,2057.123
2048.95,2063.189,2041.765,2023-09-11,2076.903
2060.62,2051.039,2049.482,2023-09-12,2063.925
2045.314,2027.729,2015.394,2023-09-13,2053.455
2021.597,2011.883,2002.431,2023-09-14,2024.859
2009.327,2002.728,1996.122,2023-09-15,2022.944
1994.868,2020.467,1993.679,2023-09-18,2033.146
2017.89,2002.665,1995.241,2023-09-19,2017.89
2000.719,1987.296,1987.296,2023-09-20,2001.504
1983.02,1967.607,1967.607,2023-09-21,1990.328
1965.692,2013.344,1963.233,2023-09-22,2013.955
2015.316,2005.255,2000.812,2023-09-25,2015.316
2000.231,1989.828,1989.65,2023-09-26,2007.91
1994.013,2006.224,1990.158,2023-09-27,2027.818
2013.621,2003.908,1995.559,2023-09-28,2019.287
2000.134,1998.607,1977.774,2023-10-09,2006.428
2004.947,1987.938,1987.351,2023-10-10,2014.297
2000.515,2003.902,1996.82,2023-10-11,2021.107
2015.546,2019.102,2001.906,2023-10-12,2022.361
2004.205,1996.601,1986.188,2023-10-13,2005.719
1993.907,1956.723,1949.326,2023-10-16,1994.264
1963.828,1961.886,1950.332,2023-10-17,1969.47
1952.996,1938.435,1934.844,2023-10-18,1952.996
1925.533,1913.702,1913.425,2023-10-19,1936.216
1899.985,1896.946,1893.95,2023-10-20,1922.933
1891.485,1864.909,1854.445,2023-10-23,1891.485
1872.291,1880.814,1859.864,2023-10-24,1890.099
1890.484,1863.796,1863.768,2023-10-25,1894.535
1851.193,1875.858,1840.258,2023-10-26,1877.448
1868.226,1929.909,1863.527,2023-10-27,1937.313
1933.789,1977.686,1931.701,2023-10-30,1983.465
1974.8,1968.226,1958.352,2023-10-31,1975.395
1969.078,1959.127,1949.994,2023-11-01,1971.413
1964.43,1939.705,1939.412,2023-11-02,1973.229
1943.214,1968.213,1943.214,2023-11-03,1975.52
1984.332,2032.335,1984.332,2023-11-06,2034.569
2025.103,2022.766,2012.058,2023-11-07,2031.792
2016.603,2023.13,2010.019,2023-11-08,2035.911
2019.686,2018.385,2013.509,2023-11-09,2035.423
2006.087,2005.235,2000.489,2023-11-10,2011.933
2018.827,2009.214,1998.024,2023-11-13,2022.845
2008.293,2004.813,1995.761,2023-11-14,2024.656
2032.262,2015.364,2008.482,2023-11-15,2033.389
2012.198,1978.118,1978.118,2023-11-16,2012.198
1971.223,1986.526,1971.223,2023-11-17,1986.665
1987.854,1992.97,1969.919,2023-11-20,1998.098
2001.069,1984.271,1981.285,2023-11-21,2014.594
1973.661,1950.008,1950.008,2023-11-22,1980.015
1945.901,1961.351,1940.209,2023-11-23,1961.351
1960.376,1937.94,1935.002,2023-11-24,1960.376
1936.612,1926.201,1916.55,2023-11-27,1936.612
1923.357,1938.423,1918.352,2023-11-28,1938.729
1934.554,1917.903,1917.219,2023-11-29,1937.848
1915.045,1922.591,1912.172,2023-11-30,1932.826
1922.37,1926.284,1904.646,2023-12-01,1934.091
1923.216,1908.917,1908.534,2023-12-04,1926.166
1900.986,1871.096,1870.982,2023-12-05,1905.728
1867.5,1881.942,1866.904,2023-12-06,1898.601
1877.032,1877.212,1864.237,2023-12-07,1888.751
1881.104,1892.178,1870.882,2023-12-08,1896.78
1880.578,1915.737,1866.093,2023-12-11,1919.835
1909.598,1903.871,1899.564,2023-12-12,1913.292
1899.339,1872.341,1871.775,2023-12-13,1899.934
1884.546,1860.513,1859.249,2023-12-14,1895.599
1869.514,1848.501,1844.181,2023-12-15,1877.775
1839.316,1819.995,1814.93,2023-12-18,1845.969
1818.875,1827.672,1813.601,2023-12-19,1837.944
1830.721,1802.881,1802.355,2023-12-20,1832.313
1795.274,1832.616,1792.376,2023-12-21,1840.965
1827.684,1825.842,1812.765,2023-12-22,1848.317
1820.252,1831.569,1820.22,2023-12-25,1838.129
1828.559,1808.5,1801.379,2023-12-26,1829.871
1813.053,1809.832,1796.695,2023-12-27,1818.05
1806.787,1879.496,1804.697,2023-12-28,1887.147
1879.535,1891.366,1878.042,2023-12-29,1897.672
1889.023,1855.922,1855.727,2024-01-02,1889.023
1850.161,1834.732,1825.545,2024-01-03,1856.439
1831.295,1801.761,1794.002,2024-01-04,1831.383
1798.817,1775.577,1765.724,2024-01-05,1815.073
1769.325,1744.411,1744.238,2024-01-08,1779.378
1749.765,1750.775,1737.995,2024-01-09,1774.319
1741.126,1743.198,1726.556,2024-01-10,1771.68
1744.301,1777.272,1739.158,2024-01-11,1790.327
1770.968,1761.16,1760.875,2024-01-12,1785.513
1751.524,1745.609,1738.543,2024-01-15,1766.258
1741.368,1752.23,1724.636,2024-01-16,1755.384
1747.772,1699.62,1699.62,2024-01-17,1747.772
1685.937,1732.358,1678.434,2024-01-18,1735.092
1726.547,1715.436,1714.507,2024-01-19,1743.302
1710.29,1666.88,1657.354,2024-01-22,1714.928
1663.982,1687.614,1655.203,2024-01-23,1700.568
1696.561,1696.188,1642.163,2024-01-24,1700.774
1686.547,1720.783,1672.068,2024-01-25,1720.851
1703.475,1682.478,1679.341,2024-01-26,1714.534
1680.15,1623.812,1623.812,2024-01-29,1685.602
1613.463,1583.771,1582.422,2024-01-30,1631.529
1585.214,1573.372,1573.164,2024-01-31,1601.887
1567.832,1589.037,1563.377,2024-02-01,1616.402
1585.957,1550.374,1512.062,2024-02-02,1595.983
1534.189,1562.61,1482.986,2024-02-05,1600.33
1544.96,1667.445,1544.497,2024-02-06,1668.892
1663.177,1707.02,1658.465,2024-02-07,1711.417
1716.628,1726.859,1713.769,2024-02-08,1764.391
1752.863,1746.422,1722.839,2024-02-19,1752.863
1739.035,1746.176,1722.491,2024-02-20,1749.27
1728.452,1752.478,1724.291,2024-02-21,1783.812
1752.793,1757.869,1742.145,2024-02-22,1761.121
1766.957,1758.193,1742.492,2024-02-23,1767.263
1752.756,1751.703,1738.334,2024-02-26,1768.095
1743.49,1793.979,1740.833,2024-02-27,1793.979
1799.608,1748.97,1748.97,2024-02-28,1829.143
1739.973,1807.034,1739.973,2024-02-29,1809.663
1808.196,1824.035,1795.851,2024-03-01,1830.939
1827.129,1834.833,1817.659,2024-03-04,1847.247
1818.594,1833.661,1813.266,2024-03-05,1843.08
1822.539,1832.58,1810.898,2024-03-06,1855.613
1830.258,1789.936,1789.866,2024-03-07,1838.714
1793.511,1807.294,1779.768,2024-03-08,1813.099
1817.072,1890.41,1812.786,2024-03-11,1890.869
1896.451,1906.037,1885.639,2024-03-12,1915.094
1911.981,1895.147,1890.658,2024-03-13,1911.981
1895.726,1883.021,1870.016,2024-03-14,1912.113
1877.569,1884.088,1848.224,2024-03-15,1886.951
1906.116,1926.396,1902.133,2024-03-18,1926.396
1917.921,1906.938,1906.938,2024-03-19,1925.695
1898.184,1909.245,1897.6,2024-03-20,1915.465
1912.809,1897.094,1897.047,2024-03-21,1920.554
1893.14,1869.175,1860.354,2024-03-22,1897.308
1864.532,1833.441,1833.103,2024-03-25,1871.064
1832.655,1841.535,1829.477,2024-03-26,1856.204
1840.193,1789.819,1789.819,2024-03-27,1840.193
1790.58,1806.897,1787.964,2024-03-28,1829.473
1806.672,1818.203,1800.203,2024-03-29,1822.749
1833.492,1872.118,1833.492,2024-04-01,1872.118
1869.323,1860.494,1851.25,2024-04-02,1869.958
1853.558,1840.412,1839.206,2024-04-03,1853.872
1834.453,1807.048,1807.048,2024-04-08,1840.55
1807.478,1827.579,1801.708,2024-04-09,1827.676
1818.405,1789.941,1781.13,2024-04-10,1818.734
1777.201,1782.085,1775.659,2024-04-11,1799.86
1780.99,1762.877,1760.944,2024-04-12,1789.274
1770.172,1795.518,1770.172,2024-04-15,1807.947
1783.571,1760.2,1759.513,2024-04-16,1791.299
1765.286,1797.311,1765.286,2024-04-17,1797.552
1784.782,1787.489,1765.699,2024-04-18,1807.785
1772.181,1756.001,1740.401,2024-04-19,1775.376
1739.007,1750.463,1735.284,2024-04-22,1766.25
1753.584,1753.161,1740.791,2024-04-23,1764.774
1757.311,1765.41,1744.36,2024-04-24,1768.238
1753.122,1764.727,1747.819,2024-04-25,1778.799
1767.722,1823.741,1767.722,2024-04-26,1826.49
1831.444,1887.571,1831.444,2024-04-29,1904.915
1874.68,1858.393,1857.764,2024-04-30,1878.833
1896.841,1895.208,1889.782,2024-05-06,1907.021
1896.725,1892.539,1888.256,2024-05-07,1900.944
1887.824,1865.108,1863.216,2024-05-08,1887.824
1872.704,1900.009,1872.704,2024-05-09,1903.112
1899.051,1878.165,1872.071,2024-05-10,1900.1
1859.344,1860.366,1851.255,2024-05-13,1876.172
1864.385,1855.598,1851.386,2024-05-14,1873.138
1857.576,1838.887,1837.541,2024-05-15,1866.413
1846.978,1844.211,1837.016,2024-05-16,1861.378
1838.985,1864.939,1833.434,2024-05-17,1865.898
1869.545,1875.928,1865.881,2024-05-20,1887.054
1871.779,1861.481,1855.437,2024-05-21,1873.087
1863.141,1877.927,1855.254,2024-05-22,1883.174
1876.561,1852.067,1847.695,2024-05-23,1879.621
1845.013,1818.562,1818.137,2024-05-24,1861.93
1824.165,1830.958,1802.766,2024-05-27,1832.819
1824.087,1806.255,1805.649,2024-05-28,1827.744
1808.485,1811.068,1804.111,2024-05-29,1832.715
1810.657,1813.155,1805.349,2024-05-30,1820.294
1812.612,1805.109,1805.109,2024-05-31,1831.715
1806.409,1819.455,1800.198,2024-06-03,1823.511
1816.368,1843.592,1815.072,2024-06-04,1848.56
1840.079,1833.55,1833.55,2024-06-05,1858.686
1840.246,1820.448,1815.278,2024-06-06,1845.545
1812.456,1781.07,1764.836,2024-06-07,1820.74
1766.915,1787.302,1761.584,2024-06-11,1791.001
1779.318,1779.418,1778.128,2024-06-12,1789.411
1786.105,1777.791,1776.081,2024-06-13,1799.09
1777.275,1791.362,1758.889,2024-06-14,1792.805
1780.936,1806.193,1780.513,2024-06-17,1810.999
1805.159,1811.365,1802.626,2024-06-18,1822.115
1816.06,1788.496,1788.173,2024-06-19,1816.06
1787.236,1762.701,1761.646,2024-06-20,1793.707
1756.671,1755.876,1742.466,2024-06-21,1762.431
1745.929,1731.515,1729.099,2024-06-24,1755.523
1724.64,1700.025,1691.018,2024-06-25,1729.215
1700.949,1730.642,1696.125,2024-06-26,1733.792
1719.778,1703.201,1702.241,2024-06-27,1720.997
1696.937,1683.43,1680.418,2024-06-28,1720.945
1679.662,1682.692,1652.01,2024-07-01,1689.545
1677.669,1665.035,1660.317,2024-07-02,1683.847
1664.986,1660.124,1648.245,2024-07-03,1675.647
1666.393,1647.22,1647.22,2024-07-04,1674.752
1648.739,1655.594,1631.886,2024-07-05,1662.316
1651.641,1628.758,1624.549,2024-07-08,1652.193
1625.522,1652.117,1614.605,2024-07-09,1660.33
1642.861,1651.11,1641.838,2024-07-10,1668.09
1673.54,1685.118,1658.957,2024-07-11,1694.776
1680.14,1683.629,1672.666,2024-07-12,1692.889
1674.887,1673.007,1665.338,2024-07-15,1679.882
1671.921,1696.336,1671.31,2024-07-16,1697.136
1691.947,1696.451,1684.942,2024-07-17,1707.613
1680.339,1717.709,1678.56,2024-07-18,1718.821
1706.843,1725.487,1706.58,2024-07-19,1731.126
1729.28,1723.914,1713.373,2024-07-22,1735.601
1721.935,1671.443,1671.443,2024-07-23,1722.077
1666.621,1650.908,1645.753,2024-07-24,1682.963
1641.682,1644.454,1638.54,2024-07-25,1658.135
1649.345,1659.534,1646.634,2024-07-26,1670.214
1653.39,1635.675,1634.509,2024-07-29,1653.39
1629.181,1630.951,1621.935,2024-07-30,1637.21
1623.038,1688.142,1623.038,2024-07-31,1689.491
1690.219,1665.973,1663.075,2024-08-01,1694.591
1649.843,1638.304,1635.436,2024-08-02,1671.357
1621.188,1607.288,1607.245,2024-08-05,1656.09
1628.116,1627.355,1612.0,2024-08-06,1638.48
1624.063,1620.332,1618.394,2024-08-07,1632.645
1611.262,1611.509,1598.679,2024-08-08,1628.665
1621.841,1595.642,1595.642,2024-08-09,1628.531
1596.414,1592.394,1589.093,2024-08-12,1601.855
1592.045,1607.186,1587.515,2024-08-13,1607.258
1606.441,1584.328,1584.328,2024-08-14,1606.441
1581.152,1592.71,1581.051,2024-08-15,1608.95
1594.509,1591.461,1587.407,2024-08-16,1603.427
1589.207,1589.287,1588.218,2024-08-19,1608.266
1590.173,1567.969,1565.432,2024-08-20,1591.876
1561.242,1558.512,1556.933,2024-08-21,1572.472
1559.683,1546.631,1544.906,2024-08-22,1563.373
1540.516,1546.903,1537.777,2024-08-23,1555.007
1550.045,1545.309,1540.521,2024-08-26,1557.91
1537.813,1530.744,1526.607,2024-08-27,1541.928
1526.669,1531.45,1522.484,2024-08-28,1534.541
1512.371,1541.4,1512.171,2024-08-29,1551.54
1543.894,1580.459,1543.894,2024-08-30,1601.156
1577.445,1536.95,1536.526,2024-09-02,1581.869
1533.572,1556.321,1533.458,2024-09-03,1561.857
1541.899,1554.64,1540.172,2024-09-04,1569.885
1554.876,1564.723,1554.876,2024-09-05,1576.029
1564.325,1538.072,1537.377,2024-09-06,1566.573
1528.649,1539.038,1526.235,2024-09-09,1547.733
1540.211,1539.98,1522.876,2024-09-10,1551.606
1539.846,1558.328,1535.619,2024-09-11,1563.088
1566.403,1551.814,1551.026,2024-09-12,1577.168
1552.276,1535.168,1535.168,2024-09-13,1556.664
1533.382,1533.473,1522.544,2024-09-18,1540.075
1543.316,1546.474,1520.723,2024-09-19,1565.215
1546.775,1536.599,1525.682,2024-09-20,1546.775
1538.055,1530.506,1528.941,2024-09-23,1548.409
1545.904,1615.322,1532.523,2024-09-24,1616.068
1652.828,1641.542,1639.681,2024-09-25,1679.639
