model,trade_date,side,symbol,shares,price,gross_value,commission,slippage_rate
b2,2019-11-25,sell,SH513100,468200,3.0303938,1418830.3771600001,425.649113148,0.0002
b2,2019-11-25,buy,SZ159915,877400,1.6163232,1418161.9756800001,425.448592704,0.0002
b2,2019-12-30,sell,SZ159915,877400,1.6946610000000002,1486895.5614000002,446.06866842000005,0.0002
b2,2019-12-30,buy,SH513100,462600,3.210642,1485242.9892,445.57289675999994,0.0002
b2,2020-01-06,sell,SH513100,462600,3.2273544000000003,1492974.14544,447.892243632,0.0002
b2,2020-01-06,buy,SZ159915,849600,1.7563512,1492195.9795199998,447.65879385599993,0.0002
b2,2020-02-17,sell,SZ159915,849600,2.004599,1703107.3103999998,510.9321931199999,0.0002
b2,2020-02-17,buy,SH513100,423900,4.010802,1700178.9678,510.05369033999995,0.0002
b2,2020-02-24,sell,SH513100,423900,3.6252748,1536753.98772,461.026196316,0.0002
b2,2020-02-24,buy,SZ159915,719200,2.1374274,1537237.78608,461.171335824,0.0002
b2,2020-03-02,sell,SZ159915,719200,2.0255948,1456807.7801599998,437.04233404799993,0.0002
b2,2020-03-02,buy,SH513100,425300,3.4246847999999996,1456518.44544,436.9555336319999,0.0002
b2,2020-03-30,sell,SH513100,425300,3.0653867999999997,1303709.00604,391.11270181199995,0.0002
b2,2020-03-30,buy,SH518880,362600,3.5977194,1304533.0544399999,391.3599163319999,0.0002
b2,2020-05-11,sell,SH518880,362600,3.7502498,1359840.57748,407.95217324399994,0.0002
b2,2020-05-11,buy,SH513100,355700,3.8187636,1358334.21252,407.500263756,0.0002
b2,2020-05-18,sell,SH513100,355700,3.639272,1294489.0504,388.34671512,0.0002
b2,2020-05-18,buy,SZ159915,632900,2.045409,1294539.3561,388.36180683,0.0002
b2,2020-06-01,sell,SZ159915,632900,2.0235952,1280733.40208,384.2200206239999,0.0002
b2,2020-06-01,buy,SH513100,339400,3.7707539999999997,1279793.9075999998,383.9381722799999,0.0002
b2,2020-06-08,sell,SH513100,339400,3.8202358000000003,1296588.03052,388.976409156,0.0002
b2,2020-06-08,buy,SZ159915,616700,2.1014201999999997,1295945.8373399999,388.7837512019999,0.0002
b2,2020-09-07,sell,SZ159915,616700,2.6274744,1620363.46248,486.109038744,0.0002
b2,2020-09-07,buy,SH513100,338100,4.780956,1616441.2236,484.93236707999995,0.0002
b2,2020-10-19,sell,SH513100,338100,4.6060786,1557315.17466,467.194552398,0.0002
b2,2020-10-19,buy,SZ159915,587800,2.6485296000000003,1556805.69888,467.041709664,0.0002
b2,2020-10-26,sell,SZ159915,587800,2.4995000000000003,1469206.1,440.76183,0.0002
b2,2020-10-26,buy,SH513100,325700,4.510902,1469200.7814,440.76023441999996,0.0002
b2,2020-11-02,sell,SH513100,325700,4.250149800000001,1384273.7898600004,415.2821369580001,0.0002
b2,2020-11-02,buy,SZ159915,538500,2.5705139999999997,1384221.7889999999,415.2665366999999,0.0002
b2,2021-07-05,sell,SZ159915,538500,3.2223554,1735238.3829,520.57151487,0.0002
b2,2021-07-05,buy,SH513100,355200,4.8729743999999995,1730880.5068799998,519.2641520639999,0.0002
b2,2021-07-12,sell,SH513100,355200,4.918016199999999,1746879.3542399998,524.0638062719999,0.0002
b2,2021-07-12,buy,SZ159915,522700,3.3396678,1745644.35906,523.6933077179999,0.0002
b2,2021-07-26,sell,SZ159915,522700,3.3393319999999997,1745468.8364,523.64065092,0.0002
b2,2021-07-26,buy,SH513100,348100,5.0120022,1744677.96582,523.403389746,0.0002
b2,2021-08-02,sell,SH513100,348100,4.9610076,1726926.7455600002,518.078023668,0.0002
b2,2021-08-02,buy,SZ159915,518500,3.3286656,1725913.1136,517.77393408,0.0002
b2,2021-12-27,sell,SZ159915,518500,3.1823634,1650055.4229,495.0166268699999,0.0002
b2,2021-12-27,buy,SH513100,309700,5.3270652,1649792.09244,494.93762773199995,0.0002
b2,2022-02-21,sell,SH513100,309700,4.599080000000001,1424335.0760000001,427.3005228,0.0002
b2,2022-02-21,buy,SH518880,378800,3.7637525999999997,1425709.48488,427.71284546399994,0.0002
b2,2022-03-28,sell,SH518880,378800,3.9052188,1479296.8814400001,443.78906443200003,0.0002
b2,2022-03-28,buy,SH513100,308100,4.795959,1477634.9679,443.29049037,0.0002
b2,2022-04-11,sell,SH513100,308100,4.669066,1438539.2346,431.56177038,0.0002
b2,2022-04-11,buy,SH518880,370100,3.8857769999999996,1438126.0676999998,431.4378203099999,0.0002
b2,2022-07-11,sell,SH518880,370100,3.664267,1356145.2167,406.84356500999996,0.0002
b2,2022-08-01,buy,SH518880,361700,3.7477494,1355560.95798,406.66828739399995,0.0002
b2,2023-05-22,sell,SH518880,361700,4.3501298,1573441.9486600002,472.032584598,0.0002
b2,2023-05-22,buy,SH513100,318900,4.925985,1570896.6165,471.26898494999995,0.0002
b2,2023-08-28,sell,SH513100,318900,5.508898000000001,1756787.5722000003,527.03627166,0.0002
b2,2023-08-28,buy,SH518880,395200,4.438887599999999,1754248.3795199997,526.2745138559999,0.0002
b2,2023-09-04,sell,SH518880,395200,4.4901018,1774488.2313599999,532.346469408,0.0002
b2,2023-09-04,buy,SH513100,311000,5.701139999999999,1773054.5399999996,531.9163619999998,0.0002
b2,2024-08-05,sell,SH513100,311000,6.64867,2067736.37,620.320911,0.0002
b2,2024-08-05,buy,SH518880,382800,5.391077999999999,2063704.6583999998,619.1113975199999,0.0002
b2,2024-08-19,sell,SH518880,382800,5.5008996,2105744.36688,631.723310064,0.0002
b2,2024-08-19,buy,SH513100,286200,7.351469999999999,2103990.7139999997,631.1972141999998,0.0002
b2,2024-09-09,sell,SH513100,286200,6.743651,1930032.9161999999,579.0098748599999,0.0002
b2,2024-09-09,buy,SH518880,352000,5.486097,1931106.144,579.3318432,0.0002
b2,2024-09-18,sell,SH518880,352000,5.619875800000001,1978196.2816000003,593.45888448,0.0002
b2,2024-09-18,buy,SH513100,275800,7.166433,1976502.2214,592.95066642,0.0002
b2,2024-10-14,sell,SH513100,275800,7.233553000000001,1995013.9174000002,598.50417522,0.0002
b2,2024-10-14,buy,SH518880,345400,5.771153999999999,1993356.5915999997,598.0069774799998,0.0002
b2,2024-10-21,sell,SH518880,345400,5.993801,2070258.8654000002,621.07765962,0.0002
b2,2024-10-21,buy,SH513100,282500,7.321464,2068313.5799999998,620.4940739999998,0.0002
b2,2024-11-04,sell,SH513100,282500,7.203559,2035005.4175,610.50162525,0.0002
b2,2024-11-04,buy,SH518880,338300,6.0122022,2033928.00426,610.178401278,0.0002
b2,2024-11-11,sell,SH518880,338300,5.8998197999999995,1995909.0383399997,598.7727115019999,0.0002
b2,2024-11-11,buy,SH513100,260800,7.65153,1995519.024,598.6557071999999,0.0002
b2,2024-11-25,sell,SH513100,260800,7.663466999999999,1998632.1935999996,599.5896580799998,0.0002
b2,2024-11-25,buy,SH518880,332300,6.0102018,1997190.0581399999,599.1570174419999,0.0002
b2,2024-12-02,sell,SH518880,332300,5.8488299999999995,1943566.2089999998,583.0698626999999,0.0002
b2,2024-12-02,buy,SH513100,252300,7.70154,1943098.542,582.9295625999999,0.0002
b2,2025-01-20,sell,SH513100,252300,8.218355999999998,2073491.2187999994,622.0473656399997,0.0002
b2,2025-01-20,buy,SH518880,339900,6.0922182000000005,2070744.9661800002,621.223489854,0.0002
b2,2025-02-05,sell,SH518880,339900,6.398720000000001,2174924.9280000003,652.4774784,0.0002
b2,2025-02-05,buy,SZ159915,1063500,2.0434086000000002,2173165.0461000004,651.9495138300001,0.0002
b2,2025-02-10,sell,SZ159915,1063500,2.1395720000000003,2275434.822,682.6304466,0.0002
b2,2025-02-10,buy,SH518880,351800,6.461292,2273082.5256000003,681.92475768,0.0002
b2,2025-07-21,sell,SH518880,351800,7.428514,2613351.2251999998,784.0053675599999,0.0002
b2,2025-07-21,buy,SZ159915,1155100,2.2584516,2608737.44316,782.6212329479998,0.0002
b2,2025-09-29,sell,SZ159915,1155100,3.1253748,3610120.43148,1083.036129444,0.0002
b2,2025-09-29,buy,SH518880,440000,8.1786354,3598599.576,1079.5798728,0.0002
b2,2025-10-09,sell,SH518880,440000,8.722255200000001,3837792.2880000006,1151.3376864000002,0.0002
b2,2025-10-09,buy,SZ159915,1191400,3.2176434,3833500.34676,1150.0501040279999,0.0002
b2,2025-10-13,sell,SZ159915,1191400,2.9514096,3516309.39744,1054.892819232,0.0002
b2,2025-10-13,buy,SH518880,400900,8.771754,3516596.1785999998,1054.9788535799998,0.0002
b2,2025-10-27,sell,SH518880,400900,8.9462104,3586535.74936,1075.960724808,0.0002
b2,2025-10-27,buy,SZ159915,1116800,3.2096418,3584527.96224,1075.3583886719998,0.0002
b2,2025-11-03,sell,SZ159915,1116800,3.1513696,3519449.5692800004,1055.834870784,0.0002
b2,2025-11-03,buy,SH518880,402200,8.7447486,3517137.88692,1055.141366076,0.0002
b2,2025-12-29,sell,SH518880,402200,9.638072000000001,3876432.5584000004,1162.92976752,0.0002
b2,2025-12-29,buy,SZ159915,1203200,3.2176434,3871468.53888,1161.440561664,0.0002
b2,2026-01-26,sell,SZ159915,1203200,3.3513296,4032319.77472,1209.695932416,0.0002
b2,2026-01-26,buy,SH518880,370000,10.8881772,4028625.564,1208.5876692,0.0002
b2,2026-03-23,sell,SH518880,370000,9.4861024,3509857.888,1052.9573664,0.0002
b2,2026-03-23,buy,SZ159915,1064100,3.3006599999999997,3512232.306,1053.6696917999998,0.0002
b3,2014-01-06,buy,SZ159915,747700,1.3242648000000001,990152.7909600001,297.04583728800003,0.0002
b3,2014-04-28,sell,SZ159915,747700,1.254749,938175.8272999999,281.45274818999997,0.0002
b3,2014-06-09,buy,SZ159915,713200,1.3152629999999998,938045.5715999999,281.41367147999995,0.0002
b3,2014-06-23,sell,SZ159915,713200,1.3047389999999999,930539.8547999999,279.1619564399999,0.0002
b3,2014-06-30,buy,SZ159915,685300,1.3572714,930138.0904199999,279.041427126,0.0002
b3,2014-07-21,sell,SZ159915,685300,1.279744,877008.5632,263.10256896,0.0002
b3,2014-07-28,buy,SH513100,670800,1.3072614,876910.94712,263.073284136,0.0002
b3,2014-10-20,sell,SH513100,670800,1.2617476,846380.2900800001,253.914087024,0.0002
b3,2014-10-20,buy,SZ159915,577800,1.465293,846646.2954,253.99388861999995,0.0002
b3,2014-11-10,sell,SZ159915,577800,1.479704,854972.9711999999,256.49189135999995,0.0002
b3,2014-11-10,buy,SH513100,627200,1.3622724000000002,854417.2492800001,256.325174784,0.0002
b3,2014-12-01,sell,SH513100,627200,1.3997199999999999,877904.384,263.37131519999997,0.0002
b3,2014-12-01,buy,SZ159915,576900,1.5203039999999999,877063.3775999999,263.11901327999993,0.0002
b3,2014-12-08,sell,SZ159915,576900,1.5216956000000001,877866.1916400001,263.359857492,0.0002
b3,2014-12-08,buy,SH513100,629700,1.3932786,877347.5344199999,263.20426032599994,0.0002
b3,2014-12-15,sell,SH513100,629700,1.3557288,853702.42536,256.110727608,0.0002
b3,2014-12-15,buy,SZ159915,542800,1.5723144,853452.25632,256.035676896,0.0002
b3,2014-12-29,sell,SZ159915,542800,1.4887022,808067.55416,242.420266248,0.0002
b3,2014-12-29,buy,SH513100,578300,1.3972794,808046.67702,242.41400310599997,0.0002
b3,2015-02-16,sell,SH513100,578300,1.429714,826803.6061999999,248.04108185999996,0.0002
b3,2015-02-16,buy,SZ159915,467400,1.7673534,826060.97916,247.81829374799997,0.0002
b3,2015-08-24,sell,SZ159915,467400,2.1115776,986951.37024,296.08541107199994,0.0002
b3,2015-08-24,buy,SH513100,700900,1.405281,984961.4529,295.48843587,0.0002
b3,2015-09-07,sell,SH513100,700900,1.4277144,1000685.02296,300.20550688799995,0.0002
b3,2015-09-14,buy,SH513100,676500,1.4772954,999390.3381,299.81710143,0.0002
b3,2015-10-08,sell,SH513100,676500,1.4507098,981405.1797,294.42155390999994,0.0002
b3,2015-10-12,buy,SH513100,675500,1.4522903999999999,981022.1651999999,294.3066495599999,0.0002
b3,2015-10-26,sell,SH513100,675500,1.5676864000000001,1058972.1632,317.69164896,0.0002
b3,2015-10-26,buy,SZ159915,433000,2.4434886,1058030.5638,317.40916913999996,0.0002
b3,2015-11-02,sell,SZ159915,433000,2.2725454000000003,984012.1582000001,295.20364746,0.0002
b3,2015-11-02,buy,SH513100,629200,1.5643128,984265.61376,295.279684128,0.0002
b3,2015-11-09,sell,SH513100,629200,1.574685,990791.8019999999,297.23754059999993,0.0002
b3,2015-11-09,buy,SZ159915,392600,2.5215042,989942.54892,296.982764676,0.0002
b3,2016-01-04,sell,SZ159915,392600,2.5304938000000003,993471.8658800002,298.041559764,0.0002
b3,2016-01-04,buy,SH513100,614000,1.6173233999999999,993036.5676,297.91097027999996,0.0002
b3,2016-01-18,sell,SH513100,614000,1.44971,890121.9400000001,267.036582,0.0002
b3,2016-02-22,buy,SH518880,345700,2.5745147999999998,890009.7663599999,267.00292990799994,0.0002
b3,2016-04-05,sell,SH518880,345700,2.5474904,880667.43128,264.200229384,0.0002
b3,2016-04-05,buy,SH513100,575100,1.5313062,880654.19562,264.19625868599996,0.0002
b3,2016-04-11,sell,SH513100,575100,1.5356928,883176.92928,264.953078784,0.0002
b3,2016-04-11,buy,SH518880,340400,2.5925184,882493.26336,264.74797900799996,0.0002
b3,2016-04-18,sell,SH518880,340400,2.569486,874653.0344,262.39591032,0.0002
b3,2016-04-18,buy,SH513100,562900,1.5533105999999999,874358.5367399999,262.30756102199996,0.0002
b3,2016-04-25,sell,SH513100,562900,1.5326933999999999,862753.11486,258.82593445799995,0.0002
b3,2016-04-25,buy,SH518880,335300,2.5715142,862228.71126,258.668613378,0.0002
b3,2016-09-26,sell,SH518880,335300,2.8684262000000005,961783.3048600001,288.53499145800004,0.0002
b3,2016-09-26,buy,SH513100,553100,1.7363472,960373.6363199999,288.1120908959999,0.0002
b3,2016-10-10,sell,SH513100,553100,1.7136572,947823.79732,284.347139196,0.0002
b3,2016-10-10,buy,SH518880,347100,2.7295458,947425.3471799999,284.22760415399995,0.0002
b3,2016-10-17,sell,SH518880,347100,2.7214556,944617.23876,283.38517162799997,0.0002
b3,2016-10-17,buy,SH513100,544400,1.7343468,944178.39792,283.253519376,0.0002
b3,2016-10-31,sell,SH513100,544400,1.7326534000000002,943256.5109600001,282.976953288,0.0002
b3,2016-10-31,buy,SH518880,338100,2.7875574,942473.1569399999,282.74194708199997,0.0002
b3,2016-11-21,sell,SH518880,338100,2.6954608,911335.29648,273.400588944,0.0002
b3,2016-11-21,buy,SH513100,519700,1.7533505999999999,911216.3068199999,273.36489204599997,0.0002
b3,2018-02-12,sell,SH513100,519700,2.1135772,1098426.07084,329.52782125199997,0.0002
b3,2018-02-22,buy,SH513100,491000,2.2314461999999997,1095640.0842,328.6920252599999,0.0002
b3,2018-04-09,sell,SH513100,491000,2.1315736000000003,1046602.6376000001,313.98079128,0.0002
b3,2018-04-16,buy,SH513100,476600,2.195439,1046346.2274,313.90386822,0.0002
b3,2018-11-26,sell,SH513100,476600,2.3625274,1125980.5588399998,337.79416765199994,0.0002
b3,2018-12-03,buy,SH513100,439900,2.5565112,1124609.27688,337.38278306399997,0.0002
b3,2018-12-10,sell,SH513100,439900,2.3675264,1041474.86336,312.44245900799996,0.0002
b3,2018-12-10,buy,SH518880,377800,2.7585516,1042180.79448,312.65423834399996,0.0002
b3,2019-03-18,sell,SH518880,377800,2.8064386,1060272.50308,318.08175092399995,0.0002
b3,2019-03-18,buy,SH513100,415900,2.5475094,1059509.15946,317.85274783799997,0.0002
b3,2019-06-10,sell,SH513100,415900,2.6624673999999997,1107320.1916599998,332.1960574979999,0.0002
b3,2019-06-10,buy,SH518880,373600,2.960592,1106077.1712,331.82315135999994,0.0002
b3,2019-10-14,sell,SH518880,373600,3.3663266000000003,1257659.61776,377.297885328,0.0002
b3,2019-10-14,buy,SZ159915,777300,1.615323,1255590.5679000001,376.67717037,0.0002
b3,2019-11-18,sell,SZ159915,777300,1.6126774,1253534.1430199998,376.0602429059999,0.0002
b3,2019-11-18,buy,SH513100,413600,3.0286056,1252631.2761600001,375.789382848,0.0002
b3,2019-11-25,sell,SH513100,413600,3.0303938,1253370.87568,376.011262704,0.0002
b3,2019-11-25,buy,SZ159915,775100,1.6163232,1252812.11232,375.843633696,0.0002
b3,2019-12-30,sell,SZ159915,775100,1.6946610000000002,1313531.7411000002,394.05952233000005,0.0002
b3,2019-12-30,buy,SH513100,408700,3.210642,1312189.3854,393.65681562,0.0002
b3,2020-01-06,sell,SH513100,408700,3.2273544000000003,1319019.74328,395.705922984,0.0002
b3,2020-01-06,buy,SZ159915,750500,1.7563512,1318141.5755999999,395.4424726799999,0.0002
b3,2020-02-17,sell,SZ159915,750500,2.004599,1504451.5494999997,451.3354648499999,0.0002
b3,2020-02-17,buy,SH513100,374400,4.010802,1501644.2688,450.49328063999997,0.0002
b3,2020-02-24,sell,SH513100,374400,3.6252748,1357302.88512,407.190865536,0.0002
b3,2020-02-24,buy,SZ159915,635400,2.1374274,1358121.36996,407.436410988,0.0002
b3,2020-03-02,sell,SZ159915,635400,2.0255948,1287062.9359199998,386.1188807759999,0.0002
b3,2020-03-02,buy,SH513100,375700,3.4246847999999996,1286654.0793599999,385.9962238079999,0.0002
b3,2020-03-30,sell,SH513100,375700,3.0653867999999997,1151665.8207599998,345.49974622799994,0.0002
b3,2020-03-30,buy,SH518880,320300,3.5977194,1152349.52382,345.704857146,0.0002
b3,2020-05-11,sell,SH518880,320300,3.7502498,1201205.01094,360.36150328199994,0.0002
b3,2020-05-11,buy,SH513100,314200,3.8187636,1199855.52312,359.956656936,0.0002
b3,2020-05-18,sell,SH513100,314200,3.639272,1143459.2624000001,343.03777872,0.0002
b3,2020-05-18,buy,SZ159915,559100,2.045409,1143588.1719,343.07645156999996,0.0002
b3,2020-06-01,sell,SZ159915,559100,2.0235952,1131392.07632,339.41762289599995,0.0002
b3,2020-06-01,buy,SH513100,299900,3.7707539999999997,1130849.1246,339.25473737999994,0.0002
b3,2020-06-08,sell,SH513100,299900,3.8202358000000003,1145688.7164200002,343.70661492600004,0.0002
b3,2020-06-08,buy,SZ159915,544800,2.1014201999999997,1144853.7249599998,343.4561174879999,0.0002
b3,2020-09-07,sell,SZ159915,544800,2.6274744,1431448.05312,429.434415936,0.0002
b3,2020-09-07,buy,SH513100,298700,4.780956,1428071.5572,428.42146715999996,0.0002
b3,2020-10-19,sell,SH513100,298700,4.6060786,1375835.67782,412.75070334599997,0.0002
b3,2020-10-19,buy,SZ159915,519300,2.6485296000000003,1375381.4212800001,412.614426384,0.0002
b3,2020-10-26,sell,SZ159915,519300,2.4995000000000003,1297990.35,389.397105,0.0002
b3,2020-10-26,buy,SH513100,287700,4.510902,1297786.5054,389.33595161999995,0.0002
b3,2020-11-02,sell,SH513100,287700,4.250149800000001,1222768.0974600003,366.8304292380001,0.0002
b3,2020-11-02,buy,SZ159915,475700,2.5705139999999997,1222793.5097999999,366.83805293999995,0.0002
b3,2021-03-15,sell,SZ159915,475700,2.639472,1255596.8304,376.67904912,0.0002
b3,2021-03-15,buy,SH513100,289400,4.3348667999999995,1254510.45192,376.35313557599994,0.0002
b3,2021-03-22,sell,SH513100,289400,4.2731452,1236648.22088,370.9944662639999,0.0002
b3,2021-03-29,buy,SH513100,286600,4.310861999999999,1235493.0491999998,370.6479147599999,0.0002
b3,2021-04-06,sell,SH513100,286600,4.5580882,1306348.07812,391.90442343599995,0.0002
b3,2021-04-06,buy,SZ159915,472600,2.7625524,1305582.2642400002,391.674679272,0.0002
b3,2021-04-12,sell,SZ159915,472600,2.6824634,1267732.20284,380.31966085199997,0.0002
b3,2021-04-12,buy,SH513100,273600,4.6319262000000005,1267295.0083200003,380.18850249600007,0.0002
b3,2021-04-26,sell,SH513100,273600,4.627074400000001,1265967.55584,379.790266752,0.0002
b3,2021-04-26,buy,SZ159915,434700,2.9105820000000002,1265229.9954000001,379.56899862,0.0002
b3,2021-07-05,sell,SZ159915,434700,3.2223554,1400757.89238,420.22736771399997,0.0002
b3,2021-07-05,buy,SH513100,287000,4.8729743999999995,1398543.6527999998,419.5630958399999,0.0002
b3,2021-07-12,sell,SH513100,287000,4.918016199999999,1411470.6493999998,423.4411948199999,0.0002
b3,2021-07-12,buy,SZ159915,422400,3.3396678,1410675.67872,423.20270361599995,0.0002
b3,2021-07-26,sell,SZ159915,422400,3.3393319999999997,1410533.8368,423.16015103999996,0.0002
b3,2021-07-26,buy,SH513100,281200,5.0120022,1409375.0186400001,422.812505592,0.0002
b3,2021-08-02,sell,SH513100,281200,4.9610076,1395035.33712,418.510601136,0.0002
b3,2021-08-02,buy,SZ159915,419000,3.3286656,1394710.8864,418.41326591999996,0.0002
b3,2021-12-27,sell,SZ159915,419000,3.1823634,1333410.2645999999,400.02307937999996,0.0002
b3,2021-12-27,buy,SH513100,250200,5.3270652,1332831.71304,399.84951391199996,0.0002
b3,2022-01-24,sell,SH513100,250200,4.739052,1185710.8104,355.71324312,0.0002
b3,2022-02-21,buy,SH518880,315100,3.7637525999999997,1185958.4442599998,355.7875332779999,0.0002
b3,2022-07-11,sell,SH518880,315100,3.664267,1154610.5317000002,346.38315951000004,0.0002
b3,2022-08-08,buy,SH518880,306800,3.7617522,1154105.57496,346.231672488,0.0002
b3,2022-08-22,sell,SH518880,306800,3.7522494,1151190.11592,345.357034776,0.0002
b3,2022-08-29,buy,SH518880,306400,3.7557509999999996,1150762.1064,345.22863191999994,0.0002
b3,2022-09-05,sell,SH518880,306400,3.74925,1148770.2,344.63105999999993,0.0002
b3,2022-09-13,buy,SH518880,303500,3.7827564,1148066.5673999998,344.4199702199999,0.0002
b3,2022-09-19,sell,SH518880,303500,3.7372524,1134256.1034,340.2768310199999,0.0002
b3,2022-10-17,buy,SH518880,298300,3.80076,1133766.7079999999,340.13001239999994,0.0002
b3,2022-10-24,sell,SH518880,298300,3.814237,1137786.8971,341.33606912999994,0.0002
b3,2022-10-31,buy,SH518880,298600,3.8077614,1136997.55404,341.099266212,0.0002
b3,2022-11-07,sell,SH518880,298600,3.8332332,1144603.43352,343.381030056,0.0002
b3,2022-11-14,buy,SH518880,289700,3.9487896,1143964.34712,343.189304136,0.0002
b3,2023-05-22,sell,SH518880,289700,4.3501298,1260232.60306,378.069780918,0.0002
b3,2023-05-22,buy,SH513100,255600,4.925985,1259081.766,377.72452979999997,0.0002
b3,2023-08-28,sell,SH513100,255600,5.508898000000001,1408074.3288000003,422.42229864000007,0.0002
b3,2023-08-28,buy,SH518880,316700,4.438887599999999,1405795.7029199998,421.7387108759999,0.0002
b3,2023-09-04,sell,SH518880,316700,4.4901018,1422015.24006,426.60457201799994,0.0002
b3,2023-09-04,buy,SH513100,249200,5.701139999999999,1420724.0879999998,426.2172263999999,0.0002
b3,2024-08-05,sell,SH513100,249200,6.64867,1656848.564,497.05456919999995,0.0002
b3,2024-08-05,buy,SH518880,306800,5.391077999999999,1653982.7303999998,496.19481911999986,0.0002
b3,2024-08-19,sell,SH518880,306800,5.5008996,1687675.99728,506.302799184,0.0002
b3,2024-08-19,buy,SH513100,229400,7.351469999999999,1686427.2179999999,505.9281653999999,0.0002
b3,2024-09-09,sell,SH513100,229400,6.743651,1546993.5394,464.09806181999994,0.0002
b3,2024-09-09,buy,SH518880,282000,5.486097,1547079.354,464.1238062,0.0002
b3,2024-09-18,sell,SH518880,282000,5.619875800000001,1584804.9756000002,475.44149268,0.0002
b3,2024-09-18,buy,SH513100,221000,7.166433,1583781.693,475.13450789999996,0.0002
b3,2024-10-14,sell,SH513100,221000,7.233553000000001,1598615.2130000002,479.58456390000003,0.0002
b3,2024-10-14,buy,SH518880,276800,5.771153999999999,1597455.4271999998,479.2366281599999,0.0002
b3,2024-10-21,sell,SH518880,276800,5.993801,1659084.1168000002,497.72523504000003,0.0002
b3,2024-10-21,buy,SH513100,226400,7.321464,1657579.4496,497.2738348799999,0.0002
b3,2024-11-04,sell,SH513100,226400,7.203559,1630885.7576000001,489.26572728,0.0002
b3,2024-11-04,buy,SH518880,271100,6.0122022,1629908.01642,488.97240492599997,0.0002
b3,2024-11-11,sell,SH518880,271100,5.8998197999999995,1599441.1477799998,479.8323443339999,0.0002
b3,2024-11-11,buy,SH513100,208900,7.65153,1598404.617,479.5213851,0.0002
b3,2024-11-25,sell,SH513100,208900,7.663466999999999,1600898.2562999998,480.2694768899999,0.0002
b3,2024-11-25,buy,SH518880,266300,6.0102018,1600516.73934,480.15502180199996,0.0002
b3,2024-12-02,sell,SH518880,266300,5.8488299999999995,1557543.4289999998,467.2630286999999,0.0002
b3,2024-12-02,buy,SH513100,202100,7.70154,1556481.234,466.9443701999999,0.0002
b3,2025-01-20,sell,SH513100,202100,8.218355999999998,1660929.7475999997,498.27892427999984,0.0002
b3,2025-01-20,buy,SH518880,272400,6.0922182000000005,1659520.23768,497.85607130399995,0.0002
b3,2025-02-05,sell,SH518880,272400,6.398720000000001,1743011.3280000002,522.9033984,0.0002
b3,2025-02-05,buy,SZ159915,852100,2.0434086000000002,1741188.46806,522.356540418,0.0002
b3,2025-02-10,sell,SZ159915,852100,2.1395720000000003,1823129.3012,546.93879036,0.0002
b3,2025-02-10,buy,SH518880,281900,6.461292,1821438.2148,546.4314644399999,0.0002
b3,2025-07-21,sell,SH518880,281900,7.428514,2094098.0966,628.22942898,0.0002
b3,2025-07-21,buy,SZ159915,925600,2.2584516,2090422.80096,627.1268402879999,0.0002
b3,2025-09-29,sell,SZ159915,925600,3.1253748,2892846.91488,867.854074464,0.0002
b3,2025-09-29,buy,SH518880,352600,8.1786354,2883786.8420399996,865.1360526119998,0.0002
b3,2025-10-09,sell,SH518880,352600,8.722255200000001,3075467.1835200004,922.640155056,0.0002
b3,2025-10-09,buy,SZ159915,954700,3.2176434,3071884.15398,921.5652461939999,0.0002
b3,2025-10-13,sell,SZ159915,954700,2.9514096,2817710.74512,845.313223536,0.0002
b3,2025-10-13,buy,SH518880,321300,8.771754,2818364.5601999997,845.5093680599998,0.0002
b3,2025-10-27,sell,SH518880,321300,8.9462104,2874417.40152,862.3252204559999,0.0002
b3,2025-10-27,buy,SZ159915,894900,3.2096418,2872308.44682,861.692534046,0.0002
b3,2025-11-03,sell,SZ159915,894900,3.1513696,2820160.65504,846.048196512,0.0002
b3,2025-11-03,buy,SH518880,322300,8.7447486,2818432.4737799997,845.5297421339998,0.0002
b3,2025-12-29,sell,SH518880,322300,9.638072000000001,3106350.6056000004,931.90518168,0.0002
b3,2025-12-29,buy,SZ159915,964200,3.2176434,3102451.76628,930.7355298839999,0.0002
b3,2026-01-26,sell,SZ159915,964200,3.3513296,3231352.00032,969.405600096,0.0002
b3,2026-01-26,buy,SH518880,296400,10.8881772,3227255.7220799997,968.1767166239998,0.0002
b3,2026-03-23,sell,SH518880,296400,9.4861024,2811680.75136,843.5042254079999,0.0002
b3,2026-03-23,buy,SZ159915,852700,3.3006599999999997,2814472.7819999997,844.3418345999999,0.0002
