experiment_id,entry_rule,period,symbol,candidate_trade_date,observation_date,candidate_rank,entry_date,return_5,benchmark_return_5,excess_return_5,return_20,benchmark_return_20,excess_return_20,return_60,benchmark_return_60,excess_return_60,return_120,benchmark_return_120,excess_return_120
h18-control,direct,selection-validation,SZ300124,2021-05-06,2021-04-30,21,2021-05-06,-0.09758073091506958,0.0012989044189453125,-0.09887963533401489,0.06656980514526367,0.027342915534973145,0.03922688961029053,0.3356221914291382,0.03925323486328125,0.29636895656585693,0.08811306953430176,0.08566904067993164,0.002444028854370117
h20,new-high-20,selection-validation,SZ300124,2021-05-06,2021-04-30,21,2021-05-27,-0.010614931583404541,0.007872462272644043,-0.018487393856048584,-0.0018132328987121582,0.018950700759887695,-0.020763933658599854,0.10514771938323975,0.04794192314147949,0.057205796241760254,0.03110218048095703,0.09440422058105469,-0.06330204010009766
h21,new-high-55,selection-validation,SZ300124,2021-05-06,2021-04-30,21,2021-05-27,-0.010614931583404541,0.007872462272644043,-0.018487393856048584,-0.0018132328987121582,0.018950700759887695,-0.020763933658599854,0.10514771938323975,0.04794192314147949,0.057205796241760254,0.03110218048095703,0.09440422058105469,-0.06330204010009766
h18-control,direct,selection-validation,SZ300124,2021-06-01,2021-05-31,28,2021-06-01,-0.09005188941955566,0.00042557716369628906,-0.09047746658325195,0.059301137924194336,0.0069626569747924805,0.052338480949401855,0.15764009952545166,0.05538904666900635,0.10225105285644531,0.06590938568115234,0.0766373872756958,-0.010728001594543457
h20,new-high-20,selection-validation,SZ300124,2021-06-01,2021-05-31,28,2021-06-21,-0.014621138572692871,0.02416384220123291,-0.03878498077392578,0.07605862617492676,0.04095566272735596,0.0351029634475708,0.04519021511077881,0.1435537338256836,-0.09836351871490479,0.049065589904785156,0.10093319416046143,-0.05186760425567627
h21,new-high-55,selection-validation,SZ300124,2021-06-01,2021-05-31,28,2021-06-21,-0.014621138572692871,0.02416384220123291,-0.03878498077392578,0.07605862617492676,0.04095566272735596,0.0351029634475708,0.04519021511077881,0.1435537338256836,-0.09836351871490479,0.049065589904785156,0.10093319416046143,-0.05186760425567627
h22,new-high-55-volume-1.4,selection-validation,SZ300124,2021-06-01,2021-05-31,28,2021-06-21,-0.014621138572692871,0.02416384220123291,-0.03878498077392578,0.07605862617492676,0.04095566272735596,0.0351029634475708,0.04519021511077881,0.1435537338256836,-0.09836351871490479,0.049065589904785156,0.10093319416046143,-0.05186760425567627
h18-control,direct,selection-validation,SZ300124,2021-07-01,2021-06-30,22,2021-07-01,0.03272056579589844,-0.009310781955718994,0.04203134775161743,0.028408050537109375,-0.030130386352539062,0.05853843688964844,-0.12238961458206177,0.08094656467437744,-0.2033361792564392,-0.061937689781188965,0.0660630464553833,-0.12800073623657227
h20,new-high-20,selection-validation,SZ300124,2021-07-01,2021-06-30,22,2021-07-01,0.03272056579589844,-0.009310781955718994,0.04203134775161743,0.028408050537109375,-0.030130386352539062,0.05853843688964844,-0.12238961458206177,0.08094656467437744,-0.2033361792564392,-0.061937689781188965,0.0660630464553833,-0.12800073623657227
h21,new-high-55,selection-validation,SZ300124,2021-07-01,2021-06-30,22,2021-07-01,0.03272056579589844,-0.009310781955718994,0.04203134775161743,0.028408050537109375,-0.030130386352539062,0.05853843688964844,-0.12238961458206177,0.08094656467437744,-0.2033361792564392,-0.061937689781188965,0.0660630464553833,-0.12800073623657227
h22,new-high-55-volume-1.4,selection-validation,SZ300124,2021-07-01,2021-06-30,22,2021-07-01,0.03272056579589844,-0.009310781955718994,0.04203134775161743,0.028408050537109375,-0.030130386352539062,0.05853843688964844,-0.12238961458206177,0.08094656467437744,-0.2033361792564392,-0.061937689781188965,0.0660630464553833,-0.12800073623657227
h18-control,direct,selection-validation,SZ300124,2021-08-02,2021-07-30,23,2021-08-02,0.08162391185760498,0.026944279670715332,0.05467963218688965,-0.03767496347427368,0.06264746189117432,-0.100322425365448,-0.15620464086532593,0.03378617763519287,-0.1899908185005188,,,
h20,new-high-20,selection-validation,SZ300124,2021-08-02,2021-07-30,23,2021-08-03,-0.029052376747131348,0.01974773406982422,-0.048800110816955566,-0.14768636226654053,0.05588698387145996,-0.2035733461380005,-0.2290503978729248,0.02534651756286621,-0.254396915435791,,,
h21,new-high-55,selection-validation,SZ300124,2021-08-02,2021-07-30,23,2021-08-03,-0.029052376747131348,0.01974773406982422,-0.048800110816955566,-0.14768636226654053,0.05588698387145996,-0.2035733461380005,-0.2290503978729248,0.02534651756286621,-0.254396915435791,,,
h22,new-high-55-volume-1.4,selection-validation,SZ300124,2021-08-02,2021-07-30,23,2021-08-03,-0.029052376747131348,0.01974773406982422,-0.048800110816955566,-0.14768636226654053,0.05588698387145996,-0.2035733461380005,-0.2290503978729248,0.02534651756286621,-0.254396915435791,,,
h18-control,direct,development,SZ300127,2012-01-04,2011-12-30,24,2012-01-04,0.08721959590911865,0.016584038734436035,0.07063555717468262,0.09580302238464355,0.02006351947784424,0.07573950290679932,0.09171569347381592,0.07998478412628174,0.01173090934753418,0.2556161880493164,0.06288266181945801,0.1927335262298584
h18-control,direct,development,SZ300127,2012-02-01,2012-01-31,29,2012-02-01,0.0012412071228027344,0.021179556846618652,-0.019938349723815918,0.18236827850341797,0.13943767547607422,0.04293060302734375,-0.131336510181427,0.11481499671936035,-0.24615150690078735,0.0662229061126709,0.01365041732788086,0.05257248878479004
h20,new-high-20,development,SZ300127,2012-02-01,2012-01-31,29,2012-02-14,0.006596922874450684,0.016449332237243652,-0.009852409362792969,0.048624515533447266,0.10080897808074951,-0.052184462547302246,-0.07918083667755127,0.05502057075500488,-0.13420140743255615,-0.008905112743377686,-0.04218941926956177,0.03328430652618408
h18-control,direct,development,SZ300127,2012-03-01,2012-02-29,23,2012-03-01,-0.06239956617355347,0.01458883285522461,-0.07698839902877808,-0.15857189893722534,-0.051379501819610596,-0.10719239711761475,-0.023158669471740723,0.019891858100891113,-0.043050527572631836,-0.15374720096588135,-0.09541815519332886,-0.05832904577255249
h18-control,direct,development,SZ300127,2012-04-05,2012-03-30,27,2012-04-05,-0.02503758668899536,0.04282212257385254,-0.0678597092628479,-0.06864619255065918,0.09882175922393799,-0.16746795177459717,0.162245512008667,0.026161551475524902,0.1360839605331421,-0.14535045623779297,-0.07393717765808105,-0.07141327857971191
h18-control,direct,selection-validation,SZ300132,2018-11-01,2018-10-31,18,2018-11-01,-0.020161688327789307,0.026906728744506836,-0.04706841707229614,-0.045982301235198975,0.033121466636657715,-0.07910376787185669,-0.13783377408981323,0.0044155120849609375,-0.14224928617477417,0.12198615074157715,0.22471320629119873,-0.10272705554962158
h18-control,direct,selection-validation,SZ300132,2019-01-02,2018-12-28,23,2019-01-02,-0.006740748882293701,0.024230003356933594,-0.030970752239227295,0.010575056076049805,0.018720030784606934,-0.008144974708557129,0.5516970157623291,0.3829965591430664,0.1687004566192627,0.07438743114471436,0.21749818325042725,-0.1431107521057129
h18-control,direct,selection-validation,SZ300132,2019-02-01,2019-01-31,23,2019-02-01,0.15395843982696533,0.0818932056427002,0.07206523418426514,0.34919095039367676,0.30305004119873047,0.04614090919494629,0.17684459686279297,0.18109571933746338,-0.00425112247467041,-0.02259165048599243,0.1626502275466919,-0.18524187803268433
h20,new-high-20,selection-validation,SZ300132,2019-02-01,2019-01-31,23,2019-02-11,0.09428322315216064,0.04563784599304199,0.04864537715911865,0.19847214221954346,0.21817278861999512,-0.01970064640045166,0.1143425703048706,0.13520169258117676,-0.020859122276306152,-0.0582578182220459,0.1169745922088623,-0.1752324104309082
h21,new-high-55,selection-validation,SZ300132,2019-02-01,2019-01-31,23,2019-02-26,-0.029205143451690674,0.0195620059967041,-0.048767149448394775,-0.013865768909454346,0.09692871570587158,-0.11079448461532593,-0.12937575578689575,-0.04299432039260864,-0.08638143539428711,-0.3215824365615845,-0.03641635179519653,-0.28516608476638794
h22,new-high-55-volume-1.4,selection-validation,SZ300132,2019-02-01,2019-01-31,23,2019-02-26,-0.029205143451690674,0.0195620059967041,-0.048767149448394775,-0.013865768909454346,0.09692871570587158,-0.11079448461532593,-0.12937575578689575,-0.04299432039260864,-0.08638143539428711,-0.3215824365615845,-0.03641635179519653,-0.28516608476638794
h18-control,direct,selection-validation,SZ300132,2019-03-01,2019-02-28,1,2019-03-01,-0.002744019031524658,0.08150744438171387,-0.08425146341323853,0.03649723529815674,0.063973069190979,-0.027475833892822266,-0.1288682222366333,-0.017905354499816895,-0.1109628677368164,-0.32058626413345337,-0.03156638145446777,-0.2890198826789856
h18-control,direct,development,SZ300133,2014-01-02,2013-12-31,28,2014-01-02,0.06586194038391113,-0.022260010242462158,0.08812195062637329,0.20037662982940674,0.022266745567321777,0.17810988426208496,-0.2107154130935669,0.02059018611907959,-0.23130559921264648,-0.025739014148712158,0.033586859703063965,-0.05932587385177612
h20,new-high-20,development,SZ300133,2014-01-02,2013-12-31,28,2014-01-09,0.06707298755645752,-0.0066217780113220215,0.07369476556777954,0.07440662384033203,0.10516119003295898,-0.030754566192626953,-0.2323651909828186,0.08196985721588135,-0.31433504819869995,-0.09649538993835449,0.08220303058624268,-0.17869842052459717
h18-control,direct,development,SZ300133,2014-02-07,2014-01-30,22,2014-02-07,-0.12432277202606201,0.05162632465362549,-0.1759490966796875,-0.2312285304069519,0.04343461990356445,-0.27466315031051636,-0.3404124975204468,-0.01213747262954712,-0.32827502489089966,,,
h18-control,direct,development,SZ300133,2014-03-03,2014-02-28,21,2014-03-03,-0.04680740833282471,0.00928497314453125,-0.05609238147735596,-0.2765939235687256,-0.0277288556098938,-0.2488650679588318,-0.10213339328765869,-0.02866208553314209,-0.0734713077545166,,,
h18-control,direct,development,SZ300133,2014-04-01,2014-03-31,27,2014-04-01,0.09127140045166016,0.03782761096954346,0.0534437894821167,0.045844197273254395,-0.025433063507080078,0.07127726078033447,0.3451104164123535,0.013766646385192871,0.33134377002716064,,,
h18-control,direct,development,SZ300136,2016-05-03,2016-04-29,4,2016-05-03,-0.010505735874176025,-0.04141908884048462,0.030913352966308594,-0.11398708820343018,-0.04681473970413208,-0.0671723484992981,-0.01034855842590332,0.03963136672973633,-0.04997992515563965,0.29094529151916504,0.07743954658508301,0.21350574493408203
h18-control,direct,development,SZ300136,2016-07-01,2016-06-30,25,2016-07-01,-0.04860115051269531,0.030335664749145508,-0.07893681526184082,-0.0757368803024292,0.017863750457763672,-0.09360063076019287,0.11952328681945801,0.01757502555847168,0.10194826126098633,0.30379724502563477,0.026253342628479004,0.27754390239715576
h18-control,direct,development,SZ300136,2016-08-01,2016-07-29,9,2016-08-01,-0.036220014095306396,0.003898024559020996,-0.04011803865432739,0.034720540046691895,0.037468671798706055,-0.00274813175201416,0.3265266418457031,0.053202033042907715,0.2733246088027954,0.3418290615081787,5.924701690673828e-05,0.341769814491272
h20,new-high-20,development,SZ300136,2016-08-01,2016-07-29,9,2016-08-31,0.12617981433868408,0.010925054550170898,0.11525475978851318,0.2591615915298462,-0.01930791139602661,0.2784695029258728,0.32881343364715576,0.031398892402648926,0.29741454124450684,0.4497091770172119,0.004676938056945801,0.4450322389602661
h18-control,direct,development,SZ300136,2016-09-01,2016-08-31,23,2016-09-01,0.05497479438781738,0.009333491325378418,0.045641303062438965,0.20994985103607178,-0.01650160551071167,0.22645145654678345,0.30759286880493164,0.013475418090820312,0.29411745071411133,0.5142141580581665,0.012908220291137695,0.5013059377670288
h20,new-high-20,development,SZ300136,2016-09-01,2016-08-31,23,2016-09-02,-0.026119112968444824,0.02299177646636963,-0.04911088943481445,0.15945613384246826,0.01195979118347168,0.14749634265899658,0.30179882049560547,0.017975687980651855,0.2838231325149536,0.4369359016418457,0.023809432983398438,0.41312646865844727
h21,new-high-55,development,SZ300136,2016-09-01,2016-08-31,23,2016-09-02,-0.026119112968444824,0.02299177646636963,-0.04911088943481445,0.15945613384246826,0.01195979118347168,0.14749634265899658,0.30179882049560547,0.017975687980651855,0.2838231325149536,0.4369359016418457,0.023809432983398438,0.41312646865844727
h22,new-high-55-volume-1.4,development,SZ300136,2016-09-01,2016-08-31,23,2016-09-02,-0.026119112968444824,0.02299177646636963,-0.04911088943481445,0.15945613384246826,0.01195979118347168,0.14749634265899658,0.30179882049560547,0.017975687980651855,0.2838231325149536,0.4369359016418457,0.023809432983398438,0.41312646865844727
h18-control,direct,development,SZ300136,2016-11-01,2016-10-31,10,2016-11-01,-0.040019094944000244,0.0018306970596313477,-0.04184979200363159,0.06103622913360596,0.03311145305633545,0.027924776077270508,0.024093151092529297,-0.045181870460510254,0.06927502155303955,0.3505728244781494,-0.04099416732788086,0.3915669918060303
h20,new-high-20,development,SZ300136,2016-11-01,2016-10-31,10,2016-11-29,0.07035970687866211,-0.02588176727294922,0.09624147415161133,0.014077425003051758,-0.054608166217803955,0.06868559122085571,0.05480802059173584,-0.031145870685577393,0.08595389127731323,0.2973971366882324,-0.12336689233779907,0.4207640290260315
h18-control,direct,development,SZ300136,2016-12-01,2016-11-30,5,2016-12-01,0.03099203109741211,-0.0053958892822265625,0.03638792037963867,0.005764007568359375,-0.0490412712097168,0.05480527877807617,0.04072284698486328,-0.02410942316055298,0.06483227014541626,0.2761189937591553,-0.134008526802063,0.41012752056121826
h20,new-high-20,development,SZ300136,2016-12-01,2016-11-30,5,2016-12-06,-0.06583911180496216,-0.03803539276123047,-0.02780371904373169,-0.08920520544052124,-0.02700120210647583,-0.06220400333404541,0.11149656772613525,0.004160284996032715,0.10733628273010254,0.2662163972854614,-0.10077393054962158,0.366990327835083
h21,new-high-55,development,SZ300136,2016-12-01,2016-11-30,5,2016-12-06,-0.06583911180496216,-0.03803539276123047,-0.02780371904373169,-0.08920520544052124,-0.02700120210647583,-0.06220400333404541,0.11149656772613525,0.004160284996032715,0.10733628273010254,0.2662163972854614,-0.10077393054962158,0.366990327835083
h22,new-high-55-volume-1.4,development,SZ300136,2016-12-01,2016-11-30,5,2016-12-06,-0.06583911180496216,-0.03803539276123047,-0.02780371904373169,-0.08920520544052124,-0.02700120210647583,-0.06220400333404541,0.11149656772613525,0.004160284996032715,0.10733628273010254,0.2662163972854614,-0.10077393054962158,0.366990327835083
h18-control,direct,development,SZ300136,2017-01-03,2016-12-30,5,2017-01-03,-0.10989516973495483,0.02257072925567627,-0.1324658989906311,-0.07408899068832397,-0.0023216605186462402,-0.07176733016967773,0.22437691688537598,0.04242300987243652,0.18195390701293945,0.369059681892395,-0.01536792516708374,0.38442760705947876
h18-control,direct,development,SZ300136,2017-02-03,2017-01-26,5,2017-02-03,0.03366410732269287,0.016655325889587402,0.01700878143310547,0.09149527549743652,0.03326725959777832,0.0582280158996582,0.3300600051879883,-0.0018209218978881836,0.33188092708587646,0.45211899280548096,-0.006975531578063965,0.4590945243835449
h20,new-high-20,development,SZ300136,2017-02-03,2017-01-26,5,2017-02-09,0.012717843055725098,0.0036275386810302734,0.009090304374694824,0.19557011127471924,0.033106446266174316,0.16246366500854492,0.22900402545928955,-0.04982554912567139,0.27882957458496094,0.3775836229324341,-0.005887746810913086,0.38347136974334717
h18-control,direct,development,SZ300136,2017-03-01,2017-02-28,5,2017-03-01,0.11460816860198975,0.011906266212463379,0.10270190238952637,0.17297184467315674,0.008105635643005371,0.16486620903015137,0.22397303581237793,-0.09454947710037231,0.31852251291275024,0.3650994300842285,-0.010929644107818604,0.3760290741920471
h20,new-high-20,development,SZ300136,2017-03-01,2017-02-28,5,2017-03-06,0.06832301616668701,-0.0014973878860473633,0.06982040405273438,0.13930976390838623,-0.008662581443786621,0.14797234535217285,0.177443265914917,-0.10608750581741333,0.2835307717323303,0.28087544441223145,-0.017198264598846436,0.2980737090110779
h21,new-high-55,development,SZ300136,2017-03-01,2017-02-28,5,2017-03-06,0.06832301616668701,-0.0014973878860473633,0.06982040405273438,0.13930976390838623,-0.008662581443786621,0.14797234535217285,0.177443265914917,-0.10608750581741333,0.2835307717323303,0.28087544441223145,-0.017198264598846436,0.2980737090110779
h22,new-high-55-volume-1.4,development,SZ300136,2017-03-01,2017-02-28,5,2017-03-06,0.06832301616668701,-0.0014973878860473633,0.06982040405273438,0.13930976390838623,-0.008662581443786621,0.14797234535217285,0.177443265914917,-0.10608750581741333,0.2835307717323303,0.28087544441223145,-0.017198264598846436,0.2980737090110779
h18-control,direct,development,SZ300136,2017-04-05,2017-03-31,7,2017-04-05,-0.03974008560180664,0.02763509750366211,-0.06737518310546875,0.022507309913635254,-0.03928428888320923,0.06179159879684448,0.16984176635742188,-0.04847991466522217,0.21832168102264404,0.2087773084640503,0.01877427101135254,0.19000303745269775
h18-control,direct,development,SZ300136,2017-05-02,2017-04-28,3,2017-05-02,-0.05452090501785278,-0.03699618577957153,-0.01752471923828125,-0.007831990718841553,-0.061401963233947754,0.0535699725151062,0.0743415355682373,-0.00941246747970581,0.08375400304794312,0.3907341957092285,0.0713580846786499,0.3193761110305786
h20,new-high-20,development,SZ300136,2017-05-02,2017-04-28,3,2017-05-02,-0.05452090501785278,-0.03699618577957153,-0.01752471923828125,-0.007831990718841553,-0.061401963233947754,0.0535699725151062,0.0743415355682373,-0.00941246747970581,0.08375400304794312,0.3907341957092285,0.0713580846786499,0.3193761110305786
h21,new-high-55,development,SZ300136,2017-05-02,2017-04-28,3,2017-05-02,-0.05452090501785278,-0.03699618577957153,-0.01752471923828125,-0.007831990718841553,-0.061401963233947754,0.0535699725151062,0.0743415355682373,-0.00941246747970581,0.08375400304794312,0.3907341957092285,0.0713580846786499,0.3193761110305786
h18-control,direct,development,SZ300136,2017-06-01,2017-05-31,3,2017-06-01,0.031148552894592285,0.024886369705200195,0.00626218318939209,0.10408389568328857,0.047464728355407715,0.05661916732788086,0.08973848819732666,0.0881795883178711,0.0015588998794555664,0.6609904766082764,0.10825729370117188,0.5527331829071045
h20,new-high-20,development,SZ300136,2017-06-01,2017-05-31,3,2017-06-12,0.034380435943603516,0.011668086051940918,0.022712349891662598,0.09485805034637451,0.04750633239746094,0.047351717948913574,0.1564720869064331,0.09806275367736816,0.05840933322906494,0.5266315937042236,0.06271588802337646,0.46391570568084717
h21,new-high-55,development,SZ300136,2017-06-01,2017-05-31,3,2017-06-12,0.034380435943603516,0.011668086051940918,0.022712349891662598,0.09485805034637451,0.04750633239746094,0.047351717948913574,0.1564720869064331,0.09806275367736816,0.05840933322906494,0.5266315937042236,0.06271588802337646,0.46391570568084717
h22,new-high-55-volume-1.4,development,SZ300136,2017-06-01,2017-05-31,3,2017-06-19,0.06044149398803711,-0.00010436773300170898,0.06054586172103882,-0.020811736583709717,0.019598007202148438,-0.040409743785858154,0.09112346172332764,0.09370291233062744,-0.0025794506072998047,0.3755197525024414,0.031975507736206055,0.34354424476623535
h18-control,direct,development,SZ300136,2017-07-03,2017-06-30,2,2017-07-03,0.01799452304840088,0.01364898681640625,0.004345536231994629,-0.043270766735076904,0.011931300163269043,-0.05520206689834595,0.033017873764038086,0.06998085975646973,-0.03696298599243164,0.3156564235687256,0.01639556884765625,0.29926085472106934
h18-control,direct,development,SZ300136,2017-08-01,2017-07-31,2,2017-08-01,-0.051168978214263916,0.001646280288696289,-0.052815258502960205,0.048560500144958496,0.020899295806884766,0.02766120433807373,0.31418323516845703,0.034752607345581055,0.279430627822876,,,
h20,new-high-20,development,SZ300136,2017-08-01,2017-07-31,2,2017-08-29,0.06753814220428467,0.022444963455200195,0.04509317874908447,0.0029908418655395508,0.010788679122924805,-0.007797837257385254,0.3157925605773926,-0.03520256280899048,0.35099512338638306,,,
h18-control,direct,development,SZ300136,2017-09-01,2017-08-31,3,2017-09-01,0.02016758918762207,0.013233065605163574,0.006934523582458496,0.013196945190429688,0.014652848243713379,-0.0014559030532836914,0.2724987268447876,-0.03236907720565796,0.30486780405044556,,,
h20,new-high-20,development,SZ300136,2017-09-01,2017-08-31,3,2017-09-01,0.02016758918762207,0.013233065605163574,0.006934523582458496,0.013196945190429688,0.014652848243713379,-0.0014559030532836914,0.2724987268447876,-0.03236907720565796,0.30486780405044556,,,
h21,new-high-55,development,SZ300136,2017-09-01,2017-08-31,3,2017-09-01,0.02016758918762207,0.013233065605163574,0.006934523582458496,0.013196945190429688,0.014652848243713379,-0.0014559030532836914,0.2724987268447876,-0.03236907720565796,0.30486780405044556,,,
h18-control,direct,development,SZ300136,2017-10-09,2017-09-29,4,2017-10-09,0.08403682708740234,0.004076838493347168,0.07995998859405518,0.16385579109191895,-0.03824818134307861,0.20210397243499756,0.19014358520507812,-0.06460928916931152,0.25475287437438965,,,
h20,new-high-20,development,SZ300136,2017-10-09,2017-09-29,4,2017-10-16,0.0071756839752197266,-0.020634949207305908,0.027810633182525635,0.1994878053665161,-0.010232388973236084,0.2097201943397522,,,,,,
h21,new-high-55,development,SZ300136,2017-10-09,2017-09-29,4,2017-10-16,0.0071756839752197266,-0.020634949207305908,0.027810633182525635,0.1994878053665161,-0.010232388973236084,0.2097201943397522,,,,,,
h22,new-high-55-volume-1.4,development,SZ300136,2017-10-09,2017-09-29,4,2017-10-16,0.0071756839752197266,-0.020634949207305908,0.027810633182525635,0.1994878053665161,-0.010232388973236084,0.2097201943397522,,,,,,
h18-control,direct,development,SZ300136,2017-11-01,2017-10-31,9,2017-11-01,0.029204487800598145,-0.0011551380157470703,0.030359625816345215,0.10702669620513916,-0.03966867923736572,0.14669537544250488,,,,,,
h20,new-high-20,development,SZ300136,2017-11-01,2017-10-31,9,2017-11-10,0.05608642101287842,-0.00626450777053833,0.06235092878341675,-0.014730334281921387,-0.0703345537185669,0.05560421943664551,,,,,,
h21,new-high-55,development,SZ300136,2017-11-01,2017-10-31,9,2017-11-10,0.05608642101287842,-0.00626450777053833,0.06235092878341675,-0.014730334281921387,-0.0703345537185669,0.05560421943664551,,,,,,
h22,new-high-55-volume-1.4,development,SZ300136,2017-11-01,2017-10-31,9,2017-11-10,0.05608642101287842,-0.00626450777053833,0.06235092878341675,-0.014730334281921387,-0.0703345537185669,0.05560421943664551,,,,,,
h18-control,direct,development,SZ300136,2017-12-01,2017-11-30,10,2017-12-01,-0.04590398073196411,-0.019886553287506104,-0.026017427444458008,-0.0780990719795227,-0.008896052837371826,-0.06920301914215088,,,,,,
h18-control,direct,selection-validation,SZ300136,2018-01-02,2017-12-29,11,2018-01-02,-0.040270447731018066,0.029222726821899414,-0.06949317455291748,-0.3505467176437378,0.007460474967956543,-0.35800719261169434,-0.2796522378921509,-0.02254354953765869,-0.2571086883544922,-0.4234171509742737,-0.17952191829681396,-0.24389523267745972
h18-control,direct,selection-validation,SZ300136,2018-02-01,2018-01-31,14,2018-02-01,-0.019059300422668457,-0.07598549127578735,0.056926190853118896,0.17911934852600098,-0.015289843082427979,0.19440919160842896,-0.02403581142425537,-0.022518396377563477,-0.0015174150466918945,-9.357929229736328e-06,-0.17402154207229614,0.1740121841430664
h18-control,direct,selection-validation,SZ300136,2018-03-01,2018-02-28,23,2018-03-01,0.0294189453125,0.01655745506286621,0.012861490249633789,-0.07654255628585815,-0.00234067440032959,-0.07420188188552856,-0.05478012561798096,-0.025370895862579346,-0.02940922975540161,-0.10335731506347656,-0.19212734699249268,0.08877003192901611
h20,new-high-20,selection-validation,SZ300136,2018-03-01,2018-02-28,23,2018-03-07,0.01457679271697998,0.019595980644226074,-0.005019187927246094,-0.1383134126663208,-0.012103021144866943,-0.12621039152145386,-0.1829521656036377,-0.07349252700805664,-0.10945963859558105,-0.13678503036499023,-0.1890689730644226,0.05228394269943237
h18-control,direct,development,SZ300139,2012-02-01,2012-01-31,26,2012-02-01,0.027744293212890625,0.021179556846618652,0.006564736366271973,0.18423807621002197,0.13943767547607422,0.044800400733947754,0.09463775157928467,0.11481499671936035,-0.020177245140075684,0.09913814067840576,0.01365041732788086,0.0854877233505249
h18-control,direct,selection-validation,SZ300142,2019-05-06,2019-04-30,23,2019-05-06,-0.08276540040969849,-0.011352181434631348,-0.07141321897506714,-0.07664453983306885,-0.04108786582946777,-0.035556674003601074,0.030241847038269043,-0.04401218891143799,0.07425403594970703,0.12729227542877197,-0.022403478622436523,0.1496957540512085
h18-control,direct,selection-validation,SZ300142,2019-08-01,2019-07-31,28,2019-08-01,-0.0479239821434021,-0.051500797271728516,0.003576815128326416,0.016100287437438965,0.01038062572479248,0.005719661712646484,0.10391354560852051,0.00817251205444336,0.09574103355407715,-0.06146305799484253,0.006835818290710449,-0.06829887628555298
h20,new-high-20,selection-validation,SZ300142,2019-08-01,2019-07-31,28,2019-08-20,-0.04254204034805298,-0.00475919246673584,-0.03778284788131714,-0.06313169002532959,0.05365622043609619,-0.11678791046142578,0.1067274808883667,0.019765853881835938,0.08696162700653076,0.014085769653320312,0.1697244644165039,-0.1556386947631836
h18-control,direct,selection-validation,SZ300142,2019-11-01,2019-10-31,13,2019-11-01,0.02415311336517334,0.020050644874572754,0.004102468490600586,0.016546249389648438,-0.003949761390686035,0.020496010780334473,-0.1514989137649536,0.00045871734619140625,-0.15195763111114502,0.3883662223815918,0.06502842903137207,0.3233377933502197
h20,new-high-20,selection-validation,SZ300142,2019-11-01,2019-10-31,13,2019-11-11,-0.034817516803741455,-0.018696069717407227,-0.01612144708633423,-0.029225409030914307,0.009940147399902344,-0.03916555643081665,-0.11724704504013062,0.0806429386138916,-0.19788998365402222,0.32474708557128906,0.10783588886260986,0.2169111967086792
h21,new-high-55,selection-validation,SZ300142,2019-11-01,2019-10-31,13,2019-11-11,-0.034817516803741455,-0.018696069717407227,-0.01612144708633423,-0.029225409030914307,0.009940147399902344,-0.03916555643081665,-0.11724704504013062,0.0806429386138916,-0.19788998365402222,0.32474708557128906,0.10783588886260986,0.2169111967086792
h22,new-high-55-volume-1.4,selection-validation,SZ300142,2019-11-01,2019-10-31,13,2019-11-11,-0.034817516803741455,-0.018696069717407227,-0.01612144708633423,-0.029225409030914307,0.009940147399902344,-0.03916555643081665,-0.11724704504013062,0.0806429386138916,-0.19788998365402222,0.32474708557128906,0.10783588886260986,0.2169111967086792
h18-control,direct,selection-validation,SZ300142,2019-12-02,2019-11-29,11,2019-12-02,0.026655077934265137,0.023047924041748047,0.00360715389251709,0.04442012310028076,0.05748903751373291,-0.013068914413452148,-0.03684037923812866,0.16587412357330322,-0.20271450281143188,0.4213813543319702,0.13717865943908691,0.2842026948928833
h20,new-high-20,selection-validation,SZ300142,2019-12-02,2019-11-29,11,2019-12-27,-0.07411372661590576,0.030089735984802246,-0.10420346260070801,-0.21775281429290771,-0.059839069843292236,-0.15791374444961548,-0.09576904773712158,-0.03751862049102783,-0.05825042724609375,0.5968179702758789,0.12270629405975342,0.4741116762161255
h18-control,direct,selection-validation,SZ300142,2020-01-02,2019-12-31,18,2020-01-02,-0.1399979591369629,0.022072196006774902,-0.1620701551437378,-0.1408923864364624,-0.004481196403503418,-0.13641119003295898,-0.07283109426498413,-0.03005087375640869,-0.04278022050857544,0.5811772346496582,0.14035916328430176,0.44081807136535645
h18-control,direct,selection-validation,SZ300142,2020-02-03,2020-01-23,17,2020-02-03,0.10584843158721924,0.08784067630767822,0.018007755279541016,0.12111830711364746,0.11321389675140381,0.007904410362243652,0.6373975276947021,0.07531845569610596,0.5620790719985962,1.6687541007995605,0.28627264499664307,1.3824814558029175
h18-control,direct,development,SZ300144,2016-04-01,2016-03-31,20,2016-04-01,-0.033590614795684814,0.006364703178405762,-0.039955317974090576,-0.06279987096786499,-0.02351433038711548,-0.03928554058074951,-0.13899433612823486,-0.0015540719032287598,-0.1374402642250061,-0.1468808650970459,0.03929269313812256,-0.18617355823516846
h20,new-high-20,development,SZ300144,2016-04-01,2016-03-31,20,2016-04-01,-0.033590614795684814,0.006364703178405762,-0.039955317974090576,-0.06279987096786499,-0.02351433038711548,-0.03928554058074951,-0.13899433612823486,-0.0015540719032287598,-0.1374402642250061,-0.1468808650970459,0.03929269313812256,-0.18617355823516846
