trial,top_k,universe,lookback,r2_threshold,score_max,buffer_ratio,cost_bp,initial_cash,adv_participation,trading_days,total_return,annualized_return,annualized_volatility,sharpe,maximum_drawdown,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_exposure,longest_underwater_trading_days,worst_rolling_three_year_return
grid_100,1,original_like,30,0.5,3.0,0.85,2.0,200000.0,,2808,1.8841928340172425,0.09972533805569017,0.27777548760133564,0.48146036056511593,0.47560747390094005,2023.7490402390015,181.61850361119244,109800.09958430025,0.007599558786269893,0.99240044121373,1328,-0.4434905872102237
grid_101,1,original_like,30,0.5,3.0,0.9,2.0,200000.0,,2808,2.401361573654273,0.11612395887587135,0.2797837957536419,0.5328473607034673,0.4666496055399626,2102.220357583877,188.66080132163,126541.02388314094,0.006971059058261577,0.9930289409417383,1283,-0.4339149819348732
grid_102,1,original_like,30,0.5,3.0,0.95,2.0,200000.0,,2808,2.7502546458359105,0.12594784264564995,0.28126283412035685,0.5626603355258716,0.4621227093114717,2211.2676303178605,198.44709502852595,139228.1285022087,0.007229958215138052,0.992770041784862,1246,-0.4268344749244406
grid_103,1,original_like,30,0.5,5.0,0.85,2.0,200000.0,,2808,6.143438859718984,0.19297875394345687,0.295060861548891,0.7456487177487712,0.4390633611859288,1959.2372801363501,175.82898667890322,178104.7501511491,0.005206824390411857,0.9947931756095881,1246,-0.39699394813994504
grid_104,1,original_like,30,0.5,5.0,0.9,2.0,200000.0,,2808,6.259367064707723,0.19470352430072335,0.29506799096993347,0.7505676912075573,0.4278796603843935,2002.3013592610298,179.69371172855398,183311.1595033528,0.005096168867735968,0.9949038311322639,1248,-0.3849567626998869
grid_105,1,original_like,30,0.5,5.0,0.95,2.0,200000.0,,2808,5.870160200884247,0.18880989398970205,0.29473332992883483,0.7343083511055054,0.4406596809343246,2146.358978551069,192.6219596135575,184000.32855419925,0.005005499423463064,0.9949945005765368,1248,-0.39259574634814376
grid_106,1,original_like,30,0.5,8.0,0.85,2.0,200000.0,,2808,5.27361406279793,0.17915829406067685,0.30629421317658423,0.6913082681596158,0.42589285230619744,1923.1528636378077,172.59064160852122,147726.35984905495,0.005073404965364119,0.9949265950346359,1325,-0.3828672722485371
grid_107,1,original_like,30,0.5,8.0,0.9,2.0,200000.0,,2808,6.083447055592978,0.19207617239818786,0.30775516690317334,0.7249179278869867,0.41451304702327196,1987.9016365613866,178.40142892217574,160795.93412647583,0.005060335904159624,0.9949396640958404,1325,-0.3706217637959225
grid_108,1,original_like,30,0.5,8.0,0.95,2.0,200000.0,,2808,6.314355520198368,0.19551288801291866,0.308493366031532,0.7332393737864289,0.42437791825720406,2041.566604171975,183.2175157590234,165115.46824869333,0.004948990194208382,0.9950510098057916,1831,-0.3749135911163466
grid_109,3,original_like,20,0.3,3.0,0.85,2.0,200000.0,,2808,6.150201069940457,0.19308005884151846,0.21366345624836638,0.9334741336930182,0.2548267969496766,2030.9720676818902,182.26672402273374,212675.27955916562,0.04306360377351554,0.9569363962264844,993,-0.1548511662514308
grid_110,3,original_like,20,0.3,3.0,0.9,2.0,200000.0,,2808,6.944232898864707,0.20440872934488397,0.21619017878869806,0.9687281824117278,0.26308643730256853,2097.972951566176,188.279623858503,235103.49212094047,0.04258809603158634,0.9574119039684136,376,-0.08003001364928897
grid_111,3,original_like,20,0.3,3.0,0.95,2.0,200000.0,,2808,6.308887683692368,0.19543265650409802,0.21753085925427804,0.9296798483410323,0.27408205913120354,2171.703253606963,194.8964458365223,224549.8246265101,0.04166027344639691,0.9583397265536032,781,-0.10705182040018768
grid_112,3,original_like,20,0.3,5.0,0.85,2.0,200000.0,,2808,5.527736444708832,0.18336772864016715,0.22201139340997314,0.8696305220525021,0.2596436193631607,1900.4824096199807,170.55611368384442,180337.34889305677,0.0336156334966185,0.9663843665033816,779,-0.08064657881680293
grid_113,3,original_like,20,0.3,5.0,0.9,2.0,200000.0,,2808,5.6357128995506,0.18511130913832852,0.22199080729708323,0.876297415384826,0.2384709990603595,1947.016260912377,174.73222854341844,186133.16961756337,0.03436583146790842,0.9656341685320916,774,-0.07264836648807749
grid_114,3,original_like,20,0.3,5.0,0.95,2.0,200000.0,,2808,5.0406296390688246,0.1751603268412647,0.22287620248376383,0.8358533810897865,0.25288004781028994,1989.7959097555968,178.5714277985792,179423.06855378294,0.03440697280670869,0.9655930271932913,775,-0.07472545681487275
grid_115,3,original_like,20,0.3,8.0,0.85,2.0,200000.0,,2808,8.011007356161121,0.21810517232574966,0.23138686405124478,0.9687501706133248,0.22346843349859347,1844.2780811266653,165.5121354857264,205891.71841620965,0.03368007144424473,0.9663199285557552,540,0.04137757187600144
grid_116,3,original_like,20,0.3,8.0,0.9,2.0,200000.0,,2808,7.435223471679638,0.21090823493208477,0.23113650215082246,0.9438349289714948,0.21075020016811774,1873.8317461372985,168.16438747386013,197590.75879547454,0.03334860891285155,0.9666513910871485,751,-0.005131734798167753
grid_117,3,original_like,20,0.3,8.0,0.95,2.0,200000.0,,2808,6.44028222831949,0.19734570977256172,0.23236598312056994,0.891576443604359,0.25253143056222704,1907.4986660135773,171.18577771916722,183675.92454649543,0.033438718618874534,0.9665612813811254,587,0.012395071234915678
grid_118,3,original_like,20,0.4,3.0,0.85,2.0,200000.0,,2808,6.156467468872072,0.1931738581514284,0.21008238380007024,0.9459763048116949,0.3099923861175101,2029.4935767910813,182.13403894278935,195400.2200531666,0.0453311041724613,0.9546688958275388,1137,-0.20551921443191523
grid_119,3,original_like,20,0.4,3.0,0.9,2.0,200000.0,,2808,6.132599083801812,0.19281618063530015,0.21302999811620135,0.9343015354868616,0.31331546423477163,2090.6345922699265,187.6210531524293,193647.9099407063,0.044669588990206115,0.9553304110097939,1141,-0.2367764503087315
grid_120,3,original_like,20,0.4,3.0,0.95,2.0,200000.0,,2808,6.1538431909936895,0.19313458544983098,0.2142137843179449,0.9315652546752999,0.304261423319536,2170.1044319212383,194.7529618390855,199977.4940859507,0.044472617093310095,0.9555273829066899,1139,-0.2180946756897395
grid_121,3,original_like,20,0.4,5.0,0.85,2.0,200000.0,,2808,4.999552196501071,0.1744409281796333,0.2199414663018085,0.841270512116962,0.30073516907292064,1884.7818852880764,169.14709226944277,163215.13056716372,0.039775053364334574,0.9602249466356654,903,-0.14030804309865985
grid_122,3,original_like,20,0.4,5.0,0.9,2.0,200000.0,,2808,5.238607962631094,0.17856631420748803,0.22094582649960526,0.854302570572974,0.2884987478796017,1934.6839651193425,173.62548404917177,170503.74821000668,0.037319283012236984,0.962680716987763,899,-0.12418520204421357
grid_123,3,original_like,20,0.4,5.0,0.95,2.0,200000.0,,2808,4.761070862942006,0.1701735807365894,0.22103543177237525,0.8217021184186173,0.28725900131052085,1979.557153365751,177.65256504564434,166312.0679404855,0.03753992343819684,0.9624600765618031,904,-0.14348315692687497
grid_124,3,original_like,20,0.4,8.0,0.85,2.0,200000.0,,2808,6.952851345294555,0.204525932691056,0.22869165881735892,0.9283391646595138,0.27237553854709806,1833.8065817641243,164.57238554293423,177127.37408814742,0.036547492451105,0.963452507548895,892,-0.06665091600690631
grid_125,3,original_like,20,0.4,8.0,0.9,2.0,200000.0,,2808,6.689221746372342,0.20088733706976858,0.22945297753135516,0.9127788238006519,0.2505244064814728,1873.593016154622,168.14296298823533,175770.61168426307,0.03815869178270293,0.9618413082172971,895,-0.0806467089279217
grid_126,3,original_like,20,0.4,8.0,0.95,2.0,200000.0,,2808,6.12360964094397,0.1926811876607395,0.2305561172622457,0.87976735099538,0.28718360035159696,1904.6957021452326,170.93422967970037,169730.03792032145,0.037992956884973415,0.9620070431150267,768,-0.0404852837503793
grid_127,3,original_like,20,0.5,3.0,0.85,2.0,200000.0,,2808,6.311682718256264,0.19547367586326936,0.21277083645746037,0.9455203910824048,0.32970932362061867,2014.1327379752313,180.7555021259823,202750.34843793404,0.045034589415074835,0.954965410584925,1216,-0.30288096745884807
grid_128,3,original_like,20,0.5,3.0,0.9,2.0,200000.0,,2808,7.047994324063588,0.2058121675877509,0.2153698468760758,0.9765824412984332,0.3384208298655961,2095.0595872587705,188.01816808732556,219126.91345872718,0.04506041932863331,0.9549395806713668,1215,-0.3119020048565353
grid_129,3,original_like,20,0.5,3.0,0.95,2.0,200000.0,,2808,6.9899412321030665,0.2050290070236338,0.2163732585337954,0.9700497066997861,0.3390714893199547,2171.5262982220156,194.8805652250527,222634.24827192625,0.04447666940947547,0.9555233305905245,1145,-0.30733033790484277
grid_130,3,original_like,20,0.5,5.0,0.85,2.0,200000.0,,2808,3.762813010692258,0.15036035632773936,0.22525013462488075,0.7346978186095091,0.38489059683814875,1895.9984191588892,170.15370428349007,135019.54908716297,0.038600812035877674,0.9613991879641224,1236,-0.3412108214870432
grid_131,3,original_like,20,0.5,5.0,0.9,2.0,200000.0,,2808,4.063067565603828,0.15668902839975107,0.2256634626508633,0.7580587237625455,0.3714673166666147,1951.2505554282498,175.11222933330447,144147.37829451446,0.03881148983444848,0.9611885101655516,1234,-0.326829935163529
grid_132,3,original_like,20,0.5,5.0,0.95,2.0,200000.0,,2808,3.5890409160602106,0.14652967917987736,0.22598297893592487,0.7182651943756607,0.3817904039626915,1995.5010346561694,179.08342618709213,139130.5411336901,0.03880140796587048,0.9611985920341296,1236,-0.33676750893862195
grid_133,3,original_like,20,0.5,8.0,0.85,2.0,200000.0,,2808,4.521925899661248,0.16572972863635993,0.2320686118245869,0.7772785401819619,0.35264896977204807,1835.3940529240222,164.7148509034379,138960.751268125,0.03858774243929427,0.9614122575607058,1138,-0.29482454010100656
grid_134,3,original_like,20,0.5,8.0,0.9,2.0,200000.0,,2808,4.479626551513306,0.1649255300591792,0.23293954542701226,0.772222366421972,0.35032715337465015,1876.091370826792,168.36717430496853,141543.1005800698,0.0369106559736264,0.9630893440263736,1138,-0.29235983830149315
grid_135,3,original_like,20,0.5,8.0,0.95,2.0,200000.0,,2808,4.188374970105646,0.15922964980218235,0.2338999260744359,0.7490652481837918,0.34976221141803,1912.3456347405734,171.62076209210275,138773.37306037592,0.03724536261290997,0.96275463738709,1137,-0.29055200493578404
grid_136,3,original_like,23,0.3,3.0,0.85,2.0,200000.0,,2808,4.623737946795498,0.16764263053516526,0.22056260517447654,0.8132562305238346,0.23425196833243,1918.4669728240244,172.17011294574579,162651.4836610193,0.03395306971381791,0.9660469302861822,918,-0.17921988867128458
grid_137,3,original_like,23,0.3,3.0,0.9,2.0,200000.0,,2808,3.7299777648855175,0.14964638523698182,0.22086554656214893,0.7420875882601351,0.2303418116740371,1964.0391976472936,176.2599279939879,148200.8661955713,0.03398588399335889,0.9660141160066412,1112,-0.20247726736583094
grid_138,3,original_like,23,0.3,3.0,0.95,2.0,200000.0,,2808,3.0233945317799478,0.13307409918307633,0.22141517221672782,0.6751750927912429,0.2928732407106158,2012.445581321832,180.60409063144647,136917.346416777,0.03300792118000887,0.966992078819991,1123,-0.2073382054366858
grid_139,3,original_like,23,0.3,5.0,0.85,2.0,200000.0,,2808,4.978750191184025,0.17407490609208742,0.22864620077132683,0.8166003095207787,0.2742620210171799,1820.0350914973399,163.3364825702741,133578.68162549555,0.034336165711453336,0.9656638342885467,1127,-0.16833713344447643
grid_140,3,original_like,23,0.3,5.0,0.9,2.0,200000.0,,2808,5.5007110056761075,0.18292722142686646,0.2295612837984068,0.846959925268277,0.29182958966401884,1874.6652773799713,168.23919155974102,140473.611576737,0.03411721405945163,0.9658827859405484,1127,-0.16417876544139753
grid_141,3,original_like,23,0.3,5.0,0.95,2.0,200000.0,,2808,4.732617116725995,0.16965374255355026,0.23024626368426246,0.7960943065857424,0.3213185768449154,1927.862038995086,173.01325990981542,130377.5667070151,0.03470147358868697,0.965298526411313,1141,-0.1674180358106906
grid_142,3,original_like,23,0.3,8.0,0.85,2.0,200000.0,,2808,8.460366841263497,0.22343664659797247,0.23637845552344744,0.9719122910284588,0.2280043921932332,1742.4036062606351,156.3695544080057,182868.4456667796,0.03227491670373962,0.9677250832962604,593,-0.10977332399781292
grid_143,3,original_like,23,0.3,8.0,0.9,2.0,200000.0,,2808,7.9627753162467005,0.21751861451507004,0.2376527384605018,0.947569564614179,0.23334341554637572,1795.7513625222355,161.1571735596878,182348.9531066496,0.03292615643455222,0.9670738435654478,593,-0.11196672678960784
grid_144,3,original_like,23,0.3,8.0,0.95,2.0,200000.0,,2808,7.420863143640746,0.2107230868688892,0.238983604490828,0.9201482602283445,0.2753331023844886,1880.736679840331,168.78406101131176,178168.04215601023,0.03190341566603459,0.9680965843339656,593,-0.10412010707547437
grid_145,3,original_like,23,0.4,3.0,0.85,2.0,200000.0,,2808,3.5236991690926533,0.14505503074417403,0.2141411086378685,0.739985383179442,0.2779417860894178,1894.6729066350647,170.03474803135197,128201.95760787596,0.043080271622464326,0.9569197283775357,1137,-0.2523586546550156
grid_146,3,original_like,23,0.4,3.0,0.9,2.0,200000.0,,2808,3.1328437021000513,0.1358066203400996,0.21432268141934344,0.7016845927681445,0.2936187722581589,1939.6288557470239,174.06925628498934,123417.32923437061,0.043411129304920075,0.9565888706950799,1153,-0.25785225151966096
grid_147,3,original_like,23,0.4,3.0,0.95,2.0,200000.0,,2808,2.4449312396076603,0.11739960011686357,0.21502143435514995,0.6240830761760042,0.3113431532380114,1983.5977861229776,178.0151859341134,113600.5541143074,0.042656507727550814,0.9573434922724492,1155,-0.27361938223472126
grid_148,3,original_like,23,0.4,5.0,0.85,2.0,200000.0,,2808,4.626119118222981,0.16768699091844264,0.22348498846512643,0.8057391653219305,0.30869517510936473,1795.7188223567468,161.15425328842602,125309.00160036476,0.045016149070568015,0.954983850929432,1228,-0.2282625384207445
grid_149,3,original_like,23,0.4,5.0,0.9,2.0,200000.0,,2808,5.231516496053965,0.17844602390637254,0.22525721360841042,0.8418800572453186,0.3181747344135688,1856.4392504772754,166.60352247872984,134866.7392633523,0.044056869624428195,0.9559431303755718,1228,-0.23885411656445044
grid_150,3,original_like,23,0.4,5.0,0.95,2.0,200000.0,,2808,4.288245629519984,0.1612148502903057,0.2252643179999512,0.7764391926322108,0.3186939120670683,1906.5193649216333,171.09789172373632,122556.8202910201,0.04430009922905645,0.9556999007709435,1235,-0.23938782887729027
grid_151,3,original_like,23,0.4,8.0,0.85,2.0,200000.0,,2808,8.38184573357926,0.22252188159993458,0.23287812295404542,0.9796971845605053,0.24190167027376408,1734.9198018694026,155.69793093699766,177346.85346538186,0.04216468160118175,0.9578353183988183,981,-0.12238373362365684
grid_152,3,original_like,23,0.4,8.0,0.9,2.0,200000.0,,2808,7.798628229479673,0.21550063318,0.23319264846795562,0.9539913758606166,0.24704671916157916,1782.043119771966,159.92694664620208,176682.9811574689,0.04182092107586093,0.958179078924139,1100,-0.12801673032847294
grid_153,3,original_like,23,0.4,8.0,0.95,2.0,200000.0,,2808,7.023548240779434,0.20548300848406775,0.235150035279799,0.9127633784953196,0.25251208275854453,1859.9574254499532,166.919256130124,167969.32897804718,0.04299583636601367,0.9570041636339862,1135,-0.13382654535031224
grid_154,3,original_like,23,0.5,3.0,0.85,2.0,200000.0,,2808,3.839904627051043,0.1520191890874567,0.21474972738013234,0.7668535102599259,0.37712106294664716,1898.1793217359789,170.34942630963914,137166.11099634698,0.036665433578111147,0.9633345664218889,1223,-0.31717945788898605
grid_155,3,original_like,23,0.5,3.0,0.9,2.0,200000.0,,2808,3.164148177201657,0.1365760567130827,0.21476290642514112,0.7039441723208022,0.3970831602578596,1937.8259478568311,173.9074568589464,126045.41008549802,0.03610531959206092,0.9638946804079391,1234,-0.33897039873380685
grid_156,3,original_like,23,0.5,3.0,0.95,2.0,200000.0,,2808,2.8507502956223756,0.12862311928833092,0.21546450793526362,0.6697401860769384,0.3953988675381348,1991.3032083073354,178.70669818142753,122356.25004361122,0.03590425706069604,0.9640957429393039,1236,-0.33714809437266335
grid_157,3,original_like,23,0.5,5.0,0.85,2.0,200000.0,,2808,4.836735151643626,0.171544649699243,0.22646159237286823,0.8129240200983299,0.3664083700792039,1803.1526770140458,161.82139409100412,136700.2603458272,0.03697649868990096,0.9630235013100992,1215,-0.30261166030930253
grid_158,3,original_like,23,0.5,5.0,0.9,2.0,200000.0,,2808,5.265151153231923,0.1790154559052941,0.22857752679839646,0.8352401472237213,0.3836888915433958,1869.8136554599557,167.80378959256015,142049.0624680224,0.0374378681842972,0.9625621318157028,1228,-0.32171159515952097
grid_159,3,original_like,23,0.5,5.0,0.95,2.0,200000.0,,2808,4.426365070923381,0.16390484256409055,0.22897563256645298,0.7778300110066484,0.3802208028242249,1914.7669823187819,171.83806251578812,130547.55987610672,0.03802836911142599,0.961971630888574,1235,-0.3178915725646776
grid_160,3,original_like,23,0.5,8.0,0.85,2.0,200000.0,,2808,7.64818535294555,0.2136208019975676,0.23668963424021155,0.9370726439297316,0.31054627580022576,1739.1754503021825,156.07984810404204,171629.51446597953,0.03488890003001145,0.9651110999699886,1134,-0.22218764871765817
grid_161,3,original_like,23,0.5,8.0,0.9,2.0,200000.0,,2808,6.6636920279965635,0.20052897131398972,0.23839241436041247,0.8864828292539019,0.3296959573703606,1789.4816480644172,160.5945068775759,162270.09244202086,0.03456207061277446,0.9654379293872255,1142,-0.24378734629239018
grid_162,3,original_like,23,0.5,8.0,0.95,2.0,200000.0,,2808,6.144527644353777,0.19299507095696566,0.2392045197227793,0.8579185473656978,0.3273815406215508,1864.8765406267935,167.36071518445584,158121.0958617341,0.035057447740781705,0.9649425522592183,1142,-0.2412222787193261
grid_163,3,original_like,25,0.3,3.0,0.85,2.0,200000.0,,2808,4.488697885096618,0.16509846979032994,0.2191206688996789,0.8073505866748302,0.30188576575311443,1878.7281900614714,168.6038119285936,125874.9345487713,0.03758169463452686,0.9624183053654732,940,-0.19374600752370474
grid_164,3,original_like,25,0.3,3.0,0.9,2.0,200000.0,,2808,4.217067014721771,0.15980351839202367,0.2180577868472619,0.7893335000012736,0.332962075209174,1927.422941074947,172.9738536862132,125334.61179233833,0.04524510339583016,0.9547548966041699,737,-0.21913806373304479
grid_165,3,original_like,25,0.3,3.0,0.95,2.0,200000.0,,2808,4.445298642002057,0.1642687205234572,0.2201878913260301,0.8013660127315111,0.3281717312602249,2027.4682357639588,181.95227756856042,126153.17387029028,0.04244644100198641,0.9575535589980135,1153,-0.21734266555965764
grid_166,3,original_like,25,0.3,5.0,0.85,2.0,200000.0,,2808,7.543075112165317,0.21228967072815985,0.22649276613666727,0.9634858181456908,0.24308871362645224,1785.1900657692124,160.2093648767242,166112.1422127429,0.036715747019811375,0.9632842529801886,479,-0.16908378824827874
grid_167,3,original_like,25,0.3,5.0,0.9,2.0,200000.0,,2808,7.197654013582373,0.20780767011918466,0.2268451986447093,0.9460176606859235,0.2454522056940457,1841.394331000916,165.25333739751812,171095.46466341673,0.03699126700419665,0.9630087329958035,465,-0.15155776607643157
grid_168,3,original_like,25,0.3,5.0,0.95,2.0,200000.0,,2808,7.992842687799177,0.21788460502360762,0.22831145951950843,0.9777905399998067,0.2504263880180214,1898.8947160457553,170.41362836308062,185373.82777988928,0.03572594647094196,0.964274053529058,465,-0.1616237468783822
grid_169,3,original_like,25,0.3,8.0,0.85,2.0,200000.0,,2808,7.435322783970603,0.21090951436862726,0.236664759970988,0.9272560656169493,0.24142302013103556,1711.541242866533,153.59985512904782,149514.0661418877,0.03458429757113683,0.9654157024288632,506,-0.16888437571146087
grid_170,3,original_like,25,0.3,8.0,0.9,2.0,200000.0,,2808,8.296065247144112,0.22151454562495876,0.2362856996691438,0.9652579196137986,0.26715403305761354,1762.5697126721689,158.17933318852798,171931.20256780274,0.0370910045102225,0.9629089954897775,509,-0.15388637539786054
grid_171,3,original_like,25,0.3,8.0,0.95,2.0,200000.0,,2808,8.37507207988793,0.2224426428652695,0.23830627392545478,0.9623003424388934,0.2822624215402657,1816.1546048559387,162.9882337691227,172162.6331746851,0.037481046538351416,0.9625189534616486,611,-0.1716117468288364
grid_172,3,original_like,25,0.4,3.0,0.85,2.0,200000.0,,2808,4.624309495930826,0.16765327985300194,0.21211420332313177,0.8371186382326568,0.32502724287805196,1873.0106454455934,168.09069895024555,127386.37078073513,0.03912191366987006,0.9608780863301298,1154,-0.22813569445076154
grid_173,3,original_like,25,0.4,3.0,0.9,2.0,200000.0,,2808,4.321510322951052,0.16186850406415076,0.21133762615114177,0.8159151244232443,0.35586192315538334,1927.1571648405206,172.95000197286726,125924.95409644615,0.045219311451581444,0.9547806885484187,1226,-0.24771539052277403
grid_174,3,original_like,25,0.4,3.0,0.95,2.0,200000.0,,2808,5.1094337845225555,0.17635539311161574,0.21142259047494225,0.8743474305649692,0.3527574568308167,2027.550629530369,181.95967188093056,140201.31018703865,0.04475504775232085,0.9552449522476791,1218,-0.24769031197171398
grid_175,3,original_like,25,0.4,5.0,0.85,2.0,200000.0,,2808,7.871638160561268,0.21640239321445986,0.22310066339432905,0.9899318693288024,0.2548023140339628,1786.6554953906982,160.34087779147293,165316.26565556758,0.038511249696358295,0.9614887503036416,1126,-0.1443946191308899
grid_176,3,original_like,25,0.4,5.0,0.9,2.0,200000.0,,2808,7.388476934507116,0.21030447344011605,0.22358283611568966,0.9658095268871972,0.2576850931735285,1841.2852468059762,165.2435477902799,168128.71550027473,0.03951574284746635,0.9604842571525336,993,-0.12127275900115897
grid_177,3,original_like,25,0.4,5.0,0.95,2.0,200000.0,,2808,8.485585343223287,0.22372897425280747,0.2257093494190187,1.0077041274352248,0.2647275250861786,1902.778592469749,170.7621813754903,186210.74338940828,0.03873777948960481,0.9612622205103952,981,-0.1230937782974284
grid_178,3,original_like,25,0.4,8.0,0.85,2.0,200000.0,,2808,9.410661461666356,0.23399146903108026,0.2343905705174918,1.0145567411145384,0.24269657795816946,1723.399865714869,154.66409051287286,171197.91711094003,0.03893554421812443,0.9610644557818755,452,-0.1070796399758458
grid_179,3,original_like,25,0.4,8.0,0.9,2.0,200000.0,,2808,8.810910442787922,0.22743796945691597,0.23430264584486288,0.992135392298973,0.2609302330679135,1774.737473718244,159.27131174394498,170464.880129004,0.03888151489158692,0.961118485108413,503,-0.11305797409306839
grid_180,3,original_like,25,0.4,8.0,0.95,2.0,200000.0,,2808,9.912015749420883,0.239211169078833,0.23520374846573025,1.0298156378429593,0.2763555276989901,1825.0308861687004,163.7848231177039,187893.43491905092,0.03799409877303557,0.9620059012269646,509,-0.09631690370643464
grid_181,3,original_like,25,0.5,3.0,0.85,2.0,200000.0,,2808,4.141691027588724,0.15828972269921882,0.21610774268593205,0.7884972988927653,0.428745893314218,1894.472270292642,170.01674220574992,122668.10224115752,0.03795776876584065,0.9620422312341594,1236,-0.39656450058886084
grid_182,3,original_like,25,0.5,3.0,0.9,2.0,200000.0,,2808,4.076389879376129,0.15696184227278676,0.21548007270592417,0.7848532485864145,0.4284728841540165,1947.902181261883,174.81173421581002,123889.19453307817,0.043198234754492804,0.9568017652455071,1240,-0.40722019571492374
grid_183,3,original_like,25,0.5,3.0,0.95,2.0,200000.0,,2808,4.915731970170391,0.1729589491913588,0.21655483351056778,0.8454609262016369,0.42355235391520263,2039.759692990577,183.0553570632569,140195.21839799656,0.04410979350876061,0.9558902064912395,1234,-0.40465495239132543
grid_184,3,original_like,25,0.5,5.0,0.85,2.0,200000.0,,2808,5.86319839906574,0.18870173290862025,0.22740947916003376,0.8742855616982425,0.3661285578585657,1776.886859464817,159.46420533658616,140712.61825455166,0.03834134599877109,0.9616586540012289,1154,-0.3324169975253247
grid_185,3,original_like,25,0.5,5.0,0.9,2.0,200000.0,,2808,6.261150017169972,0.19472985461529246,0.22816600134703227,0.8943381862603914,0.3492166058137802,1836.3968861953074,164.80484876111734,154127.67539201843,0.03853438012003691,0.9614656198799629,1147,-0.31466713079459196
grid_186,3,original_like,25,0.5,5.0,0.95,2.0,200000.0,,2808,7.085230668831432,0.20631179893477447,0.22981798186948302,0.9315144504819991,0.3479079889783997,1896.4258777528225,170.1920659521764,168143.72354878328,0.03798810563731047,0.9620118943626896,1147,-0.31329811805985885
grid_187,3,original_like,25,0.5,8.0,0.85,2.0,200000.0,,2808,6.8613693669316715,0.20327591333469264,0.23730609634446284,0.8989650658854593,0.33809205330073777,1702.3121944194888,152.7716071914926,147641.59746727333,0.03719922441885317,0.9628007755811469,1155,-0.302911785098571
grid_188,3,original_like,25,0.5,8.0,0.9,2.0,200000.0,,2808,6.934898162587209,0.20428165444231827,0.23718878783535485,0.9028678817439239,0.34368536166753416,1753.8229654173222,157.39436869129815,152804.6423438941,0.037454942881688866,0.9625450571183111,1155,-0.308801496093981
grid_189,3,original_like,25,0.5,8.0,0.95,2.0,200000.0,,2808,7.2926084483487905,0.2090566290279361,0.23769046776542044,0.9181060865545663,0.33414852335770573,1800.5884175633732,161.59126824286685,161438.48103077355,0.036940937398693,0.9630590626013069,1154,-0.29878525803886913
grid_190,3,original_like,30,0.3,3.0,0.85,2.0,200000.0,,2808,2.9277919911710097,0.13063133465942744,0.2176849291616615,0.6732091843218254,0.2934022442932105,1786.7112181939224,160.34587855586483,125494.99171043326,0.03819711132410722,0.9618028886758928,1109,-0.2536702119218932
grid_191,3,original_like,30,0.3,3.0,0.9,2.0,200000.0,,2808,3.383629357247412,0.14182742953895655,0.21822431731542347,0.7172478719082422,0.2808497791358474,1833.4851055315091,164.5435351118021,131619.9434310597,0.03965379565537478,0.9603462043446251,1044,-0.23088007720853676
grid_192,3,original_like,30,0.3,3.0,0.95,2.0,200000.0,,2808,3.3365016065916118,0.14072034391264876,0.21810686158454173,0.7130691401013154,0.29420811916911693,1913.2715034330417,171.70385287219605,132517.05506066477,0.0394139402836866,0.9605860597163133,1048,-0.24121942562524235
grid_193,3,original_like,30,0.3,5.0,0.85,2.0,200000.0,,2808,9.78664387429999,0.23792669417629764,0.22667635904340258,1.055254436820366,0.2500636686786747,1734.3290833594335,155.64491773738507,188476.27532668333,0.037950585378421636,0.9620494146215783,978,-0.1803498660471381
grid_194,3,original_like,30,0.3,5.0,0.9,2.0,200000.0,,2808,11.2526219297686,0.2521650561855491,0.22735522183835488,1.1031170102737669,0.2654173428985964,1774.407188453091,159.24167075861075,205613.77824834036,0.03722986653627976,0.9627701334637202,980,-0.18710297122479225
grid_195,3,original_like,30,0.3,5.0,0.95,2.0,200000.0,,2808,10.664371157582375,0.24664834709267036,0.22804446626789177,1.081092115266617,0.25200009743196794,1840.447628687817,165.16837693352204,206338.64281214398,0.03708453854381272,0.9629154614561873,981,-0.16783984890167947
grid_196,3,original_like,30,0.3,8.0,0.85,2.0,200000.0,,2808,9.622224058166067,0.23622140492444754,0.24018623111921417,1.0032437394617033,0.2467734593030888,1715.4580416422732,153.95136271148607,184403.05314460906,0.03630481955317558,0.9636951804468245,907,-0.1830427401280763
grid_197,3,original_like,30,0.3,8.0,0.9,2.0,200000.0,,2808,10.382094253847654,0.24391060316819768,0.24006452202221443,1.0294922571461913,0.24569806149224616,1753.729985688131,157.38602435662713,197945.42744731682,0.03692956616292663,0.9630704338370732,906,-0.17845323050074247
grid_198,3,original_like,30,0.3,8.0,0.95,2.0,200000.0,,2808,9.838133432622088,0.2384558572244162,0.2410023578095569,1.0082066437343988,0.25769842218295014,1809.8799603996092,162.425124651247,194767.23189067136,0.036913118999007635,0.9630868810009923,906,-0.16627978114659014
grid_199,3,original_like,30,0.4,3.0,0.85,2.0,200000.0,,2808,3.184644120824651,0.1370769817691755,0.2143183411480115,0.7068409392089947,0.2500989813790826,1770.8458272280504,158.92206141790197,125917.48861656815,0.03889419506756137,0.9611058049324386,1110,-0.20880837576159417
grid_200,3,original_like,30,0.4,3.0,0.9,2.0,200000.0,,2808,3.346027916285947,0.14094500817032563,0.21510318384632432,0.7208669150316562,0.24734468216494887,1816.7850910984807,163.0448158678124,127576.93105827415,0.039379148615392726,0.9606208513846073,1110,-0.2071333456021066
