trade_date,daily_return,total_value,gross_traded,transaction_cost,cash_ratio,exposure
2016-06-21,-0.00475984422328013,1.6099999999999999,0.0,0.0,,
2016-06-22,-0.0031055900621117516,1.605,0.0,0.0,,
2016-06-23,0.0018691588785046953,1.608,0.0,0.0,,
2016-06-24,-0.0020522388059701635,1.6047,0.0,0.0,,
2016-06-27,-0.0013086558235183565,1.6026,0.0,0.0,,
2016-06-28,-0.0038687133408211727,1.5964,0.0,0.0,,
2016-06-29,0.004572788774743097,1.6037,0.0,0.0,,
2016-06-30,-0.004240194550102827,1.5969,0.0,0.0,,
2016-07-01,0.014215041643183879,1.6196000000000002,0.0,0.0,,
2016-07-04,0.014694986416399214,1.6434000000000002,0.0,0.0,,
2016-07-05,0.003650967506389158,1.6494,0.0,0.0,,
2016-07-06,0.014186977082575547,1.6728,0.0,0.0,,
2016-07-07,-0.005260640841702524,1.6640000000000001,0.0,0.0,,
2016-07-08,-0.022836538461538658,1.626,0.0,0.0,,
2016-07-11,0.04120541205412054,1.693,0.0,0.0,,
2016-07-12,0.0,1.693,0.0,0.0,,
2016-07-13,0.00980507974010636,1.7096,0.0,0.0,,
2016-07-14,-0.014038371548900308,1.6856,0.0,0.0,,
2016-07-15,0.012814428096820096,1.7071999999999998,0.0,0.0,,
2016-07-18,0.0,1.7071999999999998,0.0,0.0,,
2016-07-19,-0.021731490159325073,1.6701000000000001,0.0,0.0,,
2016-07-20,0.000838273157295788,1.6715,0.0,0.0,,
2016-07-21,-0.004965599760694106,1.6631999999999998,0.0,0.0,,
2016-07-22,-0.0051106301106299545,1.6547,0.0,0.0,,
2016-07-25,0.0019338852964283504,1.6579000000000002,0.0,0.0,,
2016-07-26,0.0034984015923757994,1.6637,0.0,0.0,,
2016-07-27,-0.005710164092083914,1.6542,0.0,0.0,,
2016-07-28,-0.007919235884415343,1.6411,0.0,0.0,,
2016-07-29,0.027481567241484317,1.6862,0.0,0.0,,
2016-08-01,-0.006997983631834903,1.6743999999999999,0.0,0.0,,
2016-08-02,0.007763975155279379,1.6873999999999998,0.0,0.0,,
2016-08-03,-0.017601043024771723,1.6577,0.0,0.0,,
2016-08-04,-0.003559148217409547,1.6518000000000002,0.0,0.0,,
2016-08-05,-0.002179440610243555,1.6481999999999999,0.0,0.0,,
2016-08-08,0.012255794199733216,1.6684,0.0,0.0,,
2016-08-09,0.0,1.6684,0.0,0.0,,
2016-08-10,0.005034763845600532,1.6768,0.0,0.0,,
2016-08-11,-0.004114980916030575,1.6699,0.0,0.0,,
2016-08-12,0.01012036648901149,1.6868,0.0,0.0,,
2016-08-15,0.029997628645956897,1.7374,0.0,0.0,,
2016-08-16,0.0027051916657072628,1.7421,0.0,0.0,,
2016-08-17,0.0021812754721313166,1.7459,0.0,0.0,,
2016-08-18,-0.002176527865284439,1.7421,0.0,0.0,,
2016-08-19,0.005395786694219584,1.7515,0.0,0.0,,
2016-08-22,-0.00919212103910938,1.7354,0.0,0.0,,
2016-08-23,0.005819983865391176,1.7454999999999998,0.0,0.0,,
2016-08-24,-0.008249785161844603,1.7311,0.0,0.0,,
2016-08-25,-0.0012708682340709654,1.7288999999999999,0.0,0.0,,
2016-08-26,-5.784024524246867e-05,1.7288000000000001,0.0,0.0,,
2016-08-29,-0.0010990282276723828,1.7269,0.0,0.0,,
2016-08-30,0.000926515721813459,1.7285,0.0,0.0,,
2016-08-31,-0.008215215504772777,1.7143000000000002,0.0,0.0,,
2016-09-01,-0.01662486145948794,1.6858,0.0,0.0,,
2016-09-02,-0.012694269782892342,1.6644,0.0,0.0,,
2016-09-05,0.011776015380918103,1.6840000000000002,0.0,0.0,,
2016-09-06,-0.01057007125890752,1.6662,0.0,0.0,,
2016-09-07,-0.015364302004561181,1.6406,0.0,0.0,,
2016-09-08,0.0065829574545897,1.6514,0.0,0.0,,
2016-09-09,0.015683662347099503,1.6773,0.0,0.0,,
2016-09-12,-0.030584868538722998,1.626,0.0,0.0,,
2016-09-13,0.0006150061500616033,1.627,0.0,0.0,,
2016-09-14,-0.0014136447449293321,1.6247,0.0,0.0,,
2016-09-19,0.006339631932049006,1.635,0.0,0.0,,
2016-09-20,-0.0006727828746176945,1.6339000000000001,0.0,0.0,,
2016-09-21,0.01260787073872316,1.6545,0.0,0.0,,
2016-09-22,0.008340888485947273,1.6683,0.0,0.0,,
2016-09-23,0.00827189354432667,1.6821,0.0,0.0,,
2016-09-26,-0.012306046013911165,1.6614,0.0,0.0,,
2016-09-27,-0.0006620922113880212,1.6602999999999999,0.0,0.0,,
2016-09-28,-0.0007227609468167806,1.6591,0.0,0.0,,
2016-09-29,-0.00687119522632762,1.6477,0.0,0.0,,
