family,split,train_blocks,test_blocks,selected_trial,is_sharpe,oos_sharpe,oos_percentile,logit,below_oos_median
macd-cross,8,0;1;3;6,2;4;5;7,macd-cross__fast-12-signal-9-slow-26,1.222627443748432,0.7116519064365535,0.9,2.1972245773362196,False
macd-cross,9,0;1;3;7,2;4;5;6,macd-cross__fast-12-signal-9-slow-26,0.6454737529160068,1.08301456045106,0.9,2.1972245773362196,False
macd-cross,10,0;1;4;5,2;3;6;7,macd-cross__fast-12-signal-9-slow-26,0.900879648441558,0.8816029445922263,0.5,0.0,True
macd-cross,11,0;1;4;6,2;3;5;7,macd-cross__fast-12-signal-9-slow-26,1.340068022649983,0.2725275581888101,0.5,0.0,True
macd-cross,12,0;1;4;7,2;3;5;6,macd-cross__fast-12-signal-9-slow-26,0.9624622032263928,0.8297253332292762,0.9,2.1972245773362196,False
macd-cross,13,0;1;5;6,2;3;4;7,macd-cross__fast-12-signal-9-slow-26,1.416414266542061,0.5702593315898106,0.7,0.8472978603872034,False
macd-cross,14,0;1;5;7,2;3;4;6,macd-cross__fast-12-signal-9-slow-26,0.8439047658396258,0.9423660373297158,0.9,2.1972245773362196,False
macd-cross,15,0;1;6;7,2;3;4;5,macd-cross__fast-12-signal-9-slow-26,1.3748848723152645,0.4661274269981201,0.9,2.1972245773362196,False
macd-cross,16,0;2;3;4,1;5;6;7,macd-cross__fast-12-signal-9-slow-26,0.33783325333531167,1.5399955696698202,0.9,2.1972245773362196,False
macd-cross,17,0;2;3;5,1;4;6;7,macd-cross__fast-12-signal-9-slow-26,-0.14297481105303464,1.483552354510643,0.9,2.1972245773362196,False
macd-cross,18,0;2;3;6,1;4;5;7,macd-cross__fast-12-signal-9-slow-26,0.6415781251329609,1.0835324780472442,0.9,2.1972245773362196,False
macd-cross,19,0;2;3;7,1;4;5;6,macd-cross__fast-8-signal-5-slow-21,0.26499711040066937,0.8767290392491417,0.1,-2.197224577336219,True
macd-cross,20,0;2;4;5,1;3;6;7,macd-cross__fast-12-signal-9-slow-26,0.49500146917652155,1.3736201062525517,0.9,2.1972245773362196,False
macd-cross,21,0;2;4;6,1;3;5;7,macd-cross__fast-12-signal-9-slow-26,0.9597594619534326,0.8259833185405997,0.9,2.1972245773362196,False
macd-cross,22,0;2;4;7,1;3;5;6,macd-cross__fast-12-signal-9-slow-26,0.5952166412928847,1.4282518874670302,0.9,2.1972245773362196,False
macd-cross,23,0;2;5;6,1;3;4;7,macd-cross__fast-16-signal-9-slow-34,0.8887152430710211,0.6428649024031375,0.3,-0.8472978603872036,True
macd-cross,24,0;2;5;7,1;3;4;6,macd-cross__fast-16-signal-9-slow-34,0.3235341239070002,1.034989433933623,0.5,0.0,True
macd-cross,25,0;2;6;7,1;3;4;5,macd-cross__fast-16-signal-9-slow-34,0.940213831229169,0.5255889218314368,0.5,0.0,True
macd-cross,26,0;3;4;5,1;2;6;7,macd-cross__fast-12-signal-9-slow-26,0.5369439188941367,1.3091262694899581,0.7,0.8472978603872034,False
macd-cross,27,0;3;4;6,1;2;5;7,macd-cross__fast-12-signal-9-slow-26,1.0030364315995044,0.7607347238855579,0.7,0.8472978603872034,False
macd-cross,28,0;3;4;7,1;2;5;6,macd-cross__fast-12-signal-9-slow-26,0.6336579314656059,1.3443671043188645,0.9,2.1972245773362196,False
macd-cross,29,0;3;5;6,1;2;4;7,macd-cross__fast-16-signal-9-slow-34,0.9437430433823979,0.6137251545479576,0.3,-0.8472978603872036,True
macd-cross,30,0;3;5;7,1;2;4;6,macd-cross__fast-12-signal-9-slow-26,0.3672507101503091,1.2832353835076626,0.9,2.1972245773362196,False
macd-cross,31,0;3;6;7,1;2;4;5,macd-cross__fast-16-signal-9-slow-34,0.9824481789059487,0.4930782082742127,0.3,-0.8472978603872036,True
macd-cross,32,0;4;5;6,1;2;3;7,macd-cross__fast-16-signal-9-slow-34,1.1453578730958252,0.15085038165201328,0.3,-0.8472978603872036,True
macd-cross,33,0;4;5;7,1;2;3;6,macd-cross__fast-12-signal-9-slow-26,0.7729476264007331,1.1443717658249302,0.9,2.1972245773362196,False
macd-cross,34,0;4;6;7,1;2;3;5,macd-cross__fast-16-signal-9-slow-34,1.1958671493400526,-0.1577025846332483,0.3,-0.8472978603872036,True
macd-cross,35,0;5;6;7,1;2;3;4,macd-cross__fast-16-signal-9-slow-34,1.203854537584655,0.2888943968466977,0.1,-2.197224577336219,True
macd-cross,36,1;2;3;4,0;5;6;7,macd-cross__fast-12-signal-9-slow-26,0.6791441179898241,1.1239983148619896,0.7,0.8472978603872034,False
macd-cross,37,1;2;3;5,0;4;6;7,macd-cross__fast-12-signal-9-slow-26,0.43572754361812205,1.1854011628079368,0.7,0.8472978603872034,False
macd-cross,38,1;2;3;6,0;4;5;7,macd-cross__fast-12-signal-9-slow-26,1.1443717658249302,0.7729476264007331,0.9,2.1972245773362196,False
macd-cross,39,1;2;3;7,0;4;5;6,macd-cross__fast-8-signal-5-slow-21,0.8017690538643362,0.4964717648580728,0.1,-2.197224577336219,True
macd-cross,40,1;2;4;5,0;3;6;7,macd-cross__fast-12-signal-9-slow-26,0.8350739511061427,0.9549408392896713,0.7,0.8472978603872034,False
macd-cross,41,1;2;4;6,0;3;5;7,macd-cross__fast-12-signal-9-slow-26,1.2832353835076626,0.3672507101503091,0.9,2.1972245773362196,False
macd-cross,42,1;2;4;7,0;3;5;6,macd-cross__fast-12-signal-9-slow-26,0.9027173320590635,0.9149333129312595,0.7,0.8472978603872034,False
macd-cross,43,1;2;5;6,0;3;4;7,macd-cross__fast-12-signal-9-slow-26,1.3443671043188645,0.6336579314656059,0.9,2.1972245773362196,False
macd-cross,44,1;2;5;7,0;3;4;6,macd-cross__fast-8-signal-9-slow-21,0.7855330335816941,0.6134046169232326,0.3,-0.8472978603872036,True
macd-cross,45,1;2;6;7,0;3;4;5,macd-cross__fast-8-signal-9-slow-21,1.3674632680156706,0.08953380314597863,0.1,-2.197224577336219,True
macd-cross,46,1;3;4;5,0;2;6;7,macd-cross__fast-12-signal-9-slow-26,0.8822849853569396,0.8993713087682413,0.7,0.8472978603872034,False
macd-cross,47,1;3;4;6,0;2;5;7,macd-cross__fast-12-signal-9-slow-26,1.3310467642638095,0.3137544320256839,0.7,0.8472978603872034,False
macd-cross,48,1;3;4;7,0;2;5;6,macd-cross__fast-12-signal-9-slow-26,0.9451037582092814,0.8467684701512702,0.7,0.8472978603872034,False
macd-cross,49,1;3;5;6,0;2;4;7,macd-cross__fast-12-signal-9-slow-26,1.4282518874670302,0.5952166412928847,0.9,2.1972245773362196,False
macd-cross,50,1;3;5;7,0;2;4;6,macd-cross__fast-12-signal-9-slow-26,0.8259833185405997,0.9597594619534326,0.9,2.1972245773362196,False
macd-cross,51,1;3;6;7,0;2;4;5,macd-cross__fast-12-signal-9-slow-26,1.3736201062525517,0.49500146917652155,0.9,2.1972245773362196,False
macd-cross,52,1;4;5;6,0;2;3;7,macd-cross__fast-12-signal-9-slow-26,1.468602815179225,0.1056569538121372,0.7,0.8472978603872034,False
macd-cross,53,1;4;5;7,0;2;3;6,macd-cross__fast-12-signal-9-slow-26,1.0835324780472442,0.6415781251329609,0.9,2.1972245773362196,False
macd-cross,54,1;4;6;7,0;2;3;5,macd-cross__fast-12-signal-9-slow-26,1.483552354510643,-0.14297481105303464,0.9,2.1972245773362196,False
macd-cross,55,1;5;6;7,0;2;3;4,macd-cross__fast-12-signal-9-slow-26,1.5399955696698202,0.33783325333531167,0.9,2.1972245773362196,False
macd-cross,56,2;3;4;5,0;1;6;7,macd-cross__fast-12-signal-9-slow-26,0.4661274269981201,1.3748848723152645,0.9,2.1972245773362196,False
macd-cross,57,2;3;4;6,0;1;5;7,macd-cross__fast-12-signal-9-slow-26,0.9423660373297158,0.8439047658396258,0.9,2.1972245773362196,False
macd-cross,58,2;3;4;7,0;1;5;6,macd-cross__fast-8-signal-5-slow-21,0.6863973393880909,0.5291096976671473,0.1,-2.197224577336219,True
macd-cross,59,2;3;5;6,0;1;4;7,macd-cross__fast-12-signal-9-slow-26,0.8297253332292762,0.9624622032263928,0.9,2.1972245773362196,False
macd-cross,60,2;3;5;7,0;1;4;6,macd-cross__fast-8-signal-5-slow-21,0.5026929061896473,0.7032959241935044,0.1,-2.197224577336219,True
macd-cross,61,2;3;6;7,0;1;4;5,macd-cross__fast-8-signal-9-slow-21,1.0074266375968182,0.39662428449643417,0.3,-0.8472978603872036,True
macd-cross,62,2;4;5;6,0;1;3;7,macd-cross__fast-12-signal-9-slow-26,1.08301456045106,0.6454737529160068,0.9,2.1972245773362196,False
macd-cross,63,2;4;5;7,0;1;3;6,macd-cross__fast-12-signal-9-slow-26,0.7116519064365535,1.222627443748432,0.9,2.1972245773362196,False
macd-cross,64,2;4;6;7,0;1;3;5,macd-cross__fast-12-signal-9-slow-26,1.1311466720811112,0.5514828187816916,0.9,2.1972245773362196,False
macd-cross,65,2;5;6;7,0;1;3;4,macd-cross__fast-8-signal-9-slow-21,1.1641965000141061,0.23346852692655928,0.1,-2.197224577336219,True
macd-cross,66,3;4;5;6,0;1;2;7,macd-cross__fast-12-signal-9-slow-26,1.128094577980759,0.5853085896162095,0.9,2.1972245773362196,False
macd-cross,67,3;4;5;7,0;1;2;6,macd-cross__fast-12-signal-9-slow-26,0.7516537929569791,1.1457009753592886,0.9,2.1972245773362196,False
macd-cross,68,3;4;6;7,0;1;2;5,macd-cross__fast-12-signal-9-slow-26,1.1720825467686127,0.4731203825048419,0.9,2.1972245773362196,False
macd-cross,69,3;5;6;7,0;1;2;4,macd-cross__fast-8-signal-9-slow-21,1.1388057759001344,0.26113012665300483,0.1,-2.197224577336219,True
macd-cross,70,4;5;6;7,0;1;2;3,macd-cross__fast-12-signal-9-slow-26,1.2996239960852773,0.2065194724900835,0.9,2.1972245773362196,False
trix,1,0;1;2;3,4;5;6;7,trix__period-9-signal-9,0.14663843821597425,1.2514664358556773,0.9166666666666666,2.3978952727983702,False
trix,2,0;1;2;4,3;5;6;7,trix__period-9-signal-9,0.7827175888382408,0.9212500747811869,0.75,1.0986122886681098,False
trix,3,0;1;2;5,3;4;6;7,trix__period-30-signal-5,0.2110190131577957,0.23381147412077197,0.08333333333333333,-2.3978952727983707,True
trix,4,0;1;2;6,3;4;5;7,trix__period-9-signal-9,1.0597360079748641,0.73024051773703,0.9166666666666666,2.3978952727983702,False
trix,5,0;1;2;7,3;4;5;6,trix__period-9-signal-9,1.008516772408257,0.7637754120146867,0.5833333333333334,0.336472236621213,False
trix,6,0;1;3;4,2;5;6;7,trix__period-9-signal-9,0.596569575978247,1.140719479533154,0.9166666666666666,2.3978952727983702,False
trix,7,0;1;3;5,2;4;6;7,trix__period-15-signal-5,0.322372716718911,0.9010082673869206,0.5833333333333334,0.336472236621213,False
trix,8,0;1;3;6,2;4;5;7,trix__period-15-signal-5,1.1582174434132744,0.4073509897336775,0.5833333333333334,0.336472236621213,False
trix,9,0;1;3;7,2;4;5;6,trix__period-9-signal-9,0.7495022343036499,0.9335802823486136,0.9166666666666666,2.3978952727983702,False
trix,10,0;1;4;5,2;3;6;7,trix__period-15-signal-5,0.5863479928450023,0.7710647696225396,0.5833333333333334,0.336472236621213,False
trix,11,0;1;4;6,2;3;5;7,trix__period-9-signal-9,1.1639038052888406,0.3956272581427679,0.9166666666666666,2.3978952727983702,False
trix,12,0;1;4;7,2;3;5;6,trix__period-9-signal-9,1.130288775948778,0.4467126476248959,0.4166666666666667,-0.33647223662121273,True
trix,13,0;1;5;6,2;3;4;7,trix__period-30-signal-5,1.1511371162089024,-0.610803441577149,0.08333333333333333,-2.3978952727983707,True
trix,14,0;1;5;7,2;3;4;6,trix__period-9-signal-9,0.6945285269457709,0.9663509216848198,0.9166666666666666,2.3978952727983702,False
trix,15,0;1;6;7,2;3;4;5,trix__period-9-signal-9,1.4573913560241238,0.3535309078221393,0.9166666666666666,2.3978952727983702,False
trix,16,0;2;3;4,1;5;6;7,trix__period-9-signal-9,0.42544145866281896,1.3579935198389992,0.9166666666666666,2.3978952727983702,False
trix,17,0;2;3;5,1;4;6;7,trix__period-30-signal-5,-0.22208444857564577,0.4922477377209119,0.25,-1.0986122886681098,True
trix,18,0;2;3;6,1;4;5;7,trix__period-30-signal-5,0.7188871386068088,-0.23167681024444997,0.25,-1.0986122886681098,True
trix,19,0;2;3;7,1;4;5;6,trix__period-9-signal-9,0.5002214067529295,1.093551185547746,0.75,1.0986122886681098,False
trix,20,0;2;4;5,1;3;6;7,trix__period-9-signal-9,0.4016443817465473,1.4277951151031072,0.9166666666666666,2.3978952727983702,False
trix,21,0;2;4;6,1;3;5;7,trix__period-9-signal-9,1.0025258975489617,0.6397677437605614,0.9166666666666666,2.3978952727983702,False
trix,22,0;2;4;7,1;3;5;6,trix__period-9-signal-9,0.9691326053537649,0.6914946623467276,0.4166666666666667,-0.33647223662121273,True
trix,23,0;2;5;6,1;3;4;7,trix__period-30-signal-5,1.1646552726682506,-0.5958941893880584,0.25,-1.0986122886681098,True
trix,24,0;2;5;7,1;3;4;6,trix__period-9-signal-9,0.4580179577645283,1.1301053951505509,0.9166666666666666,2.3978952727983702,False
trix,25,0;2;6;7,1;3;4;5,trix__period-9-signal-9,1.2365379342773868,0.5230054726550794,0.75,1.0986122886681098,False
trix,26,0;3;4;5,1;2;6;7,trix__period-15-signal-5,0.30910471473036527,1.0814989914366602,0.5833333333333334,0.336472236621213,False
trix,27,0;3;4;6,1;2;5;7,trix__period-15-signal-9,0.875309640525421,0.1583200078591835,0.4166666666666667,-0.33647223662121273,True
trix,28,0;3;4;7,1;2;5;6,trix__period-9-signal-9,0.7987335414248988,0.9482418130669227,0.75,1.0986122886681098,False
trix,29,0;3;5;6,1;2;4;7,trix__period-15-signal-9,0.8849138368954294,0.38513409217603245,0.4166666666666667,-0.33647223662121273,True
trix,30,0;3;5;7,1;2;4;6,trix__period-15-signal-5,0.29628675253587644,0.9707037181222644,0.75,1.0986122886681098,False
trix,31,0;3;6;7,1;2;4;5,trix__period-9-signal-9,1.0163620018925819,0.7087552999463903,0.9166666666666666,2.3978952727983702,False
trix,32,0;4;5;6,1;2;3;7,trix__period-15-signal-9,0.9989096416907002,-0.023516143407965474,0.4166666666666667,-0.33647223662121273,True
trix,33,0;4;5;7,1;2;3;6,trix__period-9-signal-9,0.7697108455346194,1.0177445244298737,0.9166666666666666,2.3978952727983702,False
trix,34,0;4;6;7,1;2;3;5,trix__period-9-signal-9,1.3173132592885306,0.021272532810572196,0.75,1.0986122886681098,False
trix,35,0;5;6;7,1;2;3;4,trix__period-15-signal-9,1.041419731612941,0.1369480319140304,0.4166666666666667,-0.33647223662121273,True
trix,36,1;2;3;4,0;5;6;7,trix__period-9-signal-9,0.7407043611361626,0.9639362572029071,0.75,1.0986122886681098,False
trix,37,1;2;3;5,0;4;6;7,trix__period-15-signal-5,0.024954466083514676,1.0405451680145223,0.75,1.0986122886681098,False
trix,38,1;2;3;6,0;4;5;7,trix__period-9-signal-9,1.0177445244298737,0.7697108455346194,0.9166666666666666,2.3978952727983702,False
trix,39,1;2;3;7,0;4;5;6,trix__period-9-signal-9,0.9646037612408741,0.8027340761463917,0.4166666666666667,-0.33647223662121273,True
trix,40,1;2;4;5,0;3;6;7,trix__period-9-signal-9,0.7087552999463903,1.0163620018925819,0.9166666666666666,2.3978952727983702,False
trix,41,1;2;4;6,0;3;5;7,trix__period-9-signal-9,1.3003782465860736,0.2000864310351273,0.75,1.0986122886681098,False
trix,42,1;2;4;7,0;3;5;6,trix__period-9-signal-9,1.2665199876527689,0.2505174144359105,0.25,-1.0986122886681098,True
trix,43,1;2;5;6,0;3;4;7,trix__period-30-signal-5,1.038438732881442,-0.48928419040606685,0.08333333333333333,-2.3978952727983707,True
trix,44,1;2;5;7,0;3;4;6,trix__period-9-signal-9,0.8976129736369365,0.832425118277305,0.5833333333333334,0.336472236621213,False
trix,45,1;2;6;7,0;3;4;5,trix__period-9-signal-9,1.6479839542031003,0.2159152530158313,0.5833333333333334,0.336472236621213,False
trix,46,1;3;4;5,0;2;6;7,trix__period-15-signal-5,0.5270012930508673,0.8284506742134147,0.5833333333333334,0.336472236621213,False
trix,47,1;3;4;6,0;2;5;7,trix__period-9-signal-9,1.1301053951505509,0.4580179577645283,0.9166666666666666,2.3978952727983702,False
trix,48,1;3;4;7,0;2;5;6,trix__period-9-signal-9,1.0959576954708201,0.5073668488741908,0.25,-1.0986122886681098,True
trix,49,1;3;5;6,0;2;4;7,trix__period-15-signal-9,1.1227154239104526,0.25633513422358767,0.4166666666666667,-0.33647223662121273,True
trix,50,1;3;5;7,0;2;4;6,trix__period-9-signal-9,0.6397677437605614,1.0025258975489617,0.9166666666666666,2.3978952727983702,False
trix,51,1;3;6;7,0;2;4;5,trix__period-9-signal-9,1.4277951151031072,0.4016443817465473,0.9166666666666666,2.3978952727983702,False
trix,52,1;4;5;6,0;2;3;7,trix__period-15-signal-9,1.1470394917355229,-0.19953875694214146,0.25,-1.0986122886681098,True
trix,53,1;4;5;7,0;2;3;6,trix__period-9-signal-9,1.06010019893533,0.5518834750219134,0.4166666666666667,-0.33647223662121273,True
trix,54,1;4;6;7,0;2;3;5,trix__period-9-signal-9,1.600323989419764,-0.48738529259465846,0.5833333333333334,0.336472236621213,False
trix,55,1;5;6;7,0;2;3;4,trix__period-9-signal-9,1.3579935198389992,0.42544145866281896,0.9166666666666666,2.3978952727983702,False
trix,56,2;3;4;5,0;1;6;7,trix__period-9-signal-9,0.3535309078221393,1.4573913560241238,0.9166666666666666,2.3978952727983702,False
trix,57,2;3;4;6,0;1;5;7,trix__period-9-signal-9,0.9663509216848198,0.6945285269457709,0.9166666666666666,2.3978952727983702,False
trix,58,2;3;4;7,0;1;5;6,trix__period-9-signal-9,0.932432041656344,0.7444661432090784,0.4166666666666667,-0.33647223662121273,True
trix,59,2;3;5;6,0;1;4;7,trix__period-30-signal-5,0.7010516002573784,-0.19372581035513822,0.25,-1.0986122886681098,True
trix,60,2;3;5;7,0;1;4;6,trix__period-9-signal-9,0.3956272581427679,1.1639038052888406,0.9166666666666666,2.3978952727983702,False
trix,61,2;3;6;7,0;1;4;5,trix__period-9-signal-9,1.2008673555707818,0.5684505941797722,0.75,1.0986122886681098,False
trix,62,2;4;5;6,0;1;3;7,trix__period-9-signal-9,0.9335802823486136,0.7495022343036499,0.9166666666666666,2.3978952727983702,False
trix,63,2;4;5;7,0;1;3;6,trix__period-9-signal-9,0.9003437169236117,0.8018433981546887,0.5833333333333334,0.336472236621213,False
trix,64,2;4;6;7,0;1;3;5,trix__period-9-signal-9,1.4449945699949451,-0.21323606625681896,0.4166666666666667,-0.33647223662121273,True
trix,65,2;5;6;7,0;1;3;4,trix__period-9-signal-9,1.140719479533154,0.596569575978247,0.9166666666666666,2.3978952727983702,False
trix,66,3;4;5;6,0;1;2;7,trix__period-15-signal-9,0.972639523171133,0.0366117274862412,0.25,-1.0986122886681098,True
trix,67,3;4;5;7,0;1;2;6,trix__period-9-signal-9,0.73024051773703,1.0597360079748641,0.9166666666666666,2.3978952727983702,False
trix,68,3;4;6;7,0;1;2;5,trix__period-9-signal-9,1.2868704029215856,0.11279430845016981,0.5833333333333334,0.336472236621213,False
trix,69,3;5;6;7,0;1;2;4,trix__period-15-signal-9,1.0146991026178969,0.18091623787145525,0.4166666666666667,-0.33647223662121273,True
trix,70,4;5;6;7,0;1;2;3,trix__period-9-signal-9,1.2514664358556773,0.14663843821597425,0.9166666666666666,2.3978952727983702,False
adx-dmi,1,0;1;2;3,4;5;6;7,adx-dmi__period-10-threshold-30,0.842626965666352,1.158151127426132,0.5,0.0,True
adx-dmi,2,0;1;2;4,3;5;6;7,adx-dmi__period-20-threshold-20,0.8512447580137845,0.6979666461972713,0.2777777777777778,-0.9555114450274363,True
adx-dmi,3,0;1;2;5,3;4;6;7,adx-dmi__period-10-threshold-30,0.38124615958108876,1.3285228274897538,0.5,0.0,True
adx-dmi,4,0;1;2;6,3;4;5;7,adx-dmi__period-10-threshold-30,1.4399366654479635,0.7265906414124318,0.3888888888888889,-0.45198512374305727,True
adx-dmi,5,0;1;2;7,3;4;5;6,adx-dmi__period-10-threshold-30,0.8104474453513488,1.112164971019414,0.6111111111111112,0.4519851237430575,False
adx-dmi,6,0;1;3;4,2;5;6;7,adx-dmi__period-20-threshold-20,0.9996731598207445,0.5583955985209897,0.2777777777777778,-0.9555114450274363,True
adx-dmi,7,0;1;3;5,2;4;6;7,adx-dmi__period-10-threshold-30,0.280360424243182,1.3576729653124198,0.6111111111111112,0.4519851237430575,False
adx-dmi,8,0;1;3;6,2;4;5;7,adx-dmi__period-10-threshold-30,1.4176630103347583,0.7668472568495298,0.6111111111111112,0.4519851237430575,False
adx-dmi,9,0;1;3;7,2;4;5;6,adx-dmi__period-10-threshold-30,0.7615682958317641,1.1469617620935504,0.8333333333333334,1.6094379124341007,False
adx-dmi,10,0;1;4;5,2;3;6;7,adx-dmi__period-20-threshold-20,0.842097348086242,0.7004757543988557,0.2777777777777778,-0.9555114450274363,True
