trade_date,observation_date,temperature,market_height,recent_60d_gain,rank,buy_eligible,symbol,report_date,notice_date,quarter_operating_cash_flow,quarter_deducted_parent_net_profit,quarter_net_profit,quarter_roe,quarter_roa,previous_quarter_net_profit,net_profit_yoy,pb,paused,is_st,cash_profit_ratio,score
2020-04-30,2020-04-30,hot,0.47217691943707857,0.19160354781812505,2,True,SZ002555,2020-03-31,2020-04-30,1753949281.15,651124068.35,796567924.87,9.515620903600631,7.0327235828773444,485451438.76,64.08807581345152,9.77882545,False,False,2.6937251537862,7.0327235828773444
2020-04-30,2020-04-30,hot,0.47217691943707857,0.19160354781812505,3,True,SZ002624,2020-03-31,2020-04-24,571016149.37,598221484.01,608405256.02,5.879539432286192,3.71507534566293,486348614.12,25.09653330067558,6.02419025,False,False,0.9545229729002089,3.71507534566293
2020-04-30,2020-04-30,hot,0.47217691943707857,0.19160354781812505,4,True,SZ300347,2020-03-31,2020-04-29,88916057.98,115395514.61,259332720.39,4.480161477539864,3.287936181353024,151742265.39,70.90341950772692,12.76882452,False,False,0.7705330513105981,3.287936181353024
2020-04-30,2020-04-30,hot,0.47217691943707857,0.19160354781812505,5,True,SH601933,2020-03-31,2020-04-29,4212728644.7,1289717724.41,1591294233.86,7.371930754484065,3.033148119670858,1128142097.15,41.05441485430343,4.48100394,False,False,3.266395867070194,3.033148119670858
2020-04-30,2020-04-30,hot,0.47217691943707857,0.19160354781812505,6,False,SZ300498,2020-03-31,2020-04-24,1108504769.6,1982160185.11,1885580738.02,3.961664282551451,2.8121136360389065,-454934979.97,514.4725776295201,3.41559831,False,False,0.5592407606242396,2.8121136360389065
2020-05-29,2020-05-29,hot,0.478933176256408,0.19160354781812505,1,True,SZ002714,2020-03-31,2020-04-27,4384756332.22,4188743361.16,4544901139.1,11.37677531530692,7.3387816478849714,-556841708.79,916.1926571513352,10.56089134,False,False,1.0467951731962204,7.3387816478849714
2020-05-29,2020-05-29,hot,0.478933176256408,0.19160354781812505,2,True,SZ002555,2020-03-31,2020-04-30,1753949281.15,651124068.35,796567924.87,9.515620903600631,7.0327235828773444,485451438.76,64.08807581345152,9.19469207,False,False,2.6937251537862,7.0327235828773444
2020-05-29,2020-05-29,hot,0.478933176256408,0.19160354781812505,3,True,SZ002624,2020-03-31,2020-04-24,571016149.37,598221484.01,608405256.02,5.879539432286192,3.71507534566293,486348614.12,25.09653330067558,5.5987135,False,False,0.9545229729002089,3.71507534566293
2020-05-29,2020-05-29,hot,0.478933176256408,0.19160354781812505,4,True,SZ300347,2020-03-31,2020-04-29,88916057.98,115395514.61,259332720.39,4.480161477539864,3.287936181353024,151742265.39,70.90341950772692,14.06960418,False,False,0.7705330513105981,3.287936181353024
2020-05-29,2020-05-29,hot,0.478933176256408,0.19160354781812505,5,True,SH601933,2020-03-31,2020-04-29,4212728644.7,1289717724.41,1591294233.86,7.371930754484065,3.033148119670858,1128142097.15,41.05441485430343,4.11052723,False,False,3.266395867070194,3.033148119670858
2020-05-29,2020-05-29,hot,0.478933176256408,0.19160354781812505,6,False,SZ300033,2020-03-31,2020-04-28,209174140.53,121903642.27,126844273.46,3.312400237315875,2.3965150112633546,100390208.29,26.351240445264736,15.72194168,False,False,1.7158973812013567,2.3965150112633546
2020-06-30,2020-06-30,hot,0.8825759027682284,0.17948846329793833,1,True,SZ002714,2020-03-31,2020-04-27,4384756332.22,4188743361.16,4544901139.1,11.37677531530692,7.3387816478849714,-556841708.79,916.1926571513352,9.95801382,False,False,1.0467951731962204,7.3387816478849714
2020-06-30,2020-06-30,hot,0.8825759027682284,0.17948846329793833,2,True,SZ300628,2020-03-31,2020-04-15,281845742.05,316824577.41,365834776.74,7.988755682179839,7.252213967164696,260980124.24,40.17725595209487,13.60394354,False,False,0.889595574794268,7.252213967164696
2020-06-30,2020-06-30,hot,0.8825759027682284,0.17948846329793833,3,True,SZ002555,2020-03-31,2020-04-30,1753949281.15,651124068.35,796567924.87,9.515620903600631,7.0327235828773444,485451438.76,64.08807581345152,12.07069574,False,False,2.6937251537862,7.0327235828773444
2020-06-30,2020-06-30,hot,0.8825759027682284,0.17948846329793833,4,True,SZ002624,2020-03-31,2020-04-24,571016149.37,598221484.01,608405256.02,5.879539432286192,3.71507534566293,486348614.12,25.09653330067558,6.88877546,False,False,0.9545229729002089,3.71507534566293
2020-06-30,2020-06-30,hot,0.8825759027682284,0.17948846329793833,5,True,SZ300347,2020-03-31,2020-04-29,88916057.98,115395514.61,259332720.39,4.480161477539864,3.287936181353024,151742265.39,70.90341950772692,14.72406851,False,False,0.7705330513105981,3.287936181353024
2020-06-30,2020-06-30,hot,0.8825759027682284,0.17948846329793833,6,False,SH601933,2020-03-31,2020-04-29,4212728644.7,1289717724.41,1591294233.86,7.371930754484065,3.033148119670858,1128142097.15,41.05441485430343,4.32357121,False,False,3.266395867070194,3.033148119670858
2020-08-31,2020-08-31,hot,0.938777353787496,0.37465552755139897,1,True,SZ002714,2020-06-30,2020-07-18,6755854392.7300005,6622044016.57,7213124572.0,14.955420899425418,9.077060376651234,407281313.67999995,1671.042355669511,10.66236114,False,False,1.0202068086266376,9.077060376651234
2020-08-31,2020-08-31,hot,0.938777353787496,0.37465552755139897,2,True,SZ300347,2020-06-30,2020-08-29,130763117.93999998,187651629.47999996,776594533.75,11.898277568463577,8.870515537649725,226454059.27000004,242.9369013094485,18.49902647,False,False,0.6968397679378361,8.870515537649725
2020-08-31,2020-08-31,hot,0.938777353787496,0.37465552755139897,3,True,SZ002555,2020-06-30,2020-08-31,696277265.75,813818252.89,1085979668.63,11.736298609138405,8.695364211600767,673804171.6200001,61.17140771316733,11.75861152,False,False,0.8555685047335901,8.695364211600767
2020-08-31,2020-08-31,hot,0.938777353787496,0.37465552755139897,4,True,SZ300122,2020-06-30,2020-08-04,885371932.6500001,988391526.3500001,988185044.1500001,14.622894940894025,7.026682793163561,644903772.48,53.2298439424381,29.81844989,False,False,0.8957704604364246,7.026682793163561
2020-08-31,2020-08-31,hot,0.938777353787496,0.37465552755139897,5,True,SH601100,2020-06-30,2020-08-25,777358591.5699999,619942876.99,640567613.9300001,10.6117853881373,6.901156183405031,345170679.66,85.57996135737018,14.14378058,False,False,1.2539197084484595,6.901156183405031
2020-08-31,2020-08-31,hot,0.938777353787496,0.37465552755139897,6,False,SH603288,2020-06-30,2020-08-28,1155627395.9299998,1593807917.1900003,1641723504.72,9.290813157197485,6.716077347119177,1273817443.3,28.882165443337684,35.08927663,False,False,0.7250731932411625,6.716077347119177
2020-09-30,2020-09-30,warm,0.7927493416337232,0.37465552755139897,1,True,SH601668,2020-06-30,2020-08-28,20331162000.0,11163925000.0,22839706000.0,2.4121855401335734,1.0751460491320461,20260010000.0,12.732945344054624,0.76194235,False,False,1.8211482072837286,1.4110595757435536
2020-09-30,2020-09-30,warm,0.7927493416337232,0.37465552755139897,2,True,SH600104,2020-06-30,2020-08-28,31003789907.690002,6485032730.64,9546688998.599998,2.457412668397671,1.1663964469362544,7354941117.17,29.79966591864884,0.87910617,False,False,4.780822425337285,1.3267981578792176
2020-09-30,2020-09-30,warm,0.7927493416337232,0.37465552755139897,3,True,SH600297,2020-06-30,2020-08-29,6955436153.940001,874811627.3,1037036951.1099999,2.0057103272054304,0.7844534855243923,914601147.1099999,13.38679755507397,0.6810240566730499,False,False,7.950781559005007,1.1518733851438634
2020-09-30,2020-09-30,warm,0.7927493416337232,0.37465552755139897,4,True,SH600606,2020-06-30,2020-08-25,12124786828.24,4268753925.03,6302690927.429999,3.2702060003541438,0.5476750739791554,5570657707.940001,13.140875958804887,0.95969698,False,False,2.840357406676888,0.5706749999141972
2020-10-30,2020-10-30,warm,0.8988755305185323,0.3721940048360477,1,True,SH600028,2020-09-30,2020-10-29,43865000000.0,14161000000.0,53367000000.0,5.467230483752237,2.9476167949037664,15508000000.0,244.12561258705185,0.64754706,False,False,3.0975919779676575,4.551973095057781
2020-10-30,2020-10-30,warm,0.8988755305185323,0.3721940048360477,2,True,SH601088,2020-09-30,2020-10-26,17820000000.0,11578000000.0,15312000000.0,3.0767213271102687,2.6919239643995163,15023000000.0,1.9237169673167909,0.92460788,False,False,1.5391259284850578,2.9114222608610216
2020-10-30,2020-10-30,warm,0.8988755305185323,0.3721940048360477,3,True,SH601857,2020-09-30,2020-10-30,84223000000.0,8586000000.0,44002000000.0,2.900162713248856,1.6780117989375616,14402000000.0,205.52701013748091,0.61533632,False,False,9.809340787328209,2.726983186914046
2020-10-30,2020-10-30,warm,0.8988755305185323,0.3721940048360477,4,True,SH600019,2020-09-30,2020-10-30,6162701117.889999,3792000000.0,4254921851.9000006,2.004655935696647,1.199726370035577,2917359004.8900003,45.84841443127201,0.65984442,False,False,1.625184893958333,1.818195825669901
2020-10-30,2020-10-30,warm,0.8988755305185323,0.3721940048360477,5,True,SH600390,2020-09-30,2020-10-30,2105098269.1799998,1069407192.75,1424140134.9199996,2.9432628326365142,1.13572845963174,1083192961.7900002,31.47612522948604,0.83460437,False,False,1.9684721436805577,1.3607986016557043
2020-10-30,2020-10-30,warm,0.8988755305185323,0.3721940048360477,6,False,SH600011,2020-09-30,2020-10-28,11367214457.0,3376132162.0,4097633208.0,2.384028214105244,0.9617146612352854,1904551082.0,115.1495565924653,0.96742452,False,False,3.366934086569091,0.9940978767369731
2020-11-30,2020-11-30,hot,0.9620876904140497,0.41773099942566305,1,True,SZ002714,2020-09-30,2020-10-20,7959570834.380001,10152443846.11,11323591120.78,19.097274363834597,11.810360929630459,1603991290.6999998,605.9633793795887,6.97500769,False,False,0.7840054035294942,11.810360929630459
2020-11-30,2020-11-30,hot,0.9620876904140497,0.41773099942566305,2,True,SZ002607,2020-09-30,2020-10-31,2654154595.86,1445848093.32,1553918618.58,61.60993153620971,10.860780101394209,465836836.86,233.5757277278194,67.44732895,False,False,1.8357077815591611,10.860780101394209
2020-11-30,2020-11-30,hot,0.9620876904140497,0.41773099942566305,3,True,SZ002027,2020-09-30,2020-10-23,1075208755.88,1307674759.01,1381413800.65,9.423449871151103,6.917752406769531,573449307.2900001,140.8955391677547,9.38091781,False,False,0.8222294943537851,6.917752406769531
2020-11-30,2020-11-30,hot,0.9620876904140497,0.41773099942566305,4,True,SZ000661,2020-09-30,2020-10-27,871330565.8599999,941826361.19,1048800502.5100002,8.853084265755404,6.821963825485853,766874916.0199999,36.76291668961667,14.62840449,False,False,0.9251499021104819,6.821963825485853
2020-11-30,2020-11-30,hot,0.9620876904140497,0.41773099942566305,5,True,SH601888,2020-09-30,2020-10-28,2339477922.37,2213541794.21,2395003601.17,10.434596456221914,6.537384600892938,1086674508.1599998,120.39751399205221,19.19329101,False,False,1.0568934946199855,6.537384600892938
2020-11-30,2020-11-30,hot,0.9620876904140497,0.41773099942566305,6,False,SZ002157,2020-09-30,2020-10-28,4733845327.12,3214583836.61,3052134451.81,20.320662049094445,6.468868502335471,324327376.02,841.0659344469851,3.13875047,False,False,1.472615295705638,6.468868502335471
2020-12-31,2020-12-31,hot,0.9307439025506088,0.47615651422823624,1,True,SZ002714,2020-09-30,2020-10-20,7959570834.380001,10152443846.11,11323591120.78,19.097274363834597,11.810360929630459,1603991290.6999998,605.9633793795887,6.02658919,False,False,0.7840054035294942,11.810360929630459
2020-12-31,2020-12-31,hot,0.9307439025506088,0.47615651422823624,2,True,SZ002607,2020-09-30,2020-10-31,2654154595.86,1445848093.32,1553918618.58,61.60993153620971,10.860780101394209,465836836.86,233.5757277278194,50.67936001,False,False,1.8357077815591611,10.860780101394209
2020-12-31,2020-12-31,hot,0.9307439025506088,0.47615651422823624,3,True,SZ300676,2020-09-30,2020-10-28,560697631.8500001,1050341536.8700001,1079014591.52,16.80021486641093,10.292620520495902,71461870.25,1409.9165299553576,8.70320502,False,False,0.5338241059387878,10.292620520495902
2020-12-31,2020-12-31,hot,0.9307439025506088,0.47615651422823624,4,True,SH600763,2020-09-30,2020-10-27,314892044.48,250300610.14,288239513.92999995,11.257101936921327,9.985428602005255,214396661.08,34.44216550669425,41.23630064,False,False,1.2580554410309759,9.985428602005255
2020-12-31,2020-12-31,hot,0.9307439025506088,0.47615651422823624,5,True,SZ002027,2020-09-30,2020-10-23,1075208755.88,1307674759.01,1381413800.65,9.423449871151103,6.917752406769531,573449307.2900001,140.8955391677547,8.5132982,False,False,0.8222294943537851,6.917752406769531
2020-12-31,2020-12-31,hot,0.9307439025506088,0.47615651422823624,6,False,SZ000661,2020-09-30,2020-10-27,871330565.8599999,941826361.19,1048800502.5100002,8.853084265755404,6.821963825485853,766874916.0199999,36.76291668961667,16.62088555,False,False,0.9251499021104819,6.821963825485853
2021-01-29,2021-01-29,hot,0.9299858812531724,0.5936051861131502,1,True,SZ002714,2020-09-30,2020-10-20,7959570834.380001,10152443846.11,11323591120.78,19.097274363834597,11.810360929630459,1603991290.6999998,605.9633793795887,6.97026183,False,False,0.7840054035294942,11.810360929630459
2021-01-29,2021-01-29,hot,0.9299858812531724,0.5936051861131502,2,True,SZ002607,2020-09-30,2020-10-31,2654154595.86,1445848093.32,1553918618.58,61.60993153620971,10.860780101394209,465836836.86,233.5757277278194,57.20001778,False,False,1.8357077815591611,10.860780101394209
2021-01-29,2021-01-29,hot,0.9299858812531724,0.5936051861131502,3,True,SZ300676,2020-09-30,2020-10-28,560697631.8500001,1050341536.8700001,1079014591.52,16.80021486641093,10.292620520495902,71461870.25,1409.9165299553576,9.4099681,False,False,0.5338241059387878,10.292620520495902
2021-01-29,2021-01-29,hot,0.9299858812531724,0.5936051861131502,4,True,SH600763,2020-09-30,2020-10-27,314892044.48,250300610.14,288239513.92999995,11.257101936921327,9.985428602005255,214396661.08,34.44216550669425,45.32682475,False,False,1.2580554410309759,9.985428602005255
2021-01-29,2021-01-29,hot,0.9299858812531724,0.5936051861131502,5,True,SZ002027,2020-09-30,2020-10-23,1075208755.88,1307674759.01,1381413800.65,9.423449871151103,6.917752406769531,573449307.2900001,140.8955391677547,9.36721565,False,False,0.8222294943537851,6.917752406769531
2021-01-29,2021-01-29,hot,0.9299858812531724,0.5936051861131502,6,False,SZ000661,2020-09-30,2020-10-27,871330565.8599999,941826361.19,1048800502.5100002,8.853084265755404,6.821963825485853,766874916.0199999,36.76291668961667,16.83229821,False,False,0.9251499021104819,6.821963825485853
2021-02-26,2021-02-26,warm,0.8482905042130805,0.5802974703007009,1,True,SH600028,2020-09-30,2020-10-29,43865000000.0,14161000000.0,53367000000.0,5.467230483752237,2.9476167949037664,15508000000.0,244.12561258705185,0.73543214,False,False,3.0975919779676575,4.008006496566449
2021-02-26,2021-02-26,warm,0.8482905042130805,0.5802974703007009,2,True,SH601088,2020-09-30,2020-10-26,17820000000.0,11578000000.0,15312000000.0,3.0767213271102687,2.6919239643995163,15023000000.0,1.9237169673167909,0.98015421,False,False,1.5391259284850578,2.7464290179394486
2021-02-26,2021-02-26,warm,0.8482905042130805,0.5802974703007009,3,True,SH601857,2020-09-30,2020-10-30,84223000000.0,8586000000.0,44002000000.0,2.900162713248856,1.6780117989375616,14402000000.0,205.52701013748091,0.65653914,False,False,9.809340787328209,2.5558442699053123
2021-02-26,2021-02-26,warm,0.8482905042130805,0.5802974703007009,4,True,SH600795,2020-09-30,2020-10-31,12932229708.58,1476020822.93,5568418658.379999,2.684945433686825,1.537882903365597,1938560416.1300006,187.24504080694996,0.82165473,False,False,8.761549639190495,1.8716899534742495
2021-02-26,2021-02-26,warm,0.8482905042130805,0.5802974703007009,5,True,SH600390,2020-09-30,2020-10-30,2105098269.1799998,1069407192.75,1424140134.9199996,2.9432628326365142,1.13572845963174,1083192961.7900002,31.47612522948604,0.78806374,False,False,1.9684721436805577,1.441163197829328
2021-02-26,2021-02-26,warm,0.8482905042130805,0.5802974703007009,6,False,SH600019,2020-09-30,2020-10-30,6162701117.889999,3792000000.0,4254921851.9000006,2.004655935696647,1.199726370035577,2917359004.8900003,45.84841443127201,0.90830981,False,False,1.625184893958333,1.3208338793958163
2021-03-31,2021-03-31,warm,0.6083714704312774,0.5187312348643547,1,True,SH600795,2020-09-30,2020-10-31,12932229708.58,1476020822.93,5568418658.379999,2.684945433686825,1.537882903365597,1938560416.1300006,187.24504080694996,0.86983817,False,False,8.761549639190495,1.7680103683718513
2021-03-31,2021-03-31,warm,0.6083714704312774,0.5187312348643547,2,True,SH600390,2020-09-30,2020-10-30,2105098269.1799998,1069407192.75,1424140134.9199996,2.9432628326365142,1.13572845963174,1083192961.7900002,31.47612522948604,0.75316724,False,False,1.9684721436805577,1.5079366166161716
2021-03-31,2021-03-31,warm,0.6083714704312774,0.5187312348643547,3,True,SH600019,2020-09-30,2020-10-30,6162701117.889999,3792000000.0,4254921851.9000006,2.004655935696647,1.199726370035577,2917359004.8900003,45.84841443127201,0.94861046,False,False,1.625184893958333,1.2647197354703181
2021-03-31,2021-03-31,warm,0.6083714704312774,0.5187312348643547,4,True,SH600383,2020-09-30,2020-10-30,4389475907.08,1971588297.2,4301781568.29,2.497123379593568,1.1458504031683936,3111057520.9399996,38.27393223479281,0.93513312,False,False,2.2263653691360528,1.2253339964778422
2021-03-31,2021-03-31,warm,0.6083714704312774,0.5187312348643547,5,True,SH601186,2020-12-31,2021-03-31,71316292000.0,6740501000.0,8321835000.0,2.547841874818385,0.6819552136397523,6240104000.0,33.36051770932023,0.57203891,False,False,10.580265769562233,1.1921482992122903
2021-03-31,2021-03-31,warm,0.6083714704312774,0.5187312348643547,6,False,SH601117,2020-09-30,2020-10-31,5249598750.71,1262794171.77,1337669872.1000001,3.4476649366126018,1.0966853253098265,894826794.52,49.48925091336236,0.96619605,False,False,4.15712937869509,1.1350546561537138
2021-04-30,2021-04-30,warm,0.6260719503941607,0.4684537512058906,1,True,SH601006,2021-03-31,2021-04-29,4266067582.0,3648731029.0,4058131352.0,2.701519098647781,2.104898205382287,2729778493.0,48.66156218925124,0.84766182,False,False,1.1691921240818872,2.483181565712476
2021-04-30,2021-04-30,warm,0.6260719503941607,0.4684537512058906,2,True,SH600390,2021-03-31,2021-04-28,5794828070.26,1138680503.01,1611759453.39,2.287493529362337,1.133216101162226,1135742209.09,41.91243756639136,0.70011105,False,False,5.089072882992104,1.6186233614827619
2021-04-30,2021-04-30,warm,0.6260719503941607,0.4684537512058906,3,True,SH600011,2021-03-31,2021-04-28,11385310326.0,2929103392.0,4096359311.0,2.223754337557803,0.9290494344871775,2818440764.0,45.3413306862035,0.88076695,False,False,3.8869608894980243,1.054818683293211
2021-04-30,2021-04-30,warm,0.6260719503941607,0.4684537512058906,4,True,SH600606,2021-03-31,2021-04-27,11870249815.54,4032338512.63,4815997556.47,2.4604726057108843,0.3420375439193871,4500361852.54,7.013562781665117,0.74983332,False,False,2.943763222844578,0.456151433653798
2021-05-31,2021-05-31,warm,0.6300463895741768,0.21009908370144692,1,True,SH601006,2021-03-31,2021-04-29,4266067582.0,3648731029.0,4058131352.0,2.701519098647781,2.104898205382287,2729778493.0,48.66156218925124,0.84396562,False,False,1.1691921240818872,2.494056814046865
2021-05-31,2021-05-31,warm,0.6300463895741768,0.21009908370144692,2,True,SH600019,2021-03-31,2021-04-27,14013119234.21,5204000000.0,6059068503.45,2.6347177439803904,1.6604160553963676,1778178764.74,240.7457463555943,0.92509789,False,False,2.6927592686798616,1.794854440102947
2021-05-31,2021-05-31,warm,0.6300463895741768,0.21009908370144692,3,True,SH600390,2021-03-31,2021-04-28,5794828070.26,1138680503.01,1611759453.39,2.287493529362337,1.133216101162226,1135742209.09,41.91243756639136,0.7358663,False,False,5.089072882992104,1.5399755378962536
2021-05-31,2021-05-31,warm,0.6300463895741768,0.21009908370144692,4,True,SH600011,2021-03-31,2021-04-28,11385310326.0,2929103392.0,4096359311.0,2.223754337557803,0.9290494344871775,2818440764.0,45.3413306862035,0.87867983,False,False,3.8869608894980243,1.0573241842676386
2021-05-31,2021-05-31,warm,0.6300463895741768,0.21009908370144692,5,True,SH600606,2021-03-31,2021-04-27,11870249815.54,4032338512.63,4815997556.47,2.4604726057108843,0.3420375439193871,4500361852.54,7.013562781665117,0.76967018,False,False,2.943763222844578,0.44439495358828524
2021-06-30,2021-06-30,warm,0.5217420812438237,0.17063293972897875,1,True,SH601006,2021-03-31,2021-04-29,4266067582.0,3648731029.0,4058131352.0,2.701519098647781,2.104898205382287,2729778493.0,48.66156218925124,0.83293308,False,False,1.1691921240818872,2.527091618671559
2021-06-30,2021-06-30,warm,0.5217420812438237,0.17063293972897875,2,True,SH600019,2021-03-31,2021-04-27,14013119234.21,5204000000.0,6059068503.45,2.6347177439803904,1.6604160553963676,1778178764.74,240.7457463555943,0.89121132,False,False,2.6927592686798616,1.863100275023849
2021-06-30,2021-06-30,warm,0.5217420812438237,0.17063293972897875,3,True,SH600011,2021-03-31,2021-04-28,11385310326.0,2929103392.0,4096359311.0,2.223754337557803,0.9290494344871775,2818440764.0,45.3413306862035,0.90711042,False,False,3.8869608894980243,1.0241856051958675
2021-06-30,2021-06-30,warm,0.5217420812438237,0.17063293972897875,4,True,SH600606,2021-03-31,2021-04-27,11870249815.54,4032338512.63,4815997556.47,2.4604726057108843,0.3420375439193871,4500361852.54,7.013562781665117,0.73326319,False,False,2.943763222844578,0.4664594494636873
2021-07-30,2021-07-30,warm,0.2061911862608827,0.17063293972897875,1,True,SH601006,2021-03-31,2021-04-29,4266067582.0,3648731029.0,4058131352.0,2.701519098647781,2.104898205382287,2729778493.0,48.66156218925124,0.74432318,False,False,1.1691921240818872,2.8279358509059023
2021-07-30,2021-07-30,warm,0.2061911862608827,0.17063293972897875,2,True,SH601088,2021-03-31,2021-04-24,19614000000.0,11583000000.0,14066000000.0,2.6847391160084304,2.461847575825728,11750000000.0,19.71063829787234,0.96184084,False,False,1.6933436933436934,2.5595165784660674
2021-07-30,2021-07-30,warm,0.2061911862608827,0.17063293972897875,3,True,SH600019,2021-03-31,2021-04-27,14013119234.21,5204000000.0,6059068503.45,2.6347177439803904,1.6604160553963676,1778178764.74,240.7457463555943,0.92387351,False,False,2.6927592686798616,1.7972331032593063
2021-07-30,2021-07-30,warm,0.2061911862608827,0.17063293972897875,4,True,SH600606,2021-03-31,2021-04-27,11870249815.54,4032338512.63,4815997556.47,2.4604726057108843,0.3420375439193871,4500361852.54,7.013562781665117,0.61029024,False,False,2.943763222844578,0.560450620870796
2021-08-31,2021-08-31,cold,0.12351173294987387,0.1236837848791934,1,True,SH600028,2021-06-30,2021-08-30,63535000000.0,20746000000.0,25665000000.0,2.3394514841039737,1.4043360688658173,-1242000000.0,2166.4251207729467,0.67406477,False,False,3.062518075773643,2.0833844629883527
2021-08-31,2021-08-31,cold,0.12351173294987387,0.1236837848791934,2,True,SH601857,2021-06-30,2021-08-27,117834000000.0,17220000000.0,36173000000.0,1.8152720326787684,1.4297198977422023,-9974000000.0,462.67294966913977,0.72230097,False,False,6.8428571428571425,1.9793963418631464
2021-08-31,2021-08-31,cold,0.12351173294987387,0.1236837848791934,3,True,SH600606,2021-06-30,2021-08-24,16727823172.73,3754810972.8499994,6175439230.239999,2.6040072955423943,0.4382213416318303,6302690927.429999,-2.019005828703857,0.62865546,False,False,4.455037362382359,0.6970771265262379
2021-09-30,2021-09-30,cold,0.10495764325675505,0.08427997779396024,1,True,SH600028,2021-06-30,2021-08-30,63535000000.0,20746000000.0,25665000000.0,2.3394514841039737,1.4043360688658173,-1242000000.0,2166.4251207729467,0.70186573,False,False,3.062518075773643,2.000861430954632
2021-09-30,2021-09-30,cold,0.10495764325675505,0.08427997779396024,2,True,SH601857,2021-06-30,2021-08-27,117834000000.0,17220000000.0,36173000000.0,1.8152720326787684,1.4297198977422023,-9974000000.0,462.67294966913977,0.88287411,False,False,6.8428571428571425,1.619392710181752
2021-09-30,2021-09-30,cold,0.10495764325675505,0.08427997779396024,3,True,SH600606,2021-06-30,2021-08-24,16727823172.73,3754810972.8499994,6175439230.239999,2.6040072955423943,0.4382213416318303,6302690927.429999,-2.019005828703857,0.6334404,False,False,4.455037362382359,0.6918114816039999
2021-12-31,2021-12-31,cold,0.1635901176226981,0.06997862226774143,1,True,SH601898,2021-09-30,2021-10-28,12072181000.0,4282419000.0,6077115000.0,3.1574507205926325,1.975032997124805,2688186000.0,126.0675042575179,0.73292681,False,False,2.819009769945444,2.694720632643804
2022-01-28,2022-01-28,cold,0.1394249545400624,0.11394748295744628,1,True,SH601898,2021-09-30,2021-10-28,12072181000.0,4282419000.0,6077115000.0,3.1574507205926325,1.975032997124805,2688186000.0,126.0675042575179,0.69680482,False,False,2.819009769945444,2.834413512129272
2022-02-28,2022-02-28,cold,0.05785389925558186,0.12242021118902979,1,True,SH601898,2021-09-30,2021-10-28,12072181000.0,4282419000.0,6077115000.0,3.1574507205926325,1.975032997124805,2688186000.0,126.0675042575179,0.79351853,False,False,2.819009769945444,2.488956366431424
2022-03-31,2022-03-31,cold,0.14947382501971457,0.24011177561140395,1,True,SH601186,2021-12-31,2022-03-31,40927221000.0,5900086000.0,8544033000.0,2.003098542479501,0.6282736950318503,8321835000.0,2.6700601489935805,0.49409317,False,False,6.9367160071904035,1.2715692771706402
2022-03-31,2022-03-31,cold,0.14947382501971457,0.24011177561140395,2,True,SH601390,2021-12-31,2022-03-31,62890551000.0,6584735000.0,8188425000.0,1.9787598982740833,0.6037062804713555,7847925000.0,4.338726478655186,0.63028111,False,False,9.550961580078773,0.9578365445084585
2022-04-29,2022-04-29,cold,0.0682597331656798,0.22936373018913003,1,True,SH601668,2021-12-31,2022-04-16,57354399000.0,12993135000.0,22187778000.0,2.181902394063599,0.9314788662994313,23895148000.0,-7.1452581084662015,0.75895178,False,False,4.414207887472885,1.227322856136435
2022-04-29,2022-04-29,cold,0.0682597331656798,0.22936373018913003,2,True,SH601186,2021-12-31,2022-03-31,40927221000.0,5900086000.0,8544033000.0,2.003098542479501,0.6282736950318503,8321835000.0,2.6700601489935805,0.54311547,False,False,6.9367160071904035,1.1567958007748338
2022-04-29,2022-04-29,cold,0.0682597331656798,0.22936373018913003,3,True,SH601390,2021-12-31,2022-03-31,62890551000.0,6584735000.0,8188425000.0,1.9787598982740833,0.6037062804713555,7847925000.0,4.338726478655186,0.74003155,False,False,9.550961580078773,0.8157845168511472
2022-05-31,2022-05-31,cold,0.17218979919900967,0.2099510437612555,1,True,SH601857,2022-03-31,2022-04-30,84425000000.0,39477000000.0,43474000000.0,2.7185287041421256,1.700326540605592,31643000000.0,37.38899598647409,0.79436858,False,False,2.1385870253565367,2.1404755719386483
2022-06-30,2022-06-30,cold,0.5101748082226494,0.1866748138890657,1,True,SH601857,2022-03-31,2022-04-30,84425000000.0,39477000000.0,43474000000.0,2.7185287041421256,1.700326540605592,31643000000.0,37.38899598647409,0.72667199,False,False,2.1385870253565367,2.3398817678463044
2022-07-29,2022-07-29,cold,0.3322094092015936,0.18813096537424023,1,True,SH601857,2022-03-31,2022-04-30,84425000000.0,39477000000.0,43474000000.0,2.7185287041421256,1.700326540605592,31643000000.0,37.38899598647409,0.7129612,False,False,2.1385870253565367,2.384879486577379
2022-08-31,2022-08-31,cold,0.23811096891118996,0.18813096537424023,1,True,SH601857,2022-06-30,2022-08-26,111636000000.0,49398000000.0,47476000000.0,2.8983137940566452,1.7636908377308584,36173000000.0,31.247062726342854,0.7321563,False,False,2.2599295518037166,2.4088993534998724
2022-08-31,2022-08-31,cold,0.23811096891118996,0.18813096537424023,2,True,SH600028,2022-06-30,2022-08-29,51728000000.0,20705000000.0,23254000000.0,2.261871613082871,1.1416028931341575,25665000000.0,-9.394116501071503,0.65678025,False,False,2.4983337358126056,1.7381809107904167
