scenario,trade_date,cash,shares,positions_value,total_value,external_flow,net_contributions,daily_return,exposure
source-cost-calibration,2018-06-07,422567.1779333471,24900,104412.71037108562,526979.8883044327,0.0,460000.0,-0.00019502997665155064,0.19813414646057062
source-cost-calibration,2018-06-08,427567.1779333471,24900,103025.25642920822,530592.4343625554,5000.0,465000.0,-0.0026328404037230246,0.19417023266262926
source-cost-calibration,2018-06-11,427567.1779333471,24900,103297.30622173322,530864.4841550803,0.0,465000.0,0.0005127283672103911,0.19458319270715652
source-cost-calibration,2018-06-12,427567.1779333471,24900,104331.09543332811,531898.2733666752,0.0,465000.0,0.0019473693239062673,0.19614858828730447
source-cost-calibration,2018-06-13,427567.1779333471,24900,103270.10124248071,530837.2791758279,0.0,465000.0,-0.0019947314063115673,0.1945419157501838
source-cost-calibration,2018-06-14,419251.4272128087,26900,111270.98730938992,530522.4145221986,0.0,465000.0,-0.0005931472147512329,0.20973852237629448
source-cost-calibration,2018-06-15,419251.4272128087,26900,111094.64660050026,530346.073813309,0.0,465000.0,-0.00033239068522383786,0.20947575948230268
source-cost-calibration,2018-06-19,419251.4272128087,26900,107273.93124122379,526525.3584540325,0.0,465000.0,-0.007204192786428476,0.20373934420974177
source-cost-calibration,2018-06-20,419251.4272128087,26900,107273.93124122379,526525.3584540325,0.0,465000.0,0.0,0.20373934420974177
source-cost-calibration,2018-06-21,410825.29360303946,29000,114697.94063964633,525523.2342426858,0.0,465000.0,-0.001903278152241339,0.21825474720434337
source-cost-calibration,2018-06-22,410825.29360303946,29000,115204.89286346796,526030.1864665074,0.0,465000.0,0.0009646618660963391,0.21900814026915758
source-cost-calibration,2018-06-25,410825.29360303946,29000,113588.98265003647,524414.2762530759,0.0,465000.0,-0.0030718963569106306,0.21660162164467814
source-cost-calibration,2018-06-26,410825.29360303946,29000,112480.02466042663,523305.3182634661,0.0,465000.0,-0.002114660183420769,0.2149414896712302
source-cost-calibration,2018-06-27,410825.29360303946,29000,109818.52548536303,520643.8190884025,0.0,465000.0,-0.005085939473910783,0.21092831886037705
source-cost-calibration,2018-06-28,402483.6914935432,31200,117467.82270394078,519951.514197484,0.0,465000.0,-0.0013297092283370837,0.22592072432993252
source-cost-calibration,2018-06-29,402483.6914935432,31200,120569.84588039422,523053.53737393743,0.0,465000.0,0.005965985465474111,0.23051148164628002
source-cost-calibration,2018-07-02,402483.6914935432,31200,117365.55820361813,519849.2496971614,0.0,465000.0,-0.006126117974201373,0.22576844781826566
source-cost-calibration,2018-07-03,402483.6914935432,31200,116922.41203555335,519406.1035290966,0.0,465000.0,-0.0008524512987619914,0.22510789003272366
source-cost-calibration,2018-07-04,402483.6914935432,31200,115695.23803168166,518178.92952522484,0.0,465000.0,-0.002362648408506751,0.22327275664737278
source-cost-calibration,2018-07-05,393901.3629596827,33500,123199.22351368982,517100.58647337253,0.0,465000.0,-0.002081024507963547,0.23825001699168216
source-cost-calibration,2018-07-06,393901.3629596827,33500,124260.6547323164,518162.0176919991,0.0,465000.0,0.0020526590887577356,0.23981042702782246
source-cost-calibration,2018-07-09,398901.3629596827,33500,127884.16130624844,526785.5242659311,5000.0,470000.0,0.006992999197571237,0.2427632412345677
source-cost-calibration,2018-07-10,398901.3629596827,33500,128213.57099478772,527114.9339544704,0.0,470000.0,0.0006253203122814632,0.24323646084719383
source-cost-calibration,2018-07-11,398901.3629596827,33500,126090.70855753458,524992.0715172173,0.0,470000.0,-0.00402732364520042,0.24017640531815038
source-cost-calibration,2018-07-12,390576.586419684,35700,137608.68493415124,528185.2713538352,0.0,470000.0,0.006082377258364469,0.260531090883006
source-cost-calibration,2018-07-13,390576.586419684,35700,137842.71330988957,528419.2997295735,0.0,470000.0,0.0004430800865355966,0.26085858972303366
source-cost-calibration,2018-07-16,390576.586419684,35700,137257.6423705437,527834.2287902277,0.0,470000.0,-0.0011072096337989557,0.26003929810526316
source-cost-calibration,2018-07-17,390576.586419684,35700,136399.53832616974,526976.1247458537,0.0,470000.0,-0.0016257074618686307,0.25883437962574024
source-cost-calibration,2018-07-18,390576.586419684,35700,135775.46265753414,526352.0490772182,0.0,470000.0,-0.0011842579565374267,0.25795560764999564
source-cost-calibration,2018-07-19,382501.4953735223,37800,143844.85282882617,526346.3482023485,0.0,470000.0,-1.0830916075454944e-05,0.2732893527619318
source-cost-calibration,2018-07-20,382501.4953735223,37800,146611.8942125561,529113.3895860784,0.0,470000.0,0.005257073395075862,0.2770897450303602
source-cost-calibration,2018-07-23,382501.4953735223,37800,147561.77409055294,530063.2694640752,0.0,470000.0,0.0017952293339995595,0.27838520907088404
source-cost-calibration,2018-07-24,382501.4953735223,37800,150287.51634915257,532789.0117226748,0.0,470000.0,0.0051422960533664686,0.28207698177412793
source-cost-calibration,2018-07-25,382501.4953735223,37800,150246.2172240223,532747.7125975445,0.0,470000.0,-7.751497163344112e-05,0.28202132767770943
source-cost-calibration,2018-07-26,374912.6644816599,39700,155759.650428917,530672.3149105769,0.0,470000.0,-0.003895648236288962,0.2935138051344621
source-cost-calibration,2018-07-27,374912.6644816599,39700,155369.27536518537,530281.9398468452,0.0,470000.0,-0.0007356235717657089,0.292993714645569
source-cost-calibration,2018-07-30,374912.6644816599,39700,154501.77522355953,529414.4397052194,0.0,470000.0,-0.0016359224714996845,0.29183521195528195
source-cost-calibration,2018-07-31,374912.6644816599,39700,155065.65031561634,529978.3147972762,0.0,470000.0,0.001065092014435276,0.292588670113665
source-cost-calibration,2018-08-01,374912.6644816599,39700,151595.649749113,526508.3142307729,0.0,470000.0,-0.006547438771774217,0.2879264118945468
source-cost-calibration,2018-08-02,367254.64056875213,41700,155679.0188036626,522933.6593724147,0.0,470000.0,-0.0067893607028424174,0.2977031904783041
source-cost-calibration,2018-08-03,367254.64056875213,41700,153492.13179676305,520746.7723655152,0.0,470000.0,-0.004181958777570438,0.2947538802775834
source-cost-calibration,2018-08-06,367254.64056875213,41700,151897.52668756546,519152.16725631757,0.0,470000.0,-0.0030621507301025197,0.29258767711658246
source-cost-calibration,2018-08-07,367254.64056875213,41700,156134.62026343335,523389.2608321855,0.0,470000.0,0.008161563878776867,0.29831452791977486
source-cost-calibration,2018-08-08,372254.64056875213,41700,153856.61296457963,526111.2535333318,5000.0,475000.0,-0.004352415055730585,0.2924412126357074
source-cost-calibration,2018-08-09,364464.05460682133,43800,165481.0056054209,529945.0602122422,0.0,475000.0,0.007287064576480207,0.31226068139807933
source-cost-calibration,2018-08-10,364464.05460682133,43800,165768.1328563268,530232.1874631481,0.0,475000.0,0.0005418056935768689,0.31263310069769745
source-cost-calibration,2018-08-13,364464.05460682133,43800,165050.31472906208,529514.3693358834,0.0,475000.0,-0.0013537807478249952,0.3117012951623354
source-cost-calibration,2018-08-14,364464.05460682133,43800,164332.4966017974,528796.5512086188,0.0,475000.0,-0.001355615954605538,0.31076695985667574
source-cost-calibration,2018-08-15,364464.05460682133,43800,160408.42417275038,524872.4787795717,0.0,475000.0,-0.007420760252838665,0.3056140884843695
source-cost-calibration,2018-08-16,356410.89083156845,46000,167761.85358483912,524172.74441640754,0.0,475000.0,-0.0013331511775797056,0.32005069964409977
source-cost-calibration,2018-08-17,356410.89083156845,46000,165198.68566008576,521609.5764916542,0.0,475000.0,-0.00488992980283065,0.3167094568531737
source-cost-calibration,2018-08-20,356410.89083156845,46000,166957.72247119102,523368.6133027595,0.0,475000.0,0.0033723246090238135,0.3190059897126635
source-cost-calibration,2018-08-21,356410.89083156845,46000,169822.43956356245,526233.3303951309,0.0,475000.0,0.005473612707291409,0.3227131953729508
source-cost-calibration,2018-08-22,356410.89083156845,46000,169520.8903959444,525931.7812275129,0.0,475000.0,-0.0005730331968740732,0.32232486502391333
source-cost-calibration,2018-08-23,348620.30486963765,48100,177785.41347062984,526405.7183402674,0.0,475000.0,0.0009011379986363366,0.3377345786272591
source-cost-calibration,2018-08-24,348620.30486963765,48100,178048.17642284773,526668.4812924854,0.0,475000.0,0.0004991643195793039,0.3380649929646514
source-cost-calibration,2018-08-27,348620.30486963765,48100,182515.14661055198,531135.4514801896,0.0,475000.0,0.008481559740848521,0.34363201722255865
source-cost-calibration,2018-08-28,348620.30486963765,48100,181989.6207061162,530609.9255757539,0.0,475000.0,-0.0009894385753598245,0.3429819382075128
source-cost-calibration,2018-08-29,348620.30486963765,48100,181306.43703034965,529926.7418999873,0.0,475000.0,-0.001287544093762083,0.3421349078936792
source-cost-calibration,2018-08-30,341415.5121387091,50000,186610.86169986273,528026.3738385718,0.0,475000.0,-0.0035860957961886264,0.35341200922079963
source-cost-calibration,2018-08-31,341415.5121387091,50000,185190.52141760383,526606.0335563129,0.0,475000.0,-0.0026899040514464234,0.3516680585046893
source-cost-calibration,2018-09-03,341415.5121387091,50000,184808.12211084182,526223.6342495509,0.0,475000.0,-0.0007261582329005645,0.351196924810109
source-cost-calibration,2018-09-04,341415.5121387091,50000,187047.8894790193,528463.4016177284,0.0,475000.0,0.0042563032566405035,0.3539467234749457
source-cost-calibration,2018-09-05,341415.5121387091,50000,183169.26793900464,524584.7800777138,0.0,475000.0,-0.007339432642149757,0.34917000053236263
source-cost-calibration,2018-09-06,334048.11169894045,52000,188848.44392914444,522896.5556280849,0.0,475000.0,-0.0032182108855288716,0.36115832452234525
source-cost-calibration,2018-09-07,334048.11169894045,52000,190098.34337753232,524146.4550764728,0.0,475000.0,0.0023903378879337467,0.36268173052853525
source-cost-calibration,2018-09-10,339048.11169894045,52000,187371.2900355952,526419.4017345356,5000.0,480000.0,-0.005202846104414349,0.35593538045560746
source-cost-calibration,2018-09-11,339048.11169894045,52000,186689.52670011093,525737.6383990514,0.0,480000.0,-0.001295095380675182,0.3551001736695285
source-cost-calibration,2018-09-12,339048.11169894045,52000,185382.81364043272,524430.9253393732,0.0,480000.0,-0.0024854850865487776,0.3534932908856711
source-cost-calibration,2018-09-13,331438.78300841484,54100,194938.20751780193,526376.9905262168,0.0,480000.0,0.0037108131744600925,0.3703395304626121
source-cost-calibration,2018-09-14,331438.78300841484,54100,195233.74755345657,526672.5305618714,0.0,480000.0,0.0005614607799613314,0.37069286173929533
source-cost-calibration,2018-09-17,331438.78300841484,54100,193401.39933239776,524840.1823408126,0.0,480000.0,-0.003479103455621524,0.3684957932714263
source-cost-calibration,2018-09-18,331438.78300841484,54100,197125.2037816463,528563.9867900611,0.0,480000.0,0.007095120713966896,0.37294482542932295
source-cost-calibration,2018-09-19,331438.78300841484,54100,199785.06410253805,531223.847110953,0.0,480000.0,0.005032239023784024,0.37608451726906444
source-cost-calibration,2018-09-20,324379.30201405584,56000,206679.17731873324,531058.4793327891,0.0,480000.0,-0.0003112958483758588,0.38918346163759726
source-cost-calibration,2018-09-21,324379.30201405584,56000,213164.669561417,537543.9715754729,0.0,480000.0,0.01221238807980618,0.39655299070075795
source-cost-calibration,2018-09-25,324379.30201405584,56000,211023.2334435497,535402.5354576055,0.0,480000.0,-0.00398374129578849,0.39413939880428345
source-cost-calibration,2018-09-26,324379.30201405584,56000,213348.22122866276,537727.5232427185,0.0,480000.0,0.004342504248930901,0.39675897551623374
source-cost-calibration,2018-09-27,317885.948000637,57700,218879.2448016685,536765.1928023056,0.0,480000.0,-0.0017896246682886918,0.4077746615032158
source-cost-calibration,2018-09-28,317885.948000637,57700,221148.7300588287,539034.6780594657,0.0,480000.0,0.004228078287475734,0.4102680941696887
source-cost-calibration,2018-10-08,317885.948000637,57700,210620.84011589127,528506.7881165283,0.0,480000.0,-0.019531006763494285,0.3985205958593144
source-cost-calibration,2018-10-09,317885.948000637,57700,211062.12891589463,528948.0769165317,0.0,480000.0,0.0008349728138328238,0.39902239582052657
source-cost-calibration,2018-10-10,317885.948000637,57700,210936.04640160798,528821.9944022449,0.0,480000.0,-0.00023836463310678013,0.3988791098600957
source-cost-calibration,2018-10-11,311453.4167304719,59500,206335.01794264742,517788.43467311934,0.0,480000.0,-0.020864411552317108,0.39849290583886265
source-cost-calibration,2018-10-12,311453.4167304719,59500,210170.48298947042,521623.8997199423,0.0,480000.0,0.00740739806064683,0.402915746579691
source-cost-calibration,2018-10-15,316453.4167304719,59500,207115.1125284419,523568.5292589138,5000.0,485000.0,-0.005857420380218192,0.39558357875635386
source-cost-calibration,2018-10-16,316453.4167304719,59500,205749.94700330152,522203.3637337734,0.0,485000.0,-0.002607424718733098,0.3940034884727317
source-cost-calibration,2018-10-17,316453.4167304719,59500,206465.0337069465,522918.4504374184,0.0,485000.0,0.00136936441491331,0.3948321837453615
source-cost-calibration,2018-10-18,309167.597853467,61600,209040.8754372954,518208.4732907624,0.0,485000.0,-0.009007096886170629,0.40339146542670357
source-cost-calibration,2018-10-19,309167.597853467,61600,214357.75539851448,523525.35325198143,0.0,485000.0,0.010260117761979881,0.409450572101215
source-cost-calibration,2018-10-22,309167.597853467,61600,225664.5381008537,534832.1359543207,0.0,485000.0,0.02159739281412998,0.42193526329189657
source-cost-calibration,2018-10-23,309167.597853467,61600,218059.38068797078,527226.9785414378,0.0,485000.0,-0.014219709141659487,0.41359678006468376
source-cost-calibration,2018-10-24,309167.597853467,61600,218395.89207792134,527563.4899313883,0.0,485000.0,0.0006382666359021627,0.41397082293606896
source-cost-calibration,2018-10-25,302544.0520688167,63500,226242.17956795392,528786.2316367705,0.0,485000.0,0.002317714793988568,0.4278518728970279
source-cost-calibration,2018-10-26,302544.0520688167,63500,223952.70028989736,526496.752358714,0.0,485000.0,-0.004329687766207235,0.42536387790919056
source-cost-calibration,2018-10-29,302544.0520688167,63500,217223.01877560982,519767.0708444265,0.0,485000.0,-0.01278200004869623,0.4179237796321031
source-cost-calibration,2018-10-30,302544.0520688167,63500,219790.01069343084,522334.0627622475,0.0,485000.0,0.004938735179299769,0.42078437222937415
source-cost-calibration,2018-10-31,302544.0520688167,63500,222357.00261125187,524901.0546800685,0.0,485000.0,0.00491446394333539,0.42361698577035684
source-cost-calibration,2018-11-01,295773.11866564583,65400,230653.6472277053,526426.7658933512,0.0,485000.0,0.002906664407852144,0.4381495436241429
source-cost-calibration,2018-11-02,295773.11866564583,65400,240299.94288313904,536073.0615487848,0.0,485000.0,0.018324098014020684,0.4482596871942814
source-cost-calibration,2018-11-05,295773.11866564583,65400,237227.41908177864,533000.5377474244,0.0,485000.0,-0.005731539265344643,0.44507913647583364
source-cost-calibration,2018-11-06,295773.11866564583,65400,235726.88420204452,531500.0028676903,0.0,485000.0,-0.0028152595981905115,0.44351247964287505
source-cost-calibration,2018-11-07,295773.11866564583,65400,233797.62507095776,529570.7437366035,0.0,485000.0,-0.0036298384208419687,0.4414851610217414
source-cost-calibration,2018-11-08,294234.3896451457,67200,240012.16009056446,534246.5497357101,5000.0,490000.0,-0.0006121826115353945,0.44925355195891786
source-cost-calibration,2018-11-09,294234.3896451457,67200,237001.9127477339,531236.3023928796,0.0,490000.0,-0.0056345658092124,0.4461327504919975
source-cost-calibration,2018-11-12,294234.3896451457,67200,239645.0567560729,533879.4464012187,0.0,490000.0,0.004975458183925641,0.4488748506268135
source-cost-calibration,2018-11-13,294234.3896451457,67200,242141.35943061532,536375.7490757611,0.0,490000.0,0.004675779694029325,0.4514397972836273
source-cost-calibration,2018-11-14,294234.3896451457,67200,239204.53275468308,533438.9223998288,0.0,490000.0,-0.005475315916114387,0.4484197210030204
source-cost-calibration,2018-11-15,287786.12537493097,69000,248853.4505767918,536639.5759517228,0.0,490000.0,0.006000037525373925,0.46372549049416206
source-cost-calibration,2018-11-16,287786.12537493097,69000,249607.3234958369,537393.4488707678,0.0,490000.0,0.0014048030611757412,0.4644777937288595
source-cost-calibration,2018-11-19,287786.12537493097,69000,252396.65329630382,540182.7786712348,0.0,490000.0,0.005190479724545005,0.46724305783527587
source-cost-calibration,2018-11-20,287786.12537493097,69000,246893.38098727446,534679.5063622054,0.0,490000.0,-0.010187796661283222,0.4617595738184561
source-cost-calibration,2018-11-21,287786.12537493097,69000,247119.54286298802,534905.668237919,0.0,490000.0,0.00042298586914690794,0.46198714565326404
source-cost-calibration,2018-11-22,281645.6712931811,70700,252512.7934286147,534158.4647217958,0.0,490000.0,-0.0013968883870396631,0.47273011682053984
source-cost-calibration,2018-11-23,281645.6712931811,70700,245946.99733151094,527592.668624692,0.0,490000.0,-0.012291850697383144,0.4661683377303858
source-cost-calibration,2018-11-26,281645.6712931811,70700,246333.22063134052,527978.8919245217,0.0,490000.0,0.0007320482690489349,0.4665588424064415
source-cost-calibration,2018-11-27,281645.6712931811,70700,246101.48665144274,527747.1579446238,0.0,490000.0,-0.0004389076598367847,0.46632460818910937
source-cost-calibration,2018-11-28,281645.6712931811,70700,249809.23032980724,531454.9016229883,0.0,490000.0,0.00702560614974157,0.4700478433201483
source-cost-calibration,2018-11-29,275211.1733980098,72500,253634.53448076485,528845.7078787746,0.0,490000.0,-0.004909529926707901,0.47960025145728247
source-cost-calibration,2018-11-30,275211.1733980098,72500,256248.50688484518,531459.6802828549,0.0,490000.0,0.0049427883504342685,0.4821598258375196
source-cost-calibration,2018-12-03,275211.1733980098,72500,262902.2548225042,538113.428220514,0.0,490000.0,0.012519760547249348,0.4885628959156344
source-cost-calibration,2018-12-04,275211.1733980098,72500,263298.31124736485,538509.4846453746,0.0,490000.0,0.0007360091833619187,0.48893904147436706
source-cost-calibration,2018-12-05,275211.1733980098,72500,262110.14197278293,537321.3153707928,0.0,490000.0,-0.0022064036167612766,0.48780894126991203
source-cost-calibration,2018-12-06,269438.6208243587,74100,262470.36211975274,531908.9829441115,0.0,490000.0,-0.010072804245531142,0.4934497640310221
source-cost-calibration,2018-12-07,269438.6208243587,74100,261903.6463471314,531342.2671714901,0.0,490000.0,-0.0010654374917388187,0.49290949079080565
source-cost-calibration,2018-12-10,274438.6208243587,74100,259474.8644644687,533913.4852888274,5000.0,495000.0,-0.004571030826498901,0.4859867218452113
source-cost-calibration,2018-12-11,274438.6208243587,74100,260527.33661362255,534965.9574379813,0.0,495000.0,0.0019712409934438124,0.48699797247159515
source-cost-calibration,2018-12-12,274438.6208243587,74100,261417.88997059886,535856.5107949576,0.0,495000.0,0.0016646916398967981,0.48785054339039075
source-cost-calibration,2018-12-13,268391.0351456796,75800,271970.253469169,540361.2886148486,0.0,495000.0,0.008406686732625568,0.5033118752202479
source-cost-calibration,2018-12-14,268391.0351456796,75800,267249.69791260915,535640.7330582887,0.0,495000.0,-0.008735924752604873,0.49893460563897574
source-cost-calibration,2018-12-17,268391.0351456796,75800,266918.4308560085,535309.466001688,0.0,495000.0,-0.0006184500844610419,0.4986245299371687
source-cost-calibration,2018-12-18,268391.0351456796,75800,263605.7602900015,531996.7954356811,0.0,495000.0,-0.006188328016595301,0.495502534134854
source-cost-calibration,2018-12-19,268391.0351456796,75800,260872.8070730458,529263.8422187255,0.0,495000.0,-0.005137161051350869,0.49289746675201096
source-cost-calibration,2018-12-20,262168.9327511784,77600,265117.65789199376,527286.5906431722,0.0,495000.0,-0.003735852362905634,0.5027961313573502
source-cost-calibration,2018-12-21,262168.9327511784,77600,261811.10571489503,523980.03846607346,0.0,495000.0,-0.00627088235463269,0.499658548980863
source-cost-calibration,2018-12-24,262168.9327511784,77600,262404.5894389897,524573.522190168,0.0,495000.0,0.0011326456745031077,0.5002246174061812
source-cost-calibration,2018-12-25,262168.9327511784,77600,260793.7050450185,522962.63779619685,0.0,495000.0,-0.0030708457934466304,0.4986851568288366
source-cost-calibration,2018-12-26,262168.9327511784,77600,259352.38742936007,521521.32018053846,0.0,495000.0,-0.002756062310172336,0.4972996834330346
source-cost-calibration,2018-12-27,255696.92634895063,79500,265094.4954196985,520791.42176864913,0.0,495000.0,-0.0013995562283756202,0.5090223923416719
source-cost-calibration,2018-12-28,255696.92634895063,79500,265702.51031745004,521399.43666640064,0.0,495000.0,0.001167482551242216,0.5095949317019508
source-cost-calibration,2019-01-02,255696.92634895063,79500,262054.42093094043,517751.347279891,0.0,495000.0,-0.006996726751056559,0.506139524904561
source-cost-calibration,2019-01-03,249393.06638475336,81400,268317.3567770887,517710.42316184205,0.0,495000.0,-7.904203101349871e-05,0.5182769068823823
source-cost-calibration,2019-01-04,249393.06638475336,81400,275165.3635625829,524558.4299473362,0.0,495000.0,0.013227484862427419,0.5245657067987802
source-cost-calibration,2019-01-07,249393.06638475336,81400,276321.5205523416,525714.5869370949,0.0,495000.0,0.0022040575915913685,0.5256112868433784
source-cost-calibration,2019-01-08,249393.06638475336,81400,276321.5205523416,525714.5869370949,0.0,495000.0,0.0,0.5256112868433784
source-cost-calibration,2019-01-09,254393.06638475336,81400,278367.029072684,532760.0954574373,5000.0,500000.0,0.003890910716896512,0.5224997732491078
source-cost-calibration,2019-01-10,248542.36172058427,83100,284452.9686682739,532995.3303888582,0.0,500000.0,0.00044154007296448583,0.5336875436802516
source-cost-calibration,2019-01-11,248542.36172058427,83100,286541.19665402884,535083.558374613,0.0,500000.0,0.003917910470681463,0.5355073841633923
source-cost-calibration,2019-01-14,248542.36172058427,83100,284089.79858379473,532632.160304379,0.0,500000.0,-0.004581336936759106,0.5333695930441906
source-cost-calibration,2019-01-15,248542.36172058427,83100,289446.5573298618,537988.919050446,0.0,500000.0,0.010057144771366877,0.5380158346769239
source-cost-calibration,2019-01-16,248542.36172058427,83100,289446.5573298618,537988.919050446,0.0,500000.0,0.0,0.5380158346769239
source-cost-calibration,2019-01-17,242932.38348077948,84700,293416.68095008074,536349.0644308602,0.0,500000.0,-0.003048119694510021,0.5470629118397662
source-cost-calibration,2019-01-18,242932.38348077948,84700,298508.10150641244,541440.4849871919,0.0,500000.0,0.009492736902103616,0.5513220931631551
source-cost-calibration,2019-01-21,242932.38348077948,84700,300110.95612599835,543043.3396067778,0.0,500000.0,0.0029603523637946605,0.5526464173988603
source-cost-calibration,2019-01-22,242932.38348077948,84700,296339.53349167854,539271.916972458,0.0,500000.0,-0.006944975399294395,0.5495178298090634
source-cost-calibration,2019-01-23,242932.38348077948,84700,295585.2489648146,538517.6324455941,0.0,500000.0,-0.0013987090800102742,0.5488868537552989
source-cost-calibration,2019-01-24,237656.01881912223,86200,303122.8623307443,540778.8811498665,0.0,500000.0,0.0041990244479150896,0.5605301406856152
source-cost-calibration,2019-01-25,237656.01881912223,86200,305425.79005975276,543081.808878875,0.0,500000.0,0.0042585385807074605,0.5623937039803752
source-cost-calibration,2019-01-28,237656.01881912223,86200,305041.9687715847,542697.9875907069,0.0,500000.0,-0.0007067467219357138,0.5620842084301995
source-cost-calibration,2019-01-29,237656.01881912223,86200,306385.34328017297,544041.3620992952,0.0,500000.0,0.002475362981448015,0.563165532300563
source-cost-calibration,2019-01-30,237656.01881912223,86200,304370.2815172905,542026.3003364127,0.0,500000.0,-0.003703876034548137,0.561541536505481
source-cost-calibration,2019-01-31,232660.94870851302,87600,312239.06319305196,544900.011901565,0.0,500000.0,0.0053017935907697655,0.573020841206106
source-cost-calibration,2019-02-01,232660.94870851302,87600,317407.2925338489,550068.241242362,0.0,500000.0,0.009484729726397134,0.5770325729348882
source-cost-calibration,2019-02-11,232660.94870851302,87600,321795.4117854689,554456.360493982,0.0,500000.0,0.007977408842417821,0.5803800528120403
source-cost-calibration,2019-02-12,232660.94870851302,87600,324135.7420529996,556796.6907615126,0.0,500000.0,0.004220945838632861,0.5821438011955311
source-cost-calibration,2019-02-13,232660.94870851302,87600,330864.19157215033,563525.1402806634,0.0,500000.0,0.012084212479690715,0.587132974062814
source-cost-calibration,2019-02-14,228104.90574238205,88800,335791.9760224475,563896.8817648296,0.0,500000.0,0.0006596715170170686,0.5954847187158021
source-cost-calibration,2019-02-15,233104.90574238205,88800,330256.4003211649,563361.306063547,5000.0,505000.0,-0.009816645348273423,0.5862248556415979
source-cost-calibration,2019-02-18,233104.90574238205,88800,339844.8082323152,572949.7139746973,0.0,505000.0,0.017019997305368184,0.5931494508911186
source-cost-calibration,2019-02-19,233104.90574238205,88800,338955.1621374662,572060.0678798482,0.0,505000.0,-0.0015527472536418507,0.5925167323663958
source-cost-calibration,2019-02-20,233104.90574238205,88800,339844.8082323152,572949.7139746973,0.0,505000.0,0.001555162027208512,0.5931494508911186
source-cost-calibration,2019-02-21,228482.07252889004,90000,344036.56415669376,572518.6366855837,0.0,505000.0,-0.0007523824143711444,0.600917668197467
source-cost-calibration,2019-02-22,228482.07252889004,90000,353253.6182925166,581735.6908214067,0.0,505000.0,0.016099133801446452,0.6072407518846317
source-cost-calibration,2019-02-25,228482.07252889004,90000,378199.7756818634,606681.8482107534,0.0,505000.0,0.04288228792378712,0.6233906235982879
source-cost-calibration,2019-02-26,228482.07252889004,90000,369684.0191433314,598166.0916722214,0.0,505000.0,-0.014036610067775901,0.6180290462634717
source-cost-calibration,2019-02-27,228482.07252889004,90000,367680.3117225003,596162.3842513904,0.0,505000.0,-0.003349750928257289,0.6167452382696063
source-cost-calibration,2019-02-28,230101.1362898905,89600,365347.9962846529,595449.1325745434,0.0,505000.0,-0.0011964050327372133,0.6135670980071762
source-cost-calibration,2019-03-01,230101.1362898905,89600,372828.503989089,602929.6402789794,0.0,505000.0,0.012562798894496074,0.6183615451656661
source-cost-calibration,2019-03-04,230101.1362898905,89600,376718.3679953956,606819.5042852862,0.0,505000.0,0.006451605206383437,0.6208079426172954
source-cost-calibration,2019-03-05,230101.1362898905,89600,379910.0512826217,610011.1875725122,0.0,505000.0,0.005259691332738514,0.6227919405780762
source-cost-calibration,2019-03-06,230101.1362898905,89600,382503.2939534928,612604.4302433833,0.0,505000.0,0.00425113952613021,0.6243887165516041
source-cost-calibration,2019-03-07,243237.6583950681,86500,365225.2135465876,608462.8719416558,0.0,505000.0,-0.0067605751725988705,0.6002423983260039
source-cost-calibration,2019-03-08,248237.6583950681,86500,352515.0294737825,600752.6878688507,5000.0,510000.0,-0.020889005161885743,0.5867889342689707
source-cost-calibration,2019-03-11,248237.6583950681,86500,357233.203864445,605470.8622595131,0.0,510000.0,0.007853771586773917,0.590008910637437
source-cost-calibration,2019-03-12,248237.6583950681,86500,359640.43569641566,607878.0940914837,0.0,510000.0,0.0039758012846187185,0.5916324986738063
source-cost-calibration,2019-03-13,248237.6583950681,86500,357522.0716842815,605759.7300793496,0.0,510000.0,-0.0034848500591228015,0.5902044225314368
source-cost-calibration,2019-03-14,243259.5010656154,87700,359846.0383412087,603105.5394068242,0.0,510000.0,-0.004381589829647092,0.5966551703291104
source-cost-calibration,2019-03-15,243259.5010656154,87700,364629.667174285,607889.1682399004,0.0,510000.0,0.007931661244201305,0.5998291896367295
source-cost-calibration,2019-03-18,243259.5010656154,87700,375856.55117028044,619116.0522358958,0.0,510000.0,0.018468636360970292,0.6070857794962672
source-cost-calibration,2019-03-19,243259.5010656154,87700,373123.0489799511,616382.5500455665,0.0,510000.0,-0.004415169305427291,0.6053433033630945
source-cost-calibration,2019-03-20,243259.5010656154,87700,373123.0489799511,616382.5500455665,0.0,510000.0,0.0,0.6053433033630945
source-cost-calibration,2019-03-21,247912.72875909222,86600,368635.85752807884,616548.5862871711,0.0,510000.0,0.00026937206705857086,0.5979023644316306
source-cost-calibration,2019-03-22,247912.72875909222,86600,369117.86047986767,617030.5892389598,0.0,510000.0,0.0007817761041206683,0.5982164691950433
source-cost-calibration,2019-03-25,247912.72875909222,86600,359959.8043958804,607872.5331549726,0.0,510000.0,-0.014842142745763565,0.5921632986567453
source-cost-calibration,2019-03-26,247912.72875909222,86600,356200.18137192767,604112.9101310199,0.0,510000.0,-0.0061848871579038844,0.5896251766820793
source-cost-calibration,2019-03-27,247912.72875909222,86600,359285.000263376,607197.7290224682,0.0,510000.0,0.005106361476001631,0.5917100527398075
source-cost-calibration,2019-03-28,243337.9808162793,87700,362872.41576621623,606210.3965824955,0.0,510000.0,-0.0016260476493582532,0.5985915415042459
