date,code,amount,avg_cost,last_price,market_value
2023-10-12,513360.XSHG,509400,0.5737450718999999,0.607,309205.8
2023-10-13,511260.XSHG,8500,118.53467731082961,119.002,1011517.0
2023-10-13,510230.XSHG,273800,0.9872820957999999,0.984,269419.2
2023-10-13,515100.XSHG,272600,1.2436149725999999,1.225,333935.0
2023-10-13,513360.XSHG,509400,0.5737450718999999,0.59,300546.0
2023-10-16,511260.XSHG,8800,118.55844407829338,119.099,1048071.2000000001
2023-10-16,510230.XSHG,263100,0.9872820957999999,0.98,257838.0
2023-10-16,515100.XSHG,262200,1.2436149725999999,1.23,322506.0
2023-10-16,513360.XSHG,490300,0.5737450718999999,0.587,287806.1
2023-10-17,511260.XSHG,8800,118.55844407829338,119.03,1047464.0
2023-10-17,510230.XSHG,263100,0.9872820957999999,0.986,259416.6
2023-10-17,515100.XSHG,262200,1.2436149725999999,1.232,323030.4
2023-10-17,513360.XSHG,490300,0.5737450718999999,0.596,292218.8
2023-10-18,511260.XSHG,8800,118.55844407829338,119.003,1047226.4
2023-10-18,510230.XSHG,263100,0.9872820957999999,0.984,258890.4
2023-10-18,515100.XSHG,262200,1.2436149725999999,1.219,319621.80000000005
2023-10-18,513360.XSHG,490300,0.5737450718999999,0.589,288786.7
2023-10-19,511260.XSHG,8800,118.55844407829338,118.824,1045651.2
2023-10-19,510230.XSHG,263100,0.9872820957999999,0.96,252576.0
2023-10-19,515100.XSHG,262200,1.2436149725999999,1.202,315164.39999999997
2023-10-19,513360.XSHG,490300,0.5737450718999999,0.577,282903.1
2023-10-20,511260.XSHG,8800,118.55844407829338,119.0,1047200.0
2023-10-20,510230.XSHG,263100,0.9872820957999999,0.96,252576.0
2023-10-20,515100.XSHG,262200,1.2436149725999999,1.197,313853.4
2023-10-20,513360.XSHG,490300,0.5737450718999999,0.562,275548.60000000003
2023-10-23,511260.XSHG,5100,118.55844407829338,119.127,607547.7
2023-10-23,510230.XSHG,256100,0.9872820957999999,0.952,243807.19999999998
2023-10-23,513360.XSHG,496900,0.5735800055394847,0.554,275282.60000000003
2023-10-23,518880.XSHG,165200,4.575942370999999,4.572,755294.4
2023-10-24,511260.XSHG,5100,118.55844407829338,118.981,606803.1
2023-10-24,510230.XSHG,256100,0.9872820957999999,0.957,245087.69999999998
2023-10-24,513360.XSHG,496900,0.5735800055394847,0.564,280251.6
2023-10-24,518880.XSHG,165200,4.575942370999999,4.575,755790.0
2023-10-25,511260.XSHG,5100,118.55844407829338,119.095,607384.5
2023-10-25,510230.XSHG,256100,0.9872820957999999,0.959,245599.9
2023-10-25,513360.XSHG,496900,0.5735800055394847,0.578,287208.19999999995
2023-10-25,518880.XSHG,165200,4.575942370999999,4.557,752816.4
2023-10-26,511260.XSHG,5100,118.55844407829338,119.127,607547.7
2023-10-26,510230.XSHG,256100,0.9872820957999999,0.962,246368.19999999998
2023-10-26,513360.XSHG,496900,0.5735800055394847,0.582,289195.8
2023-10-26,518880.XSHG,165200,4.575942370999999,4.59,758268.0
2023-10-27,511260.XSHG,5100,118.55844407829338,119.136,607593.6
2023-10-27,510230.XSHG,256100,0.9872820957999999,0.959,245599.9
2023-10-27,513360.XSHG,496900,0.5735800055394847,0.585,290686.5
2023-10-27,518880.XSHG,165200,4.575942370999999,4.599,759754.8
2023-10-30,511260.XSHG,5100,118.55844407829338,119.184,607838.4
2023-10-30,510230.XSHG,242800,0.9872820957999999,0.946,229688.8
2023-10-30,513360.XSHG,518400,0.5737969362510995,0.582,301708.8
2023-10-30,518880.XSHG,164500,4.575942370999999,4.609,758180.5
2023-10-31,511260.XSHG,5100,118.55844407829338,119.339,608628.9
2023-10-31,510230.XSHG,242800,0.9872820957999999,0.947,229931.59999999998
2023-10-31,513360.XSHG,518400,0.5737969362510995,0.571,296006.39999999997
2023-10-31,518880.XSHG,164500,4.575942370999999,4.62,759990.0
2023-11-01,511260.XSHG,5100,118.55844407829338,119.461,609251.1
2023-11-01,510230.XSHG,242800,0.9872820957999999,0.946,229688.8
2023-11-01,513360.XSHG,518400,0.5737969362510995,0.566,293414.39999999997
2023-11-01,518880.XSHG,164500,4.575942370999999,4.603,757193.5
2023-11-02,511260.XSHG,5100,118.55844407829338,119.578,609847.8
2023-11-02,510230.XSHG,242800,0.9872820957999999,0.947,229931.59999999998
2023-11-02,513360.XSHG,518400,0.5737969362510995,0.563,291859.19999999995
2023-11-02,518880.XSHG,164500,4.575942370999999,4.613,758838.5000000001
2023-11-03,511260.XSHG,5100,118.55844407829338,119.567,609791.7
2023-11-03,510230.XSHG,242800,0.9872820957999999,0.95,230660.0
2023-11-03,513360.XSHG,518400,0.5737969362510995,0.573,297043.19999999995
2023-11-03,518880.XSHG,164500,4.575942370999999,4.61,758345.0
2023-11-06,511260.XSHG,4300,118.55844407829338,119.554,514082.2
2023-11-06,513360.XSHG,529000,0.5739824214604348,0.592,313168.0
2023-11-06,518880.XSHG,165500,4.576188078728096,4.587,759148.5
2023-11-06,515250.XSHG,355000,0.9001689696999999,0.912,323760.0
2023-11-07,511260.XSHG,4300,118.55844407829338,119.616,514348.8
2023-11-07,513360.XSHG,529000,0.5739824214604348,0.587,310523.0
2023-11-07,518880.XSHG,165500,4.576188078728096,4.569,756169.5
2023-11-07,515250.XSHG,355000,0.9001689696999999,0.916,325180.0
2023-11-08,511260.XSHG,4300,118.55844407829338,119.624,514383.19999999995
2023-11-08,513360.XSHG,529000,0.5739824214604348,0.589,311581.0
2023-11-08,518880.XSHG,165500,4.576188078728096,4.551,753190.5
2023-11-08,515250.XSHG,355000,0.9001689696999999,0.913,324115.0
2023-11-09,511260.XSHG,4300,118.55844407829338,119.631,514413.3
2023-11-09,513360.XSHG,529000,0.5739824214604348,0.595,314755.0
2023-11-09,518880.XSHG,165500,4.576188078728096,4.521,748225.5
2023-11-09,515250.XSHG,355000,0.9001689696999999,0.9,319500.0
2023-11-10,511260.XSHG,4300,118.55844407829338,119.647,514482.10000000003
2023-11-10,513360.XSHG,529000,0.5739824214604348,0.58,306820.0
2023-11-10,518880.XSHG,165500,4.576188078728096,4.554,753687.0
2023-11-10,515250.XSHG,355000,0.9001689696999999,0.892,316660.0
2023-11-13,511260.XSHG,4200,118.55844407829338,119.701,502744.19999999995
2023-11-13,513360.XSHG,531100,0.5740377131473734,0.591,313880.1
2023-11-13,518880.XSHG,167800,4.575550833906436,4.538,761476.4
2023-11-13,515250.XSHG,346000,0.9001689696999999,0.897,310362.0
2023-11-14,511260.XSHG,4200,118.55844407829338,119.632,502454.4
2023-11-14,513360.XSHG,531100,0.5740377131473734,0.598,317597.8
2023-11-14,518880.XSHG,167800,4.575550833906436,4.558,764832.4
2023-11-14,515250.XSHG,346000,0.9001689696999999,0.91,314860.0
2023-11-15,511260.XSHG,4200,118.55844407829338,119.597,502307.39999999997
2023-11-15,513360.XSHG,531100,0.5740377131473734,0.596,316535.6
2023-11-15,518880.XSHG,167800,4.575550833906436,4.577,768020.6
2023-11-15,515250.XSHG,346000,0.9001689696999999,0.919,317974.0
2023-11-16,511260.XSHG,4200,118.55844407829338,119.692,502706.39999999997
2023-11-16,513360.XSHG,531100,0.5740377131473734,0.597,317066.7
2023-11-16,518880.XSHG,167800,4.575550833906436,4.559,765000.2000000001
2023-11-16,515250.XSHG,346000,0.9001689696999999,0.905,313130.0
2023-11-17,511260.XSHG,4200,118.55844407829338,119.74,502908.0
2023-11-17,513360.XSHG,531100,0.5740377131473734,0.594,315473.39999999997
2023-11-17,518880.XSHG,167800,4.575550833906436,4.572,767181.6
2023-11-17,515250.XSHG,346000,0.9001689696999999,0.92,318320.0
2023-11-20,511260.XSHG,4100,118.55844407829338,119.738,490925.8
2023-11-20,513360.XSHG,560500,0.5751778333639073,0.607,340223.5
2023-11-20,518880.XSHG,168000,4.575552019818453,4.522,759696.0
2023-11-20,515250.XSHG,345400,0.9001689696999999,0.919,317422.60000000003
2023-11-21,511260.XSHG,4100,118.55844407829338,119.764,491032.39999999997
2023-11-21,513360.XSHG,560500,0.5751778333639073,0.604,338542.0
2023-11-21,518880.XSHG,168000,4.575552019818453,4.516,758688.0
2023-11-21,515250.XSHG,345400,0.9001689696999999,0.901,311205.4
2023-11-22,511260.XSHG,4100,118.55844407829338,119.699,490765.89999999997
2023-11-22,513360.XSHG,560500,0.5751778333639073,0.603,337981.5
2023-11-22,518880.XSHG,168000,4.575552019818453,4.499,755832.0
2023-11-22,515250.XSHG,345400,0.9001689696999999,0.886,306024.4
2023-11-23,511260.XSHG,4100,118.55844407829338,119.537,490101.7
2023-11-23,513360.XSHG,560500,0.5751778333639073,0.613,343586.5
2023-11-23,518880.XSHG,168000,4.575552019818453,4.495,755160.0
2023-11-23,515250.XSHG,345400,0.9001689696999999,0.912,315004.8
2023-11-24,511260.XSHG,4100,118.55844407829338,119.554,490171.4
2023-11-24,513360.XSHG,560500,0.5751778333639073,0.605,339102.5
2023-11-24,518880.XSHG,168000,4.575552019818453,4.499,755832.0
2023-11-24,515250.XSHG,345400,0.9001689696999999,0.893,308442.2
2023-11-27,511260.XSHG,4100,118.55844407829338,119.517,490019.7
2023-11-27,513360.XSHG,522600,0.5751778333639073,0.624,326102.4
2023-11-27,518880.XSHG,168600,4.57543925225089,4.546,766455.6000000001
2023-11-27,515250.XSHG,362900,0.8999283745780655,0.9,326610.0
2023-11-28,511260.XSHG,4100,118.55844407829338,119.606,490384.6
2023-11-28,513360.XSHG,522600,0.5751778333639073,0.618,322966.8
2023-11-28,518880.XSHG,168600,4.57543925225089,4.56,768815.9999999999
2023-11-28,515250.XSHG,362900,0.8999283745780655,0.903,327698.7
2023-11-29,511260.XSHG,4100,118.55844407829338,119.57,490237.0
2023-11-29,513360.XSHG,522600,0.5751778333639073,0.625,326625.0
2023-11-29,518880.XSHG,168600,4.57543925225089,4.591,774042.6
2023-11-29,515250.XSHG,362900,0.8999283745780655,0.9,326610.0
2023-11-30,511260.XSHG,4100,118.55844407829338,119.612,490409.19999999995
2023-11-30,513360.XSHG,522600,0.5751778333639073,0.636,332373.6
2023-11-30,518880.XSHG,168600,4.57543925225089,4.589,773705.4
2023-11-30,515250.XSHG,362900,0.8999283745780655,0.89,322981.0
2023-12-01,511260.XSHG,4100,118.55844407829338,119.719,490847.89999999997
2023-12-01,513360.XSHG,522600,0.5751778333639073,0.658,343870.8
2023-12-01,518880.XSHG,168600,4.57543925225089,4.589,773705.4
2023-12-01,515250.XSHG,362900,0.8999283745780655,0.897,325521.3
2023-12-04,511260.XSHG,3900,118.55844407829338,119.654,466650.6
2023-12-04,513360.XSHG,559900,0.5806189542715091,0.649,363375.10000000003
2023-12-04,518880.XSHG,167600,4.57543925225089,4.643,778166.7999999999
2023-12-04,515250.XSHG,371900,0.8999411081860178,0.885,329131.5
2023-12-05,511260.XSHG,3900,118.55844407829338,119.659,466670.10000000003
2023-12-05,513360.XSHG,559900,0.5806189542715091,0.624,349377.6
2023-12-05,518880.XSHG,167600,4.57543925225089,4.58,767608.0
2023-12-05,515250.XSHG,371900,0.8999411081860178,0.861,320205.9
2023-12-06,511260.XSHG,3900,118.55844407829338,119.615,466498.5
2023-12-06,513360.XSHG,559900,0.5806189542715091,0.633,354416.7
2023-12-06,518880.XSHG,167600,4.57543925225089,4.578,767272.8
2023-12-06,515250.XSHG,371900,0.8999411081860178,0.858,319090.2
2023-12-07,511260.XSHG,3900,118.55844407829338,119.66,466674.0
2023-12-07,513360.XSHG,559900,0.5806189542715091,0.627,351057.3
2023-12-07,518880.XSHG,167600,4.57543925225089,4.584,768278.3999999999
2023-12-07,515250.XSHG,371900,0.8999411081860178,0.861,320205.9
2023-12-08,511260.XSHG,3900,118.55844407829338,119.706,466853.4
2023-12-08,513360.XSHG,559900,0.5806189542715091,0.635,355536.5
2023-12-08,518880.XSHG,167600,4.57543925225089,4.591,769451.6
2023-12-08,515250.XSHG,371900,0.8999411081860178,0.869,323181.1
2023-12-11,511260.XSHG,3200,118.55844407829338,119.928,383769.6
2023-12-11,513360.XSHG,668800,0.588793005649997,0.628,420006.4
2023-12-11,518880.XSHG,168000,4.575412127840769,4.557,765576.0000000001
2023-12-11,515250.XSHG,385300,0.8988734215789774,0.888,342146.4
2023-12-12,511260.XSHG,3200,118.55844407829338,119.87,383584.0
2023-12-12,513360.XSHG,668800,0.588793005649997,0.647,432713.60000000003
2023-12-12,518880.XSHG,168000,4.575412127840769,4.539,762552.0
2023-12-12,515250.XSHG,385300,0.8988734215789774,0.888,342146.4
2023-12-13,511260.XSHG,3200,118.55844407829338,120.018,384057.6
2023-12-13,513360.XSHG,668800,0.588793005649997,0.647,432713.60000000003
2023-12-13,518880.XSHG,168000,4.575412127840769,4.529,760872.0
2023-12-13,515250.XSHG,385300,0.8988734215789774,0.88,339064.0
2023-12-14,511260.XSHG,3200,118.55844407829338,120.009,384028.8
2023-12-14,513360.XSHG,668800,0.588793005649997,0.637,426025.60000000003
2023-12-14,518880.XSHG,168000,4.575412127840769,4.598,772464.0
2023-12-14,515250.XSHG,385300,0.8988734215789774,0.873,336366.9
2023-12-15,511260.XSHG,3200,118.55844407829338,120.086,384275.2
2023-12-15,513360.XSHG,668800,0.588793005649997,0.642,429369.60000000003
2023-12-15,518880.XSHG,168000,4.575412127840769,4.59,771120.0
2023-12-15,515250.XSHG,385300,0.8988734215789774,0.867,334055.1
2023-12-18,511260.XSHG,600,118.55844407829338,120.168,72100.8
2023-12-18,513360.XSHG,770500,0.595661773011185,0.639,492349.5
2023-12-18,518880.XSHG,167800,4.575412127840769,4.576,767852.7999999999
2023-12-18,515220.XSHG,542400,1.0733939216000001,1.072,581452.8
2023-12-19,511260.XSHG,600,118.55844407829338,120.18,72108.0
2023-12-19,513360.XSHG,770500,0.595661773011185,0.628,483874.0
2023-12-19,518880.XSHG,167800,4.575412127840769,4.589,770034.2000000001
2023-12-19,515220.XSHG,542400,1.0733939216000001,1.067,578740.7999999999
2023-12-20,511260.XSHG,600,118.55844407829338,120.135,72081.0
2023-12-20,513360.XSHG,770500,0.595661773011185,0.613,472316.5
2023-12-20,518880.XSHG,167800,4.575412127840769,4.604,772551.2000000001
2023-12-20,515220.XSHG,542400,1.0733939216000001,1.071,580910.4
2023-12-21,511260.XSHG,600,118.55844407829338,120.188,72112.8
2023-12-21,513360.XSHG,770500,0.595661773011185,0.615,473857.5
2023-12-21,518880.XSHG,167800,4.575412127840769,4.605,772719.0000000001
2023-12-21,515220.XSHG,542400,1.0733939216000001,1.07,580368.0
2023-12-22,511260.XSHG,600,118.55844407829338,120.278,72166.8
2023-12-22,513360.XSHG,770500,0.595661773011185,0.59,454595.0
2023-12-22,518880.XSHG,167800,4.575412127840769,4.627,776410.6
2023-12-22,515220.XSHG,542400,1.0733939216000001,1.08,585792.0
2023-12-25,511260.XSHG,500,118.55844407829338,120.377,60188.5
2023-12-25,513360.XSHG,829500,0.5950287554880265,0.588,487746.0
2023-12-25,518880.XSHG,163200,4.575412127840769,4.634,756268.8
2023-12-25,515220.XSHG,534800,1.0733939216000001,1.091,583466.7999999999
2023-12-26,511260.XSHG,500,118.55844407829338,120.433,60216.5
2023-12-26,513360.XSHG,829500,0.5950287554880265,0.579,480280.49999999994
2023-12-26,518880.XSHG,163200,4.575412127840769,4.647,758390.4
2023-12-26,515220.XSHG,534800,1.0733939216000001,1.07,572236.0
2023-12-27,511260.XSHG,500,118.55844407829338,120.528,60264.0
2023-12-27,513360.XSHG,829500,0.5950287554880265,0.584,484427.99999999994
2023-12-27,518880.XSHG,163200,4.575412127840769,4.66,760512.0
2023-12-27,515220.XSHG,534800,1.0733939216000001,1.082,578653.6000000001
2023-12-28,511260.XSHG,500,118.55844407829338,120.528,60264.0
2023-12-28,513360.XSHG,829500,0.5950287554880265,0.593,491893.5
2023-12-28,518880.XSHG,163200,4.575412127840769,4.662,760838.4
2023-12-28,515220.XSHG,534800,1.0733939216000001,1.063,568492.4
2023-12-29,511260.XSHG,500,118.55844407829338,120.747,60373.5
2023-12-29,513360.XSHG,829500,0.5950287554880265,0.592,491064.0
2023-12-29,518880.XSHG,163200,4.575412127840769,4.648,758553.6
2023-12-29,515220.XSHG,534800,1.0733939216000001,1.071,572770.7999999999
2024-01-02,511260.XSHG,100,118.55844407829338,120.968,12096.800000000001
2024-01-02,513360.XSHG,827400,0.5950287554880265,0.601,497267.39999999997
2024-01-02,518880.XSHG,163700,4.575663291164407,4.666,763824.2000000001
2024-01-02,515220.XSHG,582900,1.0731460443769945,1.108,645853.2000000001
2024-01-03,511260.XSHG,100,118.55844407829338,120.659,12065.900000000001
2024-01-03,513360.XSHG,827400,0.5950287554880265,0.592,489820.8
2024-01-03,518880.XSHG,163700,4.575663291164407,4.663,763333.1000000001
2024-01-03,515220.XSHG,582900,1.0731460443769945,1.122,654013.8
2024-01-04,511260.XSHG,100,118.55844407829338,120.899,12089.9
2024-01-04,513360.XSHG,827400,0.5950287554880265,0.602,498094.8
2024-01-04,518880.XSHG,163700,4.575663291164407,4.651,761368.7
2024-01-04,515220.XSHG,582900,1.0731460443769945,1.132,659842.7999999999
2024-01-05,511260.XSHG,100,118.55844407829338,121.247,12124.7
2024-01-05,513360.XSHG,827400,0.5950287554880265,0.599,495612.6
2024-01-05,518880.XSHG,163700,4.575663291164407,4.664,763496.7999999999
2024-01-05,515220.XSHG,582900,1.0731460443769945,1.13,658676.9999999999
2024-01-08,511260.XSHG,500,120.82500127181866,121.065,60532.5
2024-01-08,513360.XSHG,772500,0.5950287554880265,0.588,454230.0
2024-01-08,518880.XSHG,166100,4.577022708992254,4.65,772365.0000000001
2024-01-08,515220.XSHG,557500,1.0731460443769945,1.12,624400.0000000001
2024-01-09,511260.XSHG,500,120.82500127181866,121.213,60606.5
2024-01-09,513360.XSHG,772500,0.5950287554880265,0.583,450367.5
2024-01-09,518880.XSHG,166100,4.577022708992254,4.649,772198.9
2024-01-09,515220.XSHG,557500,1.0731460443769945,1.136,633320.0
2024-01-10,511260.XSHG,500,120.82500127181866,121.173,60586.5
2024-01-10,513360.XSHG,772500,0.5950287554880265,0.581,448822.49999999994
2024-01-10,518880.XSHG,166100,4.577022708992254,4.631,769209.1000000001
2024-01-10,515220.XSHG,557500,1.0731460443769945,1.123,626072.5
2024-01-11,511260.XSHG,500,120.82500127181866,121.096,60548.0
2024-01-11,513360.XSHG,772500,0.5950287554880265,0.592,457320.0
2024-01-11,518880.XSHG,166100,4.577022708992254,4.631,769209.1000000001
2024-01-11,515220.XSHG,557500,1.0731460443769945,1.108,617710.0
2024-01-12,511260.XSHG,500,120.82500127181866,120.967,60483.5
2024-01-12,513360.XSHG,772500,0.5950287554880265,0.587,453457.5
2024-01-12,518880.XSHG,166100,4.577022708992254,4.646,771700.6
2024-01-12,515220.XSHG,557500,1.0731460443769945,1.113,620497.5
2024-01-15,511260.XSHG,900,120.9500095886548,120.986,108887.40000000001
2024-01-15,513360.XSHG,718400,0.5950287554880265,0.588,422419.19999999995
2024-01-15,518880.XSHG,164100,4.577022708992254,4.673,766839.3
2024-01-15,515220.XSHG,555000,1.0731460443769945,1.113,617715.0
2024-01-16,511260.XSHG,900,120.9500095886548,120.95,108855.0
2024-01-16,513360.XSHG,718400,0.5950287554880265,0.583,418827.19999999995
2024-01-16,518880.XSHG,164100,4.577022708992254,4.677,767495.7
2024-01-16,515220.XSHG,555000,1.0731460443769945,1.111,616605.0
2024-01-17,511260.XSHG,900,120.9500095886548,121.092,108982.8
2024-01-17,513360.XSHG,718400,0.5950287554880265,0.561,403022.4
2024-01-17,518880.XSHG,164100,4.577022708992254,4.631,759947.1000000001
2024-01-17,515220.XSHG,555000,1.0731460443769945,1.094,607170.0
2024-01-18,511260.XSHG,900,120.9500095886548,121.182,109063.8
2024-01-18,513360.XSHG,718400,0.5950287554880265,0.564,405177.6
2024-01-18,518880.XSHG,164100,4.577022708992254,4.616,757485.6
2024-01-18,515220.XSHG,555000,1.0731460443769945,1.089,604395.0
2024-01-19,511260.XSHG,900,120.9500095886548,121.246,109121.4
2024-01-19,513360.XSHG,718400,0.5950287554880265,0.556,399430.4
2024-01-19,518880.XSHG,164100,4.577022708992254,4.643,761916.2999999999
2024-01-19,515220.XSHG,555000,1.0731460443769945,1.072,594960.0
2024-01-22,511260.XSHG,1400,121.12847615970665,121.353,169894.19999999998
2024-01-22,513360.XSHG,630500,0.5950287554880265,0.531,334795.5
2024-01-22,518880.XSHG,160900,4.577022708992254,4.625,744162.5
2024-01-22,515220.XSHG,560800,1.0731438417069041,1.038,582110.4
2024-01-23,511260.XSHG,1400,121.12847615970665,121.294,169811.6
2024-01-23,513360.XSHG,630500,0.5950287554880265,0.543,342361.5
2024-01-23,518880.XSHG,160900,4.577022708992254,4.632,745288.7999999999
2024-01-23,515220.XSHG,560800,1.0731438417069041,1.057,592765.6
2024-01-24,511260.XSHG,1400,121.12847615970665,121.307,169829.80000000002
2024-01-24,513360.XSHG,630500,0.5950287554880265,0.553,348666.50000000006
2024-01-24,518880.XSHG,160900,4.577022708992254,4.626,744323.4
2024-01-24,515220.XSHG,560800,1.0731438417069041,1.087,609589.6
2024-01-25,511260.XSHG,1400,121.12847615970665,121.316,169842.4
2024-01-25,513360.XSHG,630500,0.5950287554880265,0.575,362537.5
2024-01-25,518880.XSHG,160900,4.577022708992254,4.605,740944.5000000001
2024-01-25,515220.XSHG,560800,1.0731438417069041,1.124,630339.2000000001
2024-01-26,511260.XSHG,1400,121.12847615970665,121.405,169967.0
2024-01-26,513360.XSHG,630500,0.5950287554880265,0.573,361276.49999999994
2024-01-26,518880.XSHG,160900,4.577022708992254,4.625,744162.5
2024-01-26,515220.XSHG,560800,1.0731438417069041,1.136,637068.7999999999
2024-01-29,518880.XSHG,165000,4.578637996722021,4.634,764610.0
2024-01-29,515220.XSHG,449300,1.0731438417069041,1.131,508158.3
2024-01-29,512890.XSHG,658400,0.9712612909999999,0.969,637989.6
2024-01-30,518880.XSHG,165000,4.578637996722021,4.647,766755.0
2024-01-30,515220.XSHG,449300,1.0731438417069041,1.124,505013.20000000007
2024-01-30,512890.XSHG,658400,0.9712612909999999,0.962,633380.7999999999
2024-01-31,518880.XSHG,165000,4.578637996722021,4.653,767744.9999999999
2024-01-31,515220.XSHG,449300,1.0731438417069041,1.123,504563.9
2024-01-31,512890.XSHG,658400,0.9712612909999999,0.956,629430.4
2024-02-01,518880.XSHG,165000,4.578637996722021,4.668,770220.0
2024-02-01,515220.XSHG,449300,1.0731438417069041,1.101,494679.3
2024-02-01,512890.XSHG,658400,0.9712612909999999,0.946,622846.4
2024-02-02,518880.XSHG,165000,4.578637996722021,4.679,772035.0
2024-02-02,515220.XSHG,449300,1.0731438417069041,1.098,493331.4
2024-02-02,512890.XSHG,658400,0.9712612909999999,0.948,624163.2
2024-02-05,518880.XSHG,161400,4.578637996722021,4.643,749380.2
2024-02-05,515220.XSHG,464800,1.0739201751735412,1.1,511280.00000000006
2024-02-05,512890.XSHG,656500,0.9712612909999999,0.95,623675.0
2024-02-06,518880.XSHG,161400,4.578637996722021,4.633,747766.2
2024-02-06,515220.XSHG,464800,1.0739201751735412,1.107,514533.6
2024-02-06,512890.XSHG,656500,0.9712612909999999,0.963,632209.5
2024-02-07,518880.XSHG,161400,4.578637996722021,4.642,749218.8
2024-02-07,515220.XSHG,464800,1.0739201751735412,1.137,528477.6
2024-02-07,512890.XSHG,656500,0.9712612909999999,0.974,639431.0
2024-02-08,518880.XSHG,161400,4.578637996722021,4.662,752446.7999999999
2024-02-08,515220.XSHG,464800,1.0739201751735412,1.143,531266.4
2024-02-08,512890.XSHG,656500,0.9712612909999999,0.973,638774.5
2024-02-19,518880.XSHG,165300,4.580180839427673,4.644,767653.2000000001
2024-02-19,515220.XSHG,457200,1.0739201751735412,1.197,547268.4
2024-02-19,512890.XSHG,646500,0.9712612909999999,0.996,643914.0
2024-02-20,518880.XSHG,165300,4.580180839427673,4.642,767322.6000000001
2024-02-20,515220.XSHG,457200,1.0739201751735412,1.2,548640.0
2024-02-20,512890.XSHG,646500,0.9712612909999999,1.004,649086.0
2024-02-21,518880.XSHG,165300,4.580180839427673,4.642,767322.6000000001
2024-02-21,515220.XSHG,457200,1.0739201751735412,1.196,546811.2
2024-02-21,512890.XSHG,646500,0.9712612909999999,1.009,652318.4999999999
2024-02-22,518880.XSHG,165300,4.580180839427673,4.639,766826.7000000001
2024-02-22,515220.XSHG,457200,1.0739201751735412,1.256,574243.2
2024-02-22,512890.XSHG,646500,0.9712612909999999,1.021,660076.4999999999
2024-02-23,518880.XSHG,165300,4.580180839427673,4.63,765339.0
2024-02-23,515220.XSHG,457200,1.0739201751735412,1.238,566013.6
2024-02-23,512890.XSHG,646500,0.9712612909999999,1.023,661369.4999999999
2024-02-26,515220.XSHG,399800,1.0739201751735412,1.209,483358.2
2024-02-26,512890.XSHG,688600,0.9743221930207666,0.997,686534.2
2024-02-26,515300.XSHG,139200,1.1464888435,1.123,156321.6
2024-02-26,511260.XSHG,5100,122.60521653379999,122.542,624964.2
2024-02-27,515220.XSHG,399800,1.0739201751735412,1.215,485757.00000000006
2024-02-27,512890.XSHG,688600,0.9743221930207666,1.004,691354.4
2024-02-27,515300.XSHG,139200,1.1464888435,1.126,156739.19999999998
2024-02-27,511260.XSHG,5100,122.60521653379999,122.724,625892.4
2024-02-28,515220.XSHG,399800,1.0739201751735412,1.207,482558.60000000003
2024-02-28,512890.XSHG,688600,0.9743221930207666,0.996,685845.6
2024-02-28,515300.XSHG,139200,1.1464888435,1.123,156321.6
2024-02-28,511260.XSHG,5100,122.60521653379999,122.881,626693.1
2024-02-29,515220.XSHG,399800,1.0739201751735412,1.212,484557.6
2024-02-29,512890.XSHG,688600,0.9743221930207666,1.004,691354.4
2024-02-29,515300.XSHG,139200,1.1464888435,1.128,157017.59999999998
2024-02-29,511260.XSHG,5100,122.60521653379999,123.077,627692.7
2024-03-01,515220.XSHG,399800,1.0739201751735412,1.229,491354.2
2024-03-01,512890.XSHG,688600,0.9743221930207666,1.004,691354.4
2024-03-01,515300.XSHG,139200,1.1464888435,1.132,157574.4
2024-03-01,511260.XSHG,5100,122.60521653379999,122.625,625387.5
2024-03-04,515220.XSHG,456700,1.0926920784344027,1.256,573615.2
2024-03-04,512890.XSHG,642100,0.9743221930207666,1.009,647878.8999999999
2024-03-04,511260.XSHG,2900,122.60521653379999,122.778,356056.2
2024-03-04,515880.XSHG,2094900,0.1952535585,0.197,412695.30000000005
2024-03-05,515220.XSHG,456700,1.0926920784344027,1.251,571331.7
2024-03-05,512890.XSHG,642100,0.9743221930207666,1.018,653657.8
2024-03-05,511260.XSHG,2900,122.60521653379999,122.804,356131.60000000003
2024-03-05,515880.XSHG,2094900,0.1952535585,0.195,408505.5
2024-03-06,515220.XSHG,456700,1.0926920784344027,1.261,575898.7
2024-03-06,512890.XSHG,642100,0.9743221930207666,1.018,653657.8
2024-03-06,511260.XSHG,2900,122.60521653379999,123.196,357268.39999999997
2024-03-06,515880.XSHG,2094900,0.1952535585,0.195,408505.5
2024-03-07,515220.XSHG,456700,1.0926920784344027,1.273,581379.1
2024-03-07,512890.XSHG,642100,0.9743221930207666,1.021,655584.1
2024-03-07,511260.XSHG,2900,122.60521653379999,123.326,357645.39999999997
2024-03-07,515880.XSHG,2094900,0.1952535585,0.191,400125.9
2024-03-08,515220.XSHG,456700,1.0926920784344027,1.259,574985.2999999999
2024-03-08,512890.XSHG,642100,0.9743221930207666,1.027,659436.7
2024-03-08,511260.XSHG,2900,122.60521653379999,123.298,357564.2
2024-03-08,515880.XSHG,2094900,0.1952535585,0.202,423169.80000000005
2024-03-11,515220.XSHG,461300,1.0943539007608751,1.222,563708.6
2024-03-11,511260.XSHG,4400,122.89570740492499,123.175,541970.0
