cash,daily_return,date,market_value,total_value
3453.516071313112,0.0018087189416207128,2017-04-21,1342468.7999999998,1345922.3160713129
6737.673227863248,-0.006934978885479115,2017-04-24,1329850.7,1336588.373227863
6737.673227863248,0.0021513728965452117,2017-04-25,1332726.2,1339463.873227863
6737.673227863248,-0.0014268395275151002,2017-04-26,1330815.0,1337552.6732278632
6737.673227863248,0.001922765399431814,2017-04-27,1333386.8,1340124.4732278632
6737.673227863248,4.633897913253193e-05,2017-04-28,1333448.9,1340186.573227863
5907.9082438732585,-0.004254829214007105,2017-05-02,1328576.4,1334484.308243873
5907.9082438732585,-0.0013629984172639498,2017-05-03,1326757.5,1332665.4082438732
5907.9082438732585,-0.006704908782598773,2017-05-04,1317822.1,1323730.0082438732
5907.9082438732585,-0.0022824140732508047,2017-05-05,1314800.7999999998,1320708.708243873
7119.327443873255,-0.0031397391219699644,2017-05-08,1309442.7,1316562.0274438732
7119.327443873255,0.00026516031354617553,2017-05-09,1309791.8,1316911.1274438733
7119.327443873255,-0.0017620019693387334,2017-05-10,1307471.4,1314590.7274438732
7119.327443873255,0.003835794589700736,2017-05-11,1312513.9,1319633.2274438732
7119.327443873255,0.007693274001341344,2017-05-12,1322666.2,1329785.5274438732
3195.850140743307,0.0013867068476933753,2017-05-15,1328433.6999999997,1331629.5501407431
3195.850140743307,0.007866902622349459,2017-05-16,1338909.5,1342105.3501407434
3195.850140743307,-0.006680697606234798,2017-05-17,1329943.2999999998,1333139.1501407432
3195.850140743307,-0.003485157569267372,2017-05-18,1325297.1,1328492.9501407435
3195.850140743307,0.0013150239147410314,2017-05-19,1327044.1,1330239.9501407435
7368.325719543209,0.0027354279793014857,2017-05-22,1326510.4,1333878.7257195432
7368.325719543209,0.006438366422979902,2017-05-23,1335098.4,1342466.7257195432
7368.325719543209,-0.003800168676259541,2017-05-24,1329996.7999999998,1337365.125719543
7368.325719543209,0.015080847864302527,2017-05-25,1350165.4000000001,1357533.7257195434
7368.325719543209,-0.0009197561551103073,2017-05-26,1348916.7999999998,1356285.125719543
787.7629514832515,-0.0007791597415764961,2017-05-31,1354440.6,1355228.3629514833
787.7629514832515,0.003009160752154294,2017-06-01,1358518.7,1359306.4629514832
787.7629514832515,-0.004228332724557249,2017-06-02,1352771.1,1353558.8629514833
1967.2210514832518,-0.0014150414528878441,2017-06-05,1349676.3,1351643.5210514832
1967.2210514832518,0.006657450622039374,2017-06-06,1358674.7999999998,1360642.021051483
1967.2210514832518,0.0075757619127729825,2017-06-07,1368982.7,1370949.9210514831
1967.2210514832518,0.002803968212822694,2017-06-08,1372826.8,1374794.0210514832
1967.2210514832518,0.000698431899831542,2017-06-09,1373787.0,1375754.2210514832
1704.0236514832523,-0.002232518972503983,2017-06-12,1370978.8,1372682.8236514833
1704.0236514832523,0.0009823099530108514,2017-06-13,1372327.2,1374031.2236514832
1704.0236514832523,-0.006210193664539454,2017-06-14,1363794.2000000002,1365498.2236514834
1704.0236514832523,-0.006137832957107792,2017-06-15,1355413.0,1357117.0236514832
1704.0236514832523,-0.0016563052123184097,2017-06-16,1353165.2,1354869.2236514832
1693.5137514832531,0.007872634431279835,2017-06-19,1363842.1,1365535.6137514834
1693.5137514832531,-0.004132444399964963,2017-06-20,1358199.1,1359892.6137514834
1693.5137514832531,0.007619719303728623,2017-06-21,1368561.1,1370254.6137514834
1693.5137514832531,0.004188418664971216,2017-06-22,1374300.2999999998,1375993.813751483
1693.5137514832531,0.0059846199290307656,2017-06-23,1382535.0999999999,1384228.6137514831
1761.5970683432606,0.005252588513652512,2017-06-26,1389737.8,1391499.3970683434
1761.5970683432606,-0.0006048152099621396,2017-06-27,1388896.2,1390657.7970683433
1761.5970683432606,-0.004450411893599626,2017-06-28,1382707.2,1384468.7970683433
1761.5970683432606,0.002873882032173869,2017-06-29,1386686.0,1388447.5970683433
1761.5970683432606,-0.004938177007527633,2017-06-30,1379829.6,1381591.1970683434
5464.001004483289,-0.0063371104871239314,2017-07-03,1367371.9000000001,1372835.9010044835
5464.001004483289,-0.007118986320833742,2017-07-04,1357598.6999999997,1363062.701004483
5464.001004483289,0.012538674844088549,2017-07-05,1374689.7,1380153.7010044833
5464.001004483289,-9.92643065046428e-05,2017-07-06,1374552.7,1380016.7010044833
5464.001004483289,-0.0012091158018489034,2017-07-07,1372884.1,1378348.1010044834
4700.096232933292,0.0016929650984025546,2017-07-10,1375981.5000000002,1380681.5962329335
4700.096232933292,0.00759240945095585,2017-07-11,1386464.2,1391164.2962329332
4700.096232933292,-0.0036427760644249796,2017-07-12,1381396.5,1386096.5962329332
4700.096232933292,0.0098613617818184,2017-07-13,1395065.3,1399765.3962329333
4700.096232933292,0.005945782073480288,2017-07-14,1403388.0,1408088.0962329332
5735.382604663297,-0.0072939425137864555,2017-07-17,1392082.2,1397817.5826046632
5735.382604663297,-0.0009141393096649963,2017-07-18,1390804.4000000001,1396539.7826046634
5735.382604663297,0.015491574439540523,2017-07-19,1412439.0,1418174.3826046633
5735.382604663297,0.003818289250194118,2017-07-20,1417854.0,1423589.3826046633
5735.382604663297,-0.0059164532293642935,2017-07-21,1409431.4,1415166.7826046632
4445.163304663294,0.004988020342738597,2017-07-24,1417780.4999999998,1422225.663304663
4445.163304663294,-0.005868056114673004,2017-07-25,1409434.8,1413879.9633046633
4445.163304663294,-0.0035675588670275316,2017-07-26,1404390.7,1408835.8633046632
4445.163304663294,0.0017206404685878862,2017-07-27,1406814.8,1411259.9633046633
4445.163304663294,0.0023569009866979407,2017-07-28,1410141.0,1414586.1633046633
9450.802304663297,0.0020677701195426224,2017-07-31,1408060.4,1417511.2023046631
9450.802304663297,0.008463001901146239,2017-08-01,1420056.8000000003,1429507.6023046635
9450.802304663297,0.00041811599954866274,2017-08-02,1420654.5000000002,1430105.3023046635
9450.802304663297,-0.009317845321268114,2017-08-03,1407329.0,1416779.8023046632
9450.802304663297,-0.00518887973137494,2017-08-04,1399977.5,1409428.3023046632
4904.297104443307,0.0037591091303590396,2017-08-07,1409822.1999999997,1414726.4971044431
4904.297104443307,0.0007228252260016443,2017-08-08,1410844.7999999998,1415749.0971044432
4904.297104443307,-0.0019206086767502573,2017-08-09,1408125.6999999997,1413029.9971044431
4904.297104443307,-0.002323022162817767,2017-08-10,1404843.1999999997,1409747.4971044431
4904.297104443307,-0.013931856619955219,2017-08-11,1385202.7999999998,1390107.0971044432
6441.612997383403,0.008565826271762056,2017-08-14,1395572.9,1402014.5129973833
6441.612997383403,0.003427211313046463,2017-08-15,1400377.9,1406819.5129973833
6441.612997383403,-0.002204333940032277,2017-08-16,1397276.8,1403718.4129973834
6441.612997383403,0.005222201213665789,2017-08-17,1404607.3,1411048.9129973834
6441.612997383403,0.0011896823593691153,2017-08-18,1406286.0,1412727.6129973833
6588.481256263447,0.0013260647287167693,2017-08-21,1408012.5,1414600.9812562633
6588.481256263447,0.0036034189623372903,2017-08-22,1413109.9,1419698.3812562632
6588.481256263447,0.0034457318995262387,2017-08-23,1418001.8000000003,1424590.2812562636
6588.481256263447,-0.004083840860454213,2017-08-24,1412184.0,1418772.4812562633
6588.481256263447,0.015221609021396798,2017-08-25,1433780.0,1440368.4812562633
8989.505420383473,0.008920511890758265,2017-08-28,1444227.7999999998,1453217.3054203833
8989.505420383473,-0.0004303554586552183,2017-08-29,1443602.4,1452591.9054203834
8989.505420383473,-0.0018726525942003303,2017-08-30,1440882.2,1449871.7054203835
8989.505420383473,-0.001136721265639351,2017-08-31,1439234.0999999999,1448223.6054203834
8989.505420383473,0.0008353682369712789,2017-09-01,1440443.9000000001,1449433.4054203837
961.6721623435733,0.000998436172747308,2017-09-04,1449918.9000000001,1450880.5721623437
961.6721623435733,0.0034776122148219013,2017-09-05,1454964.4999999998,1455926.1721623433
961.6721623435733,-0.002454245323918358,2017-09-06,1451391.3,1452352.9721623436
961.6721623435733,-0.0038943701072741144,2017-09-07,1445735.3000000003,1446696.9721623438
961.6721623435733,-0.00021338262672854214,2017-09-08,1445426.6,1446388.2721623436
9753.800362343574,0.00048343049612453726,2017-09-11,1437333.7,1447087.5003623436
9753.800362343574,0.002256117891407783,2017-09-12,1440598.5,1450352.3003623437
9753.800362343574,-0.00033440151050112554,2017-09-13,1440113.5,1449867.3003623437
9753.800362343574,-0.0032043622191072485,2017-09-14,1435467.5999999999,1445221.4003623435
9753.800362343574,-0.00027317613751143277,2017-09-15,1435072.8,1444826.6003623437
4129.718278923654,0.003042384404798204,2017-09-18,1445092.6,1449222.3182789236
4129.718278923654,-0.004738748440029417,2017-09-19,1438225.1,1442354.8182789236
4129.718278923654,0.0029911502671360335,2017-09-20,1442539.4,1446669.1182789234
4129.718278923654,0.0012508043319212625,2017-09-21,1444348.9,1448478.6182789234
4129.718278923654,-0.0015208370853394548,2017-09-22,1442146.0,1446275.7182789235
1962.593013743658,-0.0033585057149132513,2017-09-25,1439455.7999999998,1441418.3930137435
1962.593013743658,0.0006515804186710827,2017-09-26,1440395.0,1442357.5930137436
1962.593013743658,-0.000881820157608959,2017-09-27,1439123.1,1441085.6930137437
1962.593013743658,0.0012199829673718021,2017-09-28,1440881.2,1442843.7930137436
1962.593013743658,0.003586181695519608,2017-09-29,1446055.5,1448018.0930137436
7050.374697623664,0.008219014486973819,2017-10-09,1452869.0,1459919.3746976238
7050.374697623664,0.0009970413607953699,2017-10-10,1454324.6,1461374.9746976239
7050.374697623664,0.003944435959150505,2017-10-11,1460088.9,1467139.2746976237
7050.374697623664,0.0027312335434726,2017-10-12,1464096.0,1471146.3746976238
7050.374697623664,0.001889546851224333,2017-10-13,1466875.8,1473926.1746976238
6901.629996813666,-0.0009573374331992568,2017-10-16,1465613.5,1472515.1299968136
6901.629996813666,-0.0005474986189117903,2017-10-17,1464807.3,1471708.9299968136
6901.629996813666,0.005866581240367097,2017-10-18,1473441.2,1480342.8299968136
6901.629996813666,-0.001242955322723227,2017-10-19,1471601.2000000002,1478502.8299968138
6901.629996813666,-0.0015807883167902048,2017-10-20,1469264.0,1476165.6299968136
9546.30905384367,0.002227852342719272,2017-10-23,1469908.0,1479454.3090538436
9546.30905384367,0.004669018811684467,2017-10-24,1476815.6,1486361.9090538437
9546.30905384367,0.0014748090533316383,2017-10-25,1479007.7,1488554.0090538436
9546.30905384367,0.00609282561790625,2017-10-26,1488077.2000000002,1497623.5090538438
9546.30905384367,0.0066157481770965365,2017-10-27,1497985.1,1507531.4090538437
5936.704262583669,-0.0042939767306889864,2017-10-30,1495121.4,1501058.1042625837
5936.704262583669,-0.00014996088383301132,2017-10-31,1494896.3,1500833.0042625838
5936.704262583669,-0.0025610444260508736,2017-11-01,1491052.6,1496989.3042625838
5936.704262583669,0.0011713510544177907,2017-11-02,1492806.1,1498742.8042625838
5936.704262583669,-0.0011637086730555968,2017-11-03,1491062.0,1496998.7042625837
8672.946413763675,0.004359951770562809,2017-11-06,1494852.6,1503525.5464137637
8672.946413763675,0.009000379163677907,2017-11-07,1508384.9,1517057.8464137635
8672.946413763675,-0.0014772673338052655,2017-11-08,1506143.7999999998,1514816.7464137634
8672.946413763675,0.006130708563914622,2017-11-09,1515430.7,1524103.6464137635
8672.946413763675,0.008894211382471706,2017-11-10,1528986.4,1537659.3464137635
8772.071976273699,0.0025346482441643836,2017-11-13,1532784.7000000002,1541556.771976274
8772.071976273699,-0.006298957116935622,2017-11-14,1523074.5,1531846.5719762738
8772.071976273699,-0.007353477956651644,2017-11-15,1511810.1,1520582.1719762739
8772.071976273699,0.009045548641493761,2017-11-16,1525564.5999999999,1534336.6719762736
8772.071976273699,0.00461189524388117,2017-11-17,1532640.7999999998,1541412.8719762736
8916.070519343717,0.0073967194321222784,2017-11-20,1543898.2000000002,1552814.270519344
8916.070519343717,0.01588992352043972,2017-11-21,1568572.3,1577488.3705193438
8916.070519343717,0.0011717994468583015,2017-11-22,1570420.8,1579336.8705193438
8916.070519343717,-0.02761323490514045,2017-11-23,1526810.2,1535726.2705193437
8916.070519343717,0.00018245439006880915,2017-11-24,1527090.4000000001,1536006.4705193439
4292.547403313729,-0.015575079646598988,2017-11-27,1507790.5,1512083.0474033137
4292.547403313729,0.004188394288842989,2017-11-28,1514123.7000000002,1518416.2474033139
4292.547403313729,-0.0016465182088742925,2017-11-29,1511623.6,1515916.1474033138
4292.547403313729,-0.01178561230487829,2017-11-30,1493757.5999999999,1498050.1474033135
4292.547403313729,0.0009274055360619649,2017-12-01,1495146.9000000001,1499439.4474033138
2078.635335113733,0.003602538229305896,2017-12-04,1502762.6,1504841.2353351137
2078.635335113733,0.004238586669629285,2017-12-05,1509141.0,1511219.6353351136
2078.635335113733,-0.0058863052014457296,2017-12-06,1500245.5,1502324.1353351136
2078.635335113733,-0.011181208904863182,2017-12-07,1483447.7000000002,1485526.3353351138
2078.635335113733,0.009940247876298214,2017-12-08,1498214.2000000002,1500292.8353351138
5571.708756683831,0.012579726422111692,2017-12-11,1513594.4,1519166.1087566838
5571.708756683831,-0.013699094444012072,2017-12-12,1492783.1999999997,1498354.9087566836
5571.708756683831,0.007295000627768555,2017-12-13,1503713.7,1509285.4087566838
5571.708756683831,-0.003986787366450861,2017-12-14,1497696.5000000002,1503268.208756684
5571.708756683831,-0.011165073472738318,2017-12-15,1480912.4000000001,1486484.108756684
8750.294256683832,0.0023167321330330726,2017-12-18,1481177.5999999999,1489927.8942566838
8750.294256683832,0.012005010490070411,2017-12-19,1499064.2,1507814.4942566839
8750.294256683832,-0.00025812193839669373,2017-12-20,1498674.9999999998,1507425.2942566837
8750.294256683832,0.008459324683342428,2017-12-21,1511426.8,1520177.094256684
8750.294256683832,-0.003940330388236046,2017-12-22,1505436.8,1514187.094256684
9028.858513953863,-0.004255112044719289,2017-12-25,1498715.2,1507744.0585139538
9028.858513953863,0.003751100837083854,2017-12-26,1504370.9,1513399.7585139538
9028.858513953863,-0.016027820715273644,2017-12-27,1480114.4,1489143.2585139538
9028.858513953863,0.006923444028003489,2017-12-28,1490424.4,1499453.2585139538
9028.858513953863,0.0037323604241901176,2017-12-29,1496020.9000000001,1505049.758513954
10065.57602759386,0.013349869265105285,2018-01-02,1515076.4,1525141.9760275937
10065.57602759386,0.0050426780725238984,2018-01-03,1522767.2,1532832.7760275938
10065.57602759386,0.0029007730455263836,2018-01-04,1527213.6,1537279.176027594
10065.57602759386,0.0020466028871408692,2018-01-05,1530359.7999999998,1540425.3760275936
10375.957501693865,0.003162296304584533,2018-01-08,1534920.7,1545296.6575016938
10375.957501693865,0.006421356023666558,2018-01-09,1544843.6,1555219.557501694
10375.957501693865,0.0040860468667254235,2018-01-10,1551198.3,1561574.257501694
10375.957501693865,0.00034016954201709915,2018-01-11,1551729.5,1562105.4575016939
10375.957501693865,0.004540282454004618,2018-01-12,1558821.9,1569197.8575016938
7004.41805704392,0.0009365043090805436,2018-01-15,1563663.0,1570667.418057044
7004.41805704392,0.005512688364485596,2018-01-16,1572321.5999999996,1579326.0180570437
7004.41805704392,-2.5580532162505776e-05,2018-01-17,1572281.1999999997,1579285.6180570438
7004.41805704392,0.0060378565415744045,2018-01-18,1581816.6999999997,1588821.1180570438
7004.41805704392,0.0018920317497266304,2018-01-19,1584822.7999999998,1591827.2180570439
8694.94255704392,0.005878417201222064,2018-01-22,1592489.7,1601184.6425570438
8694.94255704392,0.00826000927593129,2018-01-23,1605715.5,1614410.4425570439
8694.94255704392,0.0003788999277227756,2018-01-24,1606327.1999999997,1615022.1425570436
8694.94255704392,-0.00423839390162295,2018-01-25,1599482.0999999999,1608177.0425570437
8694.94255704392,0.004346287638136159,2018-01-26,1606471.7,1615166.6425570438
10629.171828824066,-0.017757158903934478,2018-01-29,1575856.7,1586485.871828824
10629.171828824066,-0.010000845441951678,2018-01-30,1559990.5,1570619.671828824
10629.171828824066,0.00654130352769422,2018-01-31,1570264.4,1580893.571828824
10629.171828824066,-0.0009990552356872184,2018-02-01,1568685.0,1579314.171828824
10629.171828824066,0.003946713143707425,2018-02-02,1574918.1,1585547.2718288242
5173.408528824069,0.0029710477787057155,2018-02-05,1585084.6,1590258.0085288242
5173.408528824069,-0.020915725512220984,2018-02-06,1551823.2,1556996.608528824
5173.408528824069,-0.023538008881489048,2018-02-07,1515174.6,1520348.0085288242
5173.408528824069,-0.013059378437449087,2018-02-08,1495319.8,1500493.2085288242
5173.408528824069,-0.037811500696912415,2018-02-09,1438583.9000000001,1443757.3085288242
10504.487412414106,0.007564137559045836,2018-02-12,1444173.6,1454678.0874124141
10504.487412414106,0.010406838551427322,2018-02-13,1459312.2000000002,1469816.6874124142
10504.487412414106,0.0060866093551770195,2018-02-14,1468258.4,1478762.887412414
10899.009219934109,0.015153289278668991,2018-02-22,1490272.0000000002,1501171.0092199342
10899.009219934109,0.004472841507570102,2018-02-23,1496986.5,1507885.509219934
3578.2183199341107,0.0057007704148883676,2018-02-26,1512903.4,1516481.618319934
3578.2183199341107,-0.01123937131455821,2018-02-27,1495859.1,1499437.3183199342
3578.2183199341107,-0.008670719236578361,2018-02-28,1482857.9,1486436.118319934
3578.2183199341107,0.0044371230749253865,2018-03-01,1489453.4,1493031.618319934
3578.2183199341107,-0.0051709554608678765,2018-03-02,1481733.0,1485311.218319934
6094.731151814107,-0.001972574590417442,2018-03-05,1476286.6,1482381.3311518142
6094.731151814107,0.011264712830014512,2018-03-06,1492985.2,1499079.931151814
6094.731151814107,-0.006461163143287374,2018-03-07,1483299.4000000001,1489394.1311518142
6094.731151814107,0.008197494366758207,2018-03-08,1495508.7,1501603.431151814
6094.731151814107,0.006596348805891106,2018-03-09,1505413.8,1511508.5311518142
2102.5305305741495,0.001928338027003429,2018-03-12,1512320.7000000002,1514423.2305305745
2102.5305305741495,-0.005734658465954445,2018-03-13,1503636.0,1505738.5305305743
2102.5305305741495,-0.00259102089831309,2018-03-14,1499734.6,1501837.1305305744
2102.5305305741495,0.00478613815964235,2018-03-15,1506922.6,1509025.1305305744
2102.5305305741495,-0.005432646437848021,2018-03-16,1498724.6,1500827.1305305744
9186.371205004165,0.003720109105741054,2018-03-19,1497224.0000000002,1506410.3712050044
9186.371205004165,0.0001096646724938477,2018-03-20,1497389.1999999997,1506575.571205004
9186.371205004165,-0.0034741038551511227,2018-03-21,1492155.2,1501341.5712050041
9186.371205004165,-0.006036201337398683,2018-03-22,1483092.8,1492279.1712050042
9186.371205004165,-0.018991352654956106,2018-03-23,1454752.4000000001,1463938.7712050043
1682.9935128743527,-0.007719979765838825,2018-03-26,1450954.2000000002,1452637.1935128747
1682.9935128743527,0.001401657625931918,2018-03-27,1452990.2999999998,1454673.2935128743
1682.9935128743527,-0.009738887806064245,2018-03-28,1438823.4,1440506.3935128744
1682.9935128743527,0.0016000623186260832,2018-03-29,1441128.2999999998,1442811.2935128743
1682.9935128743527,-0.0010940446661993342,2018-03-30,1439549.7999999998,1441232.7935128743
868.9585107844323,-0.0021581072926523115,2018-04-02,1437253.5,1438122.4585107844
868.9585107844323,-0.0017475563260463955,2018-04-03,1434740.3,1435609.2585107845
868.9585107844323,0.00024581897748832127,2018-04-04,1435093.2,1435962.1585107844
4958.358310784434,0.0022222032670480285,2018-04-09,1434194.8,1439153.1583107845
4958.358310784434,0.011516216953206815,2018-04-10,1450768.4,1455726.7583107844
4958.358310784434,0.0005234498820947397,2018-04-11,1451530.4,1456488.7583107844
4958.358310784434,-0.005671653799498189,2018-04-12,1443269.7000000002,1448228.0583107846
4958.358310784434,-0.0033786115190360677,2018-04-13,1438376.7000000002,1443335.0583107846
2460.3690815345035,-0.008356056453977634,2018-04-16,1428814.1,1431274.4690815345
2460.3690815345035,-0.004715727238767342,2018-04-17,1422064.6,1424524.9690815345
2460.3690815345035,0.005227496998386094,2018-04-18,1429511.2999999998,1431971.6690815343
2460.3690815345035,0.0037143192947468595,2018-04-19,1434830.1,1437290.4690815345
2460.3690815345035,-0.006585516430821836,2018-04-20,1425364.8,1427825.1690815345
834.68060283456,0.0012477098456291635,2018-04-23,1428772.0,1429606.6806028346
834.68060283456,0.0009838370364965154,2018-04-24,1430178.5,1431013.1806028346
834.68060283456,-0.0009828700525368328,2018-04-25,1428772.0,1429606.6806028346
834.68060283456,0.0,2018-04-26,1428772.0,1429606.6806028346
834.68060283456,0.0,2018-04-27,1428772.0,1429606.6806028346
10623.876602834562,-0.005020964225610047,2018-05-02,1411804.8,1422428.6766028346
10623.876602834562,0.00019234707827564534,2018-05-03,1412078.4000000001,1422702.2766028347
10623.876602834562,0.0007388756012325359,2018-05-04,1413129.6,1423753.4766028346
6449.477822984569,-0.002867911367347653,2018-05-07,1413220.8,1419670.2778229846
6449.477822984569,-0.0008814018434751825,2018-05-08,1411969.5,1418418.9778229846
6449.477822984569,-0.0017370748971378136,2018-05-09,1409505.5999999999,1415955.0778229844
6449.477822984569,3.64418340723649e-05,2018-05-10,1409557.2,1416006.6778229845
6449.477822984569,0.0006468189835151517,2018-05-11,1410473.1,1416922.5778229847
6449.477822984569,4.552118867273691e-05,2018-05-14,1410537.5999999999,1416987.0778229844
6449.477822984569,-0.00020028411298977922,2018-05-15,1410253.8,1416703.2778229846
6449.477822984569,0.00019121858771731226,2018-05-16,1410524.7,1416974.1778229845
6449.477822984569,-0.000382364060319218,2018-05-17,1409982.9000000001,1416432.3778229847
6449.477822984569,1.821477707220076e-05,2018-05-18,1410008.7,1416458.1778229845
6782.429534024632,0.0019290733421015727,2018-05-21,1412408.2,1419190.6295340245
6782.429534024632,0.001976760515196796,2018-05-22,1415213.6,1421996.0295340247
6782.429534024632,-0.005136582555995917,2018-05-23,1407909.4000000001,1414691.8295340247
6782.429534024632,-0.002155451764363714,2018-05-24,1404860.1,1411642.5295340247
6782.429534024632,-0.00518417364657886,2018-05-25,1397541.9,1404324.3295340245
4867.294626494928,-0.0031658177630553563,2018-05-28,1395011.2,1399878.4946264948
4867.294626494928,-0.009547971521318477,2018-05-29,1381645.2,1386512.4946264948
4867.294626494928,-0.019572055863305016,2018-05-30,1354508.2999999998,1359375.5946264947
4867.294626494928,0.008593724976510453,2018-05-31,1366190.4000000001,1371057.694626495
4867.294626494928,-0.011833710618880944,2018-06-01,1349965.7000000002,1354832.994626495
4940.4441468347795,0.00045197417155340425,2018-06-04,1350504.9,1355445.3441468347
4940.4441468347795,-0.002142764378174178,2018-06-05,1347600.5,1352540.9441468348
4940.4441468347795,0.00041529241863691446,2018-06-06,1348162.2000000002,1353102.644146835
4940.4441468347795,-0.001954101569040634,2018-06-07,1345518.0999999999,1350458.5441468346
4940.4441468347795,-0.0015521394633584151,2018-06-08,1343422.0,1348362.4441468348
4940.4441468347795,0.0024893158472119037,2018-06-11,1346778.5,1351718.9441468348
4940.4441468347795,-0.00017229913141980635,2018-06-12,1346545.5999999999,1351486.0441468346
4940.4441468347795,-0.0023923295501292463,2018-06-13,1343312.4000000001,1348252.844146835
4940.4441468347795,0.0005893553300846399,2018-06-14,1344107.0,1349047.4441468348
4940.4441468347795,0.0009850654295116001,2018-06-15,1345435.9,1350376.3441468347
4940.4441468347795,-0.001552233945066761,2018-06-19,1343339.8,1348280.2441468348
4940.4441468347795,0.0019407686283023917,2018-06-20,1345956.5,1350896.9441468348
4940.4441468347795,0.002951150357748178,2018-06-21,1349943.2,1354883.6441468347
4940.4441468347795,0.001840305631241268,2018-06-22,1352436.6,1357377.0441468349
4940.4441468347795,0.002079157012540911,2018-06-25,1355258.8,1360199.2441468348
4940.4441468347795,-0.000976989221041391,2018-06-26,1353929.9,1358870.3441468347
4940.4441468347795,-0.002923752083569209,2018-06-27,1349956.9000000001,1354897.344146835
4940.4441468347795,0.0029323254762902984,2018-06-28,1353929.9,1358870.3441468347
4940.4441468347795,0.002933833987305734,2018-06-29,1357916.5999999999,1362857.0441468346
4940.4441468347795,0.00190995820961537,2018-07-02,1360519.6,1365460.0441468349
4940.4441468347795,0.0038929004351211383,2018-07-03,1365835.2,1370775.6441468347
4940.4441468347795,-0.002868376029869668,2018-07-04,1361903.3,1366843.7441468348
4940.4441468347795,0.0,2018-07-05,1361903.3,1366843.7441468348
4940.4441468347795,0.0,2018-07-06,1361903.3,1366843.7441468348
4940.4441468347795,-0.0019444797632366395,2018-07-09,1359245.5,1364185.9441468348
4940.4441468347795,0.0007130259655390159,2018-07-10,1360218.2,1365158.6441468347
4940.4441468347795,-0.0021074473742193067,2018-07-11,1357341.2,1362281.6441468347
4940.4441468347795,0.0023733711849467376,2018-07-12,1360574.4,1365514.8441468347
4940.4441468347795,1.0032845896068565e-05,2018-07-13,1360588.1,1365528.5441468349
4940.4441468347795,0.0032907404383901717,2018-07-16,1365081.7000000002,1370022.144146835
4940.4441468347795,0.0013599780178443766,2018-07-17,1366944.9,1371885.3441468347
4940.4441468347795,-0.0014679798195907923,2018-07-18,1364931.0,1369871.4441468348
4940.4441468347795,0.0026302468128636125,2018-07-19,1368534.1,1373474.5441468349
4940.4441468347795,0.0009775208471984875,2018-07-20,1369876.7,1374817.1441468347
4940.4441468347795,-0.002899803815345936,2018-07-23,1365890.0,1370830.4441468348
4940.4441468347795,-0.0018089035085175897,2018-07-24,1363410.3,1368350.7441468348
4940.4441468347795,-0.00110132581609379,2018-07-25,1361903.3,1366843.7441468348
4940.4441468347795,0.0008619858744243203,2018-07-26,1363081.5,1368021.9441468348
4940.4441468347795,0.0005808386359587026,2018-07-27,1363876.0999999999,1368816.5441468346
4940.4441468347795,-0.00047040635412631815,2018-07-30,1363232.2,1368172.6441468347
4940.4441468347795,0.0009612821931697102,2018-07-31,1364547.4000000001,1369487.844146835
4940.4441468347795,-1.00037397621211e-05,2018-08-01,1364533.7,1369474.1441468347
4940.4441468347795,0.004871870000989542,2018-08-02,1371205.5999999999,1376146.0441468346
4940.4441468347795,0.0009656678560043819,2018-08-03,1372534.5,1377474.9441468348
4940.4441468347795,0.003749541886004293,2018-08-06,1377699.4,1382639.8441468347
4940.4441468347795,-0.0041219700301032836,2018-08-07,1372000.2,1376940.6441468347
4940.4441468347795,-0.004069383835693108,2018-08-08,1366396.9,1371337.3441468347
4940.4441468347795,0.00011988297460274744,2018-08-09,1366561.3,1371501.7441468348
4940.4441468347795,0.0005194306190570153,2018-08-10,1367273.7,1372214.1441468347
3995.785769314796,-0.004531842499981065,2018-08-13,1361999.7000000002,1365995.485769315
3995.785769314796,0.0016117915636886249,2018-08-14,1364201.4,1368197.1857693146
3995.785769314796,6.0298326044039285e-05,2018-08-15,1364283.9,1368279.6857693146
3995.785769314796,-0.002672918437683136,2018-08-16,1360626.5999999999,1364622.3857693146
3995.785769314796,-0.0026677709804295846,2018-08-17,1356986.0999999999,1360981.8857693146
9235.117622134803,-0.009668143481382119,2018-08-20,1338588.6,1347823.7176221348
9235.117622134803,0.005999449256068656,2018-08-21,1346674.8,1355909.9176221348
9235.117622134803,-0.002293072688377973,2018-08-22,1343565.5999999999,1352800.7176221346
9235.117622134803,0.004498667039959381,2018-08-23,1349651.4,1358886.5176221346
9235.117622134803,-0.001269200906502399,2018-08-24,1347926.7,1357161.8176221347
8660.381222134802,0.0051907322388002886,2018-08-27,1355546.1,1364206.4812221348
8660.381222134802,-8.180579812233635e-05,2018-08-28,1355434.5,1364094.8812221347
8660.381222134802,0.00040561694616458865,2018-08-29,1355987.8,1364648.1812221347
8660.381222134802,0.000619353773104292,2018-08-30,1356833.0,1365493.3812221347
8660.381222134802,-0.001739151600921418,2018-08-31,1354458.2,1363118.5812221346
5471.547122134803,-0.001667818289118661,2018-09-03,1355373.6,1360845.147122135
5471.547122134803,0.00011051955493823762,2018-09-04,1355524.0,1360995.5471221348
5471.547122134803,-0.0016822244604997039,2018-09-05,1353234.5,1358706.0471221348
5471.547122134803,-0.0019702569261910163,2018-09-06,1350557.5,1356029.0471221348
5471.547122134803,0.0010805815724299617,2018-09-07,1352022.8,1357494.3471221349
