amount,code,date,fees,price,reason,requested_amount,side,status,value
3600,512880.XSHG,2019-01-21,5.0,0.791208,,3600,sell,filled,2848.3488
900,518880.XSHG,2019-01-21,5.0,2.8017989999999995,,900,buy,filled,2521.6190999999994
1100,518880.XSHG,2019-01-28,5.0,2.816181,,1100,sell,filled,3097.7990999999997
2100,512880.XSHG,2019-01-28,5.0,0.7917909999999999,,2100,buy,filled,1662.7610999999997
400,518880.XSHG,2019-02-11,5.0,2.844153,,400,sell,filled,1137.6612
100,512880.XSHG,2019-02-11,5.0,0.797797,,100,buy,filled,79.77969999999999
100,511260.XSHG,2019-02-11,5.0,103.34824499999999,,100,buy,filled,10334.824499999999
215500,512880.XSHG,2019-02-18,53.54125515,0.828171,,215500,sell,filled,178470.8505
2200,518880.XSHG,2019-02-18,5.0,2.8748719999999994,,2200,buy,filled,6324.718399999999
232900,512660.XSHG,2019-02-18,47.76893120999999,0.6836829999999999,,232900,buy,filled,159229.7707
100,511260.XSHG,2019-02-18,5.0,103.63252899999999,,100,buy,filled,10363.2529
100,511260.XSHG,2019-02-25,5.0,102.894003,,100,sell,filled,10289.4003
65300,512880.XSHG,2019-02-25,20.00095902,1.020978,,65300,sell,filled,66669.8634
15100,518880.XSHG,2019-02-25,12.937014089999998,2.8558529999999998,,15100,buy,filled,43123.3803
46700,512660.XSHG,2019-02-25,10.237527299999996,0.7307299999999999,,46700,buy,filled,34125.09099999999
213400,518880.XSHG,2019-03-04,178.94883204,2.795202,,213400,sell,filled,596496.1068000001
196700,512880.XSHG,2019-03-04,61.89853949999999,1.04895,,196700,sell,filled,206328.465
210100,512660.XSHG,2019-03-04,48.5816331,0.77077,,210100,buy,filled,161938.777
157100,510230.XSHG,2019-03-04,50.29082057999999,1.0670659999999998,,157100,buy,filled,167636.06859999997
4600,511260.XSHG,2019-03-04,141.68814659999995,102.67256999999998,,4600,buy,filled,472293.8219999999
42800,512660.XSHG,2019-03-11,9.876913199999999,0.76923,,42800,sell,filled,32923.044
157100,510230.XSHG,2019-03-11,47.88327878999999,1.0159829999999999,,157100,sell,filled,159610.9293
2400,512880.XSHG,2019-03-11,5.0,1.0420409999999998,,2400,buy,filled,2500.8983999999996
302500,159939.XSHE,2019-03-11,47.782234499999994,0.5265259999999999,,302500,buy,filled,159274.115
300,511260.XSHG,2019-03-11,9.294585299999998,103.27317,,300,buy,filled,30981.950999999997
446900,512660.XSHG,2019-03-18,104.73789726,0.7812180000000001,,446900,sell,filled,349126.32420000003
7400,512880.XSHG,2019-03-18,5.0,1.0300289999999999,,7400,buy,filled,7622.214599999999
158200,159939.XSHE,2019-03-18,24.608864279999995,0.5185179999999999,,158200,buy,filled,82029.54759999999
127400,510810.XSHG,2019-03-18,33.36116783999999,0.8728719999999999,,127400,buy,filled,111203.89279999999
1400,511260.XSHG,2019-03-18,43.36464132,103.249146,,1400,buy,filled,144548.8044
200,511260.XSHG,2019-03-25,6.2061876,103.43646000000001,,200,sell,filled,20687.292
127400,510810.XSHG,2019-03-25,33.94360242,0.888111,,127400,sell,filled,113145.3414
8200,512880.XSHG,2019-03-25,5.0,1.04104,,8200,buy,filled,8536.528
41800,159939.XSHE,2019-03-25,6.602636039999999,0.5265259999999999,,41800,buy,filled,22008.786799999998
169700,159928.XSHE,2019-03-25,31.137116009999993,0.6116109999999999,,169700,buy,filled,103790.38669999999
25800,512880.XSHG,2019-04-01,8.34310854,1.077921,,25800,sell,filled,27810.3618
30300,159939.XSHE,2019-04-01,5.0,0.536463,,30300,sell,filled,16254.8289
12200,159928.XSHE,2019-04-01,5.0,0.6526519999999999,,12200,buy,filled,7962.354399999998
400,511260.XSHG,2019-04-01,12.414882479999996,103.45735399999998,,400,buy,filled,41382.94159999999
11100,512880.XSHG,2019-04-08,5.0,1.143855,,11100,sell,filled,12696.790500000001
18900,159939.XSHE,2019-04-08,5.0,0.562437,,18900,sell,filled,10630.059299999999
12800,159928.XSHE,2019-04-08,5.0,0.6946939999999999,,12800,buy,filled,8892.0832
100,511260.XSHG,2019-04-08,5.0,102.61351099999999,,100,buy,filled,10261.351099999998
500,511260.XSHG,2019-04-15,15.2960886,101.973924,,500,sell,filled,50986.962
69300,159928.XSHE,2019-04-15,14.151337199999997,0.68068,,69300,buy,filled,47171.123999999996
4800,512880.XSHG,2019-04-15,5.0,1.1021009999999998,,4800,buy,filled,5290.084799999999
1800,159939.XSHE,2019-04-15,5.0,0.536536,,1800,buy,filled,965.7648
8800,511260.XSHG,2019-04-22,268.31445696,101.634264,,8800,sell,filled,894381.5232
7300,159939.XSHE,2019-04-22,5.0,0.541458,,7300,sell,filled,3952.6434
3500,512880.XSHG,2019-04-22,5.0,1.093092,,3500,buy,filled,3825.8219999999997
21700,159928.XSHE,2019-04-22,5.0,0.6876869999999999,,21700,buy,filled,14922.807899999998
7700,511010.XSHG,2019-04-22,261.4829517299999,113.19608299999999,cash_limited,7800,buy,partial,871609.8390999999
300,511010.XSHG,2019-04-29,10.182936869999999,113.143743,,300,sell,filled,33943.1229
4400,512880.XSHG,2019-04-29,5.0,1.0440429999999998,,4400,buy,filled,4593.789199999999
39000,159928.XSHE,2019-04-29,7.928820899999999,0.677677,,39000,buy,filled,26429.403
7000,159939.XSHE,2019-04-29,5.0,0.5145139999999999,,7000,buy,filled,3601.5979999999995
300,511010.XSHG,2019-05-06,10.18563417,113.173713,,300,sell,filled,33952.113900000004
16600,159928.XSHE,2019-05-06,5.0,0.674674,,16600,buy,filled,11199.5884
12000,512880.XSHG,2019-05-06,5.0,0.9529519999999998,,12000,buy,filled,11435.423999999997
27200,159939.XSHE,2019-05-06,5.0,0.468468,,27200,buy,filled,12742.3296
20200,512880.XSHG,2019-05-13,5.575678740000001,0.9200790000000001,,20200,sell,filled,18585.595800000003
50800,159939.XSHE,2019-05-13,7.0947381599999995,0.465534,,50800,sell,filled,23649.1272
16500,159928.XSHE,2019-05-13,5.0,0.67067,,16500,buy,filled,11066.055
300,511010.XSHG,2019-05-13,10.229809589999999,113.66455099999999,,300,buy,filled,34099.3653
208600,512880.XSHG,2019-05-20,55.07784701999999,0.880119,,208600,sell,filled,183592.8234
431200,159939.XSHE,2019-05-20,57.89532672,0.447552,,431200,sell,filled,192984.4224
2200,159928.XSHE,2019-05-20,5.0,0.6992999999999999,,2200,sell,filled,1538.4599999999998
7400,511010.XSHG,2019-05-20,252.22368383999998,113.614272,,7400,sell,filled,840745.6128
74300,159905.XSHE,2019-05-20,32.88831545999999,1.4754739999999997,,74300,buy,filled,109627.71819999997
312500,510810.XSHG,2019-05-20,79.01643749999998,0.8428419999999999,,312500,buy,filled,263388.12499999994
8200,511260.XSHG,2019-05-20,253.11872585999993,102.89379099999998,,8200,buy,filled,843729.0861999998
74300,159905.XSHE,2019-05-27,32.04323469,1.437561,,74300,sell,filled,106810.7823
312500,510810.XSHG,2019-05-27,77.45371874999998,0.8261729999999999,,312500,sell,filled,258179.06249999997
8200,511260.XSHG,2019-05-27,251.57345471999994,102.265632,,8200,sell,filled,838578.1823999999
21000,159928.XSHE,2019-05-27,5.0,0.665665,,21000,buy,filled,13978.964999999998
138900,159901.XSHE,2019-05-27,85.05009512999999,2.041039,,138900,buy,filled,283500.3171
149200,510050.XSHG,2019-05-27,106.81454783999997,2.3863839999999996,,149200,buy,filled,356048.49279999995
4800,511010.XSHG,2019-05-27,163.91479103999995,113.82971599999998,,4800,buy,filled,546382.6367999999
100,511010.XSHG,2019-06-03,5.0,113.977908,,100,sell,filled,11397.7908
6600,159928.XSHE,2019-06-03,5.0,0.68068,,6600,buy,filled,4492.487999999999
1900,159901.XSHE,2019-06-03,5.0,2.0870849999999996,,1900,buy,filled,3965.4614999999994
3100,510050.XSHG,2019-06-03,5.0,2.4304279999999996,,3100,buy,filled,7534.326799999999
17200,159928.XSHE,2019-06-10,5.0,0.657342,,17200,sell,filled,11306.2824
140800,159901.XSHE,2019-06-10,85.15507967999999,2.0159819999999997,,140800,sell,filled,283850.2656
3300,511010.XSHG,2019-06-10,112.98746942999999,114.128757,,3300,sell,filled,376624.8981
38800,510050.XSHG,2019-06-10,28.09210404,2.413411,,38800,buy,filled,93640.3468
195100,518880.XSHG,2019-06-10,173.42204879999997,2.96296,,195100,buy,filled,578073.4959999999
33800,159928.XSHE,2019-06-17,6.969343679999998,0.6873119999999999,,33800,sell,filled,23231.145599999996
100,510050.XSHG,2019-06-17,5.0,2.4705269999999997,,100,sell,filled,247.05269999999996
1300,518880.XSHG,2019-06-17,5.0,3.0029999999999997,,1300,buy,filled,3903.8999999999996
200,511010.XSHG,2019-06-17,6.854948099999999,114.249135,,200,buy,filled,22849.826999999997
10600,159928.XSHE,2019-06-24,5.0,0.708291,,10600,sell,filled,7507.8846
51300,510050.XSHG,2019-06-24,40.26610359,2.616381,,51300,sell,filled,134220.34530000002
196400,518880.XSHG,2019-06-24,182.99909771999998,3.105891,,196400,sell,filled,609996.9924
244600,512880.XSHG,2019-06-24,74.55518069999998,1.016015,,244600,buy,filled,248517.26899999997
4400,511010.XSHG,2019-06-24,151.07047955999997,114.44733299999999,,4400,buy,filled,503568.26519999997
6900,159928.XSHE,2019-07-01,5.0,0.72927,,6900,sell,filled,5031.963
600,511010.XSHG,2019-07-01,20.527531919999998,114.04184400000001,,600,sell,filled,68425.1064
32300,512880.XSHG,2019-07-01,9.903383489999998,1.0220209999999998,,32300,buy,filled,33011.2783
13300,510050.XSHG,2019-07-01,10.628007389999999,2.663661,,13300,buy,filled,35426.6913
500,511010.XSHG,2019-07-08,17.180152649999997,114.534351,,500,sell,filled,57267.1755
53200,159928.XSHE,2019-07-08,11.742330599999999,0.7357349999999999,,53200,buy,filled,39141.102
100,510050.XSHG,2019-07-08,5.0,2.6406379999999996,,100,buy,filled,264.06379999999996
14100,512880.XSHG,2019-07-08,5.0,0.9809799999999999,,14100,buy,filled,13831.817999999997
13200,159928.XSHE,2019-07-15,5.0,0.733266,,13200,sell,filled,9679.1112
2400,510050.XSHG,2019-07-15,5.0,2.6015989999999998,,2400,buy,filled,6243.8376
700,512880.XSHG,2019-07-15,5.0,0.9629619999999999,,700,buy,filled,674.0733999999999
28900,159928.XSHE,2019-07-22,6.279464249999999,0.724275,,28900,sell,filled,20931.5475
4900,511010.XSHG,2019-07-22,168.50060073,114.626259,,4900,sell,filled,561668.6691
3700,510050.XSHG,2019-07-22,5.0,2.606604,,3700,buy,filled,9644.434799999999
3200,512880.XSHG,2019-07-22,5.0,0.9909899999999999,,3200,buy,filled,3171.1679999999997
5500,511260.XSHG,2019-07-22,171.60478334999993,104.00289899999999,,5500,buy,filled,572015.9444999999
34600,159928.XSHE,2019-07-29,7.497235259999999,0.722277,,34600,sell,filled,24990.7842
294900,512880.XSHG,2019-07-29,86.17199175,0.974025,,294900,sell,filled,287239.97250000003
3800,511260.XSHG,2019-07-29,118.19886282,103.68321300000001,,3800,sell,filled,393996.20940000005
37400,510050.XSHG,2019-07-29,29.68411445999999,2.6456429999999993,,37400,buy,filled,98947.04819999998
193600,518880.XSHG,2019-07-29,182.96053775999997,3.1501469999999996,,193600,buy,filled,609868.4591999999
64300,159928.XSHE,2019-08-05,13.643662679999997,0.7072919999999999,,64300,sell,filled,45478.87559999999
6300,518880.XSHG,2019-08-05,6.115588289999999,3.2357609999999997,,6300,sell,filled,20385.294299999998
19500,510050.XSHG,2019-08-05,14.926561649999995,2.5515489999999996,,19500,buy,filled,49755.20549999999
200,511260.XSHG,2019-08-05,6.262876619999999,104.38127699999998,,200,buy,filled,20876.2554
26000,159928.XSHE,2019-08-12,5.423371199999999,0.6953039999999999,,26000,sell,filled,18077.904
24000,518880.XSHG,2019-08-12,24.469905599999997,3.3985980000000002,,24000,sell,filled,81566.352
14600,510050.XSHG,2019-08-12,11.000409419999999,2.5115089999999998,,14600,buy,filled,36668.0314
600,511260.XSHG,2019-08-12,18.96718824,105.373268,,600,buy,filled,63223.9608
31400,159928.XSHE,2019-08-19,6.85090224,0.727272,,31400,sell,filled,22836.3408
12000,518880.XSHG,2019-08-19,12.206181599999999,3.390606,,12000,sell,filled,40687.272
2200,510050.XSHG,2019-08-19,5.0,2.565563,,2200,buy,filled,5644.2386
500,511260.XSHG,2019-08-19,15.760795049999997,105.07196699999999,,500,buy,filled,52535.983499999995
2800,510050.XSHG,2019-08-26,5.0,2.594403,,2800,sell,filled,7264.328399999999
1500,518880.XSHG,2019-08-26,5.0,3.517479,,1500,sell,filled,5276.2185
700,159928.XSHE,2019-08-26,5.0,0.7267259999999999,,700,buy,filled,508.7081999999999
100,511260.XSHG,2019-08-26,5.0,104.89579099999999,,100,buy,filled,10489.579099999999
230100,510050.XSHG,2019-09-02,178.26410745,2.582415,,230100,sell,filled,594213.6915000001
6500,159928.XSHE,2019-09-02,5.0,0.766766,,6500,buy,filled,4983.978999999999
7400,518880.XSHG,2019-09-02,7.782214439999998,3.5055019999999995,,7400,buy,filled,25940.714799999994
233300,159901.XSHE,2019-09-02,158.96611730999996,2.2712689999999998,,233300,buy,filled,529887.0576999999
300,511260.XSHG,2019-09-02,9.445125689999998,104.94584099999999,,300,buy,filled,31483.752299999996
12600,518880.XSHG,2019-09-09,12.975091919999997,3.4325639999999997,,12600,sell,filled,43250.306399999994
4100,159901.XSHE,2019-09-09,5.0,2.373624,,4100,sell,filled,9731.8584
16100,159928.XSHE,2019-09-09,5.0,0.7647639999999999,,16100,buy,filled,12312.700399999998
400,511260.XSHG,2019-09-09,12.593741159999999,104.94784299999999,,400,buy,filled,41979.1372
200,511260.XSHG,2019-09-16,6.278235479999999,104.637258,,200,sell,filled,20927.4516
800,518880.XSHG,2019-09-16,5.0,3.417414,,800,buy,filled,2733.9312
28600,159928.XSHE,2019-09-16,6.364137779999998,0.7417409999999999,,28600,buy,filled,21213.792599999997
800,159928.XSHE,2019-09-23,5.0,0.74925,,800,sell,filled,599.4
100,511260.XSHG,2019-09-23,5.0,104.473422,,100,sell,filled,10447.3422
1800,159901.XSHE,2019-09-23,5.0,2.3496479999999997,,1800,sell,filled,4229.3664
3900,518880.XSHG,2019-09-23,5.0,3.4404369999999993,,3900,buy,filled,13417.704299999998
6300,159928.XSHE,2019-09-30,5.0,0.72927,,6300,sell,filled,4594.401
3500,511260.XSHG,2019-09-30,109.2817089,104.07781800000001,,3500,sell,filled,364272.363
6100,518880.XSHG,2019-09-30,6.215777999999999,3.3966,,6100,sell,filled,20719.26
2300,159901.XSHE,2019-09-30,5.0,2.3012989999999998,,2300,buy,filled,5292.9877
3300,511010.XSHG,2019-09-30,114.26709293999997,115.42130599999999,,3300,buy,filled,380890.30979999993
6400,159928.XSHE,2019-10-08,5.0,0.72927,,6400,sell,filled,4667.3279999999995
2700,518880.XSHG,2019-10-08,5.0,3.3985980000000002,,2700,sell,filled,9176.214600000001
2100,159901.XSHE,2019-10-08,5.0,2.2767209999999998,,2100,sell,filled,4781.1141
200,511010.XSHG,2019-10-08,6.935608679999998,115.59347799999998,,200,buy,filled,23118.695599999995
14500,159928.XSHE,2019-10-14,5.0,0.7462529999999999,,14500,sell,filled,10820.6685
800,159901.XSHE,2019-10-14,5.0,2.351646,,800,sell,filled,1881.3168
4200,518880.XSHG,2019-10-14,5.0,3.3703669999999994,,4200,buy,filled,14155.541399999998
10300,159928.XSHE,2019-10-21,5.0,0.736263,,10300,sell,filled,7583.5089
3200,518880.XSHG,2019-10-21,5.0,3.358638,,3200,sell,filled,10747.6416
2700,159901.XSHE,2019-10-21,5.0,2.311309,,2700,buy,filled,6240.5343
100,511010.XSHG,2019-10-21,5.0,115.45033499999998,,100,buy,filled,11545.033499999998
9400,159928.XSHE,2019-10-28,5.0,0.748251,,9400,sell,filled,7033.5594
300,159901.XSHE,2019-10-28,5.0,2.3816159999999997,,300,sell,filled,714.4848
100,511010.XSHG,2019-10-28,5.0,115.146738,,100,sell,filled,11514.6738
4500,518880.XSHG,2019-10-28,5.0,3.397394,,4500,buy,filled,15288.273
500,159928.XSHE,2019-11-04,5.0,0.765234,,500,sell,filled,382.61699999999996
146000,518880.XSHG,2019-11-04,148.3772742,3.387609,,146000,sell,filled,494590.914
7400,159901.XSHE,2019-11-04,5.378116499999998,2.4225749999999997,,7400,sell,filled,17927.054999999997
295200,512010.XSHG,2019-11-04,43.96968575999999,0.49649599999999994,,295200,buy,filled,146565.6192
3200,511010.XSHG,2019-11-04,110.57094047999999,115.178063,,3200,buy,filled,368569.8016
800,159928.XSHE,2019-11-11,5.0,0.767232,,800,sell,filled,613.7856
200,511010.XSHG,2019-11-11,6.904368719999999,115.072812,,200,sell,filled,23014.5624
15900,512010.XSHG,2019-11-11,5.0,0.49449399999999993,,15900,buy,filled,7862.454599999999
4700,159901.XSHE,2019-11-11,5.0,2.4394369999999994,,4700,buy,filled,11465.353899999996
300,511010.XSHG,2019-11-18,10.37903058,115.322562,,300,sell,filled,34596.7686
23500,512010.XSHG,2019-11-18,5.0,0.501501,,23500,buy,filled,11785.2735
9200,159901.XSHE,2019-11-18,6.556029479999999,2.375373,,9200,buy,filled,21853.4316
3000,159928.XSHE,2019-11-18,5.0,0.7577569999999999,,3000,buy,filled,2273.2709999999997
175400,159928.XSHE,2019-11-25,39.32040024,0.747252,,175400,sell,filled,131068.00080000001
2700,511010.XSHG,2019-11-25,93.66697926,115.63824600000001,,2700,sell,filled,312223.26420000003
94800,512010.XSHG,2019-11-25,13.807193399999997,0.48548499999999994,,94800,buy,filled,46023.977999999996
32100,159901.XSHE,2019-11-25,22.643490869999997,2.351349,,32100,buy,filled,75478.3029
617100,159939.XSHE,2019-11-25,98.58764915999998,0.532532,,617100,buy,filled,328625.4972
1200,159901.XSHE,2019-12-02,5.0,2.339658,,1200,sell,filled,2807.5896000000002
145200,159939.XSHE,2019-12-02,22.976680320000003,0.527472,,145200,sell,filled,76588.93440000001
40600,512010.XSHG,2019-12-02,5.718132419999998,0.4694689999999999,,40600,buy,filled,19060.441399999996
500,511010.XSHG,2019-12-02,17.397430049999997,115.98286699999998,,500,buy,filled,57991.43349999999
13500,159901.XSHE,2019-12-09,9.762877349999997,2.4105869999999996,,13500,sell,filled,32542.924499999994
2000,511010.XSHG,2019-12-09,69.5519784,115.91996400000001,,2000,sell,filled,231839.928
470000,512010.XSHG,2019-12-09,66.908025,0.474525,,470000,sell,filled,223026.75
28500,159939.XSHE,2019-12-09,5.0,0.553446,,28500,sell,filled,15773.211
804500,159949.XSHE,2019-12-09,151.47777644999996,0.6276269999999999,,804500,buy,filled,504925.92149999994
800,511010.XSHG,2019-12-16,27.776675519999998,115.736148,,800,sell,filled,92588.9184
10800,159949.XSHE,2019-12-16,5.0,0.6426419999999999,,10800,buy,filled,6940.5336
9900,159901.XSHE,2019-12-16,7.239181949999999,2.437435,,9900,buy,filled,24130.606499999998
92100,159939.XSHE,2019-12-16,15.764849099999996,0.5705699999999999,,92100,buy,filled,52549.49699999999
9100,159901.XSHE,2019-12-23,6.77453868,2.481516,,9100,sell,filled,22581.7956
300,511010.XSHG,2019-12-23,10.428121439999998,115.868016,,300,sell,filled,34760.4048
21700,159949.XSHE,2019-12-23,5.0,0.643643,,21700,buy,filled,13967.0531
83500,159939.XSHE,2019-12-23,14.393078699999998,0.5745739999999999,,83500,buy,filled,47976.929
12300,159901.XSHE,2019-12-30,9.11255832,2.469528,,12300,sell,filled,30375.1944
14700,159949.XSHE,2019-12-30,5.0,0.645354,,14700,sell,filled,9486.7038
64200,159939.XSHE,2019-12-30,11.027736719999996,0.5725719999999999,,64200,buy,filled,36759.12239999999
1600,159901.XSHE,2020-01-06,5.0,2.564433,,1600,sell,filled,4103.0928
900,511010.XSHG,2020-01-06,31.3830855,116.23365,,900,sell,filled,104610.285
8200,159939.XSHE,2020-01-06,5.0,0.5954039999999999,,8200,sell,filled,4882.3128
18900,159949.XSHE,2020-01-06,5.0,0.666666,,18900,buy,filled,12599.9874
1000,511260.XSHG,2020-01-06,31.573241699999997,105.24413899999999,,1000,buy,filled,105244.139
76200,159939.XSHE,2020-01-13,14.1590268,0.61938,,76200,sell,filled,47196.756
28400,159949.XSHE,2020-01-13,5.915478599999999,0.694305,,28400,sell,filled,19718.262
17900,159901.XSHE,2020-01-13,14.142598469999996,2.6336309999999994,,17900,buy,filled,47141.99489999999
200,511260.XSHG,2020-01-13,6.341194859999999,105.68658099999999,,200,buy,filled,21137.316199999997
51000,159939.XSHE,2020-01-20,9.705784499999998,0.634365,,51000,sell,filled,32352.614999999998
1200,511260.XSHG,2020-01-20,37.96108091999999,105.447447,,1200,sell,filled,126536.93639999999
7600,159949.XSHE,2020-01-20,5.0,0.7057049999999999,,7600,buy,filled,5363.357999999999
4500,159901.XSHE,2020-01-20,5.0,2.6416389999999996,,4500,buy,filled,11887.375499999998
1200,511010.XSHG,2020-01-20,42.08320115999999,116.897781,,1200,buy,filled,140277.33719999998
262400,159901.XSHE,2020-02-03,183.86331264,2.335662,,262400,sell,filled,612877.7088
67800,159949.XSHE,2020-02-03,13.024902059999999,0.640359,,67800,sell,filled,43416.3402
112600,159939.XSHE,2020-02-03,19.476737279999995,0.5765759999999999,,112600,buy,filled,64922.45759999999
492300,512980.XSHG,2020-02-03,116.7917751,0.79079,,492300,buy,filled,389305.917
1700,511010.XSHG,2020-02-03,60.16717706999999,117.97485699999999,,1700,buy,filled,200557.25689999998
133300,159939.XSHE,2020-02-10,25.408206359999998,0.635364,,133300,sell,filled,84694.0212
289200,159949.XSHE,2020-02-10,64.83158352,0.747252,,289200,sell,filled,216105.2784
2900,511010.XSHG,2020-02-10,102.92063633999999,118.299582,,2900,sell,filled,343068.7878
