trade_date,sh000300,sz399101,sz399006,sh000510
2023-07-04,3899.013,11996.452,2232.75,4666.454
2023-07-05,3868.805,11875.266,2212.415,4631.478
2023-07-06,3842.755,11837.16,2192.187,4602.777
2023-07-07,3825.699,11757.633,2169.208,4575.245
2023-07-10,3844.327,11801.212,2198.865,4599.225
2023-07-11,3869.486,11899.249,2216.779,4630.226
2023-07-12,3843.437,11783.393,2196.852,4592.522
2023-07-13,3898.423,11923.15,2237.515,4656.57
2023-07-14,3899.103,11897.893,2224.096,4655.083
2023-07-17,3867.175,11826.842,2207.445,4620.031
2023-07-18,3854.939,11803.563,2200.619,4605.965
2023-07-19,3850.866,11773.183,2177.247,4598.639
2023-07-20,3823.695,11651.334,2155.647,4560.557
2023-07-21,3821.91,11615.459,2163.117,4555.168
2023-07-24,3805.221,11571.456,2146.929,4536.15
2023-07-25,3915.115,11804.781,2192.897,4654.941
2023-07-26,3907.013,11737.179,2191.169,4641.918
2023-07-27,3902.346,11677.665,2184.096,4629.148
2023-07-28,3992.738,11818.286,2219.538,4716.892
2023-07-31,4014.63,11950.713,2236.673,4748.798
2023-08-01,3998.001,11918.401,2223.796,4737.646
2023-08-02,3969.895,11884.082,2218.565,4707.977
2023-08-03,4004.984,11914.754,2241.983,4736.3
2023-08-04,4020.579,11965.776,2263.373,4756.875
2023-08-07,3990.153,11915.919,2240.775,4723.63
2023-08-08,3979.732,11872.175,2228.909,4708.653
2023-08-09,3967.565,11772.338,2228.731,4687.988
2023-08-10,3975.717,11781.979,2239.306,4694.568
2023-08-11,3884.254,11555.849,2187.036,4592.598
2023-08-14,3855.906,11545.819,2164.693,4568.654
2023-08-15,3846.536,11473.767,2148.674,4545.506
2023-08-16,3818.334,11346.748,2132.969,4504.923
2023-08-17,3831.101,11434.562,2147.061,4525.901
2023-08-18,3784.004,11229.378,2118.925,4461.027
2023-08-21,3729.555,11110.617,2084.969,4403.243
2023-08-22,3758.227,11173.771,2086.941,4435.35
2023-08-23,3696.634,10943.428,2038.976,4356.414
2023-08-24,3723.429,11006.614,2064.573,4386.997
2023-08-25,3709.152,10836.73,2040.399,4355.353
2023-08-28,3752.619,10952.291,2060.044,4404.903
2023-08-29,3790.107,11224.616,2118.194,4468.55
2023-08-30,3788.51,11274.78,2117.125,4475.708
2023-08-31,3765.268,11213.644,2102.575,4450.738
2023-09-01,3791.491,11240.019,2100.258,4475.648
2023-09-04,3848.952,11398.909,2118.034,4545.56
2023-09-05,3820.317,11329.544,2111.327,4513.358
2023-09-06,3812.028,11329.791,2101.398,4505.963
2023-09-07,3758.475,11124.694,2056.98,4436.193
2023-09-08,3739.993,11106.976,2049.765,4416.735
2023-09-11,3767.537,11221.918,2063.189,4452.487
2023-09-12,3760.605,11239.01,2051.039,4445.427
2023-09-13,3736.651,11092.892,2027.729,4411.325
2023-09-14,3733.508,11013.172,2011.883,4403.422
2023-09-15,3708.777,10988.12,2002.728,4377.129
2023-09-18,3727.711,11055.519,2020.467,4398.782
2023-09-19,3720.502,10959.447,2002.665,4383.56
2023-09-20,3705.69,10893.478,1987.296,4362.471
2023-09-21,3672.445,10804.585,1967.607,4325.589
2023-09-22,3738.933,10999.746,2013.344,4406.912
2023-09-25,3714.604,10950.498,2005.255,4378.568
2023-09-26,3692.893,10896.977,1989.828,4353.025
2023-09-27,3700.495,10947.523,2006.224,4367.346
2023-09-28,3689.517,10994.752,2003.908,4362.855
2023-10-09,3684.727,10993.596,1998.607,4355.796
2023-10-10,3657.126,10955.887,1987.938,4327.524
2023-10-11,3667.548,10976.057,2003.902,4340.317
2023-10-12,3702.382,11065.049,2019.102,4378.92
2023-10-13,3663.41,10983.559,1996.601,4335.207
2023-10-16,3626.597,10872.288,1956.723,4289.102
2023-10-17,3639.402,10869.256,1961.886,4299.814
2023-10-18,3610.577,10719.403,1938.435,4257.596
2023-10-19,3533.545,10559.166,1913.702,4173.819
2023-10-20,3510.589,10468.083,1896.946,4142.974
2023-10-23,3474.244,10304.928,1864.909,4089.344
2023-10-24,3487.13,10417.508,1880.814,4108.195
2023-10-25,3504.458,10533.179,1863.796,4126.727
2023-10-26,3514.145,10563.375,1875.858,4138.416
2023-10-27,3562.385,10755.915,1929.909,4202.455
2023-10-30,3583.772,10897.444,1977.686,4237.011
2023-10-31,3572.506,10829.466,1968.226,4219.436
2023-11-01,3571.027,10800.098,1959.127,4215.808
2023-11-02,3554.189,10691.845,1939.705,4192.181
2023-11-03,3584.136,10819.532,1968.213,4232.31
2023-11-06,3632.608,11039.904,2032.335,4294.107
2023-11-07,3619.759,11050.449,2022.766,4283.798
2023-11-08,3611.072,11063.977,2023.13,4277.983
2023-11-09,3612.826,11005.062,2018.385,4276.234
2023-11-10,3586.489,10966.373,2005.235,4247.063
2023-11-13,3579.414,11024.335,2009.214,4250.077
2023-11-14,3582.058,11058.085,2004.813,4253.298
2023-11-15,3607.245,11137.682,2015.364,4283.705
2023-11-16,3572.364,11038.502,1978.118,4239.675
2023-11-17,3568.069,11085.156,1986.526,4241.082
2023-11-20,3576.323,11158.847,1992.97,4254.289
2023-11-21,3581.067,11119.113,1984.271,4253.417
2023-11-22,3544.416,10978.904,1950.008,4203.63
2023-11-23,3561.52,11075.805,1961.351,4228.8
2023-11-24,3538.009,10960.332,1937.94,4194.906
2023-11-27,3511.942,10911.457,1926.201,4170.409
2023-11-28,3518.523,10963.332,1938.423,4181.669
2023-11-29,3488.307,10881.506,1917.903,4148.031
2023-11-30,3496.203,10837.902,1922.591,4150.265
2023-12-01,3482.881,10857.889,1926.284,4144.43
2023-12-04,3460.138,10827.698,1908.917,4121.324
2023-12-05,3394.257,10617.807,1871.096,4040.308
2023-12-06,3399.598,10686.263,1881.942,4051.592
2023-12-07,3391.282,10654.715,1877.212,4041.103
2023-12-08,3399.462,10612.982,1892.178,4054.91
2023-12-11,3419.455,10734.57,1915.737,4082.765
2023-12-12,3426.803,10758.195,1903.871,4089.461
2023-12-13,3369.605,10640.944,1872.341,4023.505
2023-12-14,3351.964,10591.182,1860.513,4003.955
2023-12-15,3341.552,10565.354,1848.501,3990.256
2023-12-18,3329.366,10439.84,1819.995,3965.11
2023-12-19,3334.041,10446.965,1827.672,3970.667
2023-12-20,3297.502,10309.431,1802.881,3925.358
2023-12-21,3330.87,10396.515,1832.616,3965.895
2023-12-22,3337.228,10313.169,1825.842,3965.486
2023-12-25,3347.451,10332.631,1831.569,3977.709
2023-12-26,3324.79,10219.694,1808.5,3948.557
2023-12-27,3336.357,10276.162,1809.832,3959.046
2023-12-28,3414.54,10495.58,1879.496,4054.184
2023-12-29,3431.11,10630.94,1891.366,4079.405
2024-01-02,3386.352,10555.621,1855.922,4030.379
2024-01-03,3378.297,10481.832,1834.732,4018.728
2024-01-04,3347.052,10393.984,1801.761,3979.079
2024-01-05,3329.111,10256.997,1775.577,3946.388
2024-01-08,3286.056,10055.726,1744.411,3888.804
2024-01-09,3292.499,10092.37,1750.775,3898.321
2024-01-10,3277.129,10017.183,1743.198,3878.456
2024-01-11,3295.672,10182.296,1777.272,3910.386
2024-01-12,3284.167,10113.005,1761.16,3894.864
2024-01-15,3280.92,10078.113,1745.609,3889.005
2024-01-16,3300.876,10079.015,1752.23,3902.64
2024-01-17,3229.082,9819.469,1699.62,3810.065
2024-01-18,3274.729,9840.383,1732.358,3858.226
2024-01-19,3269.776,9761.081,1715.436,3846.483
2024-01-22,3218.902,9308.447,1666.88,3758.494
2024-01-23,3231.933,9401.418,1687.614,3784.035
2024-01-24,3277.109,9506.706,1696.188,3831.15
2024-01-25,3342.919,9745.621,1720.783,3916.816
2024-01-26,3333.821,9661.145,1682.478,3895.914
2024-01-29,3303.96,9410.876,1623.812,3846.097
2024-01-30,3245.039,9155.852,1583.771,3772.667
2024-01-31,3215.352,8857.252,1573.372,3720.824
2024-02-01,3217.711,8809.616,1589.037,3721.228
2024-02-02,3179.628,8540.831,1550.374,3663.775
2024-02-05,3200.422,8205.07,1562.61,3663.414
2024-02-06,3311.692,8624.258,1667.445,3825.407
2024-02-07,3343.63,8814.163,1707.02,3902.192
2024-02-08,3364.93,9084.839,1726.859,3934.247
2024-02-19,3403.808,9199.026,1746.422,3976.735
2024-02-20,3410.854,9229.761,1746.176,3978.074
2024-02-21,3456.871,9323.489,1752.478,4021.935
2024-02-22,3486.675,9442.165,1757.869,4056.429
2024-02-23,3489.742,9559.342,1758.193,4064.844
2024-02-26,3453.359,9614.681,1751.703,4034.638
2024-02-27,3494.787,9844.378,1793.979,4094.547
2024-02-28,3450.26,9490.146,1748.97,4026.964
2024-02-29,3516.083,9801.949,1807.034,4118.961
2024-03-01,3537.804,9901.698,1824.035,4147.924
2024-03-04,3540.869,9912.312,1834.833,4156.215
2024-03-05,3565.514,9847.347,1833.661,4170.822
2024-03-06,3551.048,9864.673,1832.58,4158.084
2024-03-07,3529.72,9738.698,1789.936,4124.081
2024-03-08,3544.91,9863.589,1807.294,4152.904
2024-03-11,3589.264,10046.943,1890.41,4212.496
2024-03-12,3597.494,10130.771,1906.037,4221.119
2024-03-13,3572.361,10126.258,1895.147,4200.646
2024-03-14,3562.223,10050.373,1883.021,4189.248
2024-03-15,3569.993,10146.429,1884.088,4207.046
2024-03-18,3603.528,10312.295,1926.396,4250.215
2024-03-19,3577.63,10267.442,1906.938,4217.702
2024-03-20,3585.384,10338.205,1909.245,4229.901
2024-03-21,3581.09,10332.059,1897.094,4219.376
2024-03-22,3545.002,10214.129,1869.175,4176.056
2024-03-25,3525.763,10015.121,1833.441,4142.667
2024-03-26,3543.747,10033.811,1841.535,4157.109
2024-03-27,3502.787,9753.816,1789.819,4093.018
2024-03-28,3520.965,9915.063,1806.897,4127.859
2024-03-29,3537.484,9998.531,1818.203,4154.54
2024-04-01,3595.647,10219.133,1872.118,4231.905
2024-04-02,3580.676,10160.329,1860.494,4214.182
2024-04-03,3567.803,10098.222,1840.412,4200.941
2024-04-08,3536.408,9944.918,1807.048,4158.937
2024-04-09,3533.487,10040.153,1827.579,4164.404
2024-04-10,3504.709,9858.905,1789.941,4125.57
2024-04-11,3504.245,9852.881,1782.085,4128.577
2024-04-12,3475.839,9795.34,1762.877,4099.498
2024-04-15,3549.076,9749.453,1795.518,4173.034
2024-04-16,3511.115,9387.59,1760.2,4107.536
2024-04-17,3565.403,9720.563,1797.311,4185.715
2024-04-18,3569.802,9729.847,1787.489,4186.644
2024-04-19,3541.662,9648.363,1756.001,4156.637
2024-04-22,3530.905,9614.988,1750.463,4136.699
2024-04-23,3506.225,9582.475,1753.161,4101.907
2024-04-24,3521.622,9678.844,1765.41,4128.709
2024-04-25,3530.281,9712.959,1764.727,4135.89
2024-04-26,3584.269,9855.982,1823.741,4204.261
2024-04-29,3623.912,10091.379,1887.571,4260.22
2024-04-30,3604.394,10020.906,1858.393,4232.689
2024-05-06,3657.877,10215.365,1895.208,4301.888
2024-05-07,3659.008,10233.633,1892.539,4304.149
2024-05-08,3630.223,10075.159,1865.108,4261.39
2024-05-09,3664.561,10205.014,1900.009,4311.919
2024-05-10,3666.277,10140.469,1878.165,4305.791
2024-05-13,3664.691,10069.988,1860.366,4293.766
2024-05-14,3657.045,10112.141,1855.598,4285.799
2024-05-15,3626.056,10032.938,1838.887,4251.002
2024-05-16,3640.359,10047.351,1844.211,4260.767
2024-05-17,3677.97,10166.482,1864.939,4307.943
2024-05-20,3690.962,10213.261,1875.928,4326.882
2024-05-21,3676.161,10134.805,1861.481,4302.332
2024-05-22,3684.451,10153.774,1877.927,4307.327
2024-05-23,3641.792,9976.901,1852.067,4248.861
2024-05-24,3601.475,9872.262,1818.562,4202.585
2024-05-27,3635.708,9947.646,1830.958,4243.427
2024-05-28,3609.172,9842.608,1806.255,4209.598
2024-05-29,3613.522,9894.795,1811.068,4218.596
2024-05-30,3594.312,9875.526,1813.155,4197.955
2024-05-31,3579.925,9878.249,1805.109,4182.707
2024-06-03,3588.748,9823.14,1819.455,4189.856
2024-06-04,3615.671,9866.413,1843.592,4228.104
2024-06-05,3594.794,9771.715,1833.55,4199.365
2024-06-06,3592.245,9614.219,1820.448,4189.645
2024-06-07,3574.114,9623.545,1781.07,4167.532
2024-06-11,3542.877,9659.684,1787.302,4140.494
2024-06-12,3544.123,9730.148,1779.418,4145.07
2024-06-13,3526.131,9668.987,1777.791,4120.633
2024-06-14,3541.533,9707.852,1791.362,4134.262
2024-06-17,3536.199,9730.493,1806.193,4132.527
2024-06-18,3545.59,9790.082,1811.365,4146.0
2024-06-19,3528.749,9693.107,1788.496,4120.393
2024-06-20,3503.282,9510.227,1762.701,4080.567
2024-06-21,3495.62,9519.738,1755.876,4074.683
2024-06-24,3476.81,9303.429,1731.515,4040.092
2024-06-25,3457.902,9269.224,1700.025,4015.318
2024-06-26,3480.265,9459.68,1730.642,4052.838
2024-06-27,3454.118,9304.222,1703.201,4009.552
2024-06-28,3461.657,9353.758,1683.43,4023.333
2024-07-01,3478.183,9434.87,1682.692,4046.462
2024-07-02,3471.786,9372.193,1665.035,4029.674
2024-07-03,3463.414,9300.938,1660.124,4017.388
2024-07-04,3445.813,9165.485,1647.22,3991.194
2024-07-05,3431.061,9206.481,1655.594,3985.524
2024-07-08,3401.76,9051.085,1628.758,3945.643
2024-07-09,3439.811,9218.844,1652.117,3997.4
2024-07-10,3428.966,9206.426,1651.11,3985.721
2024-07-11,3468.169,9402.931,1685.118,4043.577
2024-07-12,3472.401,9394.076,1683.629,4046.253
2024-07-15,3476.247,9332.082,1673.007,4039.643
2024-07-16,3498.283,9393.102,1696.336,4064.56
2024-07-17,3501.584,9308.41,1696.451,4057.221
2024-07-18,3520.931,9311.972,1717.709,4079.294
2024-07-19,3539.016,9325.902,1725.487,4094.486
2024-07-22,3514.925,9316.187,1723.914,4073.013
2024-07-23,3439.878,9067.628,1671.443,3975.661
2024-07-24,3418.166,8952.357,1650.908,3946.051
2024-07-25,3399.272,8966.583,1644.454,3925.345
2024-07-26,3409.293,9092.924,1659.534,3948.59
2024-07-29,3390.742,9061.402,1635.675,3924.42
2024-07-30,3369.382,9040.373,1630.951,3901.814
2024-07-31,3442.084,9330.225,1688.142,3997.473
2024-08-01,3419.267,9288.087,1665.973,3970.35
2024-08-02,3384.392,9175.867,1638.304,3926.467
2024-08-05,3343.321,8972.208,1607.288,3869.256
2024-08-06,3342.979,9083.905,1627.355,3879.573
2024-08-07,3341.489,9070.104,1620.332,3877.822
2024-08-08,3342.937,9078.874,1611.509,3876.532
2024-08-09,3331.627,9024.167,1595.642,3861.374
2024-08-12,3325.865,8978.91,1592.394,3854.762
2024-08-13,3334.39,9018.94,1607.186,3864.832
2024-08-14,3309.239,8935.696,1584.328,3830.212
2024-08-15,3341.953,9000.193,1592.71,3866.779
2024-08-16,3345.634,8958.635,1591.461,3867.005
2024-08-19,3356.968,8944.73,1589.287,3878.345
2024-08-20,3332.703,8816.152,1567.969,3844.693
2024-08-21,3321.635,8808.339,1558.512,3834.752
2024-08-22,3313.136,8719.75,1546.631,3818.683
2024-08-23,3327.191,8716.82,1546.903,3833.189
2024-08-26,3324.223,8754.966,1545.309,3832.698
2024-08-27,3305.334,8652.166,1530.744,3807.537
2024-08-28,3286.496,8675.837,1531.45,3790.86
2024-08-29,3277.681,8791.609,1541.4,3795.784
2024-08-30,3321.432,8996.182,1580.459,3851.871
2024-09-02,3265.011,8834.523,1536.95,3780.445
2024-09-03,3273.428,8922.527,1556.321,3800.663
2024-09-04,3252.165,8863.75,1554.64,3777.34
2024-09-05,3257.758,8901.813,1564.723,3785.989
2024-09-06,3231.346,8758.019,1538.072,3747.959
2024-09-09,3192.952,8695.919,1539.038,3706.379
2024-09-10,3195.755,8726.878,1539.98,3710.913
2024-09-11,3186.13,8719.527,1558.328,3709.197
2024-09-12,3172.475,8669.127,1551.814,3691.625
2024-09-13,3159.247,8585.935,1535.168,3671.058
2024-09-18,3171.01,8562.845,1533.473,3685.02
2024-09-19,3196.036,8682.382,1546.474,3716.394
2024-09-20,3201.05,8678.938,1536.599,3717.166
2024-09-23,3212.764,8682.624,1530.506,3725.781
2024-09-24,3351.909,9020.084,1615.322,3885.173
2024-09-25,3401.533,9091.158,1641.542,3937.374
2024-09-26,3545.32,9426.37,1714.144,4103.823
2024-09-27,3703.685,9914.039,1885.489,4298.562
2024-09-30,4017.855,10775.48,2175.086,4684.891
2024-10-08,4256.096,11364.877,2550.276,4981.297
2024-10-09,3955.984,10596.7,2280.096,4630.939
2024-10-10,3997.788,10585.709,2212.909,4661.03
2024-10-11,3887.167,10207.106,2100.871,4516.474
2024-10-14,3961.342,10479.901,2155.403,4609.553
2024-10-15,3855.995,10292.055,2085.986,4495.565
2024-10-16,3831.589,10250.643,2039.95,4464.919
2024-10-17,3788.222,10203.815,2033.484,4418.554
2024-10-18,3925.234,10550.402,2195.101,4581.324
2024-10-21,3935.197,10703.25,2210.335,4614.352
2024-10-22,3957.776,10849.307,2216.99,4644.918
2024-10-23,3973.209,10880.89,2205.302,4664.254
2024-10-24,3928.833,10792.453,2175.095,4610.736
2024-10-25,3956.421,10961.126,2238.897,4655.914
2024-10-28,3964.157,11122.16,2229.118,4674.821
2024-10-29,3924.649,11021.211,2177.306,4628.608
2024-10-30,3889.449,11075.242,2151.515,4603.98
2024-10-31,3891.04,11172.668,2164.462,4614.79
2024-11-01,3890.02,10973.452,2123.738,4597.452
2024-11-04,3944.762,11182.337,2185.984,4665.202
2024-11-05,4044.573,11465.162,2289.841,4789.762
2024-11-06,4024.283,11503.519,2265.833,4775.623
2024-11-07,4145.695,11700.746,2350.76,4893.306
2024-11-08,4104.047,11683.896,2321.587,4860.884
2024-11-11,4131.131,11891.396,2392.443,4913.931
2024-11-12,4085.743,11793.347,2390.803,4862.386
2024-11-13,4110.89,11789.638,2417.252,4883.98
2024-11-14,4039.619,11493.466,2334.964,4779.675
2024-11-15,3968.831,11249.241,2243.62,4687.886
2024-11-18,3950.381,11040.002,2190.95,4648.174
2024-11-19,3976.891,11247.85,2256.607,4692.881
2024-11-20,3985.773,11414.79,2267.855,4715.842
2024-11-21,3989.298,11452.257,2265.866,4716.755
2024-11-22,3865.699,11083.41,2175.571,4566.552
2024-11-25,3848.091,11106.774,2175.184,4544.747
2024-11-26,3840.185,11024.553,2150.097,4524.867
2024-11-27,3907.045,11231.845,2208.781,4608.378
2024-11-28,3872.551,11162.251,2169.803,4565.127
2024-11-29,3916.583,11315.81,2224.003,4620.272
2024-12-02,3947.632,11528.469,2255.498,4669.069
2024-12-03,3951.891,11508.869,2245.499,4666.909
2024-12-04,3930.557,11369.615,2213.406,4635.875
2024-12-05,3921.588,11449.572,2221.457,4631.032
2024-12-06,3973.141,11589.237,2267.064,4694.326
2024-12-09,3966.571,11556.469,2248.627,4682.517
2024-12-10,3995.637,11651.89,2264.051,4715.939
2024-12-11,3988.831,11739.104,2261.582,4717.178
2024-12-12,4028.505,11859.422,2292.145,4759.412
2024-12-13,3933.181,11642.378,2235.259,4649.947
2024-12-16,3911.842,11508.037,2201.532,4617.171
2024-12-17,3922.033,11328.997,2201.181,4616.946
2024-12-18,3941.89,11391.585,2202.137,4643.693
2024-12-19,3945.464,11447.077,2213.543,4653.508
2024-12-20,3927.744,11489.225,2209.662,4639.215
2024-12-23,3933.572,11230.36,2187.945,4626.137
2024-12-24,3983.688,11362.362,2213.548,4682.222
2024-12-25,3985.629,11221.075,2201.296,4673.144
2024-12-26,3987.48,11332.962,2209.846,4684.843
2024-12-27,3981.031,11366.555,2204.896,4678.684
2024-12-30,3999.055,11331.355,2206.285,4693.232
2024-12-31,3934.911,11051.616,2141.596,4608.941
2025-01-02,3820.395,10772.961,2060.442,4473.66
2025-01-03,3775.165,10509.539,2015.967,4411.035
2025-01-06,3768.97,10492.066,2014.19,4402.911
2025-01-07,3796.106,10676.451,2028.358,4440.993
2025-01-08,3789.215,10643.034,2008.444,4428.278
2025-01-09,3779.877,10669.272,2010.66,4424.244
2025-01-10,3732.481,10459.208,1975.305,4365.54
2025-01-13,3722.513,10437.051,1982.459,4358.195
2025-01-14,3820.54,10845.537,2075.756,4484.094
2025-01-15,3796.026,10790.79,2037.933,4452.022
2025-01-16,3800.384,10838.654,2051.351,4458.955
2025-01-17,3812.343,10885.626,2067.275,4476.982
2025-01-20,3829.676,10981.642,2104.728,4499.543
2025-01-21,3832.615,11010.612,2112.39,4507.059
2025-01-22,3797.017,10915.835,2101.035,4466.655
2025-01-23,3803.744,10854.927,2093.313,4463.967
2025-01-24,3832.864,10980.319,2121.839,4504.01
2025-01-27,3817.08,10870.267,2063.82,4478.661
2025-02-05,3795.085,10921.34,2062.923,4468.244
2025-02-06,3842.831,11197.029,2120.745,4540.917
2025-02-07,3892.703,11358.487,2174.351,4606.188
2025-02-10,3901.062,11469.738,2183.877,4627.011
2025-02-11,3883.135,11447.175,2152.732,4603.135
2025-02-12,3919.862,11595.852,2191.76,4652.666
2025-02-13,3905.14,11482.72,2176.156,4630.565
2025-02-14,3939.009,11544.404,2215.298,4675.974
2025-02-17,3947.398,11622.389,2226.615,4681.518
2025-02-18,3912.783,11446.748,2182.574,4629.25
2025-02-19,3940.16,11647.151,2226.982,4674.283
2025-02-20,3928.896,11744.937,2225.584,4667.879
2025-02-21,3978.444,11910.529,2281.512,4734.862
2025-02-24,3969.717,11921.781,2266.244,4725.35
2025-02-25,3925.651,11818.442,2240.589,4673.992
2025-02-26,3959.941,11933.754,2268.215,4712.621
2025-02-27,3968.116,11887.493,2256.508,4712.329
2025-02-28,3890.049,11535.805,2170.392,4606.357
2025-03-03,3888.474,11544.453,2196.525,4611.577
2025-03-04,3885.221,11628.731,2190.078,4613.799
2025-03-05,3902.571,11698.09,2190.362,4632.246
2025-03-06,3956.237,11901.814,2234.689,4704.576
2025-03-07,3944.014,11856.307,2205.307,4690.556
2025-03-10,3928.802,11866.808,2199.877,4677.525
2025-03-11,3941.416,11896.977,2204.03,4692.039
2025-03-12,3927.232,11937.51,2191.268,4676.305
2025-03-13,3911.579,11816.003,2166.004,4648.529
2025-03-14,4006.557,12022.22,2226.716,4755.15
2025-03-17,3996.788,12051.532,2215.127,4748.098
2025-03-18,4007.723,12100.565,2228.644,4765.553
2025-03-19,4010.168,12061.827,2222.347,4758.89
2025-03-20,3974.992,11999.134,2200.032,4718.182
2025-03-21,3914.696,11773.605,2152.279,4642.744
2025-03-24,3934.849,11707.062,2152.555,4661.755
2025-03-25,3932.295,11655.388,2145.479,4653.248
2025-03-26,3919.357,11711.977,2139.902,4638.728
2025-03-27,3932.412,11707.225,2145.095,4652.066
2025-03-28,3915.166,11600.494,2128.209,4627.14
2025-03-31,3887.306,11458.966,2103.699,4591.713
2025-04-01,3887.684,11495.888,2101.878,4596.438
2025-04-02,3884.386,11509.745,2104.625,4590.67
2025-04-03,3861.503,11362.964,2065.403,4554.248
2025-04-07,3589.441,10382.196,1807.206,4199.092
2025-04-08,3650.759,10229.243,1840.312,4259.31
2025-04-09,3686.794,10373.903,1858.356,4311.839
2025-04-10,3735.115,10646.072,1900.528,4376.277
2025-04-11,3750.517,10749.208,1926.37,4400.643
2025-04-14,3759.142,10883.5,1932.913,4417.522
2025-04-15,3761.235,10846.504,1930.399,4412.311
2025-04-16,3772.82,10722.189,1907.109,4415.376
2025-04-17,3772.222,10731.069,1908.776,4412.419
2025-04-18,3772.523,10755.472,1913.97,4413.141
2025-04-21,3784.881,10940.275,1944.318,4444.332
2025-04-22,3783.952,10938.306,1928.432,4436.51
2025-04-23,3786.882,11022.106,1949.162,4444.965
2025-04-24,3784.357,10957.111,1935.858,4435.184
2025-04-25,3786.994,11007.023,1947.186,4443.175
2025-04-28,3781.619,10896.922,1934.457,4432.139
2025-04-29,3775.077,10929.327,1931.942,4431.634
2025-04-30,3770.571,10996.259,1948.03,4435.81
2025-05-06,3808.542,11238.886,1986.409,4494.626
2025-05-07,3831.627,11268.433,1996.51,4517.504
2025-05-08,3852.896,11359.705,2029.452,4543.64
2025-05-09,3846.157,11268.518,2011.767,4526.242
2025-05-12,3890.61,11419.346,2064.714,4583.192
2025-05-13,3896.258,11395.757,2062.261,4584.7
2025-05-14,3943.211,11446.473,2083.142,4626.075
2025-05-15,3907.199,11300.351,2043.247,4578.177
2025-05-16,3889.085,11346.563,2039.445,4563.02
2025-05-19,3877.145,11391.049,2032.756,4552.415
2025-05-20,3898.171,11510.625,2048.459,4579.383
2025-05-21,3916.381,11519.967,2065.39,4599.666
2025-05-22,3913.865,11427.406,2045.566,4585.834
2025-05-23,3882.274,11337.279,2021.499,4549.888
2025-05-26,3860.107,11360.477,2005.259,4531.735
2025-05-27,3839.397,11325.678,1991.643,4504.864
2025-05-28,3836.237,11297.047,1985.383,4497.616
2025-05-29,3858.7,11450.919,2012.548,4532.182
2025-05-30,3840.232,11333.104,1993.188,4503.46
2025-06-03,3852.013,11407.543,2002.7,4512.075
2025-06-04,3868.743,11525.471,2024.933,4533.834
2025-06-05,3877.556,11566.371,2048.615,4549.539
2025-06-06,3873.984,11540.635,2039.435,4545.098
2025-06-09,3885.246,11622.615,2061.291,4562.765
2025-06-10,3865.465,11539.63,2037.271,4536.046
2025-06-11,3894.625,11617.57,2061.867,4567.492
2025-06-12,3892.199,11622.059,2067.154,4566.604
2025-06-13,3864.182,11481.936,2043.824,4532.795
2025-06-16,3873.795,11546.177,2057.323,4543.99
2025-06-17,3870.379,11542.034,2049.943,4537.182
2025-06-18,3874.971,11556.341,2054.729,4540.412
2025-06-19,3843.091,11411.9,2026.817,4499.817
2025-06-20,3846.644,11347.746,2009.893,4492.541
2025-06-23,3857.902,11447.533,2017.634,4509.886
2025-06-24,3904.034,11638.89,2064.135,4570.189
2025-06-25,3960.066,11765.492,2128.392,4631.266
2025-06-26,3946.02,11721.661,2114.425,4614.444
2025-06-27,3921.758,11769.737,2124.344,4601.767
2025-06-30,3936.079,11887.958,2153.014,4630.453
2025-07-01,3942.762,11937.15,2147.919,4636.789
2025-07-02,3943.685,11859.993,2123.719,4627.656
2025-07-03,3968.068,11978.997,2164.088,4656.906
2025-07-04,3982.203,11940.085,2156.234,4662.514
2025-07-07,3965.175,11927.724,2130.186,4639.96
2025-07-08,3998.453,12071.044,2181.077,4687.576
2025-07-09,3991.401,12059.76,2184.675,4676.051
2025-07-10,4010.024,12093.587,2189.577,4696.438
2025-07-11,4014.807,12111.724,2207.097,4707.077
2025-07-14,4017.668,12151.333,2197.068,4709.778
2025-07-15,4019.064,12149.07,2235.049,4717.888
2025-07-16,4007.202,12152.674,2230.194,4707.352
2025-07-17,4034.491,12308.049,2269.327,4749.736
2025-07-18,4058.549,12345.792,2277.152,4773.239
2025-07-21,4085.607,12493.557,2296.883,4808.622
2025-07-22,4118.958,12548.314,2310.856,4849.167
2025-07-23,4119.769,12486.28,2310.671,4844.326
2025-07-24,4149.037,12622.125,2345.367,4888.719
2025-07-25,4127.163,12641.04,2340.056,4871.116
2025-07-28,4135.824,12698.067,2362.6,4885.775
2025-07-29,4152.025,12720.103,2406.594,4910.19
2025-07-30,4151.238,12658.692,2367.684,4899.198
2025-07-31,4075.591,12481.756,2328.313,4813.39
2025-08-01,4054.929,12487.89,2322.627,4792.42
2025-08-04,4070.702,12563.114,2334.323,4814.067
2025-08-05,4103.45,12664.01,2343.376,4846.508
2025-08-06,4113.485,12748.39,2358.955,4866.336
2025-08-07,4114.666,12756.951,2342.861,4864.07
2025-08-08,4104.967,12752.108,2333.959,4852.413
2025-08-11,4122.511,12913.026,2379.816,4886.844
2025-08-12,4143.825,12940.664,2409.398,4907.8
2025-08-13,4176.578,13083.52,2496.504,4956.026
2025-08-14,4173.313,12953.793,2469.656,4939.055
2025-08-15,4202.353,13140.076,2534.219,4985.83
2025-08-18,4239.413,13335.04,2606.202,5038.681
