trade_date,cash,positions_value,total_value,daily_return,cash_ratio,exposure,gross_traded,transaction_cost,holdings
2024-11-21,93.06336888147052,508354.5,508447.56336888147,0.0013719324043781622,0.00018303434923524757,0.9998169656507647,0.0,0.0,SH513500;SZ159518;SZ159529
2024-11-22,93.06336888147052,514533.9,514626.9633688815,0.01215346565741493,0.00018083655833393104,0.9998191634416661,0.0,0.0,SH513500;SZ159518;SZ159529
2024-11-25,93.06336888147052,526547.7,526640.7633688814,0.02334467654270278,0.0001767112904176865,0.9998232887095823,0.0,0.0,SH513500;SZ159518;SZ159529
2024-11-26,270.06426888145506,525560.4,525830.4642688815,-0.00153861826953261,0.0005135957066636571,0.9994864042933364,698099.1,698.0991000000001,SH513100;SH513500
2024-11-27,270.06426888145506,526392.0,526662.0642688815,0.0015814983278996664,0.0005127847384572145,0.9994872152615428,0.0,0.0,SH513100;SH513500
2024-11-28,270.06426888145506,524179.19999999995,524449.2642688814,-0.0042015557036025886,0.0005149483225187538,0.9994850516774813,0.0,0.0,SH513100;SH513500
2024-11-29,270.06426888145506,524728.8,524998.8642688815,0.0010479564706153965,0.0005144092440229355,0.9994855907559771,0.0,0.0,SH513100;SH513500
2024-12-02,270.06426888145506,527919.6,528189.6642688814,0.006077727433645874,0.0005113016917043941,0.9994886983082956,0.0,0.0,SH513100;SH513500
2024-12-03,26.427068881486775,535395.5,535421.9270688815,0.013692548887738853,4.9357464730963404e-05,0.9999506425352691,710437.2,710.4372000000001,SH513400;SH513500;SZ159518
2024-12-04,26.427068881486775,535118.8,535145.2270688815,-0.0005167886969342783,4.93829852995871e-05,0.9999506170147004,0.0,0.0,SH513400;SH513500;SZ159518
2024-12-05,26.427068881486775,533704.1,533730.5270688814,-0.0026435814587167927,4.9513879272781766e-05,0.9999504861207272,0.0,0.0,SH513400;SH513500;SZ159518
2024-12-06,26.427068881486775,529579.7,529606.1270688814,-0.007727495038835852,4.9899477235560055e-05,0.9999501005227645,0.0,0.0,SH513400;SH513500;SZ159518
2024-12-09,26.427068881486775,527233.4,527259.8270688815,-0.0044302735185213216,5.012152931961253e-05,0.9999498784706804,0.0,0.0,SH513400;SH513500;SZ159518
2024-12-10,37.70966888149269,512837.80000000005,512875.50966888154,-0.02728126942643172,7.352596911059078e-05,0.9999264740308894,688917.4,688.9174,SH512980;SH513500;SH516190
2024-12-11,37.70966888149269,515419.2,515456.9096688815,0.005033190221281014,7.315775222746859e-05,0.9999268422477725,0.0,0.0,SH512980;SH513500;SH516190
2024-12-12,37.70966888149269,517560.20000000007,517597.90966888156,0.004153596469150811,7.285514136951667e-05,0.9999271448586304,0.0,0.0,SH512980;SH513500;SH516190
2024-12-13,37.70966888149269,521828.0,521865.7096688815,0.008245396513927528,7.225933450469296e-05,0.9999277406654953,0.0,0.0,SH512980;SH513500;SH516190
2024-12-16,37.70966888149269,515493.60000000003,515531.3096688815,-0.012137988533523436,7.314719431049315e-05,0.9999268528056895,0.0,0.0,SH512980;SH513500;SH516190
2024-12-17,472.165068881528,518772.1,519244.2650688815,0.0072021918559801446,0.0009093313121501533,0.9990906686878498,662144.6,662.1446,SH513100;SH513500;SZ159529
2024-12-18,472.165068881528,525684.6,526156.7650688814,0.013312616941629551,0.0008973847724255998,0.9991026152275745,0.0,0.0,SH513100;SH513500;SZ159529
2024-12-19,472.165068881528,502925.79999999993,503397.96506888146,-0.04325478927752746,0.0009379558552981441,0.9990620441447019,0.0,0.0,SH513100;SH513500;SZ159529
2024-12-20,472.165068881528,495237.1,495709.2650688815,-0.015273601670097947,0.0009525040223242914,0.9990474959776757,0.0,0.0,SH513100;SH513500;SZ159529
2024-12-23,472.165068881528,512981.6,513453.7650688815,0.035796183873090026,0.0009195863405893723,0.9990804136594106,0.0,0.0,SH513100;SH513500;SZ159529
2024-12-24,45.09286888159113,516565.60000000003,516610.6928688816,0.006148416887305608,8.728597666296452e-05,0.999912714023337,707272.2,707.2722,SH513100;SH513520
2024-12-25,45.09286888159113,519673.1,519718.19286888157,0.006015167790552667,8.676407618651037e-05,0.9999132359238135,0.0,0.0,SH513100;SH513520
2024-12-26,45.09286888159113,522587.4,522632.4928688816,0.005607461966864902,8.628026289384204e-05,0.9999137197371062,0.0,0.0,SH513100;SH513520
2024-12-27,45.09286888159113,528821.4,528866.4928688817,0.011928075818209871,8.526323654384114e-05,0.9999147367634561,0.0,0.0,SH513100;SH513520
2024-12-30,45.09286888159113,525814.3,525859.3928688816,-0.0056859340505537315,8.575080999425e-05,0.9999142491900058,0.0,0.0,SH513100;SH513520
2024-12-31,80.24176888164948,510793.4,510873.6417688817,-0.028497638918729806,0.00015706774106374958,0.9998429322589362,1050751.1,1050.7511,SH515050;SH520990;SH561100
2025-01-02,80.24176888164948,493866.6,493946.84176888166,-0.03313304624875857,0.0001624502114322551,0.9998375497885676,0.0,0.0,SH515050;SH520990;SH561100
2025-01-03,80.24176888164948,488839.1,488919.34176888166,-0.01017822076156194,0.0001641206678208709,0.9998358793321791,0.0,0.0,SH515050;SH520990;SH561100
2025-01-06,80.24176888164948,487561.69999999995,487641.94176888163,-0.0026127008912727456,0.00016455058929217402,0.9998354494107078,0.0,0.0,SH515050;SH520990;SH561100
2025-01-07,80.24176888164948,496783.0,496863.2417688817,0.018909981300112344,0.0001614966899060211,0.9998385033100939,0.0,0.0,SH515050;SH520990;SH561100
2025-01-08,79.10896888162824,497121.80000000005,497200.9089688817,0.0006795978684153159,0.00015910865699278,0.9998408913430071,984132.8,984.1328000000001,SH513100;SH513310;SH513520
2025-01-09,79.10896888162824,496965.4,497044.5089688817,-0.0003145609695773821,0.00015915872211472512,0.9998408412778852,0.0,0.0,SH513100;SH513310;SH513520
2025-01-10,79.10896888162824,492373.0,492452.10896888166,-0.009239414010481561,0.0001606429690133121,0.9998393570309866,0.0,0.0,SH513100;SH513310;SH513520
2025-01-13,79.10896888162824,482584.4,482663.5089688817,-0.019877262827639797,0.00016390086967757193,0.9998360991303223,0.0,0.0,SH513100;SH513310;SH513520
2025-01-14,79.10896888162824,487700.5,487779.60896888166,0.010599724041557623,0.00016218178748565742,0.9998378182125143,0.0,0.0,SH513100;SH513310;SH513520
2025-01-15,46.1939688816492,488396.6,488442.7939688816,0.0013595996794573129,9.457395922723386e-05,0.9999054260407728,640715.0,640.715,SH513310;SH513350;SZ159518
2025-01-16,46.1939688816492,496113.70000000007,496159.8939688817,0.015799393696228403,9.3102988458286e-05,0.9999068970115418,0.0,0.0,SH513310;SH513350;SZ159518
2025-01-17,46.1939688816492,502892.79999999993,502938.99396888155,0.013663135780227043,9.184805599803495e-05,0.9999081519440021,0.0,0.0,SH513310;SH513350;SZ159518
2025-01-20,46.1939688816492,499419.0,499465.1939688816,-0.0069070007330050975,9.248686282737699e-05,0.9999075131371726,0.0,0.0,SH513310;SH513350;SZ159518
