trade_date,observation_date,rebalance,cash_before,drift_l1,available_count,weights_json,volatilities_json
2019-01-11,2019-01-10,True,1154.6182054238368,0.017426837947870553,8,"{""SH511010"": 0.2560185824342684, ""SH512010"": 0.020954163473509518, ""SH513100"": 0.016047330495172516, ""SH513500"": 0.012271566671943622, ""SH518880"": 0.0844581946773161, ""SZ159928"": 0.061483972515254164, ""SZ161005"": 0.39983826899378744, ""SZ163412"": 0.14892792073874825}","{""SH511010"": 2.7175916667175253, ""SH512010"": 30.03895239028741, ""SH513100"": 29.726869706420487, ""SH513500"": 24.03729396139357, ""SH518880"": 6.691354628845407, ""SZ159928"": 19.606225486594862, ""SZ161005"": 5.9553651999974955, ""SZ163412"": 11.267611992375102}"
2019-01-18,2019-01-17,True,1787.718205423837,0.0790334273551054,8,"{""SH511010"": 0.2831325579885435, ""SH512010"": 0.0184301660113545, ""SH513100"": 0.016205247736818182, ""SH513500"": 0.011641233736480246, ""SH518880"": 0.07549431383278755, ""SZ159928"": 0.04621568818544279, ""SZ161005"": 0.3922818640237934, ""SZ163412"": 0.15659892848477988}","{""SH511010"": 2.5060507706530046, ""SH512010"": 31.06133717449734, ""SH513100"": 28.687160676546565, ""SH513500"": 23.933207204923818, ""SH518880"": 6.86345275104531, ""SZ159928"": 21.93032490046013, ""SZ161005"": 5.830640810843743, ""SZ163412"": 10.6559059442289}"
2019-01-25,2019-01-24,True,6461.818205423836,0.16059921540972996,8,"{""SH511010"": 0.3486579635941783, ""SH512010"": 0.015210882048175087, ""SH513100"": 0.014323733562572022, ""SH513500"": 0.009861486167433426, ""SH518880"": 0.0688942338448345, ""SZ159928"": 0.03829617288940935, ""SZ161005"": 0.35886470881768345, ""SZ163412"": 0.14589081907571386}","{""SH511010"": 2.135642385685923, ""SH512010"": 32.333381531604125, ""SH513100"": 28.855648623780006, ""SH513500"": 24.59080665477384, ""SH518880"": 6.794412134003143, ""SZ159928"": 22.782723803052118, ""SZ161005"": 5.764923946414609, ""SZ163412"": 10.44033285658492}"
2019-02-01,2019-01-31,True,3931.1782395728987,0.0654597806844517,8,"{""SH511010"": 0.3413134340755075, ""SH512010"": 0.013178179567485331, ""SH513100"": 0.0129682622708672, ""SH513500"": 0.009219991448294069, ""SH518880"": 0.05312006464881221, ""SZ159928"": 0.03669884494274179, ""SZ161005"": 0.38540532630444213, ""SZ163412"": 0.14809589674184975}","{""SH511010"": 1.9164704462249489, ""SH512010"": 30.842608920803322, ""SH513100"": 26.925796351279164, ""SH513500"": 22.580273210040787, ""SH518880"": 6.870123085915723, ""SZ159928"": 20.663678034309132, ""SZ161005"": 4.939131547084397, ""SZ163412"": 9.200412613849709}"
2019-02-15,2019-02-14,True,2939.4782395728985,0.2267327277982068,8,"{""SH511010"": 0.42436826367577624, ""SH512010"": 0.015452398873952014, ""SH513100"": 0.01625535949555066, ""SH513500"": 0.011198025138275716, ""SH518880"": 0.06399218618793241, ""SZ159928"": 0.03418603332772051, ""SZ161005"": 0.2874315008284226, ""SZ163412"": 0.14711623247236988}","{""SH511010"": 1.7889295626272168, ""SH512010"": 29.646043043091712, ""SH513100"": 25.03208542816221, ""SH513500"": 21.32600981189717, ""SH518880"": 6.515026911953653, ""SZ159928"": 22.284112409345042, ""SZ161005"": 5.952893875456086, ""SZ163412"": 9.608030934016215}"
2019-02-22,2019-02-21,True,4073.7603075159473,0.12001472134439684,8,"{""SH511010"": 0.47141262882965396, ""SH512010"": 0.015391920328623554, ""SH513100"": 0.01703265837028413, ""SH513500"": 0.011734448862166458, ""SH518880"": 0.054609292616557135, ""SZ159928"": 0.03270962079659282, ""SZ161005"": 0.2805453755878255, ""SZ163412"": 0.11656405460829639}","{""SH511010"": 1.6871225630640234, ""SH512010"": 29.525743095963296, ""SH513100"": 24.30729623614627, ""SH513500"": 20.70768383297689, ""SH518880"": 7.010176656954855, ""SZ159928"": 22.644591563988257, ""SZ161005"": 5.989303411382686, ""SZ163412"": 10.7291401207807}"
2019-03-01,2019-02-28,True,11235.860307515948,0.1308057457882517,8,"{""SH511010"": 0.434288700617505, ""SH512010"": 0.019872341149396268, ""SH513100"": 0.03958942261659015, ""SH513500"": 0.02999904122259823, ""SH518880"": 0.0700447172050481, ""SZ159928"": 0.033934012588919614, ""SZ161005"": 0.2748624271085231, ""SZ163412"": 0.0974093374914195}","{""SH511010"": 2.02003442195209, ""SH512010"": 29.862318140398603, ""SH513100"": 18.322683623395157, ""SH513500"": 14.883668258154728, ""SH518880"": 7.113369029058599, ""SZ159928"": 25.549678120896967, ""SZ161005"": 6.953780505176979, ""SZ163412"": 13.48800568096408}"
2019-03-08,2019-03-07,True,7190.360307515948,0.2992647253527044,8,"{""SH511010"": 0.5663663107724444, ""SH512010"": 0.01883663210406362, ""SH513100"": 0.03951856408696434, ""SH513500"": 0.02924750219779295, ""SH518880"": 0.04764112348935188, ""SZ159928"": 0.023184050887873668, ""SZ161005"": 0.2081173535662055, ""SZ163412"": 0.06708846289530374}","{""SH511010"": 1.5165857774991973, ""SH512010"": 26.29747537727078, ""SH513100"": 15.7233737789202, ""SH513500"": 12.923701773911986, ""SH518880"": 7.395025663942757, ""SZ159928"": 26.501840191352937, ""SZ161005"": 6.851602660387508, ""SZ163412"": 13.934512009387193}"
2019-03-15,2019-03-14,True,2763.0359795290665,0.1617519952175087,8,"{""SH511010"": 0.6106319021892445, ""SH512010"": 0.018930205164945892, ""SH513100"": 0.051746343629700674, ""SH513500"": 0.04143725225067007, ""SH518880"": 0.0522011366945029, ""SZ159928"": 0.023790950609894047, ""SZ161005"": 0.1486250283851952, ""SZ163412"": 0.052637181075846654}","{""SH511010"": 1.5517664993583054, ""SH512010"": 27.87009546843638, ""SH513100"": 14.598455636558342, ""SH513500"": 11.535496084195454, ""SH518880"": 7.505698838816105, ""SZ159928"": 27.794907023251675, ""SZ161005"": 8.613918794023673, ""SZ163412"": 16.71359234595335}"
2019-03-22,2019-03-21,True,10471.335979529065,0.14548703934129434,8,"{""SH511010"": 0.6339256580291263, ""SH512010"": 0.01864918953590334, ""SH513100"": 0.06255297446619383, ""SH513500"": 0.04796598438736267, ""SH518880"": 0.04566134481123283, ""SZ159928"": 0.019310475230649396, ""SZ161005"": 0.12421429858701873, ""SZ163412"": 0.04772007495251299}","{""SH511010"": 1.494895909838446, ""SH512010"": 27.561327856187557, ""SH513100"": 13.032771096682108, ""SH513500"": 10.523957163460752, ""SH518880"": 7.877179961757011, ""SZ159928"": 30.282285123301065, ""SZ161005"": 9.248577810098432, ""SZ163412"": 17.22977317483899}"
2019-03-29,2019-03-28,True,2728.4866987522937,0.056291693450872086,8,"{""SH511010"": 0.6272685000685347, ""SH512010"": 0.019324283864357514, ""SH513100"": 0.05008772105172959, ""SH513500"": 0.03808209823336066, ""SH518880"": 0.05255706269724587, ""SZ159928"": 0.02009960934740712, ""SZ161005"": 0.1416578566506364, ""SZ163412"": 0.050922868086728086}","{""SH511010"": 1.6281783964401924, ""SH512010"": 29.33438740456183, ""SH513100"": 15.779517633174594, ""SH513500"": 12.796285666719179, ""SH518880"": 7.954780171640385, ""SZ159928"": 32.15806625170397, ""SZ161005"": 9.382941872941494, ""SZ163412"": 18.07058862608052}"
2019-04-12,2019-04-11,True,1240.3866987522924,0.22758958555411582,8,"{""SH511010"": 0.5078562495496147, ""SH512010"": 0.02700660295206502, ""SH513100"": 0.09205952557201445, ""SH513500"": 0.05553401330400975, ""SH518880"": 0.06224550193781924, ""SZ159928"": 0.021433280474484853, ""SZ161005"": 0.17289427636476973, ""SZ163412"": 0.06097054984522232}","{""SH511010"": 2.145658527018345, ""SH512010"": 29.423614891250686, ""SH513100"": 13.801531244932496, ""SH513500"": 12.565133620506415, ""SH518880"": 8.66746344332681, ""SZ159928"": 36.926801375383555, ""SZ161005"": 10.07097066694561, ""SZ163412"": 19.582626995316403}"
2019-04-19,2019-04-18,True,7905.27899089602,0.06301054771151467,8,"{""SH511010"": 0.4922963974286825, ""SH512010"": 0.030043978389444614, ""SH513100"": 0.10286496954588663, ""SH513500"": 0.06162054547595597, ""SH518880"": 0.05937054908007108, ""SZ159928"": 0.022240587764659033, ""SZ161005"": 0.1680988441892072, ""SZ163412"": 0.06346412812609294}","{""SH511010"": 2.1595387304903846, ""SH512010"": 27.64366400709555, ""SH513100"": 12.938120956087484, ""SH513500"": 11.820264392279832, ""SH518880"": 8.794350921210983, ""SZ159928"": 35.92164383422906, ""SZ161005"": 10.120980642367524, ""SZ163412"": 19.019984871189852}"
2019-04-26,2019-04-25,True,5648.278990896019,0.13826317550805262,8,"{""SH511010"": 0.5423256933932368, ""SH512010"": 0.029177852664101837, ""SH513100"": 0.08700872546275977, ""SH513500"": 0.05232358435931714, ""SH518880"": 0.050284126204237604, ""SZ159928"": 0.022095861315232893, ""SZ161005"": 0.14959320469837284, ""SZ163412"": 0.06719095190274105}","{""SH511010"": 1.8978679712192275, ""SH512010"": 25.87434849447905, ""SH513100"": 12.976133797562763, ""SH513500"": 11.832131209781613, ""SH518880"": 8.814458364389735, ""SZ159928"": 33.24264911520836, ""SZ161005"": 9.896252903939608, ""SZ163412"": 17.05064018910699}"
2019-05-10,2019-05-09,True,1310.4197676684862,0.09196198238964937,8,"{""SH511010"": 0.5360888772711866, ""SH512010"": 0.02400473305210884, ""SH513100"": 0.060301456412475654, ""SH513500"": 0.04719689433024, ""SH518880"": 0.0845911926846611, ""SZ159928"": 0.022017283904443304, ""SZ161005"": 0.15570658729678602, ""SZ163412"": 0.0700929750480985}","{""SH511010"": 2.0377894025941488, ""SH512010"": 30.45294213984856, ""SH513100"": 16.63965925726915, ""SH513500"": 13.299540017988454, ""SH518880"": 7.254878129593938, ""SZ159928"": 35.550919090773164, ""SZ161005"": 10.355112852864156, ""SZ163412"": 17.82134389760884}"
2019-05-17,2019-05-16,True,11343.037610952879,0.11016142348435844,8,"{""SH511010"": 0.5349826883457736, ""SH512010"": 0.025461339039681386, ""SH513100"": 0.05727142952431171, ""SH513500"": 0.047494542768409295, ""SH518880"": 0.06809615890006751, ""SZ159928"": 0.02208835860268977, ""SZ161005"": 0.1727807115845303, ""SZ163412"": 0.07182477123453648}","{""SH511010"": 2.053887913910858, ""SH512010"": 29.771861072858464, ""SH513100"": 17.191280387841456, ""SH513500"": 13.34874331540557, ""SH518880"": 8.141422514520224, ""SZ159928"": 35.737147776179555, ""SZ161005"": 9.897593343904926, ""SZ163412"": 17.725948287914704}"
2019-05-24,2019-05-23,True,11866.83761095288,0.11910794298112863,8,"{""SH511010"": 0.5304688084940112, ""SH512010"": 0.023985953107259872, ""SH513100"": 0.07242095037125774, ""SH513500"": 0.06428536174063987, ""SH518880"": 0.07100973254083302, ""SZ159928"": 0.020125717157014448, ""SZ161005"": 0.15100185832350135, ""SZ163412"": 0.06670161826548243}","{""SH511010"": 2.050120695319774, ""SH512010"": 30.488135493691086, ""SH513100"": 15.19525098370203, ""SH513500"": 11.404308154404502, ""SH518880"": 7.924382229151135, ""SZ159928"": 37.21248563756304, ""SZ161005"": 10.523224646187298, ""SZ163412"": 18.28273526484762}"
2019-05-31,2019-05-30,True,9887.13761095288,0.08187194146518052,8,"{""SH511010"": 0.4677998360973806, ""SH512010"": 0.02874881126652948, ""SH513100"": 0.07300239764821172, ""SH513500"": 0.05633007100854326, ""SH518880"": 0.08380685469356053, ""SZ159928"": 0.02194587737772616, ""SZ161005"": 0.1843932824416903, ""SZ163412"": 0.083972869466358}","{""SH511010"": 2.093034141795811, ""SH512010"": 26.699086318031572, ""SH513100"": 14.510033495160688, ""SH513500"": 11.680241701896739, ""SH518880"": 6.9932905508818175, ""SZ159928"": 34.16527161166746, ""SZ161005"": 9.129866544717734, ""SZ163412"": 15.62200773035946}"
2019-06-14,2019-06-13,True,12713.337047846253,0.5200393244494107,8,"{""SH511010"": 0.6896335778148389, ""SH512010"": 0.01876387557705712, ""SH513100"": 0.030924709352704874, ""SH513500"": 0.02832535432088439, ""SH518880"": 0.043256674994335116, ""SZ159928"": 0.016006177163086863, ""SZ161005"": 0.11774034809667852, ""SZ163412"": 0.05534928268041422}","{""SH511010"": 1.481196723307249, ""SH512010"": 28.39622899705162, ""SH513100"": 19.155776464474954, ""SH513500"": 14.153045418081547, ""SH518880"": 8.363929686043777, ""SZ159928"": 34.374242684704456, ""SZ161005"": 9.817251478754391, ""SZ163412"": 16.533543548778958}"
2019-06-21,2019-06-20,True,11674.935470338052,0.1129181005926956,8,"{""SH511010"": 0.7078076537689372, ""SH512010"": 0.018546089239148297, ""SH513100"": 0.030112384804775325, ""SH513500"": 0.028854777254562165, ""SH518880"": 0.026390088144709573, ""SZ159928"": 0.015538459585365686, ""SZ161005"": 0.11844201209172801, ""SZ163412"": 0.0543085351107738}","{""SH511010"": 1.4703718412207838, ""SH512010"": 28.724907027807937, ""SH513100"": 19.522833938534028, ""SH513500"": 14.10235279467761, ""SH518880"": 10.769099304756569, ""SZ159928"": 35.086159192457444, ""SZ161005"": 9.84379470287324, ""SZ163412"": 16.78613687418799}"
2019-06-28,2019-06-27,True,3439.8156128492883,0.0761293034792153,8,"{""SH511010"": 0.743206493456989, ""SH512010"": 0.01700995116066752, ""SH513100"": 0.026914287509834076, ""SH513500"": 0.024880693101801882, ""SH518880"": 0.015864385761370448, ""SZ159928"": 0.013343541871464087, ""SZ161005"": 0.10876688954126457, ""SZ163412"": 0.050013757596608525}","{""SH511010"": 1.3283509621778546, ""SH512010"": 27.76617452337306, ""SH513100"": 19.11642909885061, ""SH513500"": 14.058920629504648, ""SH518880"": 12.857926811290424, ""SZ159928"": 35.049919716135825, ""SZ161005"": 9.509328702268318, ""SZ163412"": 16.192833113322322}"
2019-07-05,2019-07-04,True,8618.415612849287,0.08467468136313001,8,"{""SH511010"": 0.6816888939599554, ""SH512010"": 0.023536646427395894, ""SH513100"": 0.03358936997364867, ""SH513500"": 0.027078174583283536, ""SH518880"": 0.010284451864307546, ""SZ159928"": 0.015733817728443247, ""SZ161005"": 0.14101933286431226, ""SZ163412"": 0.06706931259865345}","{""SH511010"": 1.419548755174724, ""SH512010"": 24.15856482493676, ""SH513100"": 17.51350719751035, ""SH513500"": 13.792702357204458, ""SH518880"": 16.34435721182366, ""SZ159928"": 33.03553706681203, ""SZ161005"": 8.547413733386316, ""SZ163412"": 14.311379389457246}"
2019-07-12,2019-07-11,True,11046.231215410156,0.07347052434006585,8,"{""SH511010"": 0.6605678112143942, ""SH512010"": 0.024920476687873335, ""SH513100"": 0.033557926385516836, ""SH513500"": 0.026423198003891195, ""SH518880"": 0.009143113239231395, ""SZ159928"": 0.021566919508373354, ""SZ161005"": 0.1533743447871203, ""SZ163412"": 0.07044621017359937}","{""SH511010"": 1.4024034132045278, ""SH512010"": 22.83250129515508, ""SH513100"": 17.039809565508897, ""SH513500"": 13.578587897553362, ""SH518880"": 16.857750124494554, ""SZ159928"": 27.440537337824537, ""SZ161005"": 7.970506772491643, ""SZ163412"": 13.580096204286926}"
2019-07-19,2019-07-18,True,7910.131215410154,0.06377589238889472,8,"{""SH511010"": 0.6595826340783872, ""SH512010"": 0.025497775485934755, ""SH513100"": 0.03003381504714272, ""SH513500"": 0.023192593469633413, ""SH518880"": 0.007746939390272497, ""SZ159928"": 0.024220940971590627, ""SZ161005"": 0.1565392615673707, ""SZ163412"": 0.07318603998966809}","{""SH511010"": 1.308144898889318, ""SH512010"": 21.039688808659776, ""SH513100"": 16.788652466465262, ""SH513500"": 13.50925608860546, ""SH518880"": 17.0702694783678, ""SZ159928"": 24.13514760783699, ""SZ161005"": 7.353759961069523, ""SZ163412"": 12.418705666481472}"
2019-07-26,2019-07-25,True,7950.9312154101535,0.1792275994729164,8,"{""SH511010"": 0.730443809228745, ""SH512010"": 0.020024349456033583, ""SH513100"": 0.022298870801343865, ""SH513500"": 0.019485846417102014, ""SH518880"": 0.005655773268504837, ""SZ159928"": 0.018941034805632157, ""SZ161005"": 0.12566320943708637, ""SZ163412"": 0.057487106585552186}","{""SH511010"": 1.0902994881682213, ""SH512010"": 20.82380108603214, ""SH513100"": 17.089462781307763, ""SH513500"": 12.926924454493777, ""SH518880"": 17.522990152522386, ""SZ159928"": 23.938248441674617, ""SZ161005"": 7.198893895129212, ""SZ163412"": 12.290059608548765}"
2019-08-02,2019-08-01,True,7202.762052790364,0.06234313338891437,8,"{""SH511010"": 0.7332306946827813, ""SH512010"": 0.025144221388397232, ""SH513100"": 0.026010102430377612, ""SH513500"": 0.021897865630263216, ""SH518880"": 0.00504089708700103, ""SZ159928"": 0.017897109665935485, ""SZ161005"": 0.12055310004202328, ""SZ163412"": 0.050226009073220855}","{""SH511010"": 1.0385750609251199, ""SH512010"": 17.735323411533926, ""SH513100"": 15.101420782734088, ""SH513500"": 11.637855190455296, ""SH518880"": 17.714108100428653, ""SZ159928"": 23.502916910943924, ""SZ161005"": 7.014547309565133, ""SZ163412"": 12.548559463431774}"
2019-08-09,2019-08-08,True,6946.562052790364,0.35800474567081464,8,"{""SH511010"": 0.5381900273882271, ""SH512010"": 0.04037633094916695, ""SH513100"": 0.04590817866508513, ""SH513500"": 0.03560561709725459, ""SH518880"": 0.006276132834202735, ""SZ159928"": 0.0434129741665533, ""SZ161005"": 0.20344893953946536, ""SZ163412"": 0.08678179936004485}","{""SH511010"": 1.532868801745633, ""SH512010"": 17.697396555052546, ""SH513100"": 14.37336347929064, ""SH513500"": 11.54062112503775, ""SH518880"": 20.074361589682464, ""SZ159928"": 19.08174310964363, ""SZ161005"": 6.827720345444881, ""SZ163412"": 12.071423399633098}"
2019-08-16,2019-08-15,True,12894.044829979463,0.10576162324854392,8,"{""SH511010"": 0.47752861549502, ""SH512010"": 0.04873152109252181, ""SH513100"": 0.03845409572452913, ""SH513500"": 0.0282670453569472, ""SH518880"": 0.006319797287253131, ""SZ159928"": 0.0543033134937366, ""SZ161005"": 0.243369368990285, ""SZ163412"": 0.10302624255970713}","{""SH511010"": 1.7287348884963627, ""SH512010"": 17.112880345754462, ""SH513100"": 16.68351006487091, ""SH513500"": 13.759527593408189, ""SH518880"": 21.25159453422159, ""SZ159928"": 18.12466294127192, ""SZ161005"": 6.631713735327789, ""SZ163412"": 11.76939576572485}"
2019-08-23,2019-08-22,True,3440.9448299794612,0.04289328550237521,8,"{""SH511010"": 0.4793713929015952, ""SH512010"": 0.04969949443054188, ""SH513100"": 0.04251795439050758, ""SH513500"": 0.028435682362616326, ""SH518880"": 0.007835049861946827, ""SZ159928"": 0.05610293528310683, ""SZ161005"": 0.2328865110517516, ""SZ163412"": 0.10315097971793372}","{""SH511010"": 1.8179671239016026, ""SH512010"": 17.85443437719944, ""SH513100"": 16.717315264688104, ""SH513500"": 14.45459369490072, ""SH518880"": 20.110191091839443, ""SZ159928"": 18.78816200819145, ""SZ161005"": 7.142998291710194, ""SZ163412"": 12.39325550124306}"
2019-08-30,2019-08-29,True,4959.444829979461,0.05236315255840246,8,"{""SH511010"": 0.45688715249321143, ""SH512010"": 0.05169863430770951, ""SH513100"": 0.03484694197016735, ""SH513500"": 0.024417411601939283, ""SH518880"": 0.007201413272901054, ""SZ159928"": 0.06737018328831537, ""SZ161005"": 0.2544005720990748, ""SZ163412"": 0.1031776909666812}","{""SH511010"": 1.7194526945180457, ""SH512010"": 16.164235519896994, ""SH513100"": 17.05073091541543, ""SH513500"": 14.403250927357734, ""SH518880"": 19.36871618953283, ""SZ159928"": 15.831273328554671, ""SZ161005"": 6.310536672938372, ""SZ163412"": 11.441996295052293}"
2019-09-06,2019-09-05,True,883.244829979461,0.054558867142557345,8,"{""SH511010"": 0.42939781396034865, ""SH512010"": 0.05398968991571836, ""SH513100"": 0.03493585180682202, ""SH513500"": 0.023930900072320526, ""SH518880"": 0.007160529321453993, ""SZ159928"": 0.06489299654486379, ""SZ161005"": 0.26973875785736207, ""SZ163412"": 0.11595346052111061}","{""SH511010"": 1.7522858628610083, ""SH512010"": 15.627138281386696, ""SH513100"": 16.824022290176902, ""SH513500"": 14.373779852021157, ""SH518880"": 19.190103003504127, ""SZ159928"": 15.93642722286431, ""SZ161005"": 6.054716692595284, ""SZ163412"": 10.66333405097171}"
2019-09-20,2019-09-19,True,9167.053624655699,0.09863477780061278,8,"{""SH511010"": 0.411866723950613, ""SH512010"": 0.05249327501785352, ""SH513100"": 0.04524164741641664, ""SH513500"": 0.030648337752053424, ""SH518880"": 0.007284909037519498, ""SZ159928"": 0.06821343018590499, ""SZ161005"": 0.25052611298055294, ""SZ163412"": 0.1337255636590859}","{""SH511010"": 1.976750114505009, ""SH512010"": 17.509683292082514, ""SH513100"": 16.333962401581577, ""SH513500"": 14.032734119228115, ""SH518880"": 21.020016685821492, ""SZ159928"": 17.173158855663477, ""SZ161005"": 6.9411951855720035, ""SZ163412"": 10.970411208281318}"
2019-09-27,2019-09-26,True,6394.453624655696,0.07897692104332858,8,"{""SH511010"": 0.422949816751748, ""SH512010"": 0.04762770790613197, ""SH513100"": 0.04642709402323852, ""SH513500"": 0.03259933409887896, ""SH518880"": 0.0076344654473284755, ""SZ159928"": 0.06803516685000945, ""SZ161005"": 0.2343218964919333, ""SZ163412"": 0.14040451843073137}","{""SH511010"": 1.9824215793938, ""SH512010"": 18.681450621590397, ""SH513100"": 16.386466643104708, ""SH513500"": 13.827755967319838, ""SH518880"": 20.86729318777619, ""SZ159928"": 17.475464029861847, ""SZ161005"": 7.293981071428865, ""SZ163412"": 10.880526096855125}"
2019-10-11,2019-10-10,True,7993.953624655698,0.14973921867742096,8,"{""SH511010"": 0.47752031128932476, ""SH512010"": 0.03721199772845159, ""SH513100"": 0.04136987817915826, ""SH513500"": 0.02918715852589747, ""SH518880"": 0.007949128736085923, ""SZ159928"": 0.05482738938024227, ""SZ161005"": 0.21820349327758418, ""SZ163412"": 0.13373064288325545}","{""SH511010"": 1.6804774682833867, ""SH512010"": 19.03650097753766, ""SH513100"": 15.63569279721512, ""SH513500"": 13.162801855591669, ""SH518880"": 18.419755067507555, ""SZ159928"": 17.5341549935023, ""SZ161005"": 6.8081387881127675, ""SZ163412"": 10.041836643173294}"
2019-10-18,2019-10-17,True,4472.453786756554,0.1506382655898968,8,"{""SH511010"": 0.5288510154587533, ""SH512010"": 0.03046105437522093, ""SH513100"": 0.04794959480883402, ""SH513500"": 0.03344173544376487, ""SH518880"": 0.008964728392576818, ""SZ159928"": 0.047777142703972056, ""SZ161005"": 0.18079828091232067, ""SZ163412"": 0.12175644790455734}","{""SH511010"": 1.4299400330143954, ""SH512010"": 18.841350570511086, ""SH513100"": 13.00536834912065, ""SH513500"": 11.011734372199426, ""SH518880"": 15.53212675265323, ""SZ159928"": 16.820132634394085, ""SZ161005"": 6.6975810762665855, ""SZ163412"": 9.42407017695877}"
2019-10-25,2019-10-24,True,1379.1769224095292,0.08857124469261018,8,"{""SH511010"": 0.49034219397357204, ""SH512010"": 0.02973829713695739, ""SH513100"": 0.04819989009876299, ""SH513500"": 0.040786314796492466, ""SH518880"": 0.008941596196561763, ""SZ159928"": 0.0512038181344227, ""SZ161005"": 0.20340986472710262, ""SZ163412"": 0.127378024936128}","{""SH511010"": 1.4793753136716223, ""SH512010"": 18.996340787651175, ""SH513100"": 12.922174696110137, ""SH513500"": 9.933136436030882, ""SH518880"": 15.492998240421679, ""SZ159928"": 16.185712935794758, ""SZ161005"": 6.290318365642553, ""SZ163412"": 9.178690902542682}"
2019-11-01,2019-10-31,True,6311.177611294253,0.12071468199731716,8,"{""SH511010"": 0.5113679154788131, ""SH512010"": 0.02819426544682966, ""SH513100"": 0.05092488433817715, ""SH513500"": 0.055076089403416, ""SH518880"": 0.011523111968667002, ""SZ159928"": 0.047643161432288285, ""SZ161005"": 0.17775858346259232, ""SZ163412"": 0.11751198846921637}","{""SH511010"": 1.3601516006233183, ""SH512010"": 18.31781475253742, ""SH513100"": 11.803740709929846, ""SH513500"": 8.025796442712284, ""SH518880"": 12.813983537996734, ""SZ159928"": 15.754650575116855, ""SZ161005"": 6.317851245052705, ""SZ163412"": 8.97248967472595}"
2019-11-08,2019-11-07,True,10638.977611294253,0.06667438975494983,8,"{""SH511010"": 0.4771722043952296, ""SH512010"": 0.02878254975602665, ""SH513100"": 0.05565674388580626, ""SH513500"": 0.058437512374684746, ""SH518880"": 0.011530531755164601, ""SZ159928"": 0.0482786542622357, ""SZ161005"": 0.1922708608439444, ""SZ163412"": 0.12787094272690805}","{""SH511010"": 1.4120086834367804, ""SH512010"": 18.18068759944012, ""SH513100"": 11.322613181215193, ""SH513500"": 7.813483694270159, ""SH518880"": 12.845921570490674, ""SZ159928"": 15.694676374934446, ""SZ161005"": 6.091844832240597, ""SZ163412"": 8.625593811381176}"
2019-11-15,2019-11-14,True,5492.577611294253,0.11252659499341854,8,"{""SH511010"": 0.5080938937832972, ""SH512010"": 0.022716926629192263, ""SH513100"": 0.04902233893265933, ""SH513500"": 0.05113036131534226, ""SH518880"": 0.01075172791461705, ""SZ159928"": 0.04663441941556506, ""SZ161005"": 0.2057781276574074, ""SZ163412"": 0.1058722043519195}","{""SH511010"": 1.2136030684426549, ""SH512010"": 18.14988451293852, ""SH513100"": 10.69996288412355, ""SH513500"": 7.408407396629426, ""SH518880"": 11.798438109983705, ""SZ159928"": 14.16284078700641, ""SZ161005"": 5.22251480355842, ""SZ163412"": 8.407321897083675}"
2019-11-22,2019-11-21,True,9818.277611294254,0.13346215199820952,8,"{""SH511010"": 0.4303951337284871, ""SH512010"": 0.022977546494702055, ""SH513100"": 0.058292176588607636, ""SH513500"": 0.03581450613188885, ""SH518880"": 0.012127279895089726, ""SZ159928"": 0.05558317872261397, ""SZ161005"": 0.2514998470417983, ""SZ163412"": 0.13331033139681234}","{""SH511010"": 1.408695339432378, ""SH512010"": 19.279640306093913, ""SH513100"": 10.48277464763064, ""SH513500"": 9.456641044996992, ""SH518880"": 11.868177998095096, ""SZ159928"": 13.859069431868795, ""SZ161005"": 5.046758498206154, ""SZ163412"": 8.004216921867261}"
2019-11-29,2019-11-28,True,9678.715155818038,0.0737825998330204,8,"{""SH511010"": 0.4108161941091005, ""SH512010"": 0.02027680234996852, ""SH513100"": 0.058539907878377324, ""SH513500"": 0.03398660043859284, ""SH518880"": 0.013708098888634375, ""SZ159928"": 0.05190946934266558, ""SZ161005"": 0.2689858591416485, ""SZ163412"": 0.1417770678510123}","{""SH511010"": 1.4044950317407783, ""SH512010"": 19.99144796066168, ""SH513100"": 10.18939970943458, ""SH513500"": 9.455962814307037, ""SH518880"": 10.873525271720286, ""SZ159928"": 13.969333850495872, ""SZ161005"": 4.753460525815443, ""SZ163412"": 7.5603341287664785}"
2019-12-06,2019-12-05,True,7018.615155818036,0.06072555842103891,8,"{""SH511010"": 0.4168259779286206, ""SH512010"": 0.018713172774411015, ""SH513100"": 0.05577968687899006, ""SH513500"": 0.028689368427979797, ""SH518880"": 0.01222247272768495, ""SZ159928"": 0.04722084542715089, ""SZ161005"": 0.27234527935514646, ""SZ163412"": 0.14820319648001617}","{""SH511010"": 1.3588426150846842, ""SH512010"": 20.28022801980301, ""SH513100"": 10.172768068561574, ""SH513500"": 10.030017420826287, ""SH518880"": 11.22230342200216, ""SZ159928"": 14.273637883926108, ""SZ161005"": 4.603808528099743, ""SZ163412"": 7.206390002210375}"
